HR,timestamp,period,time_seconds
149.07,08:52:36,pre-test,-300
148.2,08:52:37,pre-test,-299
147.43,08:52:38,pre-test,-298
146.62,08:52:39,pre-test,-297
145.73,08:52:40,pre-test,-296
144.68,08:52:41,pre-test,-295
143.65,08:52:42,pre-test,-294
142.68,08:52:43,pre-test,-293
141.72,08:52:44,pre-test,-292
140.73,08:52:45,pre-test,-291
139.58,08:52:46,pre-test,-290
138.42,08:52:47,pre-test,-289
137.3,08:52:48,pre-test,-288
136.23,08:52:49,pre-test,-287
135.18,08:52:50,pre-test,-286
134.15,08:52:51,pre-test,-285
133.13,08:52:52,pre-test,-284
132.1,08:52:53,pre-test,-283
131.0,08:52:54,pre-test,-282
129.95,08:52:55,pre-test,-281
128.95,08:52:56,pre-test,-280
127.98,08:52:57,pre-test,-279
127.07,08:52:58,pre-test,-278
126.1,08:52:59,pre-test,-277
125.17,08:53:00,pre-test,-276
124.27,08:53:01,pre-test,-275
123.38,08:53:02,pre-test,-274
122.52,08:53:03,pre-test,-273
121.58,08:53:04,pre-test,-272
120.82,08:53:05,pre-test,-271
120.0,08:53:06,pre-test,-270
119.17,08:53:07,pre-test,-269
118.27,08:53:08,pre-test,-268
117.4,08:53:09,pre-test,-267
116.53,08:53:10,pre-test,-266
115.72,08:53:11,pre-test,-265
114.93,08:53:12,pre-test,-264
114.13,08:53:13,pre-test,-263
113.33,08:53:14,pre-test,-262
112.75,08:53:15,pre-test,-261
112.17,08:53:16,pre-test,-260
111.53,08:53:17,pre-test,-259
110.98,08:53:18,pre-test,-258
110.47,08:53:19,pre-test,-257
110.47,08:53:20,pre-test,-256
110.47,08:53:21,pre-test,-255
110.55,08:53:22,pre-test,-254
110.62,08:53:23,pre-test,-253
110.7,08:53:24,pre-test,-252
110.9,08:53:25,pre-test,-251
111.17,08:53:26,pre-test,-250
111.48,08:53:27,pre-test,-249
111.78,08:53:28,pre-test,-248
112.05,08:53:29,pre-test,-247
112.32,08:53:30,pre-test,-246
112.6,08:53:31,pre-test,-245
112.93,08:53:32,pre-test,-244
113.18,08:53:33,pre-test,-243
113.43,08:53:34,pre-test,-242
113.68,08:53:35,pre-test,-241
113.9,08:53:36,pre-test,-240
114.03,08:53:37,pre-test,-239
114.15,08:53:38,pre-test,-238
114.32,08:53:39,pre-test,-237
114.5,08:53:40,pre-test,-236
114.82,08:53:41,pre-test,-235
115.12,08:53:42,pre-test,-234
115.38,08:53:43,pre-test,-233
115.68,08:53:44,pre-test,-232
115.92,08:53:45,pre-test,-231
116.08,08:53:46,pre-test,-230
116.38,08:53:47,pre-test,-229
116.57,08:53:48,pre-test,-228
116.73,08:53:49,pre-test,-227
116.55,08:53:50,pre-test,-226
116.38,08:53:51,pre-test,-225
116.18,08:53:52,pre-test,-224
116.02,08:53:53,pre-test,-223
115.92,08:53:54,pre-test,-222
115.77,08:53:55,pre-test,-221
115.7,08:53:56,pre-test,-220
115.53,08:53:57,pre-test,-219
115.32,08:53:58,pre-test,-218
115.08,08:53:59,pre-test,-217
114.83,08:54:00,pre-test,-216
114.58,08:54:01,pre-test,-215
114.33,08:54:02,pre-test,-214
114.12,08:54:03,pre-test,-213
113.97,08:54:04,pre-test,-212
113.78,08:54:05,pre-test,-211
113.62,08:54:06,pre-test,-210
113.53,08:54:07,pre-test,-209
113.43,08:54:08,pre-test,-208
113.32,08:54:09,pre-test,-207
113.22,08:54:10,pre-test,-206
112.98,08:54:11,pre-test,-205
112.65,08:54:12,pre-test,-204
112.17,08:54:13,pre-test,-203
111.55,08:54:14,pre-test,-202
110.87,08:54:15,pre-test,-201
110.13,08:54:16,pre-test,-200
109.45,08:54:17,pre-test,-199
108.75,08:54:18,pre-test,-198
108.08,08:54:19,pre-test,-197
107.35,08:54:20,pre-test,-196
106.58,08:54:21,pre-test,-195
106.03,08:54:22,pre-test,-194
105.43,08:54:23,pre-test,-193
104.9,08:54:24,pre-test,-192
104.3,08:54:25,pre-test,-191
103.67,08:54:26,pre-test,-190
103.05,08:54:27,pre-test,-189
