EDA,timestamp,time_seconds,period
0.0,08:52:36,-300.0,pre-test
0.0,08:52:37,-299.75,pre-test
0.47785,08:52:37,-299.5,pre-test
0.832715,08:52:37,-299.25,pre-test
0.100193,08:52:37,-299.0,pre-test
0.613914,08:52:38,-298.75,pre-test
0.089944,08:52:38,-298.5,pre-test
0.0,08:52:38,-298.25,pre-test
0.0,08:52:38,-298.0,pre-test
0.261344,08:52:39,-297.75,pre-test
0.0,08:52:39,-297.5,pre-test
0.0,08:52:39,-297.25,pre-test
0.0,08:52:39,-297.0,pre-test
0.188322,08:52:40,-296.75,pre-test
0.229317,08:52:40,-296.5,pre-test
0.002562,08:52:40,-296.25,pre-test
0.143483,08:52:40,-296.0,pre-test
0.330524,08:52:41,-295.75,pre-test
0.0,08:52:41,-295.5,pre-test
0.161419,08:52:41,-295.25,pre-test
0.126829,08:52:41,-295.0,pre-test
0.0,08:52:42,-294.75,pre-test
0.0,08:52:42,-294.5,pre-test
0.0,08:52:42,-294.25,pre-test
0.089677,08:52:42,-294.0,pre-test
0.71101,08:52:43,-293.75,pre-test
0.852198,08:52:43,-293.5,pre-test
0.815046,08:52:43,-293.25,pre-test
0.0,08:52:43,-293.0,pre-test
0.0,08:52:44,-292.75,pre-test
0.0,08:52:44,-292.5,pre-test
0.0,08:52:44,-292.25,pre-test
0.0,08:52:44,-292.0,pre-test
0.0,08:52:45,-291.75,pre-test
0.0,08:52:45,-291.5,pre-test
0.0,08:52:45,-291.25,pre-test
0.0,08:52:45,-291.0,pre-test
0.0,08:52:46,-290.75,pre-test
0.0,08:52:46,-290.5,pre-test
0.0,08:52:46,-290.25,pre-test
0.0,08:52:46,-290.0,pre-test
0.0,08:52:47,-289.75,pre-test
0.0,08:52:47,-289.5,pre-test
0.0,08:52:47,-289.25,pre-test
0.0,08:52:47,-289.0,pre-test
0.0,08:52:48,-288.75,pre-test
0.0,08:52:48,-288.5,pre-test
0.0,08:52:48,-288.25,pre-test
0.0,08:52:48,-288.0,pre-test
0.0,08:52:49,-287.75,pre-test
0.0,08:52:49,-287.5,pre-test
0.0,08:52:49,-287.25,pre-test
0.0,08:52:49,-287.0,pre-test
0.0,08:52:50,-286.75,pre-test
0.0,08:52:50,-286.5,pre-test
0.0,08:52:50,-286.25,pre-test
0.0,08:52:50,-286.0,pre-test
0.0,08:52:51,-285.75,pre-test
0.0,08:52:51,-285.5,pre-test
0.0,08:52:51,-285.25,pre-test
0.0,08:52:51,-285.0,pre-test
0.0,08:52:52,-284.75,pre-test
0.0,08:52:52,-284.5,pre-test
0.0,08:52:52,-284.25,pre-test
0.0,08:52:52,-284.0,pre-test
0.0,08:52:53,-283.75,pre-test
0.0,08:52:53,-283.5,pre-test
0.0,08:52:53,-283.25,pre-test
0.0,08:52:53,-283.0,pre-test
0.0,08:52:54,-282.75,pre-test
0.0,08:52:54,-282.5,pre-test
0.0,08:52:54,-282.25,pre-test
0.0,08:52:54,-282.0,pre-test
0.0,08:52:55,-281.75,pre-test
0.0,08:52:55,-281.5,pre-test
0.0,08:52:55,-281.25,pre-test
0.0,08:52:55,-281.0,pre-test
0.0,08:52:56,-280.75,pre-test
0.0,08:52:56,-280.5,pre-test
0.0,08:52:56,-280.25,pre-test
0.0,08:52:56,-280.0,pre-test
0.0,08:52:57,-279.75,pre-test
0.0,08:52:57,-279.5,pre-test
0.0,08:52:57,-279.25,pre-test
0.0,08:52:57,-279.0,pre-test
0.0,08:52:58,-278.75,pre-test
0.0,08:52:58,-278.5,pre-test
0.0,08:52:58,-278.25,pre-test
0.0,08:52:58,-278.0,pre-test
0.0,08:52:59,-277.75,pre-test
0.0,08:52:59,-277.5,pre-test
0.0,08:52:59,-277.25,pre-test
0.0,08:52:59,-277.0,pre-test
0.0,08:53:00,-276.75,pre-test
0.0,08:53:00,-276.5,pre-test
0.0,08:53:00,-276.25,pre-test
0.0,08:53:00,-276.0,pre-test
0.0,08:53:01,-275.75,pre-test
0.0,08:53:01,-275.5,pre-test
0.0,08:53:01,-275.25,pre-test
0.0,08:53:01,-275.0,pre-test
0.0,08:53:02,-274.75,pre-test
0.0,08:53:02,-274.5,pre-test
0.0,08:53:02,-274.25,pre-test
0.0,08:53:02,-274.0,pre-test
0.0,08:53:03,-273.75,pre-test
0.0,08:53:03,-273.5,pre-test
0.0,08:53:03,-273.25,pre-test
0.0,08:53:03,-273.0,pre-test
0.0,08:53:04,-272.75,pre-test
0.0,08:53:04,-272.5,pre-test
0.0,08:53:04,-272.25,pre-test
0.0,08:53:04,-272.0,pre-test
0.0,08:53:05,-271.75,pre-test
0.0,08:53:05,-271.5,pre-test
0.0,08:53:05,-271.25,pre-test
0.0,08:53:05,-271.0,pre-test
0.0,08:53:06,-270.75,pre-test
0.0,08:53:06,-270.5,pre-test
0.0,08:53:06,-270.25,pre-test
0.0,08:53:06,-270.0,pre-test
0.0,08:53:07,-269.75,pre-test
0.0,08:53:07,-269.5,pre-test
0.0,08:53:07,-269.25,pre-test
0.0,08:53:07,-269.0,pre-test
0.0,08:53:08,-268.75,pre-test
0.0,08:53:08,-268.5,pre-test
0.0,08:53:08,-268.25,pre-test
0.0,08:53:08,-268.0,pre-test
0.0,08:53:09,-267.75,pre-test
0.0,08:53:09,-267.5,pre-test
0.0,08:53:09,-267.25,pre-test
0.0,08:53:09,-267.0,pre-test
0.0,08:53:10,-266.75,pre-test
0.0,08:53:10,-266.5,pre-test
0.0,08:53:10,-266.25,pre-test
0.0,08:53:10,-266.0,pre-test
0.0,08:53:11,-265.75,pre-test
0.0,08:53:11,-265.5,pre-test
0.0,08:53:11,-265.25,pre-test
0.0,08:53:11,-265.0,pre-test
0.0,08:53:12,-264.75,pre-test
0.0,08:53:12,-264.5,pre-test
0.0,08:53:12,-264.25,pre-test
0.0,08:53:12,-264.0,pre-test
0.0,08:53:13,-263.75,pre-test
0.0,08:53:13,-263.5,pre-test
0.0,08:53:13,-263.25,pre-test
0.0,08:53:13,-263.0,pre-test
0.0,08:53:14,-262.75,pre-test
0.0,08:53:14,-262.5,pre-test
0.0,08:53:14,-262.25,pre-test
0.0,08:53:14,-262.0,pre-test
0.0,08:53:15,-261.75,pre-test
0.0,08:53:15,-261.5,pre-test
0.0,08:53:15,-261.25,pre-test
0.0,08:53:15,-261.0,pre-test
0.0,08:53:16,-260.75,pre-test
0.0,08:53:16,-260.5,pre-test
0.0,08:53:16,-260.25,pre-test
0.0,08:53:16,-260.0,pre-test
0.0,08:53:17,-259.75,pre-test
0.0,08:53:17,-259.5,pre-test
0.0,08:53:17,-259.25,pre-test
0.0,08:53:17,-259.0,pre-test
0.0,08:53:18,-258.75,pre-test
0.0,08:53:18,-258.5,pre-test
0.0,08:53:18,-258.25,pre-test
0.0,08:53:18,-258.0,pre-test
0.0,08:53:19,-257.75,pre-test
0.0,08:53:19,-257.5,pre-test
0.0,08:53:19,-257.25,pre-test
0.0,08:53:19,-257.0,pre-test
0.0,08:53:20,-256.75,pre-test
0.0,08:53:20,-256.5,pre-test
0.0,08:53:20,-256.25,pre-test
0.0,08:53:20,-256.0,pre-test
0.0,08:53:21,-255.75,pre-test
0.0,08:53:21,-255.5,pre-test
0.0,08:53:21,-255.25,pre-test
0.0,08:53:21,-255.0,pre-test
0.0,08:53:22,-254.75,pre-test
0.0,08:53:22,-254.5,pre-test
0.0,08:53:22,-254.25,pre-test
0.0,08:53:22,-254.0,pre-test
0.0,08:53:23,-253.75,pre-test
0.0,08:53:23,-253.5,pre-test
0.0,08:53:23,-253.25,pre-test
0.0,08:53:23,-253.0,pre-test
0.0,08:53:24,-252.75,pre-test
0.0,08:53:24,-252.5,pre-test
0.0,08:53:24,-252.25,pre-test
0.0,08:53:24,-252.0,pre-test
0.0,08:53:25,-251.75,pre-test
0.0,08:53:25,-251.5,pre-test
0.0,08:53:25,-251.25,pre-test
0.0,08:53:25,-251.0,pre-test
0.0,08:53:26,-250.75,pre-test
0.0,08:53:26,-250.5,pre-test
0.0,08:53:26,-250.25,pre-test
0.0,08:53:26,-250.0,pre-test
0.0,08:53:27,-249.75,pre-test
0.0,08:53:27,-249.5,pre-test
0.0,08:53:27,-249.25,pre-test
0.0,08:53:27,-249.0,pre-test
0.0,08:53:28,-248.75,pre-test
0.0,08:53:28,-248.5,pre-test
0.0,08:53:28,-248.25,pre-test
0.0,08:53:28,-248.0,pre-test
0.0,08:53:29,-247.75,pre-test
0.0,08:53:29,-247.5,pre-test
0.0,08:53:29,-247.25,pre-test
0.0,08:53:29,-247.0,pre-test
0.0,08:53:30,-246.75,pre-test
0.0,08:53:30,-246.5,pre-test
0.0,08:53:30,-246.25,pre-test
0.0,08:53:30,-246.0,pre-test
0.0,08:53:31,-245.75,pre-test
0.181916,08:53:31,-245.5,pre-test
0.462477,08:53:31,-245.25,pre-test
0.553435,08:53:31,-245.0,pre-test
0.403546,08:53:32,-244.75,pre-test
0.339491,08:53:32,-244.5,pre-test
0.817342,08:53:32,-244.25,pre-test
1.18016,08:53:32,-244.0,pre-test
0.859954,08:53:33,-243.75,pre-test
0.327016,08:53:33,-243.5,pre-test
0.0,08:53:33,-243.25,pre-test
0.832715,08:53:33,-243.0,pre-test
0.401251,08:53:34,-242.75,pre-test
0.639536,08:53:34,-242.5,pre-test
1.095607,08:53:34,-242.25,pre-test
1.618365,08:53:34,-242.0,pre-test
0.951011,08:53:35,-241.75,pre-test
0.811371,08:53:35,-241.5,pre-test
0.779245,08:53:35,-241.25,pre-test
1.300652,08:53:35,-241.0,pre-test
0.927852,08:53:36,-240.75,pre-test
0.328297,08:53:36,-240.5,pre-test
0.0,08:53:36,-240.25,pre-test
0.0,08:53:36,-240.0,pre-test
0.0,08:53:37,-239.75,pre-test
0.0,08:53:37,-239.5,pre-test
0.0,08:53:37,-239.25,pre-test
0.0,08:53:37,-239.0,pre-test
0.294653,08:53:38,-238.75,pre-test
0.5829,08:53:38,-238.5,pre-test
0.531656,08:53:38,-238.25,pre-test
0.0,08:53:38,-238.0,pre-test
0.0,08:53:39,-237.75,pre-test
0.0,08:53:39,-237.5,pre-test
0.0,08:53:39,-237.25,pre-test
0.0,08:53:39,-237.0,pre-test
0.0,08:53:40,-236.75,pre-test
0.0,08:53:40,-236.5,pre-test
0.0,08:53:40,-236.25,pre-test
0.0,08:53:40,-236.0,pre-test
0.0,08:53:41,-235.75,pre-test
0.0,08:53:41,-235.5,pre-test
0.0,08:53:41,-235.25,pre-test
0.0,08:53:41,-235.0,pre-test
0.0,08:53:42,-234.75,pre-test
0.0,08:53:42,-234.5,pre-test
0.184478,08:53:42,-234.25,pre-test
0.129391,08:53:42,-234.0,pre-test
0.066617,08:53:43,-233.75,pre-test
0.566246,08:53:43,-233.5,pre-test
0.060212,08:53:43,-233.25,pre-test
0.160137,08:53:43,-233.0,pre-test
0.203695,08:53:44,-232.75,pre-test
0.269031,08:53:44,-232.5,pre-test
0.099926,08:53:44,-232.25,pre-test
0.527813,08:53:44,-232.0,pre-test
0.812217,08:53:45,-231.75,pre-test
0.706153,08:53:45,-231.5,pre-test
0.832982,08:53:45,-231.25,pre-test
0.836825,08:53:45,-231.0,pre-test
0.748429,08:53:46,-230.75,pre-test
0.844512,08:53:46,-230.5,pre-test
0.948281,08:53:46,-230.25,pre-test
0.932907,08:53:46,-230.0,pre-test
0.830419,08:53:47,-229.75,pre-test
0.558826,08:53:47,-229.5,pre-test
0.649784,08:53:47,-229.25,pre-test
0.758678,08:53:47,-229.0,pre-test
0.730494,08:53:48,-228.75,pre-test
0.587011,08:53:48,-228.5,pre-test
0.713839,08:53:48,-228.25,pre-test
0.745867,08:53:48,-228.0,pre-test
0.743305,08:53:49,-227.75,pre-test
0.713839,08:53:49,-227.5,pre-test
0.733056,08:53:49,-227.25,pre-test
0.739461,08:53:49,-227.0,pre-test
0.739461,08:53:50,-226.75,pre-test
0.469149,08:53:50,-226.5,pre-test
0.079695,08:53:50,-226.25,pre-test
0.0,08:53:50,-226.0,pre-test
0.0,08:53:51,-225.75,pre-test
0.424044,08:53:51,-225.5,pre-test
0.365113,08:53:51,-225.25,pre-test
0.552154,08:53:51,-225.0,pre-test
0.826309,08:53:52,-224.75,pre-test
0.827857,08:53:52,-224.5,pre-test
0.80736,08:53:52,-224.25,pre-test
0.803516,08:53:52,-224.0,pre-test
0.803516,08:53:53,-223.75,pre-test
0.683093,08:53:53,-223.5,pre-test
0.227022,08:53:53,-223.25,pre-test
0.425592,08:53:53,-223.0,pre-test
0.6216,08:53:54,-222.75,pre-test
0.556264,08:53:54,-222.5,pre-test
0.964935,08:53:54,-222.25,pre-test
0.520393,08:53:54,-222.0,pre-test
0.369224,08:53:55,-221.75,pre-test
0.440965,08:53:55,-221.5,pre-test
0.510145,08:53:55,-221.25,pre-test
0.430716,08:53:55,-221.0,pre-test
0.439684,08:53:56,-220.75,pre-test
0.42303,08:53:56,-220.5,pre-test
0.511426,08:53:56,-220.25,pre-test
0.534485,08:53:56,-220.0,pre-test
0.455057,08:53:57,-219.75,pre-test
0.448652,08:53:57,-219.5,pre-test
0.387159,08:53:57,-219.25,pre-test
0.257768,08:53:57,-219.0,pre-test
0.05023,08:53:58,-218.75,pre-test
0.114285,08:53:58,-218.5,pre-test
0.138626,08:53:58,-218.25,pre-test
0.0,08:53:58,-218.0,pre-test
0.0,08:53:59,-217.75,pre-test
0.0,08:53:59,-217.5,pre-test
0.271593,08:53:59,-217.25,pre-test
0.580338,08:53:59,-217.0,pre-test
0.193446,08:54:00,-216.75,pre-test
0.103769,08:54:00,-216.5,pre-test
0.299777,08:54:00,-216.25,pre-test
0.087115,08:54:00,-216.0,pre-test
0.0,08:54:01,-215.75,pre-test
0.376643,08:54:01,-215.5,pre-test
0.161419,08:54:01,-215.25,pre-test
0.248533,08:54:01,-215.0,pre-test
0.331805,08:54:02,-214.75,pre-test
0.202414,08:54:02,-214.5,pre-test
0.003843,08:54:02,-214.25,pre-test
0.071742,08:54:02,-214.0,pre-test
0.03459,08:54:03,-213.75,pre-test
0.0,08:54:03,-213.5,pre-test
0.0,08:54:03,-213.25,pre-test
0.0,08:54:03,-213.0,pre-test
0.0,08:54:04,-212.75,pre-test
0.0,08:54:04,-212.5,pre-test
0.0,08:54:04,-212.25,pre-test
0.0,08:54:04,-212.0,pre-test
0.0,08:54:05,-211.75,pre-test
0.0,08:54:05,-211.5,pre-test
0.0,08:54:05,-211.25,pre-test
0.0,08:54:05,-211.0,pre-test
0.0,08:54:06,-210.75,pre-test
0.0,08:54:06,-210.5,pre-test
0.002562,08:54:06,-210.25,pre-test
0.0,08:54:06,-210.0,pre-test
0.0,08:54:07,-209.75,pre-test
0.017935,08:54:07,-209.5,pre-test
0.037152,08:54:07,-209.25,pre-test
0.13964,08:54:07,-209.0,pre-test
0.137078,08:54:08,-208.75,pre-test
0.097364,08:54:08,-208.5,pre-test
0.025622,08:54:08,-208.25,pre-test
0.0,08:54:08,-208.0,pre-test
0.043557,08:54:09,-207.75,pre-test
0.0,08:54:09,-207.5,pre-test
0.012811,08:54:09,-207.25,pre-test
0.266469,08:54:09,-207.0,pre-test
0.090958,08:54:10,-206.75,pre-test
0.0,08:54:10,-206.5,pre-test
0.044839,08:54:10,-206.25,pre-test
0.0,08:54:10,-206.0,pre-test
0.140921,08:54:11,-205.75,pre-test
0.392017,08:54:11,-205.5,pre-test
0.003843,08:54:11,-205.25,pre-test
0.0,08:54:11,-205.0,pre-test
0.0,08:54:12,-204.75,pre-test
0.1627,08:54:12,-204.5,pre-test
0.240847,08:54:12,-204.25,pre-test
0.648236,08:54:12,-204.0,pre-test
0.566246,08:54:13,-203.75,pre-test
0.357427,08:54:13,-203.5,pre-test
0.284404,08:54:13,-203.25,pre-test
0.187041,08:54:13,-203.0,pre-test
0.447104,08:54:14,-202.75,pre-test
0.730227,08:54:14,-202.5,pre-test
0.744586,08:54:14,-202.25,pre-test
0.717683,08:54:14,-202.0,pre-test
0.733056,08:54:15,-201.75,pre-test
0.756116,08:54:15,-201.5,pre-test
0.76124,08:54:15,-201.25,pre-test
0.780457,08:54:15,-201.0,pre-test
0.758678,08:54:16,-200.75,pre-test
0.734337,08:54:16,-200.5,pre-test
0.730494,08:54:16,-200.25,pre-test
0.806079,08:54:16,-200.0,pre-test
0.802235,08:54:17,-199.75,pre-test
0.7843,08:54:17,-199.5,pre-test
0.785581,08:54:17,-199.25,pre-test
0.785581,08:54:17,-199.0,pre-test
0.862447,08:54:18,-198.75,pre-test
0.841949,08:54:18,-198.5,pre-test
0.862447,08:54:18,-198.25,pre-test
0.820171,08:54:18,-198.0,pre-test
0.803516,08:54:19,-197.75,pre-test
0.822733,08:54:19,-197.5,pre-test
0.754835,08:54:19,-197.25,pre-test
0.709996,08:54:19,-197.0,pre-test
0.762521,08:54:20,-196.75,pre-test
0.790705,08:54:20,-196.5,pre-test
0.786862,08:54:20,-196.25,pre-test
0.80736,08:54:20,-196.0,pre-test
0.811203,08:54:21,-195.75,pre-test
0.798392,08:54:21,-195.5,pre-test
0.791986,08:54:21,-195.25,pre-test
0.748429,08:54:21,-195.0,pre-test
0.733056,08:54:22,-194.75,pre-test
0.734337,08:54:22,-194.5,pre-test
0.695904,08:54:22,-194.25,pre-test
0.675406,08:54:22,-194.0,pre-test
0.69078,08:54:23,-193.75,pre-test
0.79583,08:54:23,-193.5,pre-test
0.859885,08:54:23,-193.25,pre-test
0.876539,08:54:23,-193.0,pre-test
0.87782,08:54:24,-192.75,pre-test
0.890631,08:54:24,-192.5,pre-test
0.895756,08:54:24,-192.25,pre-test
0.907285,08:54:24,-192.0,pre-test
0.927783,08:54:25,-191.75,pre-test
0.940594,08:54:25,-191.5,pre-test
0.953405,08:54:25,-191.25,pre-test
0.966216,08:54:25,-191.0,pre-test
0.967497,08:54:26,-190.75,pre-test
0.976465,08:54:26,-190.5,pre-test
0.973903,08:54:26,-190.25,pre-test
0.962373,08:54:26,-190.0,pre-test
0.962373,08:54:27,-189.75,pre-test
0.962373,08:54:27,-189.5,pre-test
0.968778,08:54:27,-189.25,pre-test
0.961092,08:54:27,-189.0,pre-test
0.918815,08:54:28,-188.75,pre-test
0.909848,08:54:28,-188.5,pre-test
0.953405,08:54:28,-188.25,pre-test
0.998244,08:54:28,-188.0,pre-test
1.018741,08:54:29,-187.75,pre-test
0.965004,08:54:29,-187.5,pre-test
0.949631,08:54:29,-187.25,pre-test
0.939382,08:54:29,-187.0,pre-test
0.956036,08:54:30,-186.75,pre-test
0.929133,08:54:30,-186.5,pre-test
0.92529,08:54:30,-186.25,pre-test
0.885576,08:54:30,-186.0,pre-test
0.849705,08:54:31,-185.75,pre-test
0.898387,08:54:31,-185.5,pre-test
0.927852,08:54:31,-185.25,pre-test
0.940663,08:54:31,-185.0,pre-test
0.922728,08:54:32,-184.75,pre-test
0.924009,08:54:32,-184.5,pre-test
0.935539,08:54:32,-184.25,pre-test
0.935539,08:54:32,-184.0,pre-test
0.938101,08:54:33,-183.75,pre-test
0.947069,08:54:33,-183.5,pre-test
0.949631,08:54:33,-183.25,pre-test
0.94835,08:54:33,-183.0,pre-test
0.950912,08:54:34,-182.75,pre-test
0.952193,08:54:34,-182.5,pre-test
0.952193,08:54:34,-182.25,pre-test
0.953474,08:54:34,-182.0,pre-test
0.956036,08:54:35,-181.75,pre-test
0.968847,08:54:35,-181.5,pre-test
0.984221,08:54:35,-181.25,pre-test
0.997032,08:54:35,-181.0,pre-test
0.979096,08:54:36,-180.75,pre-test
0.848424,08:54:36,-180.5,pre-test
0.827926,08:54:36,-180.25,pre-test
0.834332,08:54:36,-180.0,pre-test
0.829207,08:54:37,-179.75,pre-test
0.795899,08:54:37,-179.5,pre-test
0.799742,08:54:37,-179.25,pre-test
0.77412,08:54:37,-179.0,pre-test
0.788212,08:54:38,-178.75,pre-test
0.830489,08:54:38,-178.5,pre-test
0.865078,08:54:38,-178.25,pre-test
0.842018,08:54:38,-178.0,pre-test
0.822802,08:54:39,-177.75,pre-test
0.842018,08:54:39,-177.5,pre-test
0.862516,08:54:39,-177.25,pre-test
0.870203,08:54:39,-177.0,pre-test
0.875327,08:54:40,-176.75,pre-test
0.876608,08:54:40,-176.5,pre-test
0.880451,08:54:40,-176.25,pre-test
0.87917,08:54:40,-176.0,pre-test
0.880451,08:54:41,-175.75,pre-test
0.877889,08:54:41,-175.5,pre-test
0.880451,08:54:41,-175.25,pre-test
0.881733,08:54:41,-175.0,pre-test
0.886857,08:54:42,-174.75,pre-test
0.885576,08:54:42,-174.5,pre-test
0.889419,08:54:42,-174.25,pre-test
0.924009,08:54:42,-174.0,pre-test
0.888138,08:54:43,-173.75,pre-test
0.941944,08:54:43,-173.5,pre-test
0.953474,08:54:43,-173.25,pre-test
0.968847,08:54:43,-173.0,pre-test
0.939382,08:54:44,-172.75,pre-test
0.917603,08:54:44,-172.5,pre-test
0.921447,08:54:44,-172.25,pre-test
0.921447,08:54:44,-172.0,pre-test
0.908636,08:54:45,-171.75,pre-test
0.921447,08:54:45,-171.5,pre-test
0.943225,08:54:45,-171.25,pre-test
0.956036,08:54:45,-171.0,pre-test
0.986783,08:54:46,-170.75,pre-test
0.982939,08:54:46,-170.5,pre-test
0.979096,08:54:46,-170.25,pre-test
0.967566,08:54:46,-170.0,pre-test
0.961161,08:54:47,-169.75,pre-test
0.954755,08:54:47,-169.5,pre-test
0.947069,08:54:47,-169.25,pre-test
0.943225,08:54:47,-169.0,pre-test
0.938101,08:54:48,-168.75,pre-test
0.965004,08:54:48,-168.5,pre-test
0.929133,08:54:48,-168.25,pre-test
0.908636,08:54:48,-168.0,pre-test
0.941944,08:54:49,-167.75,pre-test
0.872765,08:54:49,-167.5,pre-test
