,HR,timestamp,period,time_seconds
0,98.0,08:16:34,pre-test,0
1,87.0,08:16:35,pre-test,1
2,94.33,08:16:36,pre-test,2
3,88.25,08:16:37,pre-test,3
4,95.2,08:16:38,pre-test,4
5,114.67,08:16:39,pre-test,5
6,124.29,08:16:40,pre-test,6
7,131.38,08:16:41,pre-test,7
8,136.89,08:16:42,pre-test,8
9,141.5,08:16:43,pre-test,9
10,145.18,08:16:44,pre-test,10
11,148.17,08:16:45,pre-test,11
12,150.92,08:16:46,pre-test,12
13,153.29,08:16:47,pre-test,13
14,154.8,08:16:48,pre-test,14
15,155.94,08:16:49,pre-test,15
16,156.47,08:16:50,pre-test,16
17,156.94,08:16:51,pre-test,17
18,157.37,08:16:52,pre-test,18
19,157.8,08:16:53,pre-test,19
20,158.14,08:16:54,pre-test,20
21,158.5,08:16:55,pre-test,21
22,158.83,08:16:56,pre-test,22
23,159.12,08:16:57,pre-test,23
24,159.44,08:16:58,pre-test,24
25,159.73,08:16:59,pre-test,25
26,159.89,08:17:00,pre-test,26
27,160.07,08:17:01,pre-test,27
28,160.31,08:17:02,pre-test,28
29,160.53,08:17:03,pre-test,29
30,160.74,08:17:04,pre-test,30
31,161.0,08:17:05,pre-test,31
32,161.24,08:17:06,pre-test,32
33,161.44,08:17:07,pre-test,33
34,161.8,08:17:08,pre-test,34
35,162.06,08:17:09,pre-test,35
36,162.3,08:17:10,pre-test,36
37,162.08,08:17:11,pre-test,37
38,161.95,08:17:12,pre-test,38
39,161.82,08:17:13,pre-test,39
40,161.73,08:17:14,pre-test,40
41,161.6,08:17:15,pre-test,41
42,161.53,08:17:16,pre-test,42
43,161.48,08:17:17,pre-test,43
44,161.38,08:17:18,pre-test,44
45,161.0,08:17:19,pre-test,45
46,160.72,08:17:20,pre-test,46
47,160.44,08:17:21,pre-test,47
48,160.2,08:17:22,pre-test,48
49,160.0,08:17:23,pre-test,49
50,159.8,08:17:24,pre-test,50
51,159.62,08:17:25,pre-test,51
52,159.43,08:17:26,pre-test,52
53,159.26,08:17:27,pre-test,53
54,159.07,08:17:28,pre-test,54
55,158.91,08:17:29,pre-test,55
56,158.7,08:17:30,pre-test,56
57,158.47,08:17:31,pre-test,57
58,158.19,08:17:32,pre-test,58
59,157.92,08:17:33,pre-test,59
60,158.67,08:17:34,pre-test,60
61,159.92,08:17:35,pre-test,61
62,160.57,08:17:36,pre-test,62
63,161.95,08:17:37,pre-test,63
64,162.4,08:17:38,pre-test,64
65,161.37,08:17:39,pre-test,65
66,160.82,08:17:40,pre-test,66
67,160.28,08:17:41,pre-test,67
68,159.75,08:17:42,pre-test,68
69,159.02,08:17:43,pre-test,69
70,158.33,08:17:44,pre-test,70
71,157.67,08:17:45,pre-test,71
72,156.97,08:17:46,pre-test,72
73,156.27,08:17:47,pre-test,73
74,155.67,08:17:48,pre-test,74
75,155.13,08:17:49,pre-test,75
76,154.72,08:17:50,pre-test,76
77,154.12,08:17:51,pre-test,77
78,153.52,08:17:52,pre-test,78
79,152.88,08:17:53,pre-test,79
80,152.27,08:17:54,pre-test,80
81,151.62,08:17:55,pre-test,81
82,150.98,08:17:56,pre-test,82
83,150.37,08:17:57,pre-test,83
84,149.75,08:17:58,pre-test,84
85,149.13,08:17:59,pre-test,85
86,148.55,08:18:00,pre-test,86
87,147.93,08:18:01,pre-test,87
88,147.35,08:18:02,pre-test,88
89,146.77,08:18:03,pre-test,89
90,146.17,08:18:04,pre-test,90
91,145.53,08:18:05,pre-test,91
92,144.92,08:18:06,pre-test,92
93,144.3,08:18:07,pre-test,93
94,143.52,08:18:08,pre-test,94
95,142.77,08:18:09,pre-test,95
96,142.07,08:18:10,pre-test,96
97,141.68,08:18:11,pre-test,97
98,141.22,08:18:12,pre-test,98
99,140.75,08:18:13,pre-test,99
100,140.25,08:18:14,pre-test,100
101,139.78,08:18:15,pre-test,101
102,139.3,08:18:16,pre-test,102
103,138.82,08:18:17,pre-test,103
104,138.35,08:18:18,pre-test,104
105,138.12,08:18:19,pre-test,105
106,137.9,08:18:20,pre-test,106
107,137.73,08:18:21,pre-test,107
108,137.55,08:18:22,pre-test,108
109,137.37,08:18:23,pre-test,109
110,137.17,08:18:24,pre-test,110
111,136.95,08:18:25,pre-test,111
112,136.77,08:18:26,pre-test,112
113,136.58,08:18:27,pre-test,113
114,136.43,08:18:28,pre-test,114
115,136.27,08:18:29,pre-test,115
116,136.15,08:18:30,pre-test,116
117,136.22,08:18:31,pre-test,117
118,136.3,08:18:32,pre-test,118
119,136.42,08:18:33,pre-test,119
120,136.53,08:18:34,pre-test,120
121,136.55,08:18:35,pre-test,121
122,136.65,08:18:36,pre-test,122
123,136.68,08:18:37,pre-test,123
124,136.77,08:18:38,pre-test,124
125,136.83,08:18:39,pre-test,125
126,136.9,08:18:40,pre-test,126
127,136.95,08:18:41,pre-test,127
128,137.0,08:18:42,pre-test,128
129,137.2,08:18:43,pre-test,129
130,137.33,08:18:44,pre-test,130
131,137.45,08:18:45,pre-test,131
132,137.55,08:18:46,pre-test,132
133,137.67,08:18:47,pre-test,133
134,137.78,08:18:48,pre-test,134
135,137.88,08:18:49,pre-test,135
136,138.02,08:18:50,pre-test,136
137,138.33,08:18:51,pre-test,137
138,138.68,08:18:52,pre-test,138
139,139.07,08:18:53,pre-test,139
140,138.63,08:18:54,pre-test,140
141,138.12,08:18:55,pre-test,141
142,137.65,08:18:56,pre-test,142
143,137.18,08:18:57,pre-test,143
144,136.67,08:18:58,pre-test,144
145,136.02,08:18:59,pre-test,145
146,135.43,08:19:00,pre-test,146
147,134.82,08:19:01,pre-test,147
148,134.12,08:19:02,pre-test,148
149,133.3,08:19:03,pre-test,149
150,132.5,08:19:04,pre-test,150
151,131.73,08:19:05,pre-test,151
152,130.92,08:19:06,pre-test,152
153,130.07,08:19:07,pre-test,153
154,129.28,08:19:08,pre-test,154
155,128.45,08:19:09,pre-test,155
156,127.48,08:19:10,pre-test,156
157,126.6,08:19:11,pre-test,157
158,125.82,08:19:12,pre-test,158
159,125.02,08:19:13,pre-test,159
160,124.37,08:19:14,pre-test,160
161,123.78,08:19:15,pre-test,161
162,123.22,08:19:16,pre-test,162
163,122.7,08:19:17,pre-test,163
164,122.18,08:19:18,pre-test,164
165,121.67,08:19:19,pre-test,165
166,121.08,08:19:20,pre-test,166
167,120.53,08:19:21,pre-test,167
168,119.98,08:19:22,pre-test,168
169,119.45,08:19:23,pre-test,169
170,118.95,08:19:24,pre-test,170
171,118.47,08:19:25,pre-test,171
172,117.95,08:19:26,pre-test,172
173,117.5,08:19:27,pre-test,173
174,117.03,08:19:28,pre-test,174
175,116.6,08:19:29,pre-test,175
176,116.17,08:19:30,pre-test,176
177,115.55,08:19:31,pre-test,177
178,114.97,08:19:32,pre-test,178
179,114.35,08:19:33,pre-test,179
180,113.7,08:19:34,pre-test,180
181,113.05,08:19:35,pre-test,181
182,112.37,08:19:36,pre-test,182
183,111.65,08:19:37,pre-test,183
184,111.07,08:19:38,pre-test,184
185,110.48,08:19:39,pre-test,185
186,109.92,08:19:40,pre-test,186
187,109.35,08:19:41,pre-test,187
188,108.8,08:19:42,pre-test,188
189,108.28,08:19:43,pre-test,189
190,107.83,08:19:44,pre-test,190
191,107.42,08:19:45,pre-test,191
192,106.98,08:19:46,pre-test,192
193,106.5,08:19:47,pre-test,193
194,106.07,08:19:48,pre-test,194
195,105.67,08:19:49,pre-test,195
196,105.23,08:19:50,pre-test,196
197,104.77,08:19:51,pre-test,197
198,104.23,08:19:52,pre-test,198
199,103.65,08:19:53,pre-test,199
200,103.9,08:19:54,pre-test,200
201,104.25,08:19:55,pre-test,201
202,104.55,08:19:56,pre-test,202
203,104.73,08:19:57,pre-test,203
204,104.93,08:19:58,pre-test,204
205,105.28,08:19:59,pre-test,205
206,105.6,08:20:00,pre-test,206
207,105.97,08:20:01,pre-test,207
208,106.35,08:20:02,pre-test,208
209,106.83,08:20:03,pre-test,209
210,107.37,08:20:04,pre-test,210
211,107.85,08:20:05,pre-test,211
212,108.33,08:20:06,pre-test,212
213,108.85,08:20:07,pre-test,213
214,109.35,08:20:08,pre-test,214
215,109.92,08:20:09,pre-test,215
216,110.57,08:20:10,pre-test,216
217,110.52,08:20:11,pre-test,217
218,111.55,08:20:12,pre-test,218
219,112.85,08:20:13,pre-test,219
220,114.0,08:20:14,pre-test,220
221,115.05,08:20:15,pre-test,221
222,116.03,08:20:16,pre-test,222
223,116.95,08:20:17,pre-test,223
224,117.92,08:20:18,pre-test,224
225,118.92,08:20:19,pre-test,225
226,119.85,08:20:20,pre-test,226
227,120.68,08:20:21,pre-test,227
228,121.55,08:20:22,pre-test,228
229,122.4,08:20:23,pre-test,229
230,123.22,08:20:24,pre-test,230
231,123.87,08:20:25,pre-test,231
232,124.4,08:20:26,pre-test,232
233,124.9,08:20:27,pre-test,233
234,125.22,08:20:28,pre-test,234
235,125.48,08:20:29,pre-test,235
236,125.75,08:20:30,pre-test,236
237,126.07,08:20:31,pre-test,237
238,126.4,08:20:32,pre-test,238
239,126.73,08:20:33,pre-test,239
240,127.07,08:20:34,pre-test,240
241,127.35,08:20:35,pre-test,241
242,127.65,08:20:36,pre-test,242
243,128.0,08:20:37,pre-test,243
244,128.22,08:20:38,pre-test,244
245,128.43,08:20:39,pre-test,245
246,128.65,08:20:40,pre-test,246
247,128.9,08:20:41,pre-test,247
248,129.08,08:20:42,pre-test,248
249,129.15,08:20:43,pre-test,249
250,129.15,08:20:44,pre-test,250
251,129.17,08:20:45,pre-test,251
252,129.17,08:20:46,pre-test,252
253,129.23,08:20:47,pre-test,253
254,129.15,08:20:48,pre-test,254
255,129.03,08:20:49,pre-test,255
256,128.87,08:20:50,pre-test,256
257,128.72,08:20:51,pre-test,257
258,128.9,08:20:52,pre-test,258
259,129.2,08:20:53,pre-test,259
260,129.47,08:20:54,pre-test,260
261,129.77,08:20:55,pre-test,261
262,130.05,08:20:56,pre-test,262
263,130.42,08:20:57,pre-test,263
264,130.83,08:20:58,pre-test,264
265,131.22,08:20:59,pre-test,265
266,131.55,08:21:00,pre-test,266
267,131.93,08:21:01,pre-test,267
268,132.32,08:21:02,pre-test,268
269,132.77,08:21:03,pre-test,269
270,133.25,08:21:04,pre-test,270
271,133.73,08:21:05,pre-test,271
272,134.28,08:21:06,pre-test,272
273,134.83,08:21:07,pre-test,273
274,135.25,08:21:08,pre-test,274
275,135.7,08:21:09,pre-test,275
276,136.18,08:21:10,pre-test,276
277,137.2,08:21:11,pre-test,277
278,137.07,08:21:12,pre-test,278
279,136.68,08:21:13,pre-test,279
280,136.4,08:21:14,pre-test,280
281,136.17,08:21:15,pre-test,281
282,135.93,08:21:16,pre-test,282
283,135.73,08:21:17,pre-test,283
284,135.35,08:21:18,pre-test,284
285,134.92,08:21:19,pre-test,285
286,134.57,08:21:20,pre-test,286
287,134.25,08:21:21,pre-test,287
288,133.88,08:21:22,pre-test,288
289,133.52,08:21:23,pre-test,289
290,133.18,08:21:24,pre-test,290
291,133.12,08:21:25,pre-test,291
292,133.18,08:21:26,pre-test,292
293,133.2,08:21:27,pre-test,293
294,133.42,08:21:28,pre-test,294
295,133.65,08:21:29,pre-test,295
296,133.93,08:21:30,pre-test,296
297,134.23,08:21:31,pre-test,297
298,134.52,08:21:32,pre-test,298
299,134.82,08:21:33,pre-test,299
300,135.13,08:21:34,pre-test,300
301,135.4,08:21:35,pre-test,301
302,135.65,08:21:36,pre-test,302
303,135.85,08:21:37,pre-test,303
304,136.03,08:21:38,pre-test,304
305,136.23,08:21:39,pre-test,305
306,136.55,08:21:40,pre-test,306
307,136.82,08:21:41,pre-test,307
308,137.13,08:21:42,pre-test,308
309,137.52,08:21:43,pre-test,309
310,137.95,08:21:44,pre-test,310
311,138.33,08:21:45,pre-test,311
312,138.77,08:21:46,pre-test,312
313,139.17,08:21:47,pre-test,313
314,139.72,08:21:48,pre-test,314
315,140.27,08:21:49,pre-test,315
316,140.88,08:21:50,pre-test,316
317,141.53,08:21:51,pre-test,317
318,141.88,08:21:52,pre-test,318
319,142.18,08:21:53,pre-test,319
320,142.5,08:21:54,pre-test,320
321,142.78,08:21:55,pre-test,321
322,143.08,08:21:56,pre-test,322
323,143.4,08:21:57,pre-test,323
324,143.73,08:21:58,pre-test,324
325,144.1,08:21:59,pre-test,325
326,144.52,08:22:00,pre-test,326
327,144.9,08:22:01,pre-test,327
328,145.3,08:22:02,pre-test,328
329,145.4,08:22:03,pre-test,329
330,145.33,08:22:04,pre-test,330
331,145.25,08:22:05,pre-test,331
