,HR,timestamp,period,time_seconds
0,60.0,08:16:53,pre-test,0
1,79.0,08:16:54,pre-test,1
2,73.0,08:16:55,pre-test,2
3,85.0,08:16:56,pre-test,3
4,82.2,08:16:57,pre-test,4
5,88.0,08:16:58,pre-test,5
6,92.14,08:16:59,pre-test,6
7,95.62,08:17:00,pre-test,7
8,98.33,08:17:01,pre-test,8
9,100.5,08:17:02,pre-test,9
10,102.27,08:17:03,pre-test,10
11,103.75,08:17:04,pre-test,11
12,105.0,08:17:05,pre-test,12
13,106.07,08:17:06,pre-test,13
14,107.13,08:17:07,pre-test,14
15,108.06,08:17:08,pre-test,15
16,109.0,08:17:09,pre-test,16
17,109.78,08:17:10,pre-test,17
18,110.42,08:17:11,pre-test,18
19,110.9,08:17:12,pre-test,19
20,111.29,08:17:13,pre-test,20
21,111.64,08:17:14,pre-test,21
22,112.0,08:17:15,pre-test,22
23,112.17,08:17:16,pre-test,23
24,112.24,08:17:17,pre-test,24
25,112.35,08:17:18,pre-test,25
26,112.44,08:17:19,pre-test,26
27,112.57,08:17:20,pre-test,27
28,112.66,08:17:21,pre-test,28
29,112.77,08:17:22,pre-test,29
30,112.71,08:17:23,pre-test,30
31,112.78,08:17:24,pre-test,31
32,112.91,08:17:25,pre-test,32
33,113.06,08:17:26,pre-test,33
34,113.2,08:17:27,pre-test,34
35,113.36,08:17:28,pre-test,35
36,113.51,08:17:29,pre-test,36
37,113.68,08:17:30,pre-test,37
38,113.77,08:17:31,pre-test,38
39,113.95,08:17:32,pre-test,39
40,114.1,08:17:33,pre-test,40
41,114.29,08:17:34,pre-test,41
42,114.47,08:17:35,pre-test,42
43,114.68,08:17:36,pre-test,43
44,114.93,08:17:37,pre-test,44
45,115.2,08:17:38,pre-test,45
46,115.45,08:17:39,pre-test,46
47,115.6,08:17:40,pre-test,47
48,115.59,08:17:41,pre-test,48
49,115.54,08:17:42,pre-test,49
50,115.51,08:17:43,pre-test,50
51,115.48,08:17:44,pre-test,51
52,115.43,08:17:45,pre-test,52
53,115.44,08:17:46,pre-test,53
54,115.22,08:17:47,pre-test,54
55,115.02,08:17:48,pre-test,55
56,114.84,08:17:49,pre-test,56
57,114.69,08:17:50,pre-test,57
58,114.53,08:17:51,pre-test,58
59,114.35,08:17:52,pre-test,59
60,115.1,08:17:53,pre-test,60
61,115.2,08:17:54,pre-test,61
62,116.18,08:17:55,pre-test,62
63,116.15,08:17:56,pre-test,63
64,116.95,08:17:57,pre-test,64
65,116.95,08:17:58,pre-test,65
66,116.9,08:17:59,pre-test,66
67,116.82,08:18:00,pre-test,67
68,116.75,08:18:01,pre-test,68
69,116.68,08:18:02,pre-test,69
70,116.68,08:18:03,pre-test,70
71,116.68,08:18:04,pre-test,71
72,116.85,08:18:05,pre-test,72
73,117.02,08:18:06,pre-test,73
74,117.05,08:18:07,pre-test,74
75,117.08,08:18:08,pre-test,75
76,117.1,08:18:09,pre-test,76
77,117.3,08:18:10,pre-test,77
78,117.52,08:18:11,pre-test,78
79,117.82,08:18:12,pre-test,79
80,118.18,08:18:13,pre-test,80
81,118.48,08:18:14,pre-test,81
82,119.05,08:18:15,pre-test,82
83,119.82,08:18:16,pre-test,83
84,120.68,08:18:17,pre-test,84
85,121.55,08:18:18,pre-test,85
86,122.4,08:18:19,pre-test,86
87,123.2,08:18:20,pre-test,87
88,124.1,08:18:21,pre-test,88
89,125.03,08:18:22,pre-test,89
90,126.05,08:18:23,pre-test,90
91,126.83,08:18:24,pre-test,91
92,127.57,08:18:25,pre-test,92
93,128.3,08:18:26,pre-test,93
94,129.03,08:18:27,pre-test,94
95,129.8,08:18:28,pre-test,95
96,130.57,08:18:29,pre-test,96
97,131.32,08:18:30,pre-test,97
98,132.12,08:18:31,pre-test,98
99,132.87,08:18:32,pre-test,99
100,133.67,08:18:33,pre-test,100
101,134.42,08:18:34,pre-test,101
102,135.25,08:18:35,pre-test,102
103,136.08,08:18:36,pre-test,103
104,136.88,08:18:37,pre-test,104
105,137.27,08:18:38,pre-test,105
106,137.68,08:18:39,pre-test,106
107,138.17,08:18:40,pre-test,107
108,138.8,08:18:41,pre-test,108
109,139.67,08:18:42,pre-test,109
110,140.27,08:18:43,pre-test,110
111,140.87,08:18:44,pre-test,111
112,141.52,08:18:45,pre-test,112
113,142.15,08:18:46,pre-test,113
114,142.97,08:18:47,pre-test,114
115,143.77,08:18:48,pre-test,115
116,144.53,08:18:49,pre-test,116
117,145.4,08:18:50,pre-test,117
118,145.9,08:18:51,pre-test,118
119,146.42,08:18:52,pre-test,119
120,146.93,08:18:53,pre-test,120
121,146.97,08:18:54,pre-test,121
122,146.72,08:18:55,pre-test,122
123,146.48,08:18:56,pre-test,123
124,146.1,08:18:57,pre-test,124
125,145.85,08:18:58,pre-test,125
126,145.6,08:18:59,pre-test,126
127,145.35,08:19:00,pre-test,127
128,145.08,08:19:01,pre-test,128
129,144.82,08:19:02,pre-test,129
130,144.43,08:19:03,pre-test,130
131,144.1,08:19:04,pre-test,131
132,143.58,08:19:05,pre-test,132
133,143.08,08:19:06,pre-test,133
134,142.68,08:19:07,pre-test,134
135,142.32,08:19:08,pre-test,135
136,141.92,08:19:09,pre-test,136
137,141.33,08:19:10,pre-test,137
138,140.75,08:19:11,pre-test,138
139,140.13,08:19:12,pre-test,139
140,139.47,08:19:13,pre-test,140
141,138.9,08:19:14,pre-test,141
142,138.03,08:19:15,pre-test,142
143,137.07,08:19:16,pre-test,143
144,136.02,08:19:17,pre-test,144
145,134.95,08:19:18,pre-test,145
146,133.93,08:19:19,pre-test,146
147,132.95,08:19:20,pre-test,147
148,131.88,08:19:21,pre-test,148
149,130.8,08:19:22,pre-test,149
150,129.77,08:19:23,pre-test,150
151,128.92,08:19:24,pre-test,151
152,128.07,08:19:25,pre-test,152
153,127.22,08:19:26,pre-test,153
154,126.35,08:19:27,pre-test,154
155,125.45,08:19:28,pre-test,155
156,124.55,08:19:29,pre-test,156
157,123.67,08:19:30,pre-test,157
158,122.77,08:19:31,pre-test,158
159,121.83,08:19:32,pre-test,159
160,120.87,08:19:33,pre-test,160
161,119.9,08:19:34,pre-test,161
162,118.85,08:19:35,pre-test,162
163,118.15,08:19:36,pre-test,163
164,117.6,08:19:37,pre-test,164
165,117.43,08:19:38,pre-test,165
166,117.22,08:19:39,pre-test,166
167,117.02,08:19:40,pre-test,167
168,116.8,08:19:41,pre-test,168
169,116.4,08:19:42,pre-test,169
170,116.28,08:19:43,pre-test,170
171,116.17,08:19:44,pre-test,171
172,116.03,08:19:45,pre-test,172
173,115.88,08:19:46,pre-test,173
174,115.78,08:19:47,pre-test,174
175,115.73,08:19:48,pre-test,175
176,115.68,08:19:49,pre-test,176
177,115.53,08:19:50,pre-test,177
178,115.77,08:19:51,pre-test,178
179,115.98,08:19:52,pre-test,179
180,116.35,08:19:53,pre-test,180
181,117.25,08:19:54,pre-test,181
182,118.15,08:19:55,pre-test,182
183,119.08,08:19:56,pre-test,183
184,120.18,08:19:57,pre-test,184
185,121.23,08:19:58,pre-test,185
186,122.33,08:19:59,pre-test,186
187,123.43,08:20:00,pre-test,187
188,124.52,08:20:01,pre-test,188
189,125.62,08:20:02,pre-test,189
190,126.78,08:20:03,pre-test,190
191,127.85,08:20:04,pre-test,191
192,128.92,08:20:05,pre-test,192
193,129.93,08:20:06,pre-test,193
194,130.92,08:20:07,pre-test,194
195,131.87,08:20:08,pre-test,195
196,132.82,08:20:09,pre-test,196
197,133.78,08:20:10,pre-test,197
198,134.72,08:20:11,pre-test,198
199,135.65,08:20:12,pre-test,199
200,136.58,08:20:13,pre-test,200
201,137.47,08:20:14,pre-test,201
202,138.32,08:20:15,pre-test,202
203,139.13,08:20:16,pre-test,203
204,139.95,08:20:17,pre-test,204
205,140.75,08:20:18,pre-test,205
206,141.52,08:20:19,pre-test,206
207,142.27,08:20:20,pre-test,207
208,143.02,08:20:21,pre-test,208
209,143.75,08:20:22,pre-test,209
210,144.43,08:20:23,pre-test,210
211,145.1,08:20:24,pre-test,211
212,145.78,08:20:25,pre-test,212
213,146.42,08:20:26,pre-test,213
214,146.92,08:20:27,pre-test,214
215,147.43,08:20:28,pre-test,215
216,147.97,08:20:29,pre-test,216
217,148.48,08:20:30,pre-test,217
218,149.02,08:20:31,pre-test,218
219,149.48,08:20:32,pre-test,219
220,149.95,08:20:33,pre-test,220
221,150.47,08:20:34,pre-test,221
222,150.93,08:20:35,pre-test,222
223,150.98,08:20:36,pre-test,223
224,150.87,08:20:37,pre-test,224
225,150.67,08:20:38,pre-test,225
226,150.5,08:20:39,pre-test,226
227,150.32,08:20:40,pre-test,227
228,150.17,08:20:41,pre-test,228
229,149.9,08:20:42,pre-test,229
230,149.58,08:20:43,pre-test,230
231,149.27,08:20:44,pre-test,231
232,148.95,08:20:45,pre-test,232
233,148.62,08:20:46,pre-test,233
234,148.22,08:20:47,pre-test,234
235,147.73,08:20:48,pre-test,235
236,147.27,08:20:49,pre-test,236
237,146.82,08:20:50,pre-test,237
238,146.33,08:20:51,pre-test,238
239,145.88,08:20:52,pre-test,239
240,145.25,08:20:53,pre-test,240
241,144.6,08:20:54,pre-test,241
242,143.97,08:20:55,pre-test,242
243,143.37,08:20:56,pre-test,243
244,142.88,08:20:57,pre-test,244
245,142.28,08:20:58,pre-test,245
246,141.67,08:20:59,pre-test,246
247,141.03,08:21:00,pre-test,247
248,140.4,08:21:01,pre-test,248
249,139.73,08:21:02,pre-test,249
250,139.0,08:21:03,pre-test,250
