TEMP,timestamp,period
21.01,10:42:39,in-test
21.01,10:42:39,in-test
21.01,10:42:39,in-test
21.01,10:42:39,in-test
21.09,10:42:40,in-test
21.09,10:42:40,in-test
21.09,10:42:40,in-test
21.09,10:42:40,in-test
21.11,10:42:41,in-test
21.11,10:42:41,in-test
21.11,10:42:41,in-test
21.11,10:42:41,in-test
21.07,10:42:42,in-test
21.07,10:42:42,in-test
21.07,10:42:42,in-test
21.07,10:42:42,in-test
21.15,10:42:43,in-test
21.15,10:42:43,in-test
21.15,10:42:43,in-test
21.15,10:42:43,in-test
21.13,10:42:44,in-test
21.13,10:42:44,in-test
21.13,10:42:44,in-test
21.13,10:42:44,in-test
21.05,10:42:45,in-test
21.05,10:42:45,in-test
21.05,10:42:45,in-test
21.05,10:42:45,in-test
21.05,10:42:46,in-test
21.05,10:42:46,in-test
21.05,10:42:46,in-test
21.05,10:42:46,in-test
21.11,10:42:47,in-test
21.11,10:42:47,in-test
21.11,10:42:47,in-test
21.11,10:42:47,in-test
21.03,10:42:48,in-test
21.03,10:42:48,in-test
21.03,10:42:48,in-test
21.03,10:42:48,in-test
21.07,10:42:49,in-test
21.07,10:42:49,in-test
21.07,10:42:49,in-test
21.07,10:42:49,in-test
21.07,10:42:50,in-test
21.07,10:42:50,in-test
21.07,10:42:50,in-test
21.07,10:42:50,in-test
21.07,10:42:51,in-test
21.07,10:42:51,in-test
21.07,10:42:51,in-test
21.07,10:42:51,in-test
21.09,10:42:52,in-test
21.09,10:42:52,in-test
21.09,10:42:52,in-test
21.09,10:42:52,in-test
21.11,10:42:53,in-test
21.11,10:42:53,in-test
21.11,10:42:53,in-test
21.11,10:42:53,in-test
21.09,10:42:54,in-test
21.09,10:42:54,in-test
21.09,10:42:54,in-test
21.09,10:42:54,in-test
21.11,10:42:55,in-test
21.11,10:42:55,in-test
21.11,10:42:55,in-test
21.11,10:42:55,in-test
21.11,10:42:56,in-test
21.11,10:42:56,in-test
21.11,10:42:56,in-test
21.11,10:42:56,in-test
21.11,10:42:57,in-test
21.11,10:42:57,in-test
21.11,10:42:57,in-test
21.11,10:42:57,in-test
21.13,10:42:58,in-test
21.13,10:42:58,in-test
21.13,10:42:58,in-test
21.13,10:42:58,in-test
21.13,10:42:59,in-test
21.13,10:42:59,in-test
21.13,10:42:59,in-test
21.13,10:42:59,in-test
21.15,10:43:00,in-test
21.15,10:43:00,in-test
21.15,10:43:00,in-test
21.15,10:43:00,in-test
21.17,10:43:01,in-test
21.17,10:43:01,in-test
21.17,10:43:01,in-test
21.17,10:43:01,in-test
21.15,10:43:02,in-test
21.15,10:43:02,in-test
21.15,10:43:02,in-test
21.15,10:43:02,in-test
21.17,10:43:03,in-test
21.17,10:43:03,in-test
21.17,10:43:03,in-test
21.17,10:43:03,in-test
21.15,10:43:04,in-test
21.15,10:43:04,in-test
21.15,10:43:04,in-test
21.15,10:43:04,in-test
21.13,10:43:05,in-test
21.13,10:43:05,in-test
21.13,10:43:05,in-test
21.13,10:43:05,in-test
21.17,10:43:06,in-test
21.17,10:43:06,in-test
21.17,10:43:06,in-test
21.17,10:43:06,in-test
21.17,10:43:07,in-test
21.17,10:43:07,in-test
21.17,10:43:07,in-test
21.17,10:43:07,in-test
21.15,10:43:08,in-test
21.15,10:43:08,in-test
21.15,10:43:08,in-test
21.15,10:43:08,in-test
21.17,10:43:09,in-test
21.17,10:43:09,in-test
21.17,10:43:09,in-test
21.17,10:43:09,in-test
21.15,10:43:10,in-test
21.15,10:43:10,in-test
21.15,10:43:10,in-test
21.15,10:43:10,in-test
21.15,10:43:11,in-test
21.15,10:43:11,in-test
21.15,10:43:11,in-test
21.15,10:43:11,in-test
21.13,10:43:12,in-test
21.13,10:43:12,in-test
21.13,10:43:12,in-test
21.13,10:43:12,in-test
21.15,10:43:13,in-test
21.15,10:43:13,in-test
21.15,10:43:13,in-test
21.15,10:43:13,in-test
21.15,10:43:14,in-test
21.15,10:43:14,in-test
21.15,10:43:14,in-test
21.15,10:43:14,in-test
21.15,10:43:15,in-test
21.15,10:43:15,in-test
21.15,10:43:15,in-test
21.15,10:43:15,in-test
21.15,10:43:16,in-test
21.15,10:43:16,in-test
21.15,10:43:16,in-test
21.15,10:43:16,in-test
21.17,10:43:17,in-test
21.17,10:43:17,in-test
21.17,10:43:17,in-test
21.17,10:43:17,in-test
21.13,10:43:18,in-test
21.13,10:43:18,in-test
21.13,10:43:18,in-test
21.13,10:43:18,in-test
21.09,10:43:19,in-test
21.09,10:43:19,in-test
21.09,10:43:19,in-test
21.09,10:43:19,in-test
21.11,10:43:20,in-test
21.11,10:43:20,in-test
21.11,10:43:20,in-test
21.11,10:43:20,in-test
21.11,10:43:21,in-test
21.11,10:43:21,in-test
21.11,10:43:21,in-test
21.11,10:43:21,in-test
21.11,10:43:22,in-test
21.11,10:43:22,in-test
21.11,10:43:22,in-test
21.11,10:43:22,in-test
21.09,10:43:23,in-test
21.09,10:43:23,in-test
21.09,10:43:23,in-test
21.09,10:43:23,in-test
21.11,10:43:24,in-test
21.11,10:43:24,in-test
21.11,10:43:24,in-test
21.11,10:43:24,in-test
21.13,10:43:25,in-test
21.13,10:43:25,in-test
21.13,10:43:25,in-test
21.13,10:43:25,in-test
21.09,10:43:26,in-test
21.09,10:43:26,in-test
21.09,10:43:26,in-test
21.09,10:43:26,in-test
21.13,10:43:27,in-test
21.13,10:43:27,in-test
21.13,10:43:27,in-test
21.13,10:43:27,in-test
21.17,10:43:28,in-test
21.17,10:43:28,in-test
21.17,10:43:28,in-test
21.17,10:43:28,in-test
21.15,10:43:29,in-test
21.15,10:43:29,in-test
21.15,10:43:29,in-test
21.15,10:43:29,in-test
21.19,10:43:30,in-test
21.19,10:43:30,in-test
21.19,10:43:30,in-test
21.19,10:43:30,in-test
21.15,10:43:31,in-test
21.15,10:43:31,in-test
21.15,10:43:31,in-test
21.15,10:43:31,in-test
21.17,10:43:32,in-test
21.17,10:43:32,in-test
21.17,10:43:32,in-test
21.17,10:43:32,in-test
21.19,10:43:33,in-test
21.19,10:43:33,in-test
21.19,10:43:33,in-test
21.19,10:43:33,in-test
21.19,10:43:34,in-test
21.19,10:43:34,in-test
21.19,10:43:34,in-test
21.19,10:43:34,in-test
21.19,10:43:35,in-test
21.19,10:43:35,in-test
21.19,10:43:35,in-test
21.19,10:43:35,in-test
21.19,10:43:36,in-test
21.19,10:43:36,in-test
21.19,10:43:36,in-test
21.19,10:43:36,in-test
21.19,10:43:37,in-test
21.19,10:43:37,in-test
21.19,10:43:37,in-test
21.19,10:43:37,in-test
21.15,10:43:38,in-test
21.15,10:43:38,in-test
21.15,10:43:38,in-test
21.15,10:43:38,in-test
21.19,10:43:39,in-test
21.19,10:43:39,in-test
21.19,10:43:39,in-test
21.19,10:43:39,in-test
21.17,10:43:40,in-test
21.17,10:43:40,in-test
21.17,10:43:40,in-test
21.17,10:43:40,in-test
21.15,10:43:41,in-test
21.15,10:43:41,in-test
21.15,10:43:41,in-test
21.15,10:43:41,in-test
21.21,10:43:42,in-test
21.21,10:43:42,in-test
21.21,10:43:42,in-test
21.21,10:43:42,in-test
21.19,10:43:43,in-test
21.19,10:43:43,in-test
21.19,10:43:43,in-test
21.19,10:43:43,in-test
21.17,10:43:44,in-test
21.17,10:43:44,in-test
21.17,10:43:44,in-test
21.17,10:43:44,in-test
21.19,10:43:45,in-test
21.19,10:43:45,in-test
21.19,10:43:45,in-test
21.19,10:43:45,in-test
21.17,10:43:46,in-test
21.17,10:43:46,in-test
21.17,10:43:46,in-test
21.17,10:43:46,in-test
21.17,10:43:47,in-test
21.17,10:43:47,in-test
21.17,10:43:47,in-test
21.17,10:43:47,in-test
21.19,10:43:48,in-test
21.19,10:43:48,in-test
21.19,10:43:48,in-test
21.19,10:43:48,in-test
21.19,10:43:49,in-test
21.19,10:43:49,in-test
21.19,10:43:49,in-test
21.19,10:43:49,in-test
21.25,10:43:50,in-test
21.25,10:43:50,in-test
21.25,10:43:50,in-test
21.25,10:43:50,in-test
21.17,10:43:51,in-test
21.17,10:43:51,in-test
21.17,10:43:51,in-test
21.17,10:43:51,in-test
21.15,10:43:52,in-test
21.15,10:43:52,in-test
21.15,10:43:52,in-test
21.15,10:43:52,in-test
21.13,10:43:53,in-test
21.13,10:43:53,in-test
21.13,10:43:53,in-test
21.13,10:43:53,in-test
21.13,10:43:54,in-test
21.13,10:43:54,in-test
21.13,10:43:54,in-test
21.13,10:43:54,in-test
21.13,10:43:55,in-test
21.13,10:43:55,in-test
21.13,10:43:55,in-test
21.13,10:43:55,in-test
21.11,10:43:56,in-test
21.11,10:43:56,in-test
21.11,10:43:56,in-test
21.11,10:43:56,in-test
21.11,10:43:57,in-test
21.11,10:43:57,in-test
21.11,10:43:57,in-test
21.11,10:43:57,in-test
21.13,10:43:58,in-test
21.13,10:43:58,in-test
21.13,10:43:58,in-test
21.13,10:43:58,in-test
21.19,10:43:59,in-test
21.19,10:43:59,in-test
21.19,10:43:59,in-test
21.19,10:43:59,in-test
21.15,10:44:00,in-test
21.15,10:44:00,in-test
21.15,10:44:00,in-test
21.15,10:44:00,in-test
21.17,10:44:01,in-test
21.17,10:44:01,in-test
21.17,10:44:01,in-test
21.17,10:44:01,in-test
21.23,10:44:02,in-test
21.23,10:44:02,in-test
21.23,10:44:02,in-test
21.23,10:44:02,in-test
21.17,10:44:03,in-test
21.17,10:44:03,in-test
21.17,10:44:03,in-test
21.17,10:44:03,in-test
21.15,10:44:04,in-test
21.15,10:44:04,in-test
21.15,10:44:04,in-test
21.15,10:44:04,in-test
21.15,10:44:05,in-test
21.15,10:44:05,in-test
21.15,10:44:05,in-test
21.15,10:44:05,in-test
21.13,10:44:06,in-test
21.13,10:44:06,in-test
21.13,10:44:06,in-test
21.13,10:44:06,in-test
21.13,10:44:07,in-test
21.13,10:44:07,in-test
21.13,10:44:07,in-test
21.13,10:44:07,in-test
21.15,10:44:08,in-test
21.15,10:44:08,in-test
21.15,10:44:08,in-test
21.15,10:44:08,in-test
21.17,10:44:09,in-test
21.17,10:44:09,in-test
21.17,10:44:09,in-test
21.17,10:44:09,in-test
21.17,10:44:10,in-test
21.17,10:44:10,in-test
21.17,10:44:10,in-test
21.17,10:44:10,in-test
21.11,10:44:11,in-test
21.11,10:44:11,in-test
21.11,10:44:11,in-test
21.11,10:44:11,in-test
21.17,10:44:12,in-test
21.17,10:44:12,in-test
21.17,10:44:12,in-test
21.17,10:44:12,in-test
21.15,10:44:13,in-test
21.15,10:44:13,in-test
21.15,10:44:13,in-test
21.15,10:44:13,in-test
21.09,10:44:14,in-test
21.09,10:44:14,in-test
21.09,10:44:14,in-test
21.09,10:44:14,in-test
21.07,10:44:15,in-test
21.07,10:44:15,in-test
21.07,10:44:15,in-test
21.07,10:44:15,in-test
21.07,10:44:16,in-test
21.07,10:44:16,in-test
21.07,10:44:16,in-test
21.07,10:44:16,in-test
21.07,10:44:17,in-test
21.07,10:44:17,in-test
21.07,10:44:17,in-test
21.07,10:44:17,in-test
21.05,10:44:18,in-test
21.05,10:44:18,in-test
21.05,10:44:18,in-test
21.05,10:44:18,in-test
21.07,10:44:19,in-test
21.07,10:44:19,in-test
21.07,10:44:19,in-test
21.07,10:44:19,in-test
21.09,10:44:20,in-test
21.09,10:44:20,in-test
21.09,10:44:20,in-test
21.09,10:44:20,in-test
21.09,10:44:21,in-test
21.09,10:44:21,in-test
21.09,10:44:21,in-test
21.09,10:44:21,in-test
21.17,10:44:22,in-test
21.17,10:44:22,in-test
21.17,10:44:22,in-test
21.17,10:44:22,in-test
21.15,10:44:23,in-test
21.15,10:44:23,in-test
21.15,10:44:23,in-test
21.15,10:44:23,in-test
21.15,10:44:24,in-test
21.15,10:44:24,in-test
21.15,10:44:24,in-test
21.15,10:44:24,in-test
21.17,10:44:25,in-test
21.17,10:44:25,in-test
21.17,10:44:25,in-test
21.17,10:44:25,in-test
21.11,10:44:26,in-test
21.11,10:44:26,in-test
21.11,10:44:26,in-test
21.11,10:44:26,in-test
21.07,10:44:27,in-test
21.07,10:44:27,in-test
21.07,10:44:27,in-test
21.07,10:44:27,in-test
21.07,10:44:28,in-test
21.07,10:44:28,in-test
21.07,10:44:28,in-test
21.07,10:44:28,in-test
21.11,10:44:29,in-test
21.11,10:44:29,in-test
21.11,10:44:29,in-test
21.11,10:44:29,in-test
21.07,10:44:30,in-test
21.07,10:44:30,in-test
21.07,10:44:30,in-test
21.07,10:44:30,in-test
21.13,10:44:31,in-test
21.13,10:44:31,in-test
21.13,10:44:31,in-test
21.13,10:44:31,in-test
21.21,10:44:32,in-test
21.21,10:44:32,in-test
21.21,10:44:32,in-test
21.21,10:44:32,in-test
21.19,10:44:33,in-test
21.19,10:44:33,in-test
21.19,10:44:33,in-test
21.19,10:44:33,in-test
21.23,10:44:34,in-test
21.23,10:44:34,in-test
21.23,10:44:34,in-test
21.23,10:44:34,in-test
21.17,10:44:35,in-test
21.17,10:44:35,in-test
21.17,10:44:35,in-test
21.17,10:44:35,in-test
21.19,10:44:36,in-test
21.19,10:44:36,in-test
21.19,10:44:36,in-test
21.19,10:44:36,in-test
21.21,10:44:37,in-test
21.21,10:44:37,in-test
21.21,10:44:37,in-test
21.21,10:44:37,in-test
21.23,10:44:38,in-test
21.23,10:44:38,in-test
21.23,10:44:38,in-test
21.23,10:44:38,in-test
21.21,10:44:39,in-test
21.21,10:44:39,in-test
21.21,10:44:39,in-test
21.21,10:44:39,in-test
21.19,10:44:40,in-test
21.19,10:44:40,in-test
21.19,10:44:40,in-test
21.19,10:44:40,in-test
21.21,10:44:41,in-test
21.21,10:44:41,in-test
21.21,10:44:41,in-test
21.21,10:44:41,in-test
21.21,10:44:42,in-test
21.21,10:44:42,in-test
21.21,10:44:42,in-test
21.21,10:44:42,in-test
21.21,10:44:43,in-test
21.21,10:44:43,in-test
21.21,10:44:43,in-test
21.21,10:44:43,in-test
21.21,10:44:44,in-test
21.21,10:44:44,in-test
21.21,10:44:44,in-test
21.21,10:44:44,in-test
21.21,10:44:45,in-test
21.21,10:44:45,in-test
21.21,10:44:45,in-test
21.21,10:44:45,in-test
21.19,10:44:46,in-test
21.19,10:44:46,in-test
21.19,10:44:46,in-test
21.19,10:44:46,in-test
21.21,10:44:47,in-test
21.21,10:44:47,in-test
21.21,10:44:47,in-test
21.21,10:44:47,in-test
21.15,10:44:48,in-test
21.15,10:44:48,in-test
21.15,10:44:48,in-test
21.15,10:44:48,in-test
21.13,10:44:49,in-test
21.13,10:44:49,in-test
21.13,10:44:49,in-test
21.13,10:44:49,in-test
21.13,10:44:50,in-test
21.13,10:44:50,in-test
21.13,10:44:50,in-test
21.13,10:44:50,in-test
21.11,10:44:51,in-test
21.11,10:44:51,in-test
21.11,10:44:51,in-test
21.11,10:44:51,in-test
21.07,10:44:52,in-test
21.07,10:44:52,in-test
21.07,10:44:52,in-test
21.07,10:44:52,in-test
21.13,10:44:53,in-test
21.13,10:44:53,in-test
21.13,10:44:53,in-test
21.13,10:44:53,in-test
21.13,10:44:54,in-test
21.13,10:44:54,in-test
21.13,10:44:54,in-test
21.13,10:44:54,in-test
21.17,10:44:55,in-test
21.17,10:44:55,in-test
21.17,10:44:55,in-test
21.17,10:44:55,in-test
21.17,10:44:56,in-test
21.17,10:44:56,in-test
21.17,10:44:56,in-test
21.17,10:44:56,in-test
21.15,10:44:57,in-test
21.15,10:44:57,in-test
21.15,10:44:57,in-test
21.15,10:44:57,in-test
21.15,10:44:58,in-test
21.15,10:44:58,in-test
21.15,10:44:58,in-test
21.15,10:44:58,in-test
21.19,10:44:59,in-test
21.19,10:44:59,in-test
21.19,10:44:59,in-test
21.19,10:44:59,in-test
21.13,10:45:00,in-test
21.13,10:45:00,in-test
21.13,10:45:00,in-test
21.13,10:45:00,in-test
21.15,10:45:01,in-test
21.15,10:45:01,in-test
21.15,10:45:01,in-test
21.15,10:45:01,in-test
21.15,10:45:02,in-test
21.15,10:45:02,in-test
21.15,10:45:02,in-test
21.15,10:45:02,in-test
21.15,10:45:03,in-test
21.15,10:45:03,in-test
21.15,10:45:03,in-test
21.15,10:45:03,in-test
21.09,10:45:04,in-test
21.09,10:45:04,in-test
21.09,10:45:04,in-test
21.09,10:45:04,in-test
21.05,10:45:05,in-test
21.05,10:45:05,in-test
21.05,10:45:05,in-test
21.05,10:45:05,in-test
21.07,10:45:06,in-test
21.07,10:45:06,in-test
21.07,10:45:06,in-test
21.07,10:45:06,in-test
21.05,10:45:07,in-test
21.05,10:45:07,in-test
21.05,10:45:07,in-test
21.05,10:45:07,in-test
21.07,10:45:08,in-test
21.07,10:45:08,in-test
21.07,10:45:08,in-test
21.07,10:45:08,in-test
21.21,10:45:09,in-test
21.21,10:45:09,in-test
21.21,10:45:09,in-test
21.21,10:45:09,in-test
21.15,10:45:10,in-test
21.15,10:45:10,in-test
21.15,10:45:10,in-test
21.15,10:45:10,in-test
21.19,10:45:11,in-test
21.19,10:45:11,in-test
21.19,10:45:11,in-test
21.19,10:45:11,in-test
21.17,10:45:12,in-test
21.17,10:45:12,in-test
21.17,10:45:12,in-test
21.17,10:45:12,in-test
21.19,10:45:13,in-test
21.19,10:45:13,in-test
21.19,10:45:13,in-test
21.19,10:45:13,in-test
21.21,10:45:14,in-test
21.21,10:45:14,in-test
21.21,10:45:14,in-test
21.21,10:45:14,in-test
21.23,10:45:15,in-test
21.23,10:45:15,in-test
21.23,10:45:15,in-test
21.23,10:45:15,in-test
21.23,10:45:16,in-test
21.23,10:45:16,in-test
21.23,10:45:16,in-test
21.23,10:45:16,in-test
21.21,10:45:17,in-test
21.21,10:45:17,in-test
21.21,10:45:17,in-test
21.21,10:45:17,in-test
21.19,10:45:18,in-test
21.19,10:45:18,in-test
21.19,10:45:18,in-test
21.19,10:45:18,in-test
21.09,10:45:19,in-test
21.09,10:45:19,in-test
21.09,10:45:19,in-test
21.09,10:45:19,in-test
21.11,10:45:20,in-test
21.11,10:45:20,in-test
21.11,10:45:20,in-test
21.11,10:45:20,in-test
21.11,10:45:21,in-test
21.11,10:45:21,in-test
21.11,10:45:21,in-test
21.11,10:45:21,in-test
21.11,10:45:22,in-test
21.11,10:45:22,in-test
21.11,10:45:22,in-test
21.11,10:45:22,in-test
21.11,10:45:23,in-test
21.11,10:45:23,in-test
21.11,10:45:23,in-test
21.11,10:45:23,in-test
21.09,10:45:24,in-test
21.09,10:45:24,in-test
21.09,10:45:24,in-test
21.09,10:45:24,in-test
21.11,10:45:25,in-test
21.11,10:45:25,in-test
21.11,10:45:25,in-test
21.11,10:45:25,in-test
21.11,10:45:26,in-test
21.11,10:45:26,in-test
21.11,10:45:26,in-test
21.11,10:45:26,in-test
21.15,10:45:27,in-test
21.15,10:45:27,in-test
21.15,10:45:27,in-test
21.15,10:45:27,in-test
21.21,10:45:28,in-test
21.21,10:45:28,in-test
21.21,10:45:28,in-test
21.21,10:45:28,in-test
21.17,10:45:29,in-test
21.17,10:45:29,in-test
21.17,10:45:29,in-test
21.17,10:45:29,in-test
21.19,10:45:30,in-test
21.19,10:45:30,in-test
21.19,10:45:30,in-test
21.19,10:45:30,in-test
21.19,10:45:31,in-test
21.19,10:45:31,in-test
21.19,10:45:31,in-test
21.19,10:45:31,in-test
21.19,10:45:32,in-test
21.19,10:45:32,in-test
21.19,10:45:32,in-test
21.19,10:45:32,in-test
21.13,10:45:33,in-test
21.13,10:45:33,in-test
21.13,10:45:33,in-test
21.13,10:45:33,in-test
21.17,10:45:34,in-test
21.17,10:45:34,in-test
21.17,10:45:34,in-test
21.17,10:45:34,in-test
21.19,10:45:35,in-test
21.19,10:45:35,in-test
21.19,10:45:35,in-test
21.19,10:45:35,in-test
21.15,10:45:36,in-test
21.15,10:45:36,in-test
21.15,10:45:36,in-test
21.15,10:45:36,in-test
21.13,10:45:37,in-test
21.13,10:45:37,in-test
21.13,10:45:37,in-test
21.13,10:45:37,in-test
21.13,10:45:38,in-test
21.13,10:45:38,in-test
21.13,10:45:38,in-test
21.13,10:45:38,in-test
21.17,10:45:39,in-test
21.17,10:45:39,in-test
21.17,10:45:39,in-test
21.17,10:45:39,in-test
21.23,10:45:40,in-test
21.23,10:45:40,in-test
21.23,10:45:40,in-test
21.23,10:45:40,in-test
21.21,10:45:41,in-test
21.21,10:45:41,in-test
21.21,10:45:41,in-test
21.21,10:45:41,in-test
21.19,10:45:42,in-test
21.19,10:45:42,in-test
21.19,10:45:42,in-test
21.19,10:45:42,in-test
21.15,10:45:43,in-test
21.15,10:45:43,in-test
21.15,10:45:43,in-test
21.15,10:45:43,in-test
21.13,10:45:44,in-test
21.13,10:45:44,in-test
21.13,10:45:44,in-test
21.13,10:45:44,in-test
21.25,10:45:45,in-test
21.25,10:45:45,in-test
21.25,10:45:45,in-test
21.25,10:45:45,in-test
21.25,10:45:46,in-test
21.25,10:45:46,in-test
21.25,10:45:46,in-test
21.25,10:45:46,in-test
21.25,10:45:47,in-test
21.25,10:45:47,in-test
21.25,10:45:47,in-test
21.25,10:45:47,in-test
21.27,10:45:48,in-test
21.27,10:45:48,in-test
21.27,10:45:48,in-test
21.27,10:45:48,in-test
21.29,10:45:49,in-test
21.29,10:45:49,in-test
21.29,10:45:49,in-test
21.29,10:45:49,in-test
21.31,10:45:50,in-test
21.31,10:45:50,in-test
21.31,10:45:50,in-test
21.31,10:45:50,in-test
21.31,10:45:51,in-test
21.31,10:45:51,in-test
21.31,10:45:51,in-test
21.31,10:45:51,in-test
21.29,10:45:52,in-test
21.29,10:45:52,in-test
21.29,10:45:52,in-test
21.29,10:45:52,in-test
21.31,10:45:53,in-test
21.31,10:45:53,in-test
21.31,10:45:53,in-test
21.31,10:45:53,in-test
21.33,10:45:54,in-test
21.33,10:45:54,in-test
21.33,10:45:54,in-test
21.33,10:45:54,in-test
21.29,10:45:55,in-test
21.29,10:45:55,in-test
21.29,10:45:55,in-test
21.29,10:45:55,in-test
21.23,10:45:56,in-test
21.23,10:45:56,in-test
21.23,10:45:56,in-test
21.23,10:45:56,in-test
21.27,10:45:57,in-test
21.27,10:45:57,in-test
21.27,10:45:57,in-test
21.27,10:45:57,in-test
21.29,10:45:58,in-test
21.29,10:45:58,in-test
21.29,10:45:58,in-test
21.29,10:45:58,in-test
21.29,10:45:59,in-test
21.29,10:45:59,in-test
21.29,10:45:59,in-test
21.29,10:45:59,in-test
21.33,10:46:00,in-test
21.33,10:46:00,in-test
21.33,10:46:00,in-test
21.33,10:46:00,in-test
21.31,10:46:01,in-test
21.31,10:46:01,in-test
21.31,10:46:01,in-test
21.31,10:46:01,in-test
21.27,10:46:02,in-test
21.27,10:46:02,in-test
21.27,10:46:02,in-test
21.27,10:46:02,in-test
21.27,10:46:03,in-test
21.27,10:46:03,in-test
21.27,10:46:03,in-test
21.27,10:46:03,in-test
21.29,10:46:04,in-test
21.29,10:46:04,in-test
21.29,10:46:04,in-test
21.29,10:46:04,in-test
21.29,10:46:05,in-test
21.29,10:46:05,in-test
21.29,10:46:05,in-test
21.29,10:46:05,in-test
21.33,10:46:06,in-test
21.33,10:46:06,in-test
21.33,10:46:06,in-test
21.33,10:46:06,in-test
21.29,10:46:07,in-test
21.29,10:46:07,in-test
21.29,10:46:07,in-test
21.29,10:46:07,in-test
21.31,10:46:08,in-test
21.31,10:46:08,in-test
21.31,10:46:08,in-test
21.31,10:46:08,in-test
21.25,10:46:09,in-test
21.25,10:46:09,in-test
21.25,10:46:09,in-test
21.25,10:46:09,in-test
21.33,10:46:10,in-test
21.33,10:46:10,in-test
21.33,10:46:10,in-test
21.33,10:46:10,in-test
21.33,10:46:11,in-test
21.33,10:46:11,in-test
21.33,10:46:11,in-test
21.33,10:46:11,in-test
21.33,10:46:12,in-test
21.33,10:46:12,in-test
21.33,10:46:12,in-test
21.33,10:46:12,in-test
21.33,10:46:13,in-test
21.33,10:46:13,in-test
21.33,10:46:13,in-test
21.33,10:46:13,in-test
21.29,10:46:14,in-test
21.29,10:46:14,in-test
21.29,10:46:14,in-test
21.29,10:46:14,in-test
21.25,10:46:15,in-test
21.25,10:46:15,in-test
21.25,10:46:15,in-test
21.25,10:46:15,in-test
21.29,10:46:16,in-test
21.29,10:46:16,in-test
21.29,10:46:16,in-test
21.29,10:46:16,in-test
21.29,10:46:17,in-test
21.29,10:46:17,in-test
21.29,10:46:17,in-test
21.29,10:46:17,in-test
21.29,10:46:18,in-test
21.29,10:46:18,in-test
21.29,10:46:18,in-test
21.29,10:46:18,in-test
21.29,10:46:19,in-test
21.29,10:46:19,in-test
21.29,10:46:19,in-test
21.29,10:46:19,in-test
21.29,10:46:20,in-test
21.29,10:46:20,in-test
21.29,10:46:20,in-test
21.29,10:46:20,in-test
21.25,10:46:21,in-test
21.25,10:46:21,in-test
21.25,10:46:21,in-test
21.25,10:46:21,in-test
21.29,10:46:22,in-test
21.29,10:46:22,in-test
21.29,10:46:22,in-test
21.29,10:46:22,in-test
21.27,10:46:23,in-test
21.27,10:46:23,in-test
21.27,10:46:23,in-test
21.27,10:46:23,in-test
21.27,10:46:24,in-test
21.27,10:46:24,in-test
21.27,10:46:24,in-test
21.27,10:46:24,in-test
21.27,10:46:25,in-test
21.27,10:46:25,in-test
21.27,10:46:25,in-test
21.27,10:46:25,in-test
21.29,10:46:26,in-test
21.29,10:46:26,in-test
21.29,10:46:26,in-test
21.29,10:46:26,in-test
21.29,10:46:27,in-test
21.29,10:46:27,in-test
21.29,10:46:27,in-test
21.29,10:46:27,in-test
21.25,10:46:28,in-test
21.25,10:46:28,in-test
21.25,10:46:28,in-test
21.25,10:46:28,in-test
21.25,10:46:29,in-test
21.25,10:46:29,in-test
21.25,10:46:29,in-test
21.25,10:46:29,in-test
21.31,10:46:30,in-test
21.31,10:46:30,in-test
21.31,10:46:30,in-test
21.31,10:46:30,in-test
21.31,10:46:31,in-test
21.31,10:46:31,in-test
21.31,10:46:31,in-test
21.31,10:46:31,in-test
21.27,10:46:32,in-test
21.27,10:46:32,in-test
21.27,10:46:32,in-test
21.27,10:46:32,in-test
21.29,10:46:33,in-test
21.29,10:46:33,in-test
21.29,10:46:33,in-test
21.29,10:46:33,in-test
21.29,10:46:34,in-test
21.29,10:46:34,in-test
21.29,10:46:34,in-test
21.29,10:46:34,in-test
21.27,10:46:35,in-test
21.27,10:46:35,in-test
21.27,10:46:35,in-test
21.27,10:46:35,in-test
21.27,10:46:36,in-test
21.27,10:46:36,in-test
21.27,10:46:36,in-test
21.27,10:46:36,in-test
21.29,10:46:37,in-test
21.29,10:46:37,in-test
21.29,10:46:37,in-test
21.29,10:46:37,in-test
21.31,10:46:38,in-test
21.31,10:46:38,in-test
21.31,10:46:38,in-test
21.31,10:46:38,in-test
21.31,10:46:39,in-test
21.31,10:46:39,in-test
21.31,10:46:39,in-test
21.31,10:46:39,in-test
21.33,10:46:40,in-test
21.33,10:46:40,in-test
21.33,10:46:40,in-test
21.33,10:46:40,in-test
21.27,10:46:41,in-test
21.27,10:46:41,in-test
21.27,10:46:41,in-test
21.27,10:46:41,in-test
21.29,10:46:42,in-test
21.29,10:46:42,in-test
21.29,10:46:42,in-test
21.29,10:46:42,in-test
21.29,10:46:43,in-test
21.29,10:46:43,in-test
21.29,10:46:43,in-test
21.29,10:46:43,in-test
21.31,10:46:44,in-test
21.31,10:46:44,in-test
21.31,10:46:44,in-test
21.31,10:46:44,in-test
21.29,10:46:45,in-test
21.29,10:46:45,in-test
21.29,10:46:45,in-test
21.29,10:46:45,in-test
21.33,10:46:46,in-test
21.33,10:46:46,in-test
21.33,10:46:46,in-test
21.33,10:46:46,in-test
21.29,10:46:47,in-test
21.29,10:46:47,in-test
21.29,10:46:47,in-test
21.29,10:46:47,in-test
21.33,10:46:48,in-test
21.33,10:46:48,in-test
21.33,10:46:48,in-test
