,EDA,timestamp,period,time_seconds
3709,0.023064,10:44:24,in-test,927.25
3710,0.023064,10:44:24,in-test,927.5
3711,0.023064,10:44:24,in-test,927.75
3712,0.023064,10:44:25,in-test,928.0
3713,0.023064,10:44:25,in-test,928.25
3714,0.021783,10:44:25,in-test,928.5
3715,0.023064,10:44:25,in-test,928.75
3716,0.021783,10:44:26,in-test,929.0
3717,0.024345,10:44:26,in-test,929.25
3718,0.024345,10:44:26,in-test,929.5
3719,0.023064,10:44:26,in-test,929.75
3720,0.024345,10:44:27,in-test,930.0
3721,0.025627,10:44:27,in-test,930.25
3722,0.021783,10:44:27,in-test,930.5
3723,0.024345,10:44:27,in-test,930.75
3724,0.025627,10:44:28,in-test,931.0
3725,0.023064,10:44:28,in-test,931.25
3726,0.024345,10:44:28,in-test,931.5
3727,0.023064,10:44:28,in-test,931.75
3728,0.024345,10:44:29,in-test,932.0
3729,0.024345,10:44:29,in-test,932.25
3730,0.023064,10:44:29,in-test,932.5
3731,0.023064,10:44:29,in-test,932.75
3732,0.023064,10:44:30,in-test,933.0
3733,0.023064,10:44:30,in-test,933.25
3734,0.024345,10:44:30,in-test,933.5
3735,0.024345,10:44:30,in-test,933.75
3736,0.023064,10:44:31,in-test,934.0
3737,0.023064,10:44:31,in-test,934.25
3738,0.021783,10:44:31,in-test,934.5
3739,0.023064,10:44:31,in-test,934.75
3740,0.024345,10:44:32,in-test,935.0
3741,0.024345,10:44:32,in-test,935.25
3742,0.023064,10:44:32,in-test,935.5
3743,0.023064,10:44:32,in-test,935.75
3744,0.023064,10:44:33,in-test,936.0
3745,0.023064,10:44:33,in-test,936.25
3746,0.024345,10:44:33,in-test,936.5
3747,0.024345,10:44:33,in-test,936.75
3748,0.024345,10:44:34,in-test,937.0
3749,0.023064,10:44:34,in-test,937.25
3750,0.023064,10:44:34,in-test,937.5
3751,0.023064,10:44:34,in-test,937.75
3752,0.024345,10:44:35,in-test,938.0
3753,0.024345,10:44:35,in-test,938.25
3754,0.024345,10:44:35,in-test,938.5
3755,0.024345,10:44:35,in-test,938.75
3756,0.024345,10:44:36,in-test,939.0
3757,0.024345,10:44:36,in-test,939.25
3758,0.024345,10:44:36,in-test,939.5
3759,0.023064,10:44:36,in-test,939.75
3760,0.023064,10:44:37,in-test,940.0
3761,0.024345,10:44:37,in-test,940.25
3762,0.020501,10:44:37,in-test,940.5
3763,0.023064,10:44:37,in-test,940.75
3764,0.023064,10:44:38,in-test,941.0
3765,0.023064,10:44:38,in-test,941.25
3766,0.024345,10:44:38,in-test,941.5
3767,0.024345,10:44:38,in-test,941.75
3768,0.024345,10:44:39,in-test,942.0
3769,0.023064,10:44:39,in-test,942.25
3770,0.023064,10:44:39,in-test,942.5
3771,0.023064,10:44:39,in-test,942.75
3772,0.024345,10:44:40,in-test,943.0
3773,0.024345,10:44:40,in-test,943.25
3774,0.024345,10:44:40,in-test,943.5
3775,0.024345,10:44:40,in-test,943.75
3776,0.023064,10:44:41,in-test,944.0
3777,0.023064,10:44:41,in-test,944.25
3778,0.023064,10:44:41,in-test,944.5
3779,0.024345,10:44:41,in-test,944.75
3780,0.025627,10:44:42,in-test,945.0
3781,0.024345,10:44:42,in-test,945.25
3782,0.021783,10:44:42,in-test,945.5
3783,0.023064,10:44:42,in-test,945.75
3784,0.021783,10:44:43,in-test,946.0
3785,0.024345,10:44:43,in-test,946.25
3786,0.021783,10:44:43,in-test,946.5
3787,0.024345,10:44:43,in-test,946.75
3788,0.023064,10:44:44,in-test,947.0
3789,0.023064,10:44:44,in-test,947.25
3790,0.025627,10:44:44,in-test,947.5
3791,0.024345,10:44:44,in-test,947.75
3792,0.023064,10:44:45,in-test,948.0
3793,0.024345,10:44:45,in-test,948.25
3794,0.023064,10:44:45,in-test,948.5
3795,0.023064,10:44:45,in-test,948.75
3796,0.025627,10:44:46,in-test,949.0
3797,0.024345,10:44:46,in-test,949.25
3798,0.024345,10:44:46,in-test,949.5
3799,0.024345,10:44:46,in-test,949.75
3800,0.023064,10:44:47,in-test,950.0
3801,0.023064,10:44:47,in-test,950.25
3802,0.024345,10:44:47,in-test,950.5
3803,0.023064,10:44:47,in-test,950.75
3804,0.023064,10:44:48,in-test,951.0
3805,0.023064,10:44:48,in-test,951.25
3806,0.024345,10:44:48,in-test,951.5
3807,0.023064,10:44:48,in-test,951.75
3808,0.023064,10:44:49,in-test,952.0
3809,0.026908,10:44:49,in-test,952.25
3810,0.024345,10:44:49,in-test,952.5
3811,0.024345,10:44:49,in-test,952.75
3812,0.024345,10:44:50,in-test,953.0
3813,0.023064,10:44:50,in-test,953.25
3814,0.024345,10:44:50,in-test,953.5
3815,0.023064,10:44:50,in-test,953.75
3816,0.023064,10:44:51,in-test,954.0
3817,0.024345,10:44:51,in-test,954.25
3818,0.021783,10:44:51,in-test,954.5
3819,0.024345,10:44:51,in-test,954.75
3820,0.023064,10:44:52,in-test,955.0
3821,0.023064,10:44:52,in-test,955.25
3822,0.023064,10:44:52,in-test,955.5
3823,0.025627,10:44:52,in-test,955.75
3824,0.024345,10:44:53,in-test,956.0
3825,0.024345,10:44:53,in-test,956.25
3826,0.024345,10:44:53,in-test,956.5
3827,0.023064,10:44:53,in-test,956.75
3828,0.024345,10:44:54,in-test,957.0
3829,0.024345,10:44:54,in-test,957.25
3830,0.024345,10:44:54,in-test,957.5
3831,0.023064,10:44:54,in-test,957.75
3832,0.023064,10:44:55,in-test,958.0
3833,0.023064,10:44:55,in-test,958.25
3834,0.023064,10:44:55,in-test,958.5
3835,0.023064,10:44:55,in-test,958.75
3836,0.023064,10:44:56,in-test,959.0
3837,0.024345,10:44:56,in-test,959.25
3838,0.023064,10:44:56,in-test,959.5
3839,0.023064,10:44:56,in-test,959.75
3840,0.023064,10:44:57,in-test,960.0
3841,0.024345,10:44:57,in-test,960.25
3842,0.023064,10:44:57,in-test,960.5
3843,0.024345,10:44:57,in-test,960.75
3844,0.026908,10:44:58,in-test,961.0
3845,0.024345,10:44:58,in-test,961.25
3846,0.023064,10:44:58,in-test,961.5
3847,0.024345,10:44:58,in-test,961.75
3848,0.024345,10:44:59,in-test,962.0
3849,0.024345,10:44:59,in-test,962.25
3850,0.021783,10:44:59,in-test,962.5
3851,0.024345,10:44:59,in-test,962.75
3852,0.023064,10:45:00,in-test,963.0
3853,0.026908,10:45:00,in-test,963.25
3854,0.024345,10:45:00,in-test,963.5
3855,0.023064,10:45:00,in-test,963.75
3856,0.024345,10:45:01,in-test,964.0
3857,0.023064,10:45:01,in-test,964.25
3858,0.023064,10:45:01,in-test,964.5
3859,0.023064,10:45:01,in-test,964.75
3860,0.023064,10:45:02,in-test,965.0
3861,0.024345,10:45:02,in-test,965.25
3862,0.024345,10:45:02,in-test,965.5
3863,0.021783,10:45:02,in-test,965.75
3864,0.021783,10:45:03,in-test,966.0
3865,0.023064,10:45:03,in-test,966.25
3866,0.023064,10:45:03,in-test,966.5
3867,0.024345,10:45:03,in-test,966.75
3868,0.021783,10:45:04,in-test,967.0
3869,0.023064,10:45:04,in-test,967.25
3870,0.024345,10:45:04,in-test,967.5
3871,0.023064,10:45:04,in-test,967.75
3872,0.023064,10:45:05,in-test,968.0
3873,0.024345,10:45:05,in-test,968.25
3874,0.023064,10:45:05,in-test,968.5
3875,0.024345,10:45:05,in-test,968.75
3876,0.024345,10:45:06,in-test,969.0
3877,0.023064,10:45:06,in-test,969.25
3878,0.023064,10:45:06,in-test,969.5
3879,0.021783,10:45:06,in-test,969.75
3880,0.023064,10:45:07,in-test,970.0
3881,0.024345,10:45:07,in-test,970.25
3882,0.024345,10:45:07,in-test,970.5
3883,0.023064,10:45:07,in-test,970.75
3884,0.023064,10:45:08,in-test,971.0
3885,0.021783,10:45:08,in-test,971.25
3886,0.023064,10:45:08,in-test,971.5
3887,0.024345,10:45:08,in-test,971.75
3888,0.023064,10:45:09,in-test,972.0
3889,0.023064,10:45:09,in-test,972.25
3890,0.023064,10:45:09,in-test,972.5
3891,0.023064,10:45:09,in-test,972.75
3892,0.023064,10:45:10,in-test,973.0
3893,0.024345,10:45:10,in-test,973.25
3894,0.021783,10:45:10,in-test,973.5
3895,0.023064,10:45:10,in-test,973.75
3896,0.023064,10:45:11,in-test,974.0
3897,0.024345,10:45:11,in-test,974.25
3898,0.024345,10:45:11,in-test,974.5
3899,0.025627,10:45:11,in-test,974.75
3900,0.024345,10:45:12,in-test,975.0
3901,0.023064,10:45:12,in-test,975.25
3902,0.023064,10:45:12,in-test,975.5
3903,0.024345,10:45:12,in-test,975.75
3904,0.021783,10:45:13,in-test,976.0
3905,0.024345,10:45:13,in-test,976.25
3906,0.021783,10:45:13,in-test,976.5
3907,0.021783,10:45:13,in-test,976.75
3908,0.023064,10:45:14,in-test,977.0
3909,0.024345,10:45:14,in-test,977.25
3910,0.024345,10:45:14,in-test,977.5
3911,0.024345,10:45:14,in-test,977.75
3912,0.021783,10:45:15,in-test,978.0
3913,0.024345,10:45:15,in-test,978.25
3914,0.024345,10:45:15,in-test,978.5
3915,0.023064,10:45:15,in-test,978.75
3916,0.021783,10:45:16,in-test,979.0
3917,0.023064,10:45:16,in-test,979.25
3918,0.023064,10:45:16,in-test,979.5
3919,0.021783,10:45:16,in-test,979.75
3920,0.023064,10:45:17,in-test,980.0
3921,0.024345,10:45:17,in-test,980.25
3922,0.024345,10:45:17,in-test,980.5
3923,0.024345,10:45:17,in-test,980.75
3924,0.023064,10:45:18,in-test,981.0
3925,0.023064,10:45:18,in-test,981.25
3926,0.024345,10:45:18,in-test,981.5
3927,0.024345,10:45:18,in-test,981.75
3928,0.024345,10:45:19,in-test,982.0
3929,0.024345,10:45:19,in-test,982.25
3930,0.023064,10:45:19,in-test,982.5
3931,0.023064,10:45:19,in-test,982.75
3932,0.024345,10:45:20,in-test,983.0
3933,0.023064,10:45:20,in-test,983.25
3934,0.024345,10:45:20,in-test,983.5
3935,0.024345,10:45:20,in-test,983.75
3936,0.023064,10:45:21,in-test,984.0
3937,0.023064,10:45:21,in-test,984.25
3938,0.024345,10:45:21,in-test,984.5
3939,0.021783,10:45:21,in-test,984.75
3940,0.021783,10:45:22,in-test,985.0
3941,0.024345,10:45:22,in-test,985.25
3942,0.023064,10:45:22,in-test,985.5
3943,0.023064,10:45:22,in-test,985.75
3944,0.024345,10:45:23,in-test,986.0
3945,0.024345,10:45:23,in-test,986.25
3946,0.024345,10:45:23,in-test,986.5
3947,0.023064,10:45:23,in-test,986.75
3948,0.021783,10:45:24,in-test,987.0
3949,0.023064,10:45:24,in-test,987.25
3950,0.024345,10:45:24,in-test,987.5
3951,0.023064,10:45:24,in-test,987.75
3952,0.024345,10:45:25,in-test,988.0
3953,0.024345,10:45:25,in-test,988.25
3954,0.023064,10:45:25,in-test,988.5
3955,0.024345,10:45:25,in-test,988.75
3956,0.026908,10:45:26,in-test,989.0
3957,0.023064,10:45:26,in-test,989.25
3958,0.024345,10:45:26,in-test,989.5
3959,0.023064,10:45:26,in-test,989.75
3960,0.023064,10:45:27,in-test,990.0
3961,0.024345,10:45:27,in-test,990.25
3962,0.024345,10:45:27,in-test,990.5
3963,0.024345,10:45:27,in-test,990.75
3964,0.023064,10:45:28,in-test,991.0
3965,0.024345,10:45:28,in-test,991.25
3966,0.021783,10:45:28,in-test,991.5
3967,0.023064,10:45:28,in-test,991.75
3968,0.024345,10:45:29,in-test,992.0
3969,0.023064,10:45:29,in-test,992.25
3970,0.024345,10:45:29,in-test,992.5
3971,0.024345,10:45:29,in-test,992.75
3972,0.023064,10:45:30,in-test,993.0
3973,0.023064,10:45:30,in-test,993.25
3974,0.025627,10:45:30,in-test,993.5
3975,0.021783,10:45:30,in-test,993.75
3976,0.021783,10:45:31,in-test,994.0
3977,0.023064,10:45:31,in-test,994.25
3978,0.021783,10:45:31,in-test,994.5
3979,0.024345,10:45:31,in-test,994.75
3980,0.024345,10:45:32,in-test,995.0
3981,0.023064,10:45:32,in-test,995.25
3982,0.024345,10:45:32,in-test,995.5
3983,0.023064,10:45:32,in-test,995.75
3984,0.023064,10:45:33,in-test,996.0
3985,0.024345,10:45:33,in-test,996.25
3986,0.026908,10:45:33,in-test,996.5
3987,0.024345,10:45:33,in-test,996.75
3988,0.025627,10:45:34,in-test,997.0
3989,0.024345,10:45:34,in-test,997.25
3990,0.023064,10:45:34,in-test,997.5
3991,0.023064,10:45:34,in-test,997.75
3992,0.026908,10:45:35,in-test,998.0
3993,0.024345,10:45:35,in-test,998.25
3994,0.024345,10:45:35,in-test,998.5
3995,0.024345,10:45:35,in-test,998.75
3996,0.023064,10:45:36,in-test,999.0
3997,0.023064,10:45:36,in-test,999.25
3998,0.026908,10:45:36,in-test,999.5
3999,0.024345,10:45:36,in-test,999.75
4000,0.024345,10:45:37,in-test,1000.0
4001,0.024345,10:45:37,in-test,1000.25
4002,0.020501,10:45:37,in-test,1000.5
4003,0.023064,10:45:37,in-test,1000.75
4004,0.024345,10:45:38,in-test,1001.0
4005,0.024345,10:45:38,in-test,1001.25
4006,0.024345,10:45:38,in-test,1001.5
4007,0.026908,10:45:38,in-test,1001.75
4008,0.021783,10:45:39,in-test,1002.0
4009,0.023064,10:45:39,in-test,1002.25
4010,0.023064,10:45:39,in-test,1002.5
4011,0.023064,10:45:39,in-test,1002.75
4012,0.024345,10:45:40,in-test,1003.0
4013,0.023064,10:45:40,in-test,1003.25
4014,0.021783,10:45:40,in-test,1003.5
4015,0.023064,10:45:40,in-test,1003.75
4016,0.023064,10:45:41,in-test,1004.0
4017,0.024345,10:45:41,in-test,1004.25
4018,0.024345,10:45:41,in-test,1004.5
4019,0.023064,10:45:41,in-test,1004.75
4020,0.021783,10:45:42,in-test,1005.0
4021,0.024345,10:45:42,in-test,1005.25
4022,0.021783,10:45:42,in-test,1005.5
4023,0.023064,10:45:42,in-test,1005.75
4024,0.024345,10:45:43,in-test,1006.0
4025,0.024345,10:45:43,in-test,1006.25
4026,0.026908,10:45:43,in-test,1006.5
4027,0.023064,10:45:43,in-test,1006.75
4028,0.023064,10:45:44,in-test,1007.0
4029,0.023064,10:45:44,in-test,1007.25
4030,0.024345,10:45:44,in-test,1007.5
4031,0.024345,10:45:44,in-test,1007.75
4032,0.024345,10:45:45,in-test,1008.0
4033,0.025627,10:45:45,in-test,1008.25
4034,0.023064,10:45:45,in-test,1008.5
4035,0.023064,10:45:45,in-test,1008.75
4036,0.026908,10:45:46,in-test,1009.0
4037,0.024345,10:45:46,in-test,1009.25
4038,0.024345,10:45:46,in-test,1009.5
4039,0.024345,10:45:46,in-test,1009.75
4040,0.023064,10:45:47,in-test,1010.0
4041,0.023064,10:45:47,in-test,1010.25
4042,0.023064,10:45:47,in-test,1010.5
4043,0.024345,10:45:47,in-test,1010.75
4044,0.024345,10:45:48,in-test,1011.0
4045,0.025627,10:45:48,in-test,1011.25
4046,0.023064,10:45:48,in-test,1011.5
4047,0.023064,10:45:48,in-test,1011.75
4048,0.023064,10:45:49,in-test,1012.0
4049,0.024345,10:45:49,in-test,1012.25
4050,0.023064,10:45:49,in-test,1012.5
4051,0.023064,10:45:49,in-test,1012.75
4052,0.023064,10:45:50,in-test,1013.0
4053,0.023064,10:45:50,in-test,1013.25
4054,0.024345,10:45:50,in-test,1013.5
4055,0.026908,10:45:50,in-test,1013.75
4056,0.023064,10:45:51,in-test,1014.0
4057,0.024345,10:45:51,in-test,1014.25
4058,0.024345,10:45:51,in-test,1014.5
4059,0.024345,10:45:51,in-test,1014.75
4060,0.023064,10:45:52,in-test,1015.0
4061,0.023064,10:45:52,in-test,1015.25
4062,0.024345,10:45:52,in-test,1015.5
4063,0.024345,10:45:52,in-test,1015.75
4064,0.023064,10:45:53,in-test,1016.0
4065,0.023064,10:45:53,in-test,1016.25
4066,0.024345,10:45:53,in-test,1016.5
4067,0.023064,10:45:53,in-test,1016.75
4068,0.024345,10:45:54,in-test,1017.0
4069,0.023064,10:45:54,in-test,1017.25
4070,0.024345,10:45:54,in-test,1017.5
4071,0.024345,10:45:54,in-test,1017.75
4072,0.023064,10:45:55,in-test,1018.0
4073,0.024345,10:45:55,in-test,1018.25
4074,0.024345,10:45:55,in-test,1018.5
4075,0.023064,10:45:55,in-test,1018.75
4076,0.024345,10:45:56,in-test,1019.0
4077,0.024345,10:45:56,in-test,1019.25
4078,0.025627,10:45:56,in-test,1019.5
4079,0.023064,10:45:56,in-test,1019.75
4080,0.024345,10:45:57,in-test,1020.0
4081,0.023064,10:45:57,in-test,1020.25
4082,0.021783,10:45:57,in-test,1020.5
4083,0.023064,10:45:57,in-test,1020.75
4084,0.023064,10:45:58,in-test,1021.0
4085,0.023064,10:45:58,in-test,1021.25
4086,0.021783,10:45:58,in-test,1021.5
4087,0.025627,10:45:58,in-test,1021.75
4088,0.024345,10:45:59,in-test,1022.0
4089,0.024345,10:45:59,in-test,1022.25
4090,0.023064,10:45:59,in-test,1022.5
4091,0.021783,10:45:59,in-test,1022.75
4092,0.021783,10:46:00,in-test,1023.0
4093,0.023064,10:46:00,in-test,1023.25
4094,0.024345,10:46:00,in-test,1023.5
4095,0.024345,10:46:00,in-test,1023.75
4096,0.023064,10:46:01,in-test,1024.0
4097,0.021783,10:46:01,in-test,1024.25
4098,0.023064,10:46:01,in-test,1024.5
4099,0.024345,10:46:01,in-test,1024.75
4100,0.023064,10:46:02,in-test,1025.0
4101,0.024345,10:46:02,in-test,1025.25
4102,0.024345,10:46:02,in-test,1025.5
4103,0.023064,10:46:02,in-test,1025.75
4104,0.023064,10:46:03,in-test,1026.0
4105,0.024345,10:46:03,in-test,1026.25
4106,0.024345,10:46:03,in-test,1026.5
4107,0.024345,10:46:03,in-test,1026.75
4108,0.024345,10:46:04,in-test,1027.0
4109,0.023064,10:46:04,in-test,1027.25
4110,0.021783,10:46:04,in-test,1027.5
4111,0.025627,10:46:04,in-test,1027.75
4112,0.024345,10:46:05,in-test,1028.0
4113,0.024345,10:46:05,in-test,1028.25
4114,0.024345,10:46:05,in-test,1028.5
4115,0.024345,10:46:05,in-test,1028.75
4116,0.023064,10:46:06,in-test,1029.0
4117,0.025627,10:46:06,in-test,1029.25
4118,0.024345,10:46:06,in-test,1029.5
4119,0.024345,10:46:06,in-test,1029.75
4120,0.024345,10:46:07,in-test,1030.0
4121,0.023064,10:46:07,in-test,1030.25
4122,0.023064,10:46:07,in-test,1030.5
4123,0.024345,10:46:07,in-test,1030.75
4124,0.021783,10:46:08,in-test,1031.0
4125,0.024345,10:46:08,in-test,1031.25
4126,0.023064,10:46:08,in-test,1031.5
4127,0.023064,10:46:08,in-test,1031.75
4128,0.023064,10:46:09,in-test,1032.0
4129,0.023064,10:46:09,in-test,1032.25
4130,0.024345,10:46:09,in-test,1032.5
4131,0.023064,10:46:09,in-test,1032.75
4132,0.023064,10:46:10,in-test,1033.0
4133,0.024345,10:46:10,in-test,1033.25
4134,0.021783,10:46:10,in-test,1033.5
4135,0.024345,10:46:10,in-test,1033.75
4136,0.024345,10:46:11,in-test,1034.0
4137,0.024345,10:46:11,in-test,1034.25
4138,0.023064,10:46:11,in-test,1034.5
4139,0.023064,10:46:11,in-test,1034.75
4140,0.024345,10:46:12,in-test,1035.0
4141,0.024345,10:46:12,in-test,1035.25
4142,0.024345,10:46:12,in-test,1035.5
4143,0.023064,10:46:12,in-test,1035.75
4144,0.023064,10:46:13,in-test,1036.0
4145,0.023064,10:46:13,in-test,1036.25
4146,0.024345,10:46:13,in-test,1036.5
4147,0.023064,10:46:13,in-test,1036.75
4148,0.024345,10:46:14,in-test,1037.0
4149,0.024345,10:46:14,in-test,1037.25
4150,0.023064,10:46:14,in-test,1037.5
4151,0.023064,10:46:14,in-test,1037.75
4152,0.023064,10:46:15,in-test,1038.0
4153,0.026908,10:46:15,in-test,1038.25
4154,0.024345,10:46:15,in-test,1038.5
4155,0.024345,10:46:15,in-test,1038.75
4156,0.024345,10:46:16,in-test,1039.0
4157,0.023064,10:46:16,in-test,1039.25
4158,0.024345,10:46:16,in-test,1039.5
4159,0.024345,10:46:16,in-test,1039.75
4160,0.023064,10:46:17,in-test,1040.0
4161,0.028189,10:46:17,in-test,1040.25
4162,0.020501,10:46:17,in-test,1040.5
4163,0.023064,10:46:17,in-test,1040.75
4164,0.023064,10:46:18,in-test,1041.0
4165,0.021783,10:46:18,in-test,1041.25
4166,0.023064,10:46:18,in-test,1041.5
4167,0.023064,10:46:18,in-test,1041.75
4168,0.023064,10:46:19,in-test,1042.0
4169,0.023064,10:46:19,in-test,1042.25
4170,0.023064,10:46:19,in-test,1042.5
4171,0.024345,10:46:19,in-test,1042.75
4172,0.024345,10:46:20,in-test,1043.0
4173,0.021783,10:46:20,in-test,1043.25
4174,0.024345,10:46:20,in-test,1043.5
4175,0.023064,10:46:20,in-test,1043.75
4176,0.023064,10:46:21,in-test,1044.0
4177,0.024345,10:46:21,in-test,1044.25
4178,0.024345,10:46:21,in-test,1044.5
4179,0.024345,10:46:21,in-test,1044.75
4180,0.024345,10:46:22,in-test,1045.0
4181,0.025627,10:46:22,in-test,1045.25
4182,0.021783,10:46:22,in-test,1045.5
4183,0.023064,10:46:22,in-test,1045.75
4184,0.024345,10:46:23,in-test,1046.0
4185,0.023064,10:46:23,in-test,1046.25
4186,0.024345,10:46:23,in-test,1046.5
4187,0.023064,10:46:23,in-test,1046.75
4188,0.023064,10:46:24,in-test,1047.0
4189,0.023064,10:46:24,in-test,1047.25
4190,0.024345,10:46:24,in-test,1047.5
4191,0.024345,10:46:24,in-test,1047.75
4192,0.024345,10:46:25,in-test,1048.0
4193,0.024345,10:46:25,in-test,1048.25
4194,0.023064,10:46:25,in-test,1048.5
4195,0.023064,10:46:25,in-test,1048.75
4196,0.024345,10:46:26,in-test,1049.0
4197,0.024345,10:46:26,in-test,1049.25
4198,0.024345,10:46:26,in-test,1049.5
4199,0.024345,10:46:26,in-test,1049.75
4200,0.023064,10:46:27,in-test,1050.0
4201,0.023064,10:46:27,in-test,1050.25
4202,0.024345,10:46:27,in-test,1050.5
4203,0.023064,10:46:27,in-test,1050.75
4204,0.024345,10:46:28,in-test,1051.0
4205,0.025627,10:46:28,in-test,1051.25
4206,0.023064,10:46:28,in-test,1051.5
4207,0.023064,10:46:28,in-test,1051.75
4208,0.024345,10:46:29,in-test,1052.0
4209,0.021783,10:46:29,in-test,1052.25
4210,0.024345,10:46:29,in-test,1052.5
4211,0.023064,10:46:29,in-test,1052.75
4212,0.023064,10:46:30,in-test,1053.0
4213,0.023064,10:46:30,in-test,1053.25
4214,0.023064,10:46:30,in-test,1053.5
4215,0.024345,10:46:30,in-test,1053.75
4216,0.024345,10:46:31,in-test,1054.0
4217,0.024345,10:46:31,in-test,1054.25
4218,0.023064,10:46:31,in-test,1054.5
4219,0.023064,10:46:31,in-test,1054.75
4220,0.023064,10:46:32,in-test,1055.0
4221,0.023064,10:46:32,in-test,1055.25
4222,0.021783,10:46:32,in-test,1055.5
4223,0.024345,10:46:32,in-test,1055.75
4224,0.024345,10:46:33,in-test,1056.0
4225,0.023064,10:46:33,in-test,1056.25
4226,0.023064,10:46:33,in-test,1056.5
4227,0.024345,10:46:33,in-test,1056.75
4228,0.024345,10:46:34,in-test,1057.0
4229,0.024345,10:46:34,in-test,1057.25
4230,0.024345,10:46:34,in-test,1057.5
4231,0.023064,10:46:34,in-test,1057.75
4232,0.024345,10:46:35,in-test,1058.0
4233,0.024345,10:46:35,in-test,1058.25
4234,0.024345,10:46:35,in-test,1058.5
4235,0.024345,10:46:35,in-test,1058.75
4236,0.024345,10:46:36,in-test,1059.0
4237,0.025627,10:46:36,in-test,1059.25
4238,0.023064,10:46:36,in-test,1059.5
4239,0.024345,10:46:36,in-test,1059.75
4240,0.024345,10:46:37,in-test,1060.0
4241,0.024345,10:46:37,in-test,1060.25
4242,0.021783,10:46:37,in-test,1060.5
4243,0.024345,10:46:37,in-test,1060.75
4244,0.023064,10:46:38,in-test,1061.0
4245,0.023064,10:46:38,in-test,1061.25
4246,0.021783,10:46:38,in-test,1061.5
4247,0.024345,10:46:38,in-test,1061.75
4248,0.024345,10:46:39,in-test,1062.0
4249,0.024345,10:46:39,in-test,1062.25
4250,0.023064,10:46:39,in-test,1062.5
4251,0.021783,10:46:39,in-test,1062.75
4252,0.023064,10:46:40,in-test,1063.0
4253,0.024345,10:46:40,in-test,1063.25
4254,0.024345,10:46:40,in-test,1063.5
4255,0.024345,10:46:40,in-test,1063.75
4256,0.023064,10:46:41,in-test,1064.0
4257,0.021783,10:46:41,in-test,1064.25
4258,0.024345,10:46:41,in-test,1064.5
4259,0.024345,10:46:41,in-test,1064.75
4260,0.024345,10:46:42,in-test,1065.0
4261,0.023064,10:46:42,in-test,1065.25
4262,0.025627,10:46:42,in-test,1065.5
4263,0.023064,10:46:42,in-test,1065.75
4264,0.024345,10:46:43,in-test,1066.0
4265,0.024345,10:46:43,in-test,1066.25
4266,0.024345,10:46:43,in-test,1066.5
4267,0.025627,10:46:43,in-test,1066.75
4268,0.025627,10:46:44,in-test,1067.0
4269,0.023064,10:46:44,in-test,1067.25
4270,0.023064,10:46:44,in-test,1067.5
4271,0.024345,10:46:44,in-test,1067.75
4272,0.024345,10:46:45,in-test,1068.0
4273,0.021783,10:46:45,in-test,1068.25
4274,0.023064,10:46:45,in-test,1068.5
4275,0.023064,10:46:45,in-test,1068.75
4276,0.023064,10:46:46,in-test,1069.0
4277,0.024345,10:46:46,in-test,1069.25
4278,0.023064,10:46:46,in-test,1069.5
4279,0.023064,10:46:46,in-test,1069.75
4280,0.023064,10:46:47,in-test,1070.0
4281,0.023064,10:46:47,in-test,1070.25
4282,0.024345,10:46:47,in-test,1070.5
4283,0.023064,10:46:47,in-test,1070.75
4284,0.024345,10:46:48,in-test,1071.0
4285,0.023064,10:46:48,in-test,1071.25
4286,0.023064,10:46:48,in-test,1071.5
4287,0.023064,10:46:48,in-test,1071.75
4288,0.023064,10:46:49,in-test,1072.0
4289,0.024345,10:46:49,in-test,1072.25
4290,0.024345,10:46:49,in-test,1072.5
4291,0.023064,10:46:49,in-test,1072.75
4292,0.023064,10:46:50,in-test,1073.0
4293,0.024345,10:46:50,in-test,1073.25
4294,0.021783,10:46:50,in-test,1073.5
4295,0.024345,10:46:50,in-test,1073.75
4296,0.024345,10:46:51,in-test,1074.0
4297,0.023064,10:46:51,in-test,1074.25
4298,0.023064,10:46:51,in-test,1074.5
4299,0.023064,10:46:51,in-test,1074.75
4300,0.023064,10:46:52,in-test,1075.0
4301,0.024345,10:46:52,in-test,1075.25
4302,0.024345,10:46:52,in-test,1075.5
4303,0.023064,10:46:52,in-test,1075.75
4304,0.023064,10:46:53,in-test,1076.0
4305,0.023064,10:46:53,in-test,1076.25
4306,0.024345,10:46:53,in-test,1076.5
4307,0.024345,10:46:53,in-test,1076.75
4308,0.024345,10:46:54,in-test,1077.0
4309,0.024345,10:46:54,in-test,1077.25
4310,0.023064,10:46:54,in-test,1077.5
4311,0.024345,10:46:54,in-test,1077.75
4312,0.024345,10:46:55,in-test,1078.0
4313,0.024345,10:46:55,in-test,1078.25
4314,0.024345,10:46:55,in-test,1078.5
4315,0.023064,10:46:55,in-test,1078.75
4316,0.023064,10:46:56,in-test,1079.0
4317,0.024345,10:46:56,in-test,1079.25
4318,0.025627,10:46:56,in-test,1079.5
4319,0.024345,10:46:56,in-test,1079.75
4320,0.023064,10:46:57,in-test,1080.0
4321,0.023064,10:46:57,in-test,1080.25
4322,0.021783,10:46:57,in-test,1080.5
4323,0.023064,10:46:57,in-test,1080.75
4324,0.023064,10:46:58,in-test,1081.0
4325,0.023064,10:46:58,in-test,1081.25
4326,0.023064,10:46:58,in-test,1081.5
4327,0.023064,10:46:58,in-test,1081.75
4328,0.023064,10:46:59,in-test,1082.0
