HR,timestamp,period,time_seconds
79.25,08:54:06,pre-test,-300
79.32,08:54:07,pre-test,-299
79.4,08:54:08,pre-test,-298
79.47,08:54:09,pre-test,-297
79.55,08:54:10,pre-test,-296
79.6,08:54:11,pre-test,-295
79.7,08:54:12,pre-test,-294
79.82,08:54:13,pre-test,-293
79.95,08:54:14,pre-test,-292
80.18,08:54:15,pre-test,-291
80.35,08:54:16,pre-test,-290
80.53,08:54:17,pre-test,-289
80.8,08:54:18,pre-test,-288
80.98,08:54:19,pre-test,-287
81.13,08:54:20,pre-test,-286
81.37,08:54:21,pre-test,-285
81.57,08:54:22,pre-test,-284
81.68,08:54:23,pre-test,-283
81.83,08:54:24,pre-test,-282
81.95,08:54:25,pre-test,-281
82.12,08:54:26,pre-test,-280
82.3,08:54:27,pre-test,-279
82.35,08:54:28,pre-test,-278
82.4,08:54:29,pre-test,-277
82.47,08:54:30,pre-test,-276
82.65,08:54:31,pre-test,-275
82.85,08:54:32,pre-test,-274
83.0,08:54:33,pre-test,-273
83.15,08:54:34,pre-test,-272
83.3,08:54:35,pre-test,-271
83.43,08:54:36,pre-test,-270
83.62,08:54:37,pre-test,-269
83.85,08:54:38,pre-test,-268
84.02,08:54:39,pre-test,-267
84.17,08:54:40,pre-test,-266
84.32,08:54:41,pre-test,-265
84.45,08:54:42,pre-test,-264
84.48,08:54:43,pre-test,-263
84.53,08:54:44,pre-test,-262
84.58,08:54:45,pre-test,-261
84.6,08:54:46,pre-test,-260
84.57,08:54:47,pre-test,-259
84.53,08:54:48,pre-test,-258
84.35,08:54:49,pre-test,-257
84.22,08:54:50,pre-test,-256
84.08,08:54:51,pre-test,-255
83.9,08:54:52,pre-test,-254
83.62,08:54:53,pre-test,-253
83.37,08:54:54,pre-test,-252
83.17,08:54:55,pre-test,-251
82.97,08:54:56,pre-test,-250
82.73,08:54:57,pre-test,-249
82.55,08:54:58,pre-test,-248
82.28,08:54:59,pre-test,-247
82.17,08:55:00,pre-test,-246
82.15,08:55:01,pre-test,-245
82.18,08:55:02,pre-test,-244
82.2,08:55:03,pre-test,-243
82.22,08:55:04,pre-test,-242
82.33,08:55:05,pre-test,-241
82.42,08:55:06,pre-test,-240
82.7,08:55:07,pre-test,-239
82.87,08:55:08,pre-test,-238
83.12,08:55:09,pre-test,-237
83.42,08:55:10,pre-test,-236
83.67,08:55:11,pre-test,-235
83.93,08:55:12,pre-test,-234
84.18,08:55:13,pre-test,-233
84.42,08:55:14,pre-test,-232
84.68,08:55:15,pre-test,-231
84.98,08:55:16,pre-test,-230
85.27,08:55:17,pre-test,-229
85.5,08:55:18,pre-test,-228
85.78,08:55:19,pre-test,-227
86.08,08:55:20,pre-test,-226
86.32,08:55:21,pre-test,-225
86.58,08:55:22,pre-test,-224
86.88,08:55:23,pre-test,-223
87.2,08:55:24,pre-test,-222
87.52,08:55:25,pre-test,-221
87.82,08:55:26,pre-test,-220
88.15,08:55:27,pre-test,-219
88.58,08:55:28,pre-test,-218
89.05,08:55:29,pre-test,-217
89.55,08:55:30,pre-test,-216
90.03,08:55:31,pre-test,-215
90.5,08:55:32,pre-test,-214
91.02,08:55:33,pre-test,-213
91.57,08:55:34,pre-test,-212
92.13,08:55:35,pre-test,-211
92.67,08:55:36,pre-test,-210
93.17,08:55:37,pre-test,-209
93.68,08:55:38,pre-test,-208
94.25,08:55:39,pre-test,-207
94.78,08:55:40,pre-test,-206
95.1,08:55:41,pre-test,-205
95.42,08:55:42,pre-test,-204
95.83,08:55:43,pre-test,-203
96.23,08:55:44,pre-test,-202
96.67,08:55:45,pre-test,-201
97.05,08:55:46,pre-test,-200
97.47,08:55:47,pre-test,-199
97.9,08:55:48,pre-test,-198
98.38,08:55:49,pre-test,-197
98.87,08:55:50,pre-test,-196
99.32,08:55:51,pre-test,-195
99.78,08:55:52,pre-test,-194
100.33,08:55:53,pre-test,-193
100.8,08:55:54,pre-test,-192
101.2,08:55:55,pre-test,-191
101.4,08:55:56,pre-test,-190
101.62,08:55:57,pre-test,-189
101.8,08:55:58,pre-test,-188
102.08,08:55:59,pre-test,-187
102.23,08:56:00,pre-test,-186
102.28,08:56:01,pre-test,-185
102.28,08:56:02,pre-test,-184
102.28,08:56:03,pre-test,-183
102.25,08:56:04,pre-test,-182
102.15,08:56:05,pre-test,-181
102.03,08:56:06,pre-test,-180
101.9,08:56:07,pre-test,-179
101.83,08:56:08,pre-test,-178
101.68,08:56:09,pre-test,-177
101.48,08:56:10,pre-test,-176
101.35,08:56:11,pre-test,-175
101.15,08:56:12,pre-test,-174
100.92,08:56:13,pre-test,-173
100.7,08:56:14,pre-test,-172
100.4,08:56:15,pre-test,-171
100.07,08:56:16,pre-test,-170
99.67,08:56:17,pre-test,-169
99.27,08:56:18,pre-test,-168
98.8,08:56:19,pre-test,-167
98.3,08:56:20,pre-test,-166
97.85,08:56:21,pre-test,-165
97.38,08:56:22,pre-test,-164
96.88,08:56:23,pre-test,-163
96.4,08:56:24,pre-test,-162
95.95,08:56:25,pre-test,-161
95.52,08:56:26,pre-test,-160
95.1,08:56:27,pre-test,-159
94.67,08:56:28,pre-test,-158
94.23,08:56:29,pre-test,-157
93.73,08:56:30,pre-test,-156
93.2,08:56:31,pre-test,-155
92.7,08:56:32,pre-test,-154
92.18,08:56:33,pre-test,-153
91.65,08:56:34,pre-test,-152
91.08,08:56:35,pre-test,-151
90.5,08:56:36,pre-test,-150
89.93,08:56:37,pre-test,-149
89.25,08:56:38,pre-test,-148
88.53,08:56:39,pre-test,-147
87.87,08:56:40,pre-test,-146
87.37,08:56:41,pre-test,-145
86.93,08:56:42,pre-test,-144
86.55,08:56:43,pre-test,-143
86.18,08:56:44,pre-test,-142
85.73,08:56:45,pre-test,-141
85.37,08:56:46,pre-test,-140
85.03,08:56:47,pre-test,-139
84.72,08:56:48,pre-test,-138
84.38,08:56:49,pre-test,-137
84.07,08:56:50,pre-test,-136
83.75,08:56:51,pre-test,-135
83.37,08:56:52,pre-test,-134
82.97,08:56:53,pre-test,-133
82.57,08:56:54,pre-test,-132
82.28,08:56:55,pre-test,-131
82.18,08:56:56,pre-test,-130
82.07,08:56:57,pre-test,-129
81.95,08:56:58,pre-test,-128
81.8,08:56:59,pre-test,-127
81.7,08:57:00,pre-test,-126
81.6,08:57:01,pre-test,-125
81.52,08:57:02,pre-test,-124
81.47,08:57:03,pre-test,-123
81.38,08:57:04,pre-test,-122
81.3,08:57:05,pre-test,-121
81.27,08:57:06,pre-test,-120
81.17,08:57:07,pre-test,-119
81.1,08:57:08,pre-test,-118
80.95,08:57:09,pre-test,-117
80.8,08:57:10,pre-test,-116
80.65,08:57:11,pre-test,-115
80.5,08:57:12,pre-test,-114
80.38,08:57:13,pre-test,-113
