EDA,timestamp,time_seconds,period
0.015376,10:29:24,-300.0,pre-test
0.021783,10:29:25,-299.75,pre-test
0.20245,10:29:25,-299.5,pre-test
0.388243,10:29:25,-299.25,pre-test
0.03844,10:29:25,-299.0,pre-test
0.014095,10:29:26,-298.75,pre-test
0.025627,10:29:26,-298.5,pre-test
0.016657,10:29:26,-298.25,pre-test
0.016657,10:29:26,-298.0,pre-test
0.017939,10:29:27,-297.75,pre-test
0.015376,10:29:27,-297.5,pre-test
0.014095,10:29:27,-297.25,pre-test
0.015376,10:29:27,-297.0,pre-test
0.016657,10:29:28,-296.75,pre-test
0.016657,10:29:28,-296.5,pre-test
0.016657,10:29:28,-296.25,pre-test
0.01922,10:29:28,-296.0,pre-test
0.016657,10:29:29,-295.75,pre-test
0.015376,10:29:29,-295.5,pre-test
0.015376,10:29:29,-295.25,pre-test
0.016657,10:29:29,-295.0,pre-test
0.01922,10:29:30,-294.75,pre-test
0.014095,10:29:30,-294.5,pre-test
0.015376,10:29:30,-294.25,pre-test
0.016657,10:29:30,-294.0,pre-test
0.016657,10:29:31,-293.75,pre-test
0.016657,10:29:31,-293.5,pre-test
0.015376,10:29:31,-293.25,pre-test
0.016657,10:29:31,-293.0,pre-test
0.015376,10:29:32,-292.75,pre-test
0.015376,10:29:32,-292.5,pre-test
0.015376,10:29:32,-292.25,pre-test
0.015376,10:29:32,-292.0,pre-test
0.016657,10:29:33,-291.75,pre-test
0.016657,10:29:33,-291.5,pre-test
0.014095,10:29:33,-291.25,pre-test
0.015376,10:29:33,-291.0,pre-test
0.016657,10:29:34,-290.75,pre-test
0.015376,10:29:34,-290.5,pre-test
0.014095,10:29:34,-290.25,pre-test
0.014095,10:29:34,-290.0,pre-test
0.016657,10:29:35,-289.75,pre-test
0.015376,10:29:35,-289.5,pre-test
0.014095,10:29:35,-289.25,pre-test
0.015376,10:29:35,-289.0,pre-test
0.016657,10:29:36,-288.75,pre-test
0.015376,10:29:36,-288.5,pre-test
0.015376,10:29:36,-288.25,pre-test
0.015376,10:29:36,-288.0,pre-test
0.014095,10:29:37,-287.75,pre-test
0.015376,10:29:37,-287.5,pre-test
