HR,timestamp,period,time_seconds
129.02,08:44:02,pre-test,-300
128.88,08:44:03,pre-test,-299
128.77,08:44:04,pre-test,-298
128.63,08:44:05,pre-test,-297
128.52,08:44:06,pre-test,-296
128.35,08:44:07,pre-test,-295
128.13,08:44:08,pre-test,-294
127.88,08:44:09,pre-test,-293
127.58,08:44:10,pre-test,-292
127.18,08:44:11,pre-test,-291
126.83,08:44:12,pre-test,-290
126.48,08:44:13,pre-test,-289
126.18,08:44:14,pre-test,-288
125.85,08:44:15,pre-test,-287
125.57,08:44:16,pre-test,-286
125.28,08:44:17,pre-test,-285
125.0,08:44:18,pre-test,-284
124.78,08:44:19,pre-test,-283
124.55,08:44:20,pre-test,-282
124.38,08:44:21,pre-test,-281
124.3,08:44:22,pre-test,-280
124.23,08:44:23,pre-test,-279
124.33,08:44:24,pre-test,-278
124.42,08:44:25,pre-test,-277
124.58,08:44:26,pre-test,-276
124.82,08:44:27,pre-test,-275
125.27,08:44:28,pre-test,-274
125.68,08:44:29,pre-test,-273
126.02,08:44:30,pre-test,-272
126.35,08:44:31,pre-test,-271
126.63,08:44:32,pre-test,-270
126.88,08:44:33,pre-test,-269
127.17,08:44:34,pre-test,-268
127.5,08:44:35,pre-test,-267
127.85,08:44:36,pre-test,-266
128.23,08:44:37,pre-test,-265
128.63,08:44:38,pre-test,-264
129.13,08:44:39,pre-test,-263
129.67,08:44:40,pre-test,-262
130.23,08:44:41,pre-test,-261
130.73,08:44:42,pre-test,-260
131.2,08:44:43,pre-test,-259
131.63,08:44:44,pre-test,-258
132.08,08:44:45,pre-test,-257
132.53,08:44:46,pre-test,-256
133.02,08:44:47,pre-test,-255
133.48,08:44:48,pre-test,-254
134.02,08:44:49,pre-test,-253
134.38,08:44:50,pre-test,-252
134.72,08:44:51,pre-test,-251
135.07,08:44:52,pre-test,-250
135.4,08:44:53,pre-test,-249
135.83,08:44:54,pre-test,-248
136.37,08:44:55,pre-test,-247
136.78,08:44:56,pre-test,-246
137.35,08:44:57,pre-test,-245
137.93,08:44:58,pre-test,-244
138.52,08:44:59,pre-test,-243
139.07,08:45:00,pre-test,-242
139.58,08:45:01,pre-test,-241
140.03,08:45:02,pre-test,-240
140.52,08:45:03,pre-test,-239
141.03,08:45:04,pre-test,-238
141.53,08:45:05,pre-test,-237
141.98,08:45:06,pre-test,-236
142.5,08:45:07,pre-test,-235
142.92,08:45:08,pre-test,-234
143.42,08:45:09,pre-test,-233
144.02,08:45:10,pre-test,-232
144.67,08:45:11,pre-test,-231
145.3,08:45:12,pre-test,-230
145.95,08:45:13,pre-test,-229
146.53,08:45:14,pre-test,-228
147.13,08:45:15,pre-test,-227
147.73,08:45:16,pre-test,-226
148.32,08:45:17,pre-test,-225
148.9,08:45:18,pre-test,-224
149.5,08:45:19,pre-test,-223
150.1,08:45:20,pre-test,-222
150.7,08:45:21,pre-test,-221
151.27,08:45:22,pre-test,-220
151.85,08:45:23,pre-test,-219
152.3,08:45:24,pre-test,-218
152.78,08:45:25,pre-test,-217
153.18,08:45:26,pre-test,-216
153.53,08:45:27,pre-test,-215
153.63,08:45:28,pre-test,-214
153.42,08:45:29,pre-test,-213
153.3,08:45:30,pre-test,-212
153.22,08:45:31,pre-test,-211
153.08,08:45:32,pre-test,-210
152.95,08:45:33,pre-test,-209
152.7,08:45:34,pre-test,-208
152.45,08:45:35,pre-test,-207
152.18,08:45:36,pre-test,-206
151.87,08:45:37,pre-test,-205
151.65,08:45:38,pre-test,-204
151.38,08:45:39,pre-test,-203
151.08,08:45:40,pre-test,-202
150.73,08:45:41,pre-test,-201
150.35,08:45:42,pre-test,-200
150.0,08:45:43,pre-test,-199
149.63,08:45:44,pre-test,-198
149.23,08:45:45,pre-test,-197
148.8,08:45:46,pre-test,-196
148.32,08:45:47,pre-test,-195
147.85,08:45:48,pre-test,-194
147.32,08:45:49,pre-test,-193
146.82,08:45:50,pre-test,-192
146.38,08:45:51,pre-test,-191
145.92,08:45:52,pre-test,-190
145.52,08:45:53,pre-test,-189
145.03,08:45:54,pre-test,-188
144.5,08:45:55,pre-test,-187
144.03,08:45:56,pre-test,-186
143.55,08:45:57,pre-test,-185
143.02,08:45:58,pre-test,-184
142.53,08:45:59,pre-test,-183
142.05,08:46:00,pre-test,-182
141.6,08:46:01,pre-test,-181
141.2,08:46:02,pre-test,-180
140.75,08:46:03,pre-test,-179
140.3,08:46:04,pre-test,-178
139.88,08:46:05,pre-test,-177
139.85,08:46:06,pre-test,-176
139.73,08:46:07,pre-test,-175
139.78,08:46:08,pre-test,-174
139.78,08:46:09,pre-test,-173
139.75,08:46:10,pre-test,-172
139.68,08:46:11,pre-test,-171
139.58,08:46:12,pre-test,-170
139.43,08:46:13,pre-test,-169
138.98,08:46:14,pre-test,-168
138.52,08:46:15,pre-test,-167
137.88,08:46:16,pre-test,-166
137.28,08:46:17,pre-test,-165
136.68,08:46:18,pre-test,-164
136.07,08:46:19,pre-test,-163
135.45,08:46:20,pre-test,-162
134.82,08:46:21,pre-test,-161
134.2,08:46:22,pre-test,-160
133.58,08:46:23,pre-test,-159
133.03,08:46:24,pre-test,-158
132.45,08:46:25,pre-test,-157
131.85,08:46:26,pre-test,-156
130.95,08:46:27,pre-test,-155
129.95,08:46:28,pre-test,-154
129.3,08:46:29,pre-test,-153
128.6,08:46:30,pre-test,-152
127.88,08:46:31,pre-test,-151
127.18,08:46:32,pre-test,-150
126.47,08:46:33,pre-test,-149
125.87,08:46:34,pre-test,-148
125.23,08:46:35,pre-test,-147
124.58,08:46:36,pre-test,-146
123.98,08:46:37,pre-test,-145
123.22,08:46:38,pre-test,-144
122.47,08:46:39,pre-test,-143
121.72,08:46:40,pre-test,-142
120.98,08:46:41,pre-test,-141
120.28,08:46:42,pre-test,-140
119.53,08:46:43,pre-test,-139
118.82,08:46:44,pre-test,-138
118.1,08:46:45,pre-test,-137
117.68,08:46:46,pre-test,-136
117.28,08:46:47,pre-test,-135
116.88,08:46:48,pre-test,-134
116.48,08:46:49,pre-test,-133
116.07,08:46:50,pre-test,-132
115.63,08:46:51,pre-test,-131
115.22,08:46:52,pre-test,-130
114.68,08:46:53,pre-test,-129
114.23,08:46:54,pre-test,-128
113.77,08:46:55,pre-test,-127
113.33,08:46:56,pre-test,-126
112.95,08:46:57,pre-test,-125
112.67,08:46:58,pre-test,-124
112.3,08:46:59,pre-test,-123
111.97,08:47:00,pre-test,-122
111.63,08:47:01,pre-test,-121
111.32,08:47:02,pre-test,-120
110.97,08:47:03,pre-test,-119
110.53,08:47:04,pre-test,-118
110.07,08:47:05,pre-test,-117
109.25,08:47:06,pre-test,-116
108.48,08:47:07,pre-test,-115
107.68,08:47:08,pre-test,-114
106.88,08:47:09,pre-test,-113
106.13,08:47:10,pre-test,-112
105.37,08:47:11,pre-test,-111
104.58,08:47:12,pre-test,-110
103.83,08:47:13,pre-test,-109
103.42,08:47:14,pre-test,-108
103.03,08:47:15,pre-test,-107
102.72,08:47:16,pre-test,-106
102.37,08:47:17,pre-test,-105
102.0,08:47:18,pre-test,-104
101.6,08:47:19,pre-test,-103
101.07,08:47:20,pre-test,-102
100.62,08:47:21,pre-test,-101
100.13,08:47:22,pre-test,-100
99.7,08:47:23,pre-test,-99
99.3,08:47:24,pre-test,-98
98.92,08:47:25,pre-test,-97
98.67,08:47:26,pre-test,-96
98.73,08:47:27,pre-test,-95
98.88,08:47:28,pre-test,-94
99.05,08:47:29,pre-test,-93
99.25,08:47:30,pre-test,-92
99.55,08:47:31,pre-test,-91
99.9,08:47:32,pre-test,-90
100.23,08:47:33,pre-test,-89
100.62,08:47:34,pre-test,-88
100.87,08:47:35,pre-test,-87
101.18,08:47:36,pre-test,-86
101.38,08:47:37,pre-test,-85
101.68,08:47:38,pre-test,-84
101.95,08:47:39,pre-test,-83
102.22,08:47:40,pre-test,-82
102.43,08:47:41,pre-test,-81
102.65,08:47:42,pre-test,-80
102.78,08:47:43,pre-test,-79
102.88,08:47:44,pre-test,-78
102.95,08:47:45,pre-test,-77
102.72,08:47:46,pre-test,-76
102.48,08:47:47,pre-test,-75
102.23,08:47:48,pre-test,-74
101.98,08:47:49,pre-test,-73
101.77,08:47:50,pre-test,-72
101.57,08:47:51,pre-test,-71
101.38,08:47:52,pre-test,-70
101.28,08:47:53,pre-test,-69
101.17,08:47:54,pre-test,-68
101.07,08:47:55,pre-test,-67
100.98,08:47:56,pre-test,-66
100.85,08:47:57,pre-test,-65
100.67,08:47:58,pre-test,-64
100.48,08:47:59,pre-test,-63
100.32,08:48:00,pre-test,-62
100.05,08:48:01,pre-test,-61
99.77,08:48:02,pre-test,-60
99.52,08:48:03,pre-test,-59
99.37,08:48:04,pre-test,-58
99.22,08:48:05,pre-test,-57
99.08,08:48:06,pre-test,-56
98.95,08:48:07,pre-test,-55
98.82,08:48:08,pre-test,-54
98.72,08:48:09,pre-test,-53
98.53,08:48:10,pre-test,-52
98.43,08:48:11,pre-test,-51
98.38,08:48:12,pre-test,-50
98.3,08:48:13,pre-test,-49
98.22,08:48:14,pre-test,-48
98.15,08:48:15,pre-test,-47
98.1,08:48:16,pre-test,-46
98.05,08:48:17,pre-test,-45
98.02,08:48:18,pre-test,-44
98.05,08:48:19,pre-test,-43
98.22,08:48:20,pre-test,-42
98.4,08:48:21,pre-test,-41
98.57,08:48:22,pre-test,-40
98.67,08:48:23,pre-test,-39
98.73,08:48:24,pre-test,-38
98.82,08:48:25,pre-test,-37
98.92,08:48:26,pre-test,-36
98.98,08:48:27,pre-test,-35
99.12,08:48:28,pre-test,-34
99.22,08:48:29,pre-test,-33
99.02,08:48:30,pre-test,-32
98.7,08:48:31,pre-test,-31
98.35,08:48:32,pre-test,-30
98.03,08:48:33,pre-test,-29
97.57,08:48:34,pre-test,-28
97.25,08:48:35,pre-test,-27
96.88,08:48:36,pre-test,-26
96.63,08:48:37,pre-test,-25
96.35,08:48:38,pre-test,-24
96.12,08:48:39,pre-test,-23
95.85,08:48:40,pre-test,-22
95.73,08:48:41,pre-test,-21
95.63,08:48:42,pre-test,-20
95.67,08:48:43,pre-test,-19
95.75,08:48:44,pre-test,-18
95.82,08:48:45,pre-test,-17
95.87,08:48:46,pre-test,-16
