HR,timestamp,period,time_seconds
137.05,08:01:40,pre-test,-300
137.5,08:01:41,pre-test,-299
137.97,08:01:42,pre-test,-298
138.38,08:01:43,pre-test,-297
138.77,08:01:44,pre-test,-296
139.15,08:01:45,pre-test,-295
139.57,08:01:46,pre-test,-294
139.95,08:01:47,pre-test,-293
140.57,08:01:48,pre-test,-292
141.18,08:01:49,pre-test,-291
141.88,08:01:50,pre-test,-290
142.13,08:01:51,pre-test,-289
142.4,08:01:52,pre-test,-288
142.47,08:01:53,pre-test,-287
142.57,08:01:54,pre-test,-286
142.7,08:01:55,pre-test,-285
142.83,08:01:56,pre-test,-284
142.97,08:01:57,pre-test,-283
143.08,08:01:58,pre-test,-282
143.17,08:01:59,pre-test,-281
143.28,08:02:00,pre-test,-280
143.38,08:02:01,pre-test,-279
143.48,08:02:02,pre-test,-278
143.53,08:02:03,pre-test,-277
143.63,08:02:04,pre-test,-276
143.72,08:02:05,pre-test,-275
143.73,08:02:06,pre-test,-274
143.78,08:02:07,pre-test,-273
143.8,08:02:08,pre-test,-272
143.8,08:02:09,pre-test,-271
143.8,08:02:10,pre-test,-270
143.87,08:02:11,pre-test,-269
143.95,08:02:12,pre-test,-268
144.08,08:02:13,pre-test,-267
144.22,08:02:14,pre-test,-266
144.32,08:02:15,pre-test,-265
144.43,08:02:16,pre-test,-264
144.62,08:02:17,pre-test,-263
144.7,08:02:18,pre-test,-262
144.83,08:02:19,pre-test,-261
144.82,08:02:20,pre-test,-260
144.88,08:02:21,pre-test,-259
144.95,08:02:22,pre-test,-258
145.02,08:02:23,pre-test,-257
145.02,08:02:24,pre-test,-256
145.02,08:02:25,pre-test,-255
145.03,08:02:26,pre-test,-254
144.95,08:02:27,pre-test,-253
144.9,08:02:28,pre-test,-252
144.85,08:02:29,pre-test,-251
144.78,08:02:30,pre-test,-250
144.72,08:02:31,pre-test,-249
144.72,08:02:32,pre-test,-248
144.72,08:02:33,pre-test,-247
144.63,08:02:34,pre-test,-246
144.33,08:02:35,pre-test,-245
144.25,08:02:36,pre-test,-244
143.95,08:02:37,pre-test,-243
143.63,08:02:38,pre-test,-242
143.35,08:02:39,pre-test,-241
143.08,08:02:40,pre-test,-240
