,HR,timestamp,period,time_seconds
0,127.0,08:18:55,pre-test,0
1,112.5,08:18:56,pre-test,1
2,118.0,08:18:57,pre-test,2
3,105.0,08:18:58,pre-test,3
4,113.6,08:18:59,pre-test,4
5,115.33,08:19:00,pre-test,5
6,116.57,08:19:01,pre-test,6
7,117.25,08:19:02,pre-test,7
8,118.11,08:19:03,pre-test,8
9,118.6,08:19:04,pre-test,9
10,119.18,08:19:05,pre-test,10
11,119.67,08:19:06,pre-test,11
12,120.23,08:19:07,pre-test,12
13,120.71,08:19:08,pre-test,13
14,121.2,08:19:09,pre-test,14
15,122.06,08:19:10,pre-test,15
16,122.94,08:19:11,pre-test,16
17,123.78,08:19:12,pre-test,17
18,124.53,08:19:13,pre-test,18
19,126.35,08:19:14,pre-test,19
20,127.48,08:19:15,pre-test,20
21,128.5,08:19:16,pre-test,21
22,129.35,08:19:17,pre-test,22
23,130.08,08:19:18,pre-test,23
24,130.76,08:19:19,pre-test,24
25,131.46,08:19:20,pre-test,25
26,132.11,08:19:21,pre-test,26
27,133.46,08:19:22,pre-test,27
28,135.07,08:19:23,pre-test,28
29,136.57,08:19:24,pre-test,29
30,137.94,08:19:25,pre-test,30
31,139.09,08:19:26,pre-test,31
32,140.15,08:19:27,pre-test,32
33,141.15,08:19:28,pre-test,33
34,142.06,08:19:29,pre-test,34
35,142.5,08:19:30,pre-test,35
36,142.84,08:19:31,pre-test,36
37,142.76,08:19:32,pre-test,37
38,142.67,08:19:33,pre-test,38
39,142.55,08:19:34,pre-test,39
40,142.46,08:19:35,pre-test,40
41,142.36,08:19:36,pre-test,41
42,142.23,08:19:37,pre-test,42
43,142.16,08:19:38,pre-test,43
44,142.04,08:19:39,pre-test,44
45,141.93,08:19:40,pre-test,45
46,141.28,08:19:41,pre-test,46
47,139.92,08:19:42,pre-test,47
48,139.22,08:19:43,pre-test,48
49,137.96,08:19:44,pre-test,49
50,137.59,08:19:45,pre-test,50
51,136.4,08:19:46,pre-test,51
52,136.23,08:19:47,pre-test,52
53,135.41,08:19:48,pre-test,53
54,134.53,08:19:49,pre-test,54
55,134.96,08:19:50,pre-test,55
56,135.63,08:19:51,pre-test,56
57,136.41,08:19:52,pre-test,57
58,137.69,08:19:53,pre-test,58
59,138.93,08:19:54,pre-test,59
