EDA,timestamp,time_seconds,period
0.017938,10:49:48,-300.0,pre-test
0.019219,10:49:48,-299.75,pre-test
0.430501,10:49:49,-299.5,pre-test
0.831534,10:49:49,-299.25,pre-test
0.962489,10:49:49,-299.0,pre-test
1.059864,10:49:49,-298.75,pre-test
1.550653,10:49:50,-298.5,pre-test
1.913347,10:49:50,-298.25,pre-test
1.801878,10:49:50,-298.0,pre-test
0.798656,10:49:50,-297.75,pre-test
0.320649,10:49:51,-297.5,pre-test
0.0,10:49:51,-297.25,pre-test
0.0,10:49:51,-297.0,pre-test
0.0,10:49:51,-296.75,pre-test
0.0,10:49:52,-296.5,pre-test
0.003844,10:49:52,-296.25,pre-test
0.008969,10:49:52,-296.0,pre-test
0.01025,10:49:52,-295.75,pre-test
0.012813,10:49:53,-295.5,pre-test
0.011531,10:49:53,-295.25,pre-test
0.014094,10:49:53,-295.0,pre-test
0.015375,10:49:53,-294.75,pre-test
0.014094,10:49:54,-294.5,pre-test
0.015375,10:49:54,-294.25,pre-test
0.014094,10:49:54,-294.0,pre-test
0.015375,10:49:54,-293.75,pre-test
0.017938,10:49:55,-293.5,pre-test
0.017938,10:49:55,-293.25,pre-test
0.019219,10:49:55,-293.0,pre-test
0.016656,10:49:55,-292.75,pre-test
0.019219,10:49:56,-292.5,pre-test
0.016656,10:49:56,-292.25,pre-test
0.016656,10:49:56,-292.0,pre-test
0.016656,10:49:56,-291.75,pre-test
0.019219,10:49:57,-291.5,pre-test
0.017938,10:49:57,-291.25,pre-test
0.017938,10:49:57,-291.0,pre-test
0.017938,10:49:57,-290.75,pre-test
0.019219,10:49:58,-290.5,pre-test
0.019219,10:49:58,-290.25,pre-test
0.019219,10:49:58,-290.0,pre-test
0.019219,10:49:58,-289.75,pre-test
0.017938,10:49:59,-289.5,pre-test
0.017938,10:49:59,-289.25,pre-test
0.017938,10:49:59,-289.0,pre-test
0.021781,10:49:59,-288.75,pre-test
0.019219,10:50:00,-288.5,pre-test
0.019219,10:50:00,-288.25,pre-test
0.0205,10:50:00,-288.0,pre-test
0.019219,10:50:00,-287.75,pre-test
0.019219,10:50:01,-287.5,pre-test
0.017938,10:50:01,-287.25,pre-test
0.017938,10:50:01,-287.0,pre-test
0.019219,10:50:01,-286.75,pre-test
0.019219,10:50:02,-286.5,pre-test
0.019219,10:50:02,-286.25,pre-test
0.0205,10:50:02,-286.0,pre-test
0.019219,10:50:02,-285.75,pre-test
0.017938,10:50:03,-285.5,pre-test
0.019219,10:50:03,-285.25,pre-test
0.017938,10:50:03,-285.0,pre-test
0.019219,10:50:03,-284.75,pre-test
0.019219,10:50:04,-284.5,pre-test
0.021781,10:50:04,-284.25,pre-test
0.019219,10:50:04,-284.0,pre-test
0.017938,10:50:04,-283.75,pre-test
0.0205,10:50:05,-283.5,pre-test
0.0205,10:50:05,-283.25,pre-test
0.019219,10:50:05,-283.0,pre-test
0.017938,10:50:05,-282.75,pre-test
0.0205,10:50:06,-282.5,pre-test
0.017938,10:50:06,-282.25,pre-test
0.019219,10:50:06,-282.0,pre-test
0.019219,10:50:06,-281.75,pre-test
0.019219,10:50:07,-281.5,pre-test
0.0205,10:50:07,-281.25,pre-test
0.0205,10:50:07,-281.0,pre-test
0.017938,10:50:07,-280.75,pre-test
0.019219,10:50:08,-280.5,pre-test
0.017938,10:50:08,-280.25,pre-test
0.0205,10:50:08,-280.0,pre-test
0.019219,10:50:08,-279.75,pre-test
0.019219,10:50:09,-279.5,pre-test
0.0205,10:50:09,-279.25,pre-test
0.019219,10:50:09,-279.0,pre-test
0.021781,10:50:09,-278.75,pre-test
0.017938,10:50:10,-278.5,pre-test
0.0205,10:50:10,-278.25,pre-test
0.019219,10:50:10,-278.0,pre-test
0.019219,10:50:10,-277.75,pre-test
0.017938,10:50:11,-277.5,pre-test
0.0205,10:50:11,-277.25,pre-test
0.021781,10:50:11,-277.0,pre-test
0.0205,10:50:11,-276.75,pre-test
0.019219,10:50:12,-276.5,pre-test
0.017938,10:50:12,-276.25,pre-test
0.021781,10:50:12,-276.0,pre-test
0.0205,10:50:12,-275.75,pre-test
0.0205,10:50:13,-275.5,pre-test
0.019219,10:50:13,-275.25,pre-test
0.0205,10:50:13,-275.0,pre-test
0.0205,10:50:13,-274.75,pre-test
0.0205,10:50:14,-274.5,pre-test
0.019219,10:50:14,-274.25,pre-test
0.01025,10:50:14,-274.0,pre-test
0.019219,10:50:14,-273.75,pre-test
0.0205,10:50:15,-273.5,pre-test
0.0205,10:50:15,-273.25,pre-test
0.0205,10:50:15,-273.0,pre-test
0.019219,10:50:15,-272.75,pre-test
0.0205,10:50:16,-272.5,pre-test
0.019219,10:50:16,-272.25,pre-test
0.019219,10:50:16,-272.0,pre-test
0.0205,10:50:16,-271.75,pre-test
0.0205,10:50:17,-271.5,pre-test
0.019219,10:50:17,-271.25,pre-test
0.0205,10:50:17,-271.0,pre-test
0.023063,10:50:17,-270.75,pre-test
0.019219,10:50:18,-270.5,pre-test
0.017938,10:50:18,-270.25,pre-test
0.0205,10:50:18,-270.0,pre-test
0.019219,10:50:18,-269.75,pre-test
0.019219,10:50:19,-269.5,pre-test
0.0205,10:50:19,-269.25,pre-test
0.0205,10:50:19,-269.0,pre-test
0.019219,10:50:19,-268.75,pre-test
0.019219,10:50:20,-268.5,pre-test
0.017938,10:50:20,-268.25,pre-test
0.019219,10:50:20,-268.0,pre-test
0.026906,10:50:20,-267.75,pre-test
0.043563,10:50:21,-267.5,pre-test
0.032031,10:50:21,-267.25,pre-test
0.062781,10:50:21,-267.0,pre-test
0.05125,10:50:21,-266.75,pre-test
0.019219,10:50:22,-266.5,pre-test
0.032031,10:50:22,-266.25,pre-test
0.055094,10:50:22,-266.0,pre-test
0.05125,10:50:22,-265.75,pre-test
0.021781,10:50:23,-265.5,pre-test
0.017938,10:50:23,-265.25,pre-test
0.026906,10:50:23,-265.0,pre-test
0.060219,10:50:23,-264.75,pre-test
0.075594,10:50:24,-264.5,pre-test
0.066625,10:50:24,-264.25,pre-test
0.0205,10:50:24,-264.0,pre-test
0.025625,10:50:24,-263.75,pre-test
0.032031,10:50:25,-263.5,pre-test
0.035875,10:50:25,-263.25,pre-test
0.032031,10:50:25,-263.0,pre-test
0.024344,10:50:25,-262.75,pre-test
