EDA,timestamp,period
0.0,07:56:48,pre-test
0.001282,07:56:48,pre-test
0.01666,07:56:48,pre-test
0.017942,07:56:48,pre-test
0.01666,07:56:49,pre-test
0.017942,07:56:49,pre-test
0.017942,07:56:49,pre-test
0.017942,07:56:49,pre-test
0.01666,07:56:50,pre-test
0.017942,07:56:50,pre-test
0.01666,07:56:50,pre-test
0.01666,07:56:50,pre-test
0.015379,07:56:51,pre-test
0.014097,07:56:51,pre-test
0.015379,07:56:51,pre-test
0.015379,07:56:51,pre-test
0.014097,07:56:52,pre-test
0.015379,07:56:52,pre-test
0.014097,07:56:52,pre-test
0.014097,07:56:52,pre-test
0.012816,07:56:53,pre-test
0.012816,07:56:53,pre-test
0.012816,07:56:53,pre-test
0.012816,07:56:53,pre-test
0.012816,07:56:54,pre-test
0.011534,07:56:54,pre-test
0.012816,07:56:54,pre-test
0.011534,07:56:54,pre-test
0.011534,07:56:55,pre-test
0.010253,07:56:55,pre-test
0.008971,07:56:55,pre-test
0.008971,07:56:55,pre-test
0.008971,07:56:56,pre-test
0.007689,07:56:56,pre-test
0.006408,07:56:56,pre-test
0.006408,07:56:56,pre-test
0.007689,07:56:57,pre-test
0.006408,07:56:57,pre-test
0.006408,07:56:57,pre-test
0.006408,07:56:57,pre-test
0.005126,07:56:58,pre-test
0.006408,07:56:58,pre-test
0.006408,07:56:58,pre-test
0.003845,07:56:58,pre-test
0.006408,07:56:59,pre-test
0.006408,07:56:59,pre-test
0.005126,07:56:59,pre-test
0.005126,07:56:59,pre-test
0.005126,07:57:00,pre-test
0.005126,07:57:00,pre-test
0.005126,07:57:00,pre-test
0.003845,07:57:00,pre-test
0.003845,07:57:01,pre-test
0.002563,07:57:01,pre-test
0.002563,07:57:01,pre-test
0.002563,07:57:01,pre-test
0.002563,07:57:02,pre-test
0.002563,07:57:02,pre-test
0.002563,07:57:02,pre-test
0.003845,07:57:02,pre-test
0.005126,07:57:03,pre-test
0.005126,07:57:03,pre-test
0.003845,07:57:03,pre-test
0.002563,07:57:03,pre-test
0.003845,07:57:04,pre-test
0.003845,07:57:04,pre-test
0.003845,07:57:04,pre-test
0.001282,07:57:04,pre-test
0.001282,07:57:05,pre-test
0.003845,07:57:05,pre-test
0.001282,07:57:05,pre-test
0.001282,07:57:05,pre-test
0.002563,07:57:06,pre-test
0.001282,07:57:06,pre-test
0.002563,07:57:06,pre-test
0.001282,07:57:06,pre-test
0.002563,07:57:07,pre-test
0.002563,07:57:07,pre-test
0.002563,07:57:07,pre-test
0.002563,07:57:07,pre-test
0.003845,07:57:08,pre-test
0.002563,07:57:08,pre-test
0.0,07:57:08,pre-test
0.001282,07:57:08,pre-test
0.001282,07:57:09,pre-test
0.002563,07:57:09,pre-test
0.001282,07:57:09,pre-test
0.001282,07:57:09,pre-test
0.003845,07:57:10,pre-test
0.002563,07:57:10,pre-test
0.002563,07:57:10,pre-test
0.002563,07:57:10,pre-test
0.002563,07:57:11,pre-test
0.002563,07:57:11,pre-test
0.003845,07:57:11,pre-test
0.003845,07:57:11,pre-test
0.002563,07:57:12,pre-test
0.002563,07:57:12,pre-test
0.001282,07:57:12,pre-test
0.002563,07:57:12,pre-test
0.002563,07:57:13,pre-test
0.001282,07:57:13,pre-test
0.002563,07:57:13,pre-test
0.003845,07:57:13,pre-test
0.002563,07:57:14,pre-test
0.003845,07:57:14,pre-test
0.002563,07:57:14,pre-test
0.002563,07:57:14,pre-test
0.002563,07:57:15,pre-test
0.002563,07:57:15,pre-test
0.003845,07:57:15,pre-test
0.001282,07:57:15,pre-test
0.002563,07:57:16,pre-test
0.003845,07:57:16,pre-test
0.002563,07:57:16,pre-test
0.001282,07:57:16,pre-test
0.001282,07:57:17,pre-test
0.001282,07:57:17,pre-test
0.002563,07:57:17,pre-test
0.002563,07:57:17,pre-test
0.002563,07:57:18,pre-test
0.002563,07:57:18,pre-test
0.002563,07:57:18,pre-test
0.001282,07:57:18,pre-test
