,HR,timestamp,period,time_seconds
0,110.0,07:57:23,pre-test,0
1,85.0,07:57:24,pre-test,1
2,93.33,07:57:25,pre-test,2
3,85.0,07:57:26,pre-test,3
4,92.6,07:57:27,pre-test,4
5,104.83,07:57:28,pre-test,5
6,113.57,07:57:29,pre-test,6
7,120.75,07:57:30,pre-test,7
8,126.0,07:57:31,pre-test,8
9,130.3,07:57:32,pre-test,9
10,133.64,07:57:33,pre-test,10
11,136.33,07:57:34,pre-test,11
12,138.54,07:57:35,pre-test,12
13,140.43,07:57:36,pre-test,13
14,141.93,07:57:37,pre-test,14
15,143.19,07:57:38,pre-test,15
16,144.41,07:57:39,pre-test,16
17,145.5,07:57:40,pre-test,17
18,146.26,07:57:41,pre-test,18
19,146.95,07:57:42,pre-test,19
20,147.52,07:57:43,pre-test,20
21,148.09,07:57:44,pre-test,21
22,148.7,07:57:45,pre-test,22
23,149.21,07:57:46,pre-test,23
24,149.72,07:57:47,pre-test,24
25,150.5,07:57:48,pre-test,25
26,151.26,07:57:49,pre-test,26
27,152.39,07:57:50,pre-test,27
28,153.55,07:57:51,pre-test,28
29,154.63,07:57:52,pre-test,29
30,155.65,07:57:53,pre-test,30
31,156.56,07:57:54,pre-test,31
32,157.52,07:57:55,pre-test,32
33,158.38,07:57:56,pre-test,33
34,159.37,07:57:57,pre-test,34
35,160.28,07:57:58,pre-test,35
36,161.11,07:57:59,pre-test,36
37,161.84,07:58:00,pre-test,37
38,162.56,07:58:01,pre-test,38
39,163.18,07:58:02,pre-test,39
40,163.85,07:58:03,pre-test,40
41,164.52,07:58:04,pre-test,41
42,165.21,07:58:05,pre-test,42
43,165.55,07:58:06,pre-test,43
44,165.82,07:58:07,pre-test,44
45,165.91,07:58:08,pre-test,45
46,166.04,07:58:09,pre-test,46
47,166.17,07:58:10,pre-test,47
48,166.29,07:58:11,pre-test,48
49,166.36,07:58:12,pre-test,49
50,166.43,07:58:13,pre-test,50
51,166.5,07:58:14,pre-test,51
52,166.58,07:58:15,pre-test,52
53,166.63,07:58:16,pre-test,53
54,166.71,07:58:17,pre-test,54
55,166.79,07:58:18,pre-test,55
56,166.88,07:58:19,pre-test,56
57,166.97,07:58:20,pre-test,57
58,166.88,07:58:21,pre-test,58
59,166.83,07:58:22,pre-test,59
60,167.75,07:58:23,pre-test,60
61,169.5,07:58:24,pre-test,61
62,170.4,07:58:25,pre-test,62
63,172.12,07:58:26,pre-test,63
64,172.75,07:58:27,pre-test,64
65,172.65,07:58:28,pre-test,65
66,172.7,07:58:29,pre-test,66
67,172.67,07:58:30,pre-test,67
68,172.65,07:58:31,pre-test,68
69,172.6,07:58:32,pre-test,69
70,172.35,07:58:33,pre-test,70
71,172.15,07:58:34,pre-test,71
72,171.98,07:58:35,pre-test,72
73,171.78,07:58:36,pre-test,73
74,171.72,07:58:37,pre-test,74
75,171.65,07:58:38,pre-test,75
76,171.57,07:58:39,pre-test,76
77,171.48,07:58:40,pre-test,77
78,171.47,07:58:41,pre-test,78
79,171.42,07:58:42,pre-test,79
80,171.4,07:58:43,pre-test,80
81,171.42,07:58:44,pre-test,81
82,171.37,07:58:45,pre-test,82
83,171.33,07:58:46,pre-test,83
84,171.27,07:58:47,pre-test,84
85,171.05,07:58:48,pre-test,85
86,170.82,07:58:49,pre-test,86
87,170.22,07:58:50,pre-test,87
88,169.62,07:58:51,pre-test,88
89,169.0,07:58:52,pre-test,89
90,168.4,07:58:53,pre-test,90
91,167.82,07:58:54,pre-test,91
92,167.15,07:58:55,pre-test,92
93,166.5,07:58:56,pre-test,93
94,165.88,07:58:57,pre-test,94
95,165.33,07:58:58,pre-test,95
96,164.8,07:58:59,pre-test,96
97,164.28,07:59:00,pre-test,97
98,163.75,07:59:01,pre-test,98
99,163.25,07:59:02,pre-test,99
100,162.72,07:59:03,pre-test,100
101,162.17,07:59:04,pre-test,101
102,161.57,07:59:05,pre-test,102
103,161.03,07:59:06,pre-test,103
104,160.5,07:59:07,pre-test,104
105,160.12,07:59:08,pre-test,105
106,159.67,07:59:09,pre-test,106
107,159.18,07:59:10,pre-test,107
108,158.68,07:59:11,pre-test,108
109,158.22,07:59:12,pre-test,109
110,157.75,07:59:13,pre-test,110
111,157.27,07:59:14,pre-test,111
112,156.77,07:59:15,pre-test,112
113,156.27,07:59:16,pre-test,113
114,155.73,07:59:17,pre-test,114
115,155.2,07:59:18,pre-test,115
116,154.7,07:59:19,pre-test,116
117,154.2,07:59:20,pre-test,117
118,153.9,07:59:21,pre-test,118
119,153.62,07:59:22,pre-test,119
120,153.28,07:59:23,pre-test,120
121,152.97,07:59:24,pre-test,121
122,152.68,07:59:25,pre-test,122
123,152.38,07:59:26,pre-test,123
124,152.13,07:59:27,pre-test,124
125,151.9,07:59:28,pre-test,125
126,151.5,07:59:29,pre-test,126
127,151.12,07:59:30,pre-test,127
128,150.77,07:59:31,pre-test,128
129,150.47,07:59:32,pre-test,129
130,150.38,07:59:33,pre-test,130
131,150.25,07:59:34,pre-test,131
132,150.12,07:59:35,pre-test,132
133,150.0,07:59:36,pre-test,133
134,149.82,07:59:37,pre-test,134
135,149.62,07:59:38,pre-test,135
136,149.4,07:59:39,pre-test,136
137,149.15,07:59:40,pre-test,137
138,148.88,07:59:41,pre-test,138
139,148.67,07:59:42,pre-test,139
140,148.45,07:59:43,pre-test,140
141,148.2,07:59:44,pre-test,141
142,148.02,07:59:45,pre-test,142
143,147.83,07:59:46,pre-test,143
144,147.7,07:59:47,pre-test,144
145,147.6,07:59:48,pre-test,145
146,147.5,07:59:49,pre-test,146
147,147.55,07:59:50,pre-test,147
148,147.58,07:59:51,pre-test,148
149,147.62,07:59:52,pre-test,149
150,147.6,07:59:53,pre-test,150
151,147.58,07:59:54,pre-test,151
152,147.58,07:59:55,pre-test,152
153,147.58,07:59:56,pre-test,153
154,147.42,07:59:57,pre-test,154
155,147.18,07:59:58,pre-test,155
156,147.0,07:59:59,pre-test,156
157,146.78,08:00:00,pre-test,157
158,146.58,08:00:01,pre-test,158
159,146.42,08:00:02,pre-test,159
160,146.18,08:00:03,pre-test,160
161,145.93,08:00:04,pre-test,161
162,145.7,08:00:05,pre-test,162
163,145.65,08:00:06,pre-test,163
164,145.6,08:00:07,pre-test,164
165,145.53,08:00:08,pre-test,165
166,145.5,08:00:09,pre-test,166
167,145.48,08:00:10,pre-test,167
168,145.47,08:00:11,pre-test,168
169,145.45,08:00:12,pre-test,169
170,145.32,08:00:13,pre-test,170
171,145.23,08:00:14,pre-test,171
172,145.15,08:00:15,pre-test,172
173,145.08,08:00:16,pre-test,173
174,145.0,08:00:17,pre-test,174
175,144.9,08:00:18,pre-test,175
176,144.73,08:00:19,pre-test,176
177,144.58,08:00:20,pre-test,177
178,144.4,08:00:21,pre-test,178
179,144.18,08:00:22,pre-test,179
180,143.98,08:00:23,pre-test,180
181,143.77,08:00:24,pre-test,181
182,143.53,08:00:25,pre-test,182
183,143.33,08:00:26,pre-test,183
184,143.12,08:00:27,pre-test,184
185,142.9,08:00:28,pre-test,185
186,142.67,08:00:29,pre-test,186
187,142.4,08:00:30,pre-test,187
188,142.12,08:00:31,pre-test,188
189,141.78,08:00:32,pre-test,189
190,141.45,08:00:33,pre-test,190
191,141.02,08:00:34,pre-test,191
192,140.6,08:00:35,pre-test,192
193,140.18,08:00:36,pre-test,193
194,139.68,08:00:37,pre-test,194
195,139.23,08:00:38,pre-test,195
196,138.77,08:00:39,pre-test,196
197,138.27,08:00:40,pre-test,197
198,137.78,08:00:41,pre-test,198
199,137.3,08:00:42,pre-test,199
200,136.8,08:00:43,pre-test,200
201,136.3,08:00:44,pre-test,201
202,135.73,08:00:45,pre-test,202
203,135.18,08:00:46,pre-test,203
204,134.6,08:00:47,pre-test,204
205,134.05,08:00:48,pre-test,205
206,133.67,08:00:49,pre-test,206
207,133.42,08:00:50,pre-test,207
208,133.13,08:00:51,pre-test,208
209,132.87,08:00:52,pre-test,209
210,132.63,08:00:53,pre-test,210
211,132.4,08:00:54,pre-test,211
212,132.18,08:00:55,pre-test,212
213,131.95,08:00:56,pre-test,213
214,131.75,08:00:57,pre-test,214
215,131.55,08:00:58,pre-test,215
216,131.27,08:00:59,pre-test,216
217,131.03,08:01:00,pre-test,217
218,130.75,08:01:01,pre-test,218
219,130.42,08:01:02,pre-test,219
220,130.13,08:01:03,pre-test,220
221,129.83,08:01:04,pre-test,221
222,129.53,08:01:05,pre-test,222
223,129.22,08:01:06,pre-test,223
224,128.9,08:01:07,pre-test,224
225,128.77,08:01:08,pre-test,225
226,128.63,08:01:09,pre-test,226
227,128.52,08:01:10,pre-test,227
228,128.32,08:01:11,pre-test,228
229,128.17,08:01:12,pre-test,229
230,128.13,08:01:13,pre-test,230
231,128.08,08:01:14,pre-test,231
232,128.07,08:01:15,pre-test,232
233,128.05,08:01:16,pre-test,233
234,128.02,08:01:17,pre-test,234
235,128.02,08:01:18,pre-test,235
236,128.02,08:01:19,pre-test,236
237,128.05,08:01:20,pre-test,237
238,128.08,08:01:21,pre-test,238
239,128.0,08:01:22,pre-test,239
240,127.88,08:01:23,pre-test,240
241,127.77,08:01:24,pre-test,241
242,127.65,08:01:25,pre-test,242
243,127.52,08:01:26,pre-test,243
244,127.35,08:01:27,pre-test,244
245,127.22,08:01:28,pre-test,245
246,127.0,08:01:29,pre-test,246
247,126.9,08:01:30,pre-test,247
248,126.58,08:01:31,pre-test,248
249,126.32,08:01:32,pre-test,249
250,126.07,08:01:33,pre-test,250
251,125.95,08:01:34,pre-test,251
252,125.78,08:01:35,pre-test,252
253,125.63,08:01:36,pre-test,253
254,125.52,08:01:37,pre-test,254
255,125.38,08:01:38,pre-test,255
256,125.23,08:01:39,pre-test,256
257,125.13,08:01:40,pre-test,257
258,125.03,08:01:41,pre-test,258
259,124.87,08:01:42,pre-test,259
260,124.72,08:01:43,pre-test,260
261,124.53,08:01:44,pre-test,261
262,124.4,08:01:45,pre-test,262
263,124.23,08:01:46,pre-test,263
264,124.1,08:01:47,pre-test,264
265,123.92,08:01:48,pre-test,265
266,123.63,08:01:49,pre-test,266
267,123.28,08:01:50,pre-test,267
268,122.92,08:01:51,pre-test,268
269,122.55,08:01:52,pre-test,269
270,122.17,08:01:53,pre-test,270
271,121.78,08:01:54,pre-test,271
272,121.38,08:01:55,pre-test,272
273,120.98,08:01:56,pre-test,273
274,120.57,08:01:57,pre-test,274
275,120.18,08:01:58,pre-test,275
276,119.8,08:01:59,pre-test,276
277,119.45,08:02:00,pre-test,277
278,119.13,08:02:01,pre-test,278
279,118.82,08:02:02,pre-test,279
280,118.67,08:02:03,pre-test,280
281,118.53,08:02:04,pre-test,281
282,118.4,08:02:05,pre-test,282
283,118.23,08:02:06,pre-test,283
284,118.1,08:02:07,pre-test,284
285,117.73,08:02:08,pre-test,285
286,117.33,08:02:09,pre-test,286
287,116.95,08:02:10,pre-test,287
288,116.68,08:02:11,pre-test,288
289,116.35,08:02:12,pre-test,289
290,116.02,08:02:13,pre-test,290
291,115.65,08:02:14,pre-test,291
292,115.23,08:02:15,pre-test,292
293,114.85,08:02:16,pre-test,293
294,114.5,08:02:17,pre-test,294
295,114.12,08:02:18,pre-test,295
296,113.7,08:02:19,pre-test,296
297,113.27,08:02:20,pre-test,297
298,112.82,08:02:21,pre-test,298
299,112.5,08:02:22,pre-test,299
300,112.27,08:02:23,pre-test,300
301,112.02,08:02:24,pre-test,301
302,111.85,08:02:25,pre-test,302
303,111.7,08:02:26,pre-test,303
304,111.58,08:02:27,pre-test,304
305,111.43,08:02:28,pre-test,305
306,111.38,08:02:29,pre-test,306
307,111.28,08:02:30,pre-test,307
308,111.37,08:02:31,pre-test,308
309,111.4,08:02:32,pre-test,309
310,111.5,08:02:33,pre-test,310
311,111.57,08:02:34,pre-test,311
312,111.47,08:02:35,pre-test,312
313,111.37,08:02:36,pre-test,313
314,111.32,08:02:37,pre-test,314
315,111.27,08:02:38,pre-test,315
316,111.25,08:02:39,pre-test,316
317,111.22,08:02:40,pre-test,317
318,111.2,08:02:41,pre-test,318
319,111.27,08:02:42,pre-test,319
320,111.33,08:02:43,pre-test,320
321,111.4,08:02:44,pre-test,321
322,111.47,08:02:45,pre-test,322
323,111.57,08:02:46,pre-test,323
324,111.65,08:02:47,pre-test,324
325,111.73,08:02:48,pre-test,325
326,111.77,08:02:49,pre-test,326
327,111.75,08:02:50,pre-test,327
328,111.75,08:02:51,pre-test,328
329,111.8,08:02:52,pre-test,329
330,111.87,08:02:53,pre-test,330
331,111.95,08:02:54,pre-test,331
332,112.05,08:02:55,pre-test,332
333,112.15,08:02:56,pre-test,333
334,112.23,08:02:57,pre-test,334
335,112.28,08:02:58,pre-test,335
336,112.37,08:02:59,pre-test,336
337,112.4,08:03:00,pre-test,337
338,112.3,08:03:01,pre-test,338
339,112.25,08:03:02,pre-test,339
340,112.02,08:03:03,pre-test,340
341,111.8,08:03:04,pre-test,341
342,111.58,08:03:05,pre-test,342
343,111.42,08:03:06,pre-test,343
344,111.18,08:03:07,pre-test,344
345,110.97,08:03:08,pre-test,345
346,110.77,08:03:09,pre-test,346
347,110.55,08:03:10,pre-test,347
348,110.28,08:03:11,pre-test,348
349,110.03,08:03:12,pre-test,349
350,109.82,08:03:13,pre-test,350
351,109.65,08:03:14,pre-test,351
352,109.53,08:03:15,pre-test,352
353,109.38,08:03:16,pre-test,353
354,109.27,08:03:17,pre-test,354
355,109.18,08:03:18,pre-test,355
356,109.13,08:03:19,pre-test,356
357,109.03,08:03:20,pre-test,357
358,108.95,08:03:21,pre-test,358
359,108.8,08:03:22,pre-test,359
360,108.62,08:03:23,pre-test,360
361,108.47,08:03:24,pre-test,361
362,108.23,08:03:25,pre-test,362
363,108.0,08:03:26,pre-test,363
364,107.77,08:03:27,pre-test,364
365,107.55,08:03:28,pre-test,365
366,107.33,08:03:29,pre-test,366
367,107.05,08:03:30,pre-test,367
368,106.82,08:03:31,pre-test,368
369,106.57,08:03:32,pre-test,369
370,106.25,08:03:33,pre-test,370
371,105.77,08:03:34,pre-test,371
372,105.77,08:03:35,pre-test,372
373,105.85,08:03:36,pre-test,373
374,105.9,08:03:37,pre-test,374
375,105.98,08:03:38,pre-test,375
376,106.05,08:03:39,pre-test,376
377,106.17,08:03:40,pre-test,377
378,106.28,08:03:41,pre-test,378
379,106.43,08:03:42,pre-test,379
380,106.58,08:03:43,pre-test,380
381,106.93,08:03:44,pre-test,381
382,107.35,08:03:45,pre-test,382
383,107.73,08:03:46,pre-test,383
384,108.08,08:03:47,pre-test,384
385,108.4,08:03:48,pre-test,385
386,108.88,08:03:49,pre-test,386
387,109.37,08:03:50,pre-test,387
388,109.87,08:03:51,pre-test,388
389,110.27,08:03:52,pre-test,389
390,110.67,08:03:53,pre-test,390
391,111.05,08:03:54,pre-test,391
392,111.45,08:03:55,pre-test,392
393,111.8,08:03:56,pre-test,393
394,112.1,08:03:57,pre-test,394
395,112.48,08:03:58,pre-test,395
396,112.9,08:03:59,pre-test,396
397,113.37,08:04:00,pre-test,397
398,113.95,08:04:01,pre-test,398
399,114.5,08:04:02,pre-test,399
400,115.07,08:04:03,pre-test,400
401,115.63,08:04:04,pre-test,401
402,116.18,08:04:05,pre-test,402
403,116.67,08:04:06,pre-test,403
404,117.23,08:04:07,pre-test,404
405,117.82,08:04:08,pre-test,405
406,118.42,08:04:09,pre-test,406
407,119.0,08:04:10,pre-test,407
408,119.62,08:04:11,pre-test,408
409,120.23,08:04:12,pre-test,409
410,120.83,08:04:13,pre-test,410
411,121.37,08:04:14,pre-test,411
412,121.85,08:04:15,pre-test,412
413,122.33,08:04:16,pre-test,413
414,122.78,08:04:17,pre-test,414
415,123.23,08:04:18,pre-test,415
416,123.7,08:04:19,pre-test,416
417,124.15,08:04:20,pre-test,417
418,124.6,08:04:21,pre-test,418
419,125.03,08:04:22,pre-test,419
420,125.47,08:04:23,pre-test,420
421,125.85,08:04:24,pre-test,421
422,126.23,08:04:25,pre-test,422
423,126.55,08:04:26,pre-test,423
424,126.9,08:04:27,pre-test,424
425,127.27,08:04:28,pre-test,425
426,127.63,08:04:29,pre-test,426
427,127.98,08:04:30,pre-test,427
428,128.33,08:04:31,pre-test,428
429,128.7,08:04:32,pre-test,429
430,129.02,08:04:33,pre-test,430
431,129.52,08:04:34,pre-test,431
432,129.73,08:04:35,pre-test,432
433,129.87,08:04:36,pre-test,433
434,130.0,08:04:37,pre-test,434
435,130.12,08:04:38,pre-test,435
436,130.18,08:04:39,pre-test,436
437,130.22,08:04:40,pre-test,437
438,130.23,08:04:41,pre-test,438
439,130.18,08:04:42,pre-test,439
440,130.15,08:04:43,pre-test,440
441,129.82,08:04:44,pre-test,441
442,129.37,08:04:45,pre-test,442
443,128.93,08:04:46,pre-test,443
444,128.5,08:04:47,pre-test,444
445,128.07,08:04:48,pre-test,445
446,127.45,08:04:49,pre-test,446
447,126.85,08:04:50,pre-test,447
448,126.23,08:04:51,pre-test,448
449,125.67,08:04:52,pre-test,449
450,125.08,08:04:53,pre-test,450
451,124.5,08:04:54,pre-test,451
452,124.02,08:04:55,pre-test,452
453,123.6,08:04:56,pre-test,453
454,123.28,08:04:57,pre-test,454
455,122.85,08:04:58,pre-test,455
456,122.4,08:04:59,pre-test,456
457,121.9,08:05:00,pre-test,457
458,121.42,08:05:01,pre-test,458
459,120.88,08:05:02,pre-test,459
460,120.35,08:05:03,pre-test,460
461,119.78,08:05:04,pre-test,461
462,119.2,08:05:05,pre-test,462
463,118.67,08:05:06,pre-test,463
464,118.15,08:05:07,pre-test,464
465,117.65,08:05:08,pre-test,465
466,117.15,08:05:09,pre-test,466
467,116.65,08:05:10,pre-test,467
468,116.17,08:05:11,pre-test,468
469,115.72,08:05:12,pre-test,469
470,115.22,08:05:13,pre-test,470
471,114.77,08:05:14,pre-test,471
472,114.32,08:05:15,pre-test,472
473,113.88,08:05:16,pre-test,473
474,113.52,08:05:17,pre-test,474
475,113.15,08:05:18,pre-test,475
476,112.77,08:05:19,pre-test,476
477,112.35,08:05:20,pre-test,477
478,112.05,08:05:21,pre-test,478
479,111.8,08:05:22,pre-test,479
480,111.53,08:05:23,pre-test,480
481,111.33,08:05:24,pre-test,481
482,111.13,08:05:25,pre-test,482
483,110.98,08:05:26,pre-test,483
484,110.92,08:05:27,pre-test,484
485,110.78,08:05:28,pre-test,485
486,110.58,08:05:29,pre-test,486
487,110.45,08:05:30,pre-test,487
488,110.3,08:05:31,pre-test,488
489,110.15,08:05:32,pre-test,489
490,110.08,08:05:33,pre-test,490
491,110.02,08:05:34,pre-test,491
492,110.02,08:05:35,pre-test,492
493,110.03,08:05:36,pre-test,493
494,110.02,08:05:37,pre-test,494
495,110.0,08:05:38,pre-test,495
496,110.07,08:05:39,pre-test,496
497,110.17,08:05:40,pre-test,497
498,110.27,08:05:41,pre-test,498
499,110.35,08:05:42,pre-test,499
500,110.45,08:05:43,pre-test,500
501,110.6,08:05:44,pre-test,501
502,110.8,08:05:45,pre-test,502
503,111.0,08:05:46,pre-test,503
504,111.22,08:05:47,pre-test,504
505,111.45,08:05:48,pre-test,505
506,111.7,08:05:49,pre-test,506
507,111.95,08:05:50,pre-test,507
508,112.25,08:05:51,pre-test,508
509,112.53,08:05:52,pre-test,509
510,112.8,08:05:53,pre-test,510
511,113.05,08:05:54,pre-test,511
512,113.17,08:05:55,pre-test,512
513,113.27,08:05:56,pre-test,513
514,113.35,08:05:57,pre-test,514
515,113.45,08:05:58,pre-test,515
516,113.48,08:05:59,pre-test,516
517,113.53,08:06:00,pre-test,517
518,113.58,08:06:01,pre-test,518
519,113.72,08:06:02,pre-test,519
520,113.83,08:06:03,pre-test,520
521,113.95,08:06:04,pre-test,521
522,114.03,08:06:05,pre-test,522
523,114.12,08:06:06,pre-test,523
524,114.18,08:06:07,pre-test,524
525,114.2,08:06:08,pre-test,525
526,114.22,08:06:09,pre-test,526
527,114.25,08:06:10,pre-test,527
528,114.25,08:06:11,pre-test,528
529,114.2,08:06:12,pre-test,529
530,114.17,08:06:13,pre-test,530
531,113.98,08:06:14,pre-test,531
532,113.83,08:06:15,pre-test,532
533,113.68,08:06:16,pre-test,533
534,113.48,08:06:17,pre-test,534
535,113.25,08:06:18,pre-test,535
536,113.0,08:06:19,pre-test,536
537,112.83,08:06:20,pre-test,537
538,112.55,08:06:21,pre-test,538
539,112.28,08:06:22,pre-test,539
540,112.08,08:06:23,pre-test,540
541,111.78,08:06:24,pre-test,541
542,111.48,08:06:25,pre-test,542
543,111.18,08:06:26,pre-test,543
544,110.78,08:06:27,pre-test,544
545,110.43,08:06:28,pre-test,545
546,110.2,08:06:29,pre-test,546
547,109.97,08:06:30,pre-test,547
548,109.75,08:06:31,pre-test,548
549,109.55,08:06:32,pre-test,549
550,109.27,08:06:33,pre-test,550
551,109.1,08:06:34,pre-test,551
