EDA,timestamp,time_seconds,period
0.0,10:41:46,-300.0,pre-test
0.002563,10:41:47,-299.75,pre-test
0.114045,10:41:47,-299.5,pre-test
0.0,10:41:47,-299.25,pre-test
0.002563,10:41:47,-299.0,pre-test
0.82779,10:41:48,-298.75,pre-test
1.1766,10:41:48,-298.5,pre-test
0.569281,10:41:48,-298.25,pre-test
0.323251,10:41:48,-298.0,pre-test
0.0,10:41:49,-297.75,pre-test
0.0,10:41:49,-297.5,pre-test
0.661207,10:41:49,-297.25,pre-test
0.0,10:41:49,-297.0,pre-test
0.513845,10:41:50,-296.75,pre-test
0.504875,10:41:50,-296.5,pre-test
0.297287,10:41:50,-296.25,pre-test
0.247312,10:41:50,-296.0,pre-test
0.016658,10:41:51,-295.75,pre-test
0.512563,10:41:51,-295.5,pre-test
0.699649,10:41:51,-295.25,pre-test
0.224513,10:41:51,-295.0,pre-test
0.223232,10:41:52,-294.75,pre-test
0.43082,10:41:52,-294.5,pre-test
0.460292,10:41:52,-294.25,pre-test
0.237327,10:41:52,-294.0,pre-test
0.393659,10:41:53,-293.75,pre-test
0.516674,10:41:53,-293.5,pre-test
0.574338,10:41:53,-293.25,pre-test
0.610217,10:41:53,-293.0,pre-test
0.620468,10:41:54,-292.75,pre-test
0.62175,10:41:54,-292.5,pre-test
0.67685,10:41:54,-292.25,pre-test
0.62175,10:41:54,-292.0,pre-test
0.584589,10:41:55,-291.75,pre-test
0.529489,10:41:55,-291.5,pre-test
0.670443,10:41:55,-291.25,pre-test
0.670443,10:41:55,-291.0,pre-test
0.749891,10:41:56,-290.75,pre-test
1.021549,10:41:56,-290.5,pre-test
0.743553,10:41:56,-290.25,pre-test
0.469331,10:41:56,-290.0,pre-test
0.664105,10:41:57,-289.75,pre-test
0.633352,10:41:57,-289.5,pre-test
0.614131,10:41:57,-289.25,pre-test
0.614131,10:41:57,-289.0,pre-test
0.762774,10:41:58,-288.75,pre-test
0.799935,10:41:58,-288.5,pre-test
0.761493,10:41:58,-288.25,pre-test
0.717925,10:41:58,-288.0,pre-test
