,HR,timestamp,period,time_seconds
0,85.0,07:55:55,pre-test,0
1,83.5,07:55:56,pre-test,1
2,85.33,07:55:57,pre-test,2
3,87.0,07:55:58,pre-test,3
4,80.0,07:55:59,pre-test,4
5,83.67,07:56:00,pre-test,5
6,86.71,07:56:01,pre-test,6
7,88.88,07:56:02,pre-test,7
8,90.67,07:56:03,pre-test,8
9,92.3,07:56:04,pre-test,9
10,93.73,07:56:05,pre-test,10
11,95.17,07:56:06,pre-test,11
12,96.46,07:56:07,pre-test,12
13,97.5,07:56:08,pre-test,13
14,98.47,07:56:09,pre-test,14
15,99.38,07:56:10,pre-test,15
16,100.0,07:56:11,pre-test,16
17,100.56,07:56:12,pre-test,17
18,100.89,07:56:13,pre-test,18
19,101.1,07:56:14,pre-test,19
20,101.29,07:56:15,pre-test,20
21,101.36,07:56:16,pre-test,21
22,101.65,07:56:17,pre-test,22
23,101.88,07:56:18,pre-test,23
24,102.08,07:56:19,pre-test,24
25,102.35,07:56:20,pre-test,25
26,102.56,07:56:21,pre-test,26
27,102.75,07:56:22,pre-test,27
28,102.9,07:56:23,pre-test,28
29,102.97,07:56:24,pre-test,29
30,103.1,07:56:25,pre-test,30
31,103.19,07:56:26,pre-test,31
32,102.97,07:56:27,pre-test,32
33,102.5,07:56:28,pre-test,33
34,102.06,07:56:29,pre-test,34
35,102.06,07:56:30,pre-test,35
36,101.65,07:56:31,pre-test,36
37,101.26,07:56:32,pre-test,37
38,100.9,07:56:33,pre-test,38
39,100.55,07:56:34,pre-test,39
40,100.73,07:56:35,pre-test,40
41,100.64,07:56:36,pre-test,41
42,100.56,07:56:37,pre-test,42
43,100.3,07:56:38,pre-test,43
44,100.36,07:56:39,pre-test,44
45,100.15,07:56:40,pre-test,45
46,100.0,07:56:41,pre-test,46
47,99.88,07:56:42,pre-test,47
48,99.76,07:56:43,pre-test,48
49,99.64,07:56:44,pre-test,49
50,99.53,07:56:45,pre-test,50
51,99.48,07:56:46,pre-test,51
52,99.47,07:56:47,pre-test,52
53,99.41,07:56:48,pre-test,53
54,99.36,07:56:49,pre-test,54
55,99.29,07:56:50,pre-test,55
56,99.21,07:56:51,pre-test,56
57,99.16,07:56:52,pre-test,57
58,99.08,07:56:53,pre-test,58
59,98.98,07:56:54,pre-test,59
60,99.15,07:56:55,pre-test,60
61,99.4,07:56:56,pre-test,61
62,99.53,07:56:57,pre-test,62
63,99.62,07:56:58,pre-test,63
64,100.43,07:56:59,pre-test,64
65,100.33,07:57:00,pre-test,65
66,100.17,07:57:01,pre-test,66
67,100.03,07:57:02,pre-test,67
68,99.87,07:57:03,pre-test,68
69,99.65,07:57:04,pre-test,69
70,99.43,07:57:05,pre-test,70
71,99.18,07:57:06,pre-test,71
72,98.95,07:57:07,pre-test,72
73,98.75,07:57:08,pre-test,73
74,98.48,07:57:09,pre-test,74
75,98.18,07:57:10,pre-test,75
76,97.87,07:57:11,pre-test,76
77,97.57,07:57:12,pre-test,77
78,97.37,07:57:13,pre-test,78
79,97.18,07:57:14,pre-test,79
80,97.02,07:57:15,pre-test,80
81,96.92,07:57:16,pre-test,81
82,96.75,07:57:17,pre-test,82
83,96.6,07:57:18,pre-test,83
84,96.47,07:57:19,pre-test,84
85,96.35,07:57:20,pre-test,85
86,96.17,07:57:21,pre-test,86
87,95.97,07:57:22,pre-test,87
88,95.68,07:57:23,pre-test,88
89,95.47,07:57:24,pre-test,89
90,95.22,07:57:25,pre-test,90
91,94.97,07:57:26,pre-test,91
92,94.92,07:57:27,pre-test,92
93,95.0,07:57:28,pre-test,93
94,95.18,07:57:29,pre-test,94
95,95.05,07:57:30,pre-test,95
96,95.15,07:57:31,pre-test,96
97,95.3,07:57:32,pre-test,97
98,95.43,07:57:33,pre-test,98
99,95.57,07:57:34,pre-test,99
100,95.35,07:57:35,pre-test,100
101,95.32,07:57:36,pre-test,101
102,95.35,07:57:37,pre-test,102
103,95.52,07:57:38,pre-test,103
104,95.47,07:57:39,pre-test,104
105,95.67,07:57:40,pre-test,105
106,95.85,07:57:41,pre-test,106
107,96.03,07:57:42,pre-test,107
108,96.23,07:57:43,pre-test,108
109,96.45,07:57:44,pre-test,109
110,96.67,07:57:45,pre-test,110
111,96.83,07:57:46,pre-test,111
112,96.93,07:57:47,pre-test,112
113,97.08,07:57:48,pre-test,113
114,97.22,07:57:49,pre-test,114
115,97.37,07:57:50,pre-test,115
116,97.52,07:57:51,pre-test,116
117,97.65,07:57:52,pre-test,117
118,97.77,07:57:53,pre-test,118
119,97.93,07:57:54,pre-test,119
120,97.95,07:57:55,pre-test,120
121,98.02,07:57:56,pre-test,121
122,98.07,07:57:57,pre-test,122
123,98.17,07:57:58,pre-test,123
124,98.42,07:57:59,pre-test,124
125,98.75,07:58:00,pre-test,125
126,99.13,07:58:01,pre-test,126
127,99.5,07:58:02,pre-test,127
128,99.92,07:58:03,pre-test,128
129,100.35,07:58:04,pre-test,129
130,100.77,07:58:05,pre-test,130
131,101.18,07:58:06,pre-test,131
132,101.57,07:58:07,pre-test,132
133,101.95,07:58:08,pre-test,133
134,102.42,07:58:09,pre-test,134
135,102.9,07:58:10,pre-test,135
136,103.42,07:58:11,pre-test,136
137,104.05,07:58:12,pre-test,137
138,104.63,07:58:13,pre-test,138
139,105.23,07:58:14,pre-test,139
140,105.82,07:58:15,pre-test,140
141,106.38,07:58:16,pre-test,141
142,107.1,07:58:17,pre-test,142
143,107.87,07:58:18,pre-test,143
144,108.67,07:58:19,pre-test,144
145,109.42,07:58:20,pre-test,145
146,110.23,07:58:21,pre-test,146
147,110.9,07:58:22,pre-test,147
148,111.82,07:58:23,pre-test,148
149,112.72,07:58:24,pre-test,149
150,113.68,07:58:25,pre-test,150
151,114.63,07:58:26,pre-test,151
152,115.53,07:58:27,pre-test,152
153,116.45,07:58:28,pre-test,153
154,117.28,07:58:29,pre-test,154
155,118.2,07:58:30,pre-test,155
156,118.9,07:58:31,pre-test,156
157,119.43,07:58:32,pre-test,157
158,120.02,07:58:33,pre-test,158
159,120.58,07:58:34,pre-test,159
160,121.17,07:58:35,pre-test,160
161,121.73,07:58:36,pre-test,161
162,122.23,07:58:37,pre-test,162
163,122.7,07:58:38,pre-test,163
164,123.18,07:58:39,pre-test,164
165,123.57,07:58:40,pre-test,165
166,123.97,07:58:41,pre-test,166
167,124.35,07:58:42,pre-test,167
168,124.72,07:58:43,pre-test,168
169,125.05,07:58:44,pre-test,169
170,125.37,07:58:45,pre-test,170
171,125.72,07:58:46,pre-test,171
172,126.1,07:58:47,pre-test,172
173,126.47,07:58:48,pre-test,173
174,126.87,07:58:49,pre-test,174
175,127.27,07:58:50,pre-test,175
176,127.67,07:58:51,pre-test,176
177,128.07,07:58:52,pre-test,177
178,128.53,07:58:53,pre-test,178
179,129.05,07:58:54,pre-test,179
180,129.65,07:58:55,pre-test,180
181,130.17,07:58:56,pre-test,181
182,130.73,07:58:57,pre-test,182
183,131.37,07:58:58,pre-test,183
184,131.78,07:58:59,pre-test,184
185,132.17,07:59:00,pre-test,185
186,132.53,07:59:01,pre-test,186
187,132.9,07:59:02,pre-test,187
188,133.2,07:59:03,pre-test,188
189,133.52,07:59:04,pre-test,189
190,133.8,07:59:05,pre-test,190
191,134.07,07:59:06,pre-test,191
192,134.3,07:59:07,pre-test,192
193,134.52,07:59:08,pre-test,193
194,134.73,07:59:09,pre-test,194
195,134.93,07:59:10,pre-test,195
196,135.18,07:59:11,pre-test,196
197,135.28,07:59:12,pre-test,197
198,135.38,07:59:13,pre-test,198
199,135.48,07:59:14,pre-test,199
200,135.48,07:59:15,pre-test,200
201,135.48,07:59:16,pre-test,201
202,135.3,07:59:17,pre-test,202
203,135.12,07:59:18,pre-test,203
204,134.9,07:59:19,pre-test,204
205,134.68,07:59:20,pre-test,205
206,134.47,07:59:21,pre-test,206
207,134.42,07:59:22,pre-test,207
208,134.2,07:59:23,pre-test,208
209,133.95,07:59:24,pre-test,209
210,133.62,07:59:25,pre-test,210
211,133.23,07:59:26,pre-test,211
212,132.87,07:59:27,pre-test,212
213,132.47,07:59:28,pre-test,213
214,132.03,07:59:29,pre-test,214
215,131.62,07:59:30,pre-test,215
216,131.4,07:59:31,pre-test,216
