,HR,timestamp,period,time_seconds
0,50.0,07:55:31,pre-test,0
1,53.5,07:55:32,pre-test,1
2,61.0,07:55:33,pre-test,2
3,91.25,07:55:34,pre-test,3
4,89.6,07:55:35,pre-test,4
5,105.0,07:55:36,pre-test,5
6,116.14,07:55:37,pre-test,6
7,124.62,07:55:38,pre-test,7
8,131.22,07:55:39,pre-test,8
9,136.6,07:55:40,pre-test,9
10,140.91,07:55:41,pre-test,10
11,145.75,07:55:42,pre-test,11
12,149.77,07:55:43,pre-test,12
13,153.29,07:55:44,pre-test,13
14,156.47,07:55:45,pre-test,14
15,159.31,07:55:46,pre-test,15
16,162.24,07:55:47,pre-test,16
17,164.83,07:55:48,pre-test,17
18,167.21,07:55:49,pre-test,18
19,169.0,07:55:50,pre-test,19
20,170.38,07:55:51,pre-test,20
21,171.68,07:55:52,pre-test,21
22,172.87,07:55:53,pre-test,22
23,173.92,07:55:54,pre-test,23
24,174.88,07:55:55,pre-test,24
25,175.81,07:55:56,pre-test,25
26,176.59,07:55:57,pre-test,26
27,177.32,07:55:58,pre-test,27
28,178.03,07:55:59,pre-test,28
29,178.7,07:56:00,pre-test,29
30,179.32,07:56:01,pre-test,30
31,179.88,07:56:02,pre-test,31
32,180.39,07:56:03,pre-test,32
33,180.85,07:56:04,pre-test,33
34,181.43,07:56:05,pre-test,34
35,181.94,07:56:06,pre-test,35
36,182.46,07:56:07,pre-test,36
37,182.95,07:56:08,pre-test,37
38,183.41,07:56:09,pre-test,38
39,183.82,07:56:10,pre-test,39
40,184.27,07:56:11,pre-test,40
41,184.64,07:56:12,pre-test,41
42,185.0,07:56:13,pre-test,42
43,185.34,07:56:14,pre-test,43
44,185.56,07:56:15,pre-test,44
45,185.78,07:56:16,pre-test,45
46,186.02,07:56:17,pre-test,46
47,186.29,07:56:18,pre-test,47
48,186.71,07:56:19,pre-test,48
49,187.14,07:56:20,pre-test,49
50,187.57,07:56:21,pre-test,50
51,188.0,07:56:22,pre-test,51
52,188.38,07:56:23,pre-test,52
53,188.72,07:56:24,pre-test,53
54,189.05,07:56:25,pre-test,54
55,189.41,07:56:26,pre-test,55
56,189.7,07:56:27,pre-test,56
57,189.95,07:56:28,pre-test,57
58,190.19,07:56:29,pre-test,58
59,190.42,07:56:30,pre-test,59
60,192.98,07:56:31,pre-test,60
61,195.43,07:56:32,pre-test,61
62,197.6,07:56:33,pre-test,62
63,198.07,07:56:34,pre-test,63
64,200.18,07:56:35,pre-test,64
65,200.62,07:56:36,pre-test,65
66,201.05,07:56:37,pre-test,66
67,201.48,07:56:38,pre-test,67
68,201.92,07:56:39,pre-test,68
69,202.37,07:56:40,pre-test,69
70,202.88,07:56:41,pre-test,70
71,203.15,07:56:42,pre-test,71
72,203.35,07:56:43,pre-test,72
73,203.53,07:56:44,pre-test,73
74,203.68,07:56:45,pre-test,74
75,203.77,07:56:46,pre-test,75
76,203.78,07:56:47,pre-test,76
77,203.8,07:56:48,pre-test,77
78,203.78,07:56:49,pre-test,78
79,203.9,07:56:50,pre-test,79
80,204.07,07:56:51,pre-test,80
81,204.23,07:56:52,pre-test,81
82,204.38,07:56:53,pre-test,82
83,204.57,07:56:54,pre-test,83
84,204.73,07:56:55,pre-test,84
85,204.85,07:56:56,pre-test,85
86,205.02,07:56:57,pre-test,86
87,204.98,07:56:58,pre-test,87
88,204.5,07:56:59,pre-test,88
89,203.95,07:57:00,pre-test,89
90,203.43,07:57:01,pre-test,90
91,202.95,07:57:02,pre-test,91
92,202.42,07:57:03,pre-test,92
93,201.9,07:57:04,pre-test,93
94,201.3,07:57:05,pre-test,94
95,200.58,07:57:06,pre-test,95
96,199.88,07:57:07,pre-test,96
97,199.23,07:57:08,pre-test,97
98,198.57,07:57:09,pre-test,98
99,197.88,07:57:10,pre-test,99
100,197.2,07:57:11,pre-test,100
101,196.53,07:57:12,pre-test,101
102,195.85,07:57:13,pre-test,102
103,195.15,07:57:14,pre-test,103
104,194.57,07:57:15,pre-test,104
105,193.98,07:57:16,pre-test,105
106,193.48,07:57:17,pre-test,106
107,192.9,07:57:18,pre-test,107
108,192.2,07:57:19,pre-test,108
109,191.47,07:57:20,pre-test,109
110,190.73,07:57:21,pre-test,110
111,189.98,07:57:22,pre-test,111
112,189.27,07:57:23,pre-test,112
113,188.73,07:57:24,pre-test,113
114,188.2,07:57:25,pre-test,114
115,187.62,07:57:26,pre-test,115
116,187.1,07:57:27,pre-test,116
117,186.6,07:57:28,pre-test,117
118,186.13,07:57:29,pre-test,118
119,185.72,07:57:30,pre-test,119
120,185.32,07:57:31,pre-test,120
121,184.88,07:57:32,pre-test,121
122,184.4,07:57:33,pre-test,122
123,183.87,07:57:34,pre-test,123
124,183.32,07:57:35,pre-test,124
125,182.68,07:57:36,pre-test,125
126,182.07,07:57:37,pre-test,126
127,181.45,07:57:38,pre-test,127
128,180.82,07:57:39,pre-test,128
129,180.15,07:57:40,pre-test,129
130,179.43,07:57:41,pre-test,130
131,178.7,07:57:42,pre-test,131
132,178.03,07:57:43,pre-test,132
133,177.4,07:57:44,pre-test,133
134,176.78,07:57:45,pre-test,134
135,176.23,07:57:46,pre-test,135
136,175.63,07:57:47,pre-test,136
137,175.17,07:57:48,pre-test,137
138,174.6,07:57:49,pre-test,138
139,174.08,07:57:50,pre-test,139
140,173.62,07:57:51,pre-test,140
141,173.15,07:57:52,pre-test,141
142,172.72,07:57:53,pre-test,142
143,172.23,07:57:54,pre-test,143
144,171.78,07:57:55,pre-test,144
145,171.35,07:57:56,pre-test,145
146,170.9,07:57:57,pre-test,146
147,170.67,07:57:58,pre-test,147
148,170.88,07:57:59,pre-test,148
149,171.18,07:58:00,pre-test,149
150,171.43,07:58:01,pre-test,150
151,171.8,07:58:02,pre-test,151
152,172.2,07:58:03,pre-test,152
153,172.6,07:58:04,pre-test,153
154,173.0,07:58:05,pre-test,154
155,173.52,07:58:06,pre-test,155
156,174.03,07:58:07,pre-test,156
157,174.48,07:58:08,pre-test,157
158,174.92,07:58:09,pre-test,158
159,175.3,07:58:10,pre-test,159
160,175.62,07:58:11,pre-test,160
161,176.05,07:58:12,pre-test,161
162,176.43,07:58:13,pre-test,162
163,176.83,07:58:14,pre-test,163
164,177.2,07:58:15,pre-test,164
165,177.52,07:58:16,pre-test,165
166,177.63,07:58:17,pre-test,166
167,178.12,07:58:18,pre-test,167
168,178.58,07:58:19,pre-test,168
169,179.07,07:58:20,pre-test,169
170,179.53,07:58:21,pre-test,170
171,180.0,07:58:22,pre-test,171
172,179.53,07:58:23,pre-test,172
173,178.92,07:58:24,pre-test,173
174,178.3,07:58:25,pre-test,174
175,177.7,07:58:26,pre-test,175
176,177.1,07:58:27,pre-test,176
177,176.53,07:58:28,pre-test,177
178,175.98,07:58:29,pre-test,178
179,175.37,07:58:30,pre-test,179
180,174.7,07:58:31,pre-test,180
181,174.07,07:58:32,pre-test,181
182,173.47,07:58:33,pre-test,182
183,172.85,07:58:34,pre-test,183
184,172.25,07:58:35,pre-test,184
185,171.77,07:58:36,pre-test,185
186,171.22,07:58:37,pre-test,186
187,170.83,07:58:38,pre-test,187
188,170.53,07:58:39,pre-test,188
189,170.22,07:58:40,pre-test,189
190,169.92,07:58:41,pre-test,190
191,169.65,07:58:42,pre-test,191
192,169.38,07:58:43,pre-test,192
193,169.13,07:58:44,pre-test,193
194,168.82,07:58:45,pre-test,194
195,168.55,07:58:46,pre-test,195
196,168.27,07:58:47,pre-test,196
197,167.85,07:58:48,pre-test,197
198,167.57,07:58:49,pre-test,198
199,167.22,07:58:50,pre-test,199
200,166.82,07:58:51,pre-test,200
201,166.4,07:58:52,pre-test,201
202,165.95,07:58:53,pre-test,202
203,165.52,07:58:54,pre-test,203
204,165.08,07:58:55,pre-test,204
205,164.67,07:58:56,pre-test,205
206,164.22,07:58:57,pre-test,206
207,163.7,07:58:58,pre-test,207
208,163.18,07:58:59,pre-test,208
209,162.67,07:59:00,pre-test,209
210,162.13,07:59:01,pre-test,210
211,161.47,07:59:02,pre-test,211
212,160.8,07:59:03,pre-test,212
213,160.15,07:59:04,pre-test,213
214,159.5,07:59:05,pre-test,214
215,158.87,07:59:06,pre-test,215
216,158.2,07:59:07,pre-test,216
217,157.52,07:59:08,pre-test,217
218,156.88,07:59:09,pre-test,218
219,156.35,07:59:10,pre-test,219
220,155.77,07:59:11,pre-test,220
221,155.12,07:59:12,pre-test,221
222,154.57,07:59:13,pre-test,222
223,154.02,07:59:14,pre-test,223
224,153.48,07:59:15,pre-test,224
225,152.97,07:59:16,pre-test,225
226,152.55,07:59:17,pre-test,226
227,151.88,07:59:18,pre-test,227
228,151.2,07:59:19,pre-test,228
229,150.55,07:59:20,pre-test,229
230,149.87,07:59:21,pre-test,230
231,149.08,07:59:22,pre-test,231
232,149.25,07:59:23,pre-test,232
233,149.38,07:59:24,pre-test,233
234,149.52,07:59:25,pre-test,234
235,149.67,07:59:26,pre-test,235
236,149.85,07:59:27,pre-test,236
237,150.22,07:59:28,pre-test,237
238,150.47,07:59:29,pre-test,238
239,150.78,07:59:30,pre-test,239
240,151.13,07:59:31,pre-test,240
241,151.45,07:59:32,pre-test,241
242,151.75,07:59:33,pre-test,242
243,152.07,07:59:34,pre-test,243
244,152.4,07:59:35,pre-test,244
245,152.75,07:59:36,pre-test,245
246,153.13,07:59:37,pre-test,246
247,153.37,07:59:38,pre-test,247
248,153.52,07:59:39,pre-test,248
249,153.7,07:59:40,pre-test,249
250,153.88,07:59:41,pre-test,250
251,154.05,07:59:42,pre-test,251
252,154.23,07:59:43,pre-test,252
253,154.37,07:59:44,pre-test,253
254,154.55,07:59:45,pre-test,254
255,154.67,07:59:46,pre-test,255
256,154.8,07:59:47,pre-test,256
257,154.93,07:59:48,pre-test,257
258,155.05,07:59:49,pre-test,258
259,155.12,07:59:50,pre-test,259
260,155.22,07:59:51,pre-test,260
261,155.28,07:59:52,pre-test,261
262,155.35,07:59:53,pre-test,262
263,155.28,07:59:54,pre-test,263
264,155.22,07:59:55,pre-test,264
265,155.13,07:59:56,pre-test,265
266,155.08,07:59:57,pre-test,266
267,155.07,07:59:58,pre-test,267
268,155.05,07:59:59,pre-test,268
269,154.97,08:00:00,pre-test,269
270,154.9,08:00:01,pre-test,270
271,154.87,08:00:02,pre-test,271
272,154.85,08:00:03,pre-test,272
273,154.85,08:00:04,pre-test,273
274,154.85,08:00:05,pre-test,274
275,154.85,08:00:06,pre-test,275
276,154.8,08:00:07,pre-test,276
277,154.77,08:00:08,pre-test,277
278,154.65,08:00:09,pre-test,278
279,154.55,08:00:10,pre-test,279
280,154.55,08:00:11,pre-test,280
281,154.55,08:00:12,pre-test,281
282,154.53,08:00:13,pre-test,282
283,154.57,08:00:14,pre-test,283
284,154.57,08:00:15,pre-test,284
285,154.63,08:00:16,pre-test,285
286,154.4,08:00:17,pre-test,286
287,154.05,08:00:18,pre-test,287
288,153.77,08:00:19,pre-test,288
289,153.48,08:00:20,pre-test,289
290,153.13,08:00:21,pre-test,290
291,152.87,08:00:22,pre-test,291
292,152.6,08:00:23,pre-test,292
293,152.32,08:00:24,pre-test,293
294,151.98,08:00:25,pre-test,294
295,151.67,08:00:26,pre-test,295
296,151.28,08:00:27,pre-test,296
297,150.73,08:00:28,pre-test,297
298,150.18,08:00:29,pre-test,298
299,149.57,08:00:30,pre-test,299
300,148.92,08:00:31,pre-test,300
301,148.28,08:00:32,pre-test,301
302,147.53,08:00:33,pre-test,302
303,146.78,08:00:34,pre-test,303
304,146.03,08:00:35,pre-test,304
305,145.27,08:00:36,pre-test,305
306,144.5,08:00:37,pre-test,306
307,143.7,08:00:38,pre-test,307
308,142.92,08:00:39,pre-test,308
309,142.13,08:00:40,pre-test,309
310,141.28,08:00:41,pre-test,310
311,140.43,08:00:42,pre-test,311
312,139.58,08:00:43,pre-test,312
313,138.77,08:00:44,pre-test,313
314,137.97,08:00:45,pre-test,314
315,137.35,08:00:46,pre-test,315
316,136.73,08:00:47,pre-test,316
317,136.1,08:00:48,pre-test,317
318,135.43,08:00:49,pre-test,318
319,134.82,08:00:50,pre-test,319
320,134.18,08:00:51,pre-test,320
321,133.62,08:00:52,pre-test,321
322,133.08,08:00:53,pre-test,322
323,132.72,08:00:54,pre-test,323
324,132.33,08:00:55,pre-test,324
325,131.93,08:00:56,pre-test,325
326,131.5,08:00:57,pre-test,326
327,131.08,08:00:58,pre-test,327
328,130.58,08:00:59,pre-test,328
329,130.15,08:01:00,pre-test,329
330,129.73,08:01:01,pre-test,330
331,129.27,08:01:02,pre-test,331
332,128.8,08:01:03,pre-test,332
333,128.3,08:01:04,pre-test,333
334,127.78,08:01:05,pre-test,334
335,127.23,08:01:06,pre-test,335
336,126.73,08:01:07,pre-test,336
337,126.27,08:01:08,pre-test,337
338,125.87,08:01:09,pre-test,338
339,125.48,08:01:10,pre-test,339
340,125.08,08:01:11,pre-test,340
341,124.65,08:01:12,pre-test,341
342,124.22,08:01:13,pre-test,342
343,123.75,08:01:14,pre-test,343
344,123.3,08:01:15,pre-test,344
345,122.82,08:01:16,pre-test,345
346,122.65,08:01:17,pre-test,346
347,122.7,08:01:18,pre-test,347
348,122.87,08:01:19,pre-test,348
349,123.1,08:01:20,pre-test,349
350,123.4,08:01:21,pre-test,350
351,123.73,08:01:22,pre-test,351
352,124.0,08:01:23,pre-test,352
353,124.32,08:01:24,pre-test,353
354,124.65,08:01:25,pre-test,354
355,124.95,08:01:26,pre-test,355
356,125.25,08:01:27,pre-test,356
357,125.48,08:01:28,pre-test,357
358,125.8,08:01:29,pre-test,358
359,126.13,08:01:30,pre-test,359
360,126.47,08:01:31,pre-test,360
361,126.8,08:01:32,pre-test,361
