TEMP,timestamp,period,time_seconds
27.01,08:44:42,in-test,377.0
27.01,08:44:42,in-test,377.25
27.01,08:44:42,in-test,377.5
27.01,08:44:42,in-test,377.75
26.99,08:44:43,in-test,378.0
26.99,08:44:43,in-test,378.25
26.99,08:44:43,in-test,378.5
26.99,08:44:43,in-test,378.75
26.97,08:44:44,in-test,379.0
26.97,08:44:44,in-test,379.25
26.97,08:44:44,in-test,379.5
26.97,08:44:44,in-test,379.75
26.95,08:44:45,in-test,380.0
26.95,08:44:45,in-test,380.25
26.95,08:44:45,in-test,380.5
26.95,08:44:45,in-test,380.75
26.95,08:44:46,in-test,381.0
26.95,08:44:46,in-test,381.25
26.95,08:44:46,in-test,381.5
26.95,08:44:46,in-test,381.75
26.97,08:44:47,in-test,382.0
26.97,08:44:47,in-test,382.25
26.97,08:44:47,in-test,382.5
26.97,08:44:47,in-test,382.75
26.97,08:44:48,in-test,383.0
26.97,08:44:48,in-test,383.25
26.97,08:44:48,in-test,383.5
26.97,08:44:48,in-test,383.75
26.95,08:44:49,in-test,384.0
26.95,08:44:49,in-test,384.25
26.95,08:44:49,in-test,384.5
26.95,08:44:49,in-test,384.75
26.97,08:44:50,in-test,385.0
26.97,08:44:50,in-test,385.25
26.97,08:44:50,in-test,385.5
26.97,08:44:50,in-test,385.75
26.95,08:44:51,in-test,386.0
26.95,08:44:51,in-test,386.25
26.95,08:44:51,in-test,386.5
26.95,08:44:51,in-test,386.75
26.95,08:44:52,in-test,387.0
26.95,08:44:52,in-test,387.25
26.95,08:44:52,in-test,387.5
26.95,08:44:52,in-test,387.75
26.95,08:44:53,in-test,388.0
26.95,08:44:53,in-test,388.25
26.95,08:44:53,in-test,388.5
26.95,08:44:53,in-test,388.75
26.99,08:44:54,in-test,389.0
26.99,08:44:54,in-test,389.25
26.99,08:44:54,in-test,389.5
26.99,08:44:54,in-test,389.75
26.97,08:44:55,in-test,390.0
26.97,08:44:55,in-test,390.25
26.97,08:44:55,in-test,390.5
26.97,08:44:55,in-test,390.75
26.97,08:44:56,in-test,391.0
26.97,08:44:56,in-test,391.25
26.97,08:44:56,in-test,391.5
26.97,08:44:56,in-test,391.75
26.97,08:44:57,in-test,392.0
26.97,08:44:57,in-test,392.25
26.97,08:44:57,in-test,392.5
26.97,08:44:57,in-test,392.75
26.99,08:44:58,in-test,393.0
26.99,08:44:58,in-test,393.25
26.99,08:44:58,in-test,393.5
26.99,08:44:58,in-test,393.75
27.01,08:44:59,in-test,394.0
27.01,08:44:59,in-test,394.25
27.01,08:44:59,in-test,394.5
27.01,08:44:59,in-test,394.75
27.03,08:45:00,in-test,395.0
27.03,08:45:00,in-test,395.25
27.03,08:45:00,in-test,395.5
27.03,08:45:00,in-test,395.75
27.03,08:45:01,in-test,396.0
27.03,08:45:01,in-test,396.25
27.03,08:45:01,in-test,396.5
27.03,08:45:01,in-test,396.75
27.03,08:45:02,in-test,397.0
27.03,08:45:02,in-test,397.25
27.03,08:45:02,in-test,397.5
27.03,08:45:02,in-test,397.75
26.99,08:45:03,in-test,398.0
26.99,08:45:03,in-test,398.25
26.99,08:45:03,in-test,398.5
26.99,08:45:03,in-test,398.75
26.99,08:45:04,in-test,399.0
26.99,08:45:04,in-test,399.25
26.99,08:45:04,in-test,399.5
26.99,08:45:04,in-test,399.75
26.97,08:45:05,in-test,400.0
26.97,08:45:05,in-test,400.25
26.97,08:45:05,in-test,400.5
26.97,08:45:05,in-test,400.75
26.93,08:45:06,in-test,401.0
26.93,08:45:06,in-test,401.25
26.93,08:45:06,in-test,401.5
26.93,08:45:06,in-test,401.75
26.91,08:45:07,in-test,402.0
26.91,08:45:07,in-test,402.25
26.91,08:45:07,in-test,402.5
26.91,08:45:07,in-test,402.75
26.97,08:45:08,in-test,403.0
26.97,08:45:08,in-test,403.25
26.97,08:45:08,in-test,403.5
26.97,08:45:08,in-test,403.75
26.93,08:45:09,in-test,404.0
26.93,08:45:09,in-test,404.25
26.93,08:45:09,in-test,404.5
26.93,08:45:09,in-test,404.75
26.91,08:45:10,in-test,405.0
26.91,08:45:10,in-test,405.25
26.91,08:45:10,in-test,405.5
26.91,08:45:10,in-test,405.75
26.91,08:45:11,in-test,406.0
26.91,08:45:11,in-test,406.25
26.91,08:45:11,in-test,406.5
26.91,08:45:11,in-test,406.75
26.91,08:45:12,in-test,407.0
26.91,08:45:12,in-test,407.25
26.91,08:45:12,in-test,407.5
26.91,08:45:12,in-test,407.75
26.91,08:45:13,in-test,408.0
26.91,08:45:13,in-test,408.25
26.91,08:45:13,in-test,408.5
26.91,08:45:13,in-test,408.75
26.91,08:45:14,in-test,409.0
26.91,08:45:14,in-test,409.25
26.91,08:45:14,in-test,409.5
26.91,08:45:14,in-test,409.75
26.91,08:45:15,in-test,410.0
26.91,08:45:15,in-test,410.25
26.91,08:45:15,in-test,410.5
26.91,08:45:15,in-test,410.75
26.91,08:45:16,in-test,411.0
26.91,08:45:16,in-test,411.25
26.91,08:45:16,in-test,411.5
26.91,08:45:16,in-test,411.75
26.91,08:45:17,in-test,412.0
26.91,08:45:17,in-test,412.25
26.91,08:45:17,in-test,412.5
26.91,08:45:17,in-test,412.75
26.91,08:45:18,in-test,413.0
26.91,08:45:18,in-test,413.25
26.91,08:45:18,in-test,413.5
26.91,08:45:18,in-test,413.75
26.91,08:45:19,in-test,414.0
26.91,08:45:19,in-test,414.25
26.91,08:45:19,in-test,414.5
26.91,08:45:19,in-test,414.75
26.93,08:45:20,in-test,415.0
26.93,08:45:20,in-test,415.25
26.93,08:45:20,in-test,415.5
26.93,08:45:20,in-test,415.75
26.93,08:45:21,in-test,416.0
26.93,08:45:21,in-test,416.25
26.93,08:45:21,in-test,416.5
26.93,08:45:21,in-test,416.75
26.93,08:45:22,in-test,417.0
26.93,08:45:22,in-test,417.25
26.93,08:45:22,in-test,417.5
26.93,08:45:22,in-test,417.75
26.97,08:45:23,in-test,418.0
26.97,08:45:23,in-test,418.25
26.97,08:45:23,in-test,418.5
26.97,08:45:23,in-test,418.75
26.95,08:45:24,in-test,419.0
26.95,08:45:24,in-test,419.25
26.95,08:45:24,in-test,419.5
26.95,08:45:24,in-test,419.75
26.95,08:45:25,in-test,420.0
26.95,08:45:25,in-test,420.25
26.95,08:45:25,in-test,420.5
26.95,08:45:25,in-test,420.75
26.97,08:45:26,in-test,421.0
26.97,08:45:26,in-test,421.25
26.97,08:45:26,in-test,421.5
26.97,08:45:26,in-test,421.75
26.97,08:45:27,in-test,422.0
26.97,08:45:27,in-test,422.25
26.97,08:45:27,in-test,422.5
26.97,08:45:27,in-test,422.75
26.97,08:45:28,in-test,423.0
26.97,08:45:28,in-test,423.25
26.97,08:45:28,in-test,423.5
26.97,08:45:28,in-test,423.75
26.95,08:45:29,in-test,424.0
26.95,08:45:29,in-test,424.25
26.95,08:45:29,in-test,424.5
26.95,08:45:29,in-test,424.75
26.97,08:45:30,in-test,425.0
26.97,08:45:30,in-test,425.25
26.97,08:45:30,in-test,425.5
26.97,08:45:30,in-test,425.75
26.97,08:45:31,in-test,426.0
26.97,08:45:31,in-test,426.25
26.97,08:45:31,in-test,426.5
26.97,08:45:31,in-test,426.75
26.97,08:45:32,in-test,427.0
26.97,08:45:32,in-test,427.25
26.97,08:45:32,in-test,427.5
26.97,08:45:32,in-test,427.75
26.97,08:45:33,in-test,428.0
26.97,08:45:33,in-test,428.25
26.97,08:45:33,in-test,428.5
26.97,08:45:33,in-test,428.75
26.97,08:45:34,in-test,429.0
26.97,08:45:34,in-test,429.25
26.97,08:45:34,in-test,429.5
26.97,08:45:34,in-test,429.75
26.95,08:45:35,in-test,430.0
26.95,08:45:35,in-test,430.25
26.95,08:45:35,in-test,430.5
26.95,08:45:35,in-test,430.75
26.97,08:45:36,in-test,431.0
26.97,08:45:36,in-test,431.25
26.97,08:45:36,in-test,431.5
26.97,08:45:36,in-test,431.75
26.93,08:45:37,in-test,432.0
26.93,08:45:37,in-test,432.25
26.93,08:45:37,in-test,432.5
26.93,08:45:37,in-test,432.75
26.95,08:45:38,in-test,433.0
26.95,08:45:38,in-test,433.25
26.95,08:45:38,in-test,433.5
26.95,08:45:38,in-test,433.75
26.95,08:45:39,in-test,434.0
26.95,08:45:39,in-test,434.25
26.95,08:45:39,in-test,434.5
26.95,08:45:39,in-test,434.75
26.97,08:45:40,in-test,435.0
26.97,08:45:40,in-test,435.25
26.97,08:45:40,in-test,435.5
26.97,08:45:40,in-test,435.75
26.97,08:45:41,in-test,436.0
26.97,08:45:41,in-test,436.25
26.97,08:45:41,in-test,436.5
26.97,08:45:41,in-test,436.75
26.99,08:45:42,in-test,437.0
26.99,08:45:42,in-test,437.25
26.99,08:45:42,in-test,437.5
26.99,08:45:42,in-test,437.75
26.99,08:45:43,in-test,438.0
26.99,08:45:43,in-test,438.25
26.99,08:45:43,in-test,438.5
26.99,08:45:43,in-test,438.75
27.01,08:45:44,in-test,439.0
27.01,08:45:44,in-test,439.25
27.01,08:45:44,in-test,439.5
27.01,08:45:44,in-test,439.75
26.97,08:45:45,in-test,440.0
26.97,08:45:45,in-test,440.25
26.97,08:45:45,in-test,440.5
26.97,08:45:45,in-test,440.75
26.99,08:45:46,in-test,441.0
26.99,08:45:46,in-test,441.25
26.99,08:45:46,in-test,441.5
26.99,08:45:46,in-test,441.75
26.99,08:45:47,in-test,442.0
26.99,08:45:47,in-test,442.25
26.99,08:45:47,in-test,442.5
26.99,08:45:47,in-test,442.75
26.99,08:45:48,in-test,443.0
26.99,08:45:48,in-test,443.25
26.99,08:45:48,in-test,443.5
26.99,08:45:48,in-test,443.75
27.01,08:45:49,in-test,444.0
27.01,08:45:49,in-test,444.25
27.01,08:45:49,in-test,444.5
27.01,08:45:49,in-test,444.75
26.99,08:45:50,in-test,445.0
26.99,08:45:50,in-test,445.25
26.99,08:45:50,in-test,445.5
26.99,08:45:50,in-test,445.75
27.01,08:45:51,in-test,446.0
27.01,08:45:51,in-test,446.25
27.01,08:45:51,in-test,446.5
27.01,08:45:51,in-test,446.75
26.99,08:45:52,in-test,447.0
26.99,08:45:52,in-test,447.25
26.99,08:45:52,in-test,447.5
26.99,08:45:52,in-test,447.75
27.01,08:45:53,in-test,448.0
27.01,08:45:53,in-test,448.25
27.01,08:45:53,in-test,448.5
27.01,08:45:53,in-test,448.75
27.01,08:45:54,in-test,449.0
27.01,08:45:54,in-test,449.25
27.01,08:45:54,in-test,449.5
27.01,08:45:54,in-test,449.75
27.01,08:45:55,in-test,450.0
27.01,08:45:55,in-test,450.25
27.01,08:45:55,in-test,450.5
27.01,08:45:55,in-test,450.75
27.01,08:45:56,in-test,451.0
27.01,08:45:56,in-test,451.25
27.01,08:45:56,in-test,451.5
27.01,08:45:56,in-test,451.75
27.03,08:45:57,in-test,452.0
27.03,08:45:57,in-test,452.25
27.03,08:45:57,in-test,452.5
27.03,08:45:57,in-test,452.75
27.01,08:45:58,in-test,453.0
27.01,08:45:58,in-test,453.25
27.01,08:45:58,in-test,453.5
27.01,08:45:58,in-test,453.75
27.01,08:45:59,in-test,454.0
27.01,08:45:59,in-test,454.25
27.01,08:45:59,in-test,454.5
27.01,08:45:59,in-test,454.75
27.01,08:46:00,in-test,455.0
27.01,08:46:00,in-test,455.25
27.01,08:46:00,in-test,455.5
27.01,08:46:00,in-test,455.75
26.99,08:46:01,in-test,456.0
26.99,08:46:01,in-test,456.25
26.99,08:46:01,in-test,456.5
26.99,08:46:01,in-test,456.75
27.01,08:46:02,in-test,457.0
27.01,08:46:02,in-test,457.25
27.01,08:46:02,in-test,457.5
27.01,08:46:02,in-test,457.75
27.03,08:46:03,in-test,458.0
27.03,08:46:03,in-test,458.25
27.03,08:46:03,in-test,458.5
27.03,08:46:03,in-test,458.75
27.03,08:46:04,in-test,459.0
27.03,08:46:04,in-test,459.25
27.03,08:46:04,in-test,459.5
27.03,08:46:04,in-test,459.75
27.05,08:46:05,in-test,460.0
27.05,08:46:05,in-test,460.25
27.05,08:46:05,in-test,460.5
27.05,08:46:05,in-test,460.75
27.03,08:46:06,in-test,461.0
27.03,08:46:06,in-test,461.25
27.03,08:46:06,in-test,461.5
27.03,08:46:06,in-test,461.75
27.01,08:46:07,in-test,462.0
27.01,08:46:07,in-test,462.25
27.01,08:46:07,in-test,462.5
27.01,08:46:07,in-test,462.75
27.01,08:46:08,in-test,463.0
27.01,08:46:08,in-test,463.25
27.01,08:46:08,in-test,463.5
27.01,08:46:08,in-test,463.75
27.03,08:46:09,in-test,464.0
27.03,08:46:09,in-test,464.25
27.03,08:46:09,in-test,464.5
27.03,08:46:09,in-test,464.75
27.01,08:46:10,in-test,465.0
27.01,08:46:10,in-test,465.25
27.01,08:46:10,in-test,465.5
27.01,08:46:10,in-test,465.75
27.01,08:46:11,in-test,466.0
27.01,08:46:11,in-test,466.25
27.01,08:46:11,in-test,466.5
27.01,08:46:11,in-test,466.75
27.03,08:46:12,in-test,467.0
27.03,08:46:12,in-test,467.25
27.03,08:46:12,in-test,467.5
27.03,08:46:12,in-test,467.75
27.03,08:46:13,in-test,468.0
27.03,08:46:13,in-test,468.25
27.03,08:46:13,in-test,468.5
27.03,08:46:13,in-test,468.75
27.05,08:46:14,in-test,469.0
27.05,08:46:14,in-test,469.25
27.05,08:46:14,in-test,469.5
27.05,08:46:14,in-test,469.75
27.03,08:46:15,in-test,470.0
27.03,08:46:15,in-test,470.25
27.03,08:46:15,in-test,470.5
27.03,08:46:15,in-test,470.75
27.03,08:46:16,in-test,471.0
27.03,08:46:16,in-test,471.25
27.03,08:46:16,in-test,471.5
27.03,08:46:16,in-test,471.75
27.03,08:46:17,in-test,472.0
27.03,08:46:17,in-test,472.25
27.03,08:46:17,in-test,472.5
27.03,08:46:17,in-test,472.75
27.03,08:46:18,in-test,473.0
27.03,08:46:18,in-test,473.25
27.03,08:46:18,in-test,473.5
27.03,08:46:18,in-test,473.75
27.03,08:46:19,in-test,474.0
27.03,08:46:19,in-test,474.25
27.03,08:46:19,in-test,474.5
27.03,08:46:19,in-test,474.75
27.03,08:46:20,in-test,475.0
27.03,08:46:20,in-test,475.25
27.03,08:46:20,in-test,475.5
27.03,08:46:20,in-test,475.75
27.01,08:46:21,in-test,476.0
27.01,08:46:21,in-test,476.25
27.01,08:46:21,in-test,476.5
27.01,08:46:21,in-test,476.75
27.03,08:46:22,in-test,477.0
27.03,08:46:22,in-test,477.25
27.03,08:46:22,in-test,477.5
27.03,08:46:22,in-test,477.75
27.01,08:46:23,in-test,478.0
27.01,08:46:23,in-test,478.25
27.01,08:46:23,in-test,478.5
27.01,08:46:23,in-test,478.75
27.03,08:46:24,in-test,479.0
27.03,08:46:24,in-test,479.25
27.03,08:46:24,in-test,479.5
27.03,08:46:24,in-test,479.75
27.05,08:46:25,in-test,480.0
27.05,08:46:25,in-test,480.25
27.05,08:46:25,in-test,480.5
27.05,08:46:25,in-test,480.75
27.05,08:46:26,in-test,481.0
27.05,08:46:26,in-test,481.25
27.05,08:46:26,in-test,481.5
27.05,08:46:26,in-test,481.75
27.03,08:46:27,in-test,482.0
27.03,08:46:27,in-test,482.25
27.03,08:46:27,in-test,482.5
27.03,08:46:27,in-test,482.75
27.03,08:46:28,in-test,483.0
27.03,08:46:28,in-test,483.25
27.03,08:46:28,in-test,483.5
27.03,08:46:28,in-test,483.75
27.03,08:46:29,in-test,484.0
27.03,08:46:29,in-test,484.25
27.03,08:46:29,in-test,484.5
27.03,08:46:29,in-test,484.75
27.03,08:46:30,in-test,485.0
27.03,08:46:30,in-test,485.25
27.03,08:46:30,in-test,485.5
27.03,08:46:30,in-test,485.75
27.03,08:46:31,in-test,486.0
27.03,08:46:31,in-test,486.25
27.03,08:46:31,in-test,486.5
27.03,08:46:31,in-test,486.75
27.03,08:46:32,in-test,487.0
27.03,08:46:32,in-test,487.25
27.03,08:46:32,in-test,487.5
27.03,08:46:32,in-test,487.75
27.03,08:46:33,in-test,488.0
27.03,08:46:33,in-test,488.25
27.03,08:46:33,in-test,488.5
27.03,08:46:33,in-test,488.75
27.03,08:46:34,in-test,489.0
27.03,08:46:34,in-test,489.25
27.03,08:46:34,in-test,489.5
27.03,08:46:34,in-test,489.75
27.05,08:46:35,in-test,490.0
27.05,08:46:35,in-test,490.25
27.05,08:46:35,in-test,490.5
27.05,08:46:35,in-test,490.75
27.05,08:46:36,in-test,491.0
27.05,08:46:36,in-test,491.25
27.05,08:46:36,in-test,491.5
27.05,08:46:36,in-test,491.75
27.05,08:46:37,in-test,492.0
27.05,08:46:37,in-test,492.25
27.05,08:46:37,in-test,492.5
27.05,08:46:37,in-test,492.75
27.03,08:46:38,in-test,493.0
27.03,08:46:38,in-test,493.25
27.03,08:46:38,in-test,493.5
27.03,08:46:38,in-test,493.75
27.03,08:46:39,in-test,494.0
27.03,08:46:39,in-test,494.25
27.03,08:46:39,in-test,494.5
27.03,08:46:39,in-test,494.75
27.03,08:46:40,in-test,495.0
27.03,08:46:40,in-test,495.25
27.03,08:46:40,in-test,495.5
27.03,08:46:40,in-test,495.75
27.05,08:46:41,in-test,496.0
27.05,08:46:41,in-test,496.25
27.05,08:46:41,in-test,496.5
27.05,08:46:41,in-test,496.75
27.03,08:46:42,in-test,497.0
27.03,08:46:42,in-test,497.25
27.03,08:46:42,in-test,497.5
27.03,08:46:42,in-test,497.75
27.03,08:46:43,in-test,498.0
27.03,08:46:43,in-test,498.25
27.03,08:46:43,in-test,498.5
27.03,08:46:43,in-test,498.75
27.03,08:46:44,in-test,499.0
27.03,08:46:44,in-test,499.25
27.03,08:46:44,in-test,499.5
27.03,08:46:44,in-test,499.75
27.03,08:46:45,in-test,500.0
27.03,08:46:45,in-test,500.25
27.03,08:46:45,in-test,500.5
27.03,08:46:45,in-test,500.75
27.03,08:46:46,in-test,501.0
27.03,08:46:46,in-test,501.25
27.03,08:46:46,in-test,501.5
27.03,08:46:46,in-test,501.75
27.03,08:46:47,in-test,502.0
27.03,08:46:47,in-test,502.25
27.03,08:46:47,in-test,502.5
27.03,08:46:47,in-test,502.75
27.03,08:46:48,in-test,503.0
27.03,08:46:48,in-test,503.25
27.03,08:46:48,in-test,503.5
27.03,08:46:48,in-test,503.75
27.03,08:46:49,in-test,504.0
27.03,08:46:49,in-test,504.25
27.03,08:46:49,in-test,504.5
27.03,08:46:49,in-test,504.75
27.03,08:46:50,in-test,505.0
27.03,08:46:50,in-test,505.25
27.03,08:46:50,in-test,505.5
27.03,08:46:50,in-test,505.75
27.03,08:46:51,in-test,506.0
27.03,08:46:51,in-test,506.25
27.03,08:46:51,in-test,506.5
27.03,08:46:51,in-test,506.75
27.03,08:46:52,in-test,507.0
27.03,08:46:52,in-test,507.25
27.03,08:46:52,in-test,507.5
27.03,08:46:52,in-test,507.75
27.01,08:46:53,in-test,508.0
27.01,08:46:53,in-test,508.25
27.01,08:46:53,in-test,508.5
27.01,08:46:53,in-test,508.75
27.03,08:46:54,in-test,509.0
27.03,08:46:54,in-test,509.25
27.03,08:46:54,in-test,509.5
27.03,08:46:54,in-test,509.75
27.01,08:46:55,in-test,510.0
27.01,08:46:55,in-test,510.25
27.01,08:46:55,in-test,510.5
27.01,08:46:55,in-test,510.75
27.03,08:46:56,in-test,511.0
27.03,08:46:56,in-test,511.25
27.03,08:46:56,in-test,511.5
27.03,08:46:56,in-test,511.75
27.01,08:46:57,in-test,512.0
27.01,08:46:57,in-test,512.25
27.01,08:46:57,in-test,512.5
27.01,08:46:57,in-test,512.75
26.99,08:46:58,in-test,513.0
26.99,08:46:58,in-test,513.25
26.99,08:46:58,in-test,513.5
26.99,08:46:58,in-test,513.75
27.01,08:46:59,in-test,514.0
27.01,08:46:59,in-test,514.25
27.01,08:46:59,in-test,514.5
27.01,08:46:59,in-test,514.75
27.01,08:47:00,in-test,515.0
27.01,08:47:00,in-test,515.25
27.01,08:47:00,in-test,515.5
27.01,08:47:00,in-test,515.75
26.99,08:47:01,in-test,516.0
26.99,08:47:01,in-test,516.25
26.99,08:47:01,in-test,516.5
26.99,08:47:01,in-test,516.75
26.99,08:47:02,in-test,517.0
26.99,08:47:02,in-test,517.25
26.99,08:47:02,in-test,517.5
26.99,08:47:02,in-test,517.75
26.99,08:47:03,in-test,518.0
26.99,08:47:03,in-test,518.25
26.99,08:47:03,in-test,518.5
26.99,08:47:03,in-test,518.75
27.03,08:47:04,in-test,519.0
27.03,08:47:04,in-test,519.25
27.03,08:47:04,in-test,519.5
27.03,08:47:04,in-test,519.75
27.01,08:47:05,in-test,520.0
27.01,08:47:05,in-test,520.25
27.01,08:47:05,in-test,520.5
27.01,08:47:05,in-test,520.75
27.03,08:47:06,in-test,521.0
27.03,08:47:06,in-test,521.25
27.03,08:47:06,in-test,521.5
27.03,08:47:06,in-test,521.75
27.01,08:47:07,in-test,522.0
27.01,08:47:07,in-test,522.25
27.01,08:47:07,in-test,522.5
27.01,08:47:07,in-test,522.75
27.01,08:47:08,in-test,523.0
27.01,08:47:08,in-test,523.25
27.01,08:47:08,in-test,523.5
27.01,08:47:08,in-test,523.75
27.05,08:47:09,in-test,524.0
27.05,08:47:09,in-test,524.25
27.05,08:47:09,in-test,524.5
27.05,08:47:09,in-test,524.75
27.03,08:47:10,in-test,525.0
27.03,08:47:10,in-test,525.25
27.03,08:47:10,in-test,525.5
27.03,08:47:10,in-test,525.75
27.01,08:47:11,in-test,526.0
27.01,08:47:11,in-test,526.25
27.01,08:47:11,in-test,526.5
27.01,08:47:11,in-test,526.75
27.01,08:47:12,in-test,527.0
27.01,08:47:12,in-test,527.25
27.01,08:47:12,in-test,527.5
27.01,08:47:12,in-test,527.75
27.01,08:47:13,in-test,528.0
27.01,08:47:13,in-test,528.25
27.01,08:47:13,in-test,528.5
27.01,08:47:13,in-test,528.75
26.99,08:47:14,in-test,529.0
26.99,08:47:14,in-test,529.25
26.99,08:47:14,in-test,529.5
26.99,08:47:14,in-test,529.75
26.99,08:47:15,in-test,530.0
26.99,08:47:15,in-test,530.25
26.99,08:47:15,in-test,530.5
26.99,08:47:15,in-test,530.75
27.01,08:47:16,in-test,531.0
27.01,08:47:16,in-test,531.25
27.01,08:47:16,in-test,531.5
27.01,08:47:16,in-test,531.75
26.99,08:47:17,in-test,532.0
26.99,08:47:17,in-test,532.25
26.99,08:47:17,in-test,532.5
26.99,08:47:17,in-test,532.75
27.01,08:47:18,in-test,533.0
27.01,08:47:18,in-test,533.25
27.01,08:47:18,in-test,533.5
27.01,08:47:18,in-test,533.75
27.05,08:47:19,in-test,534.0
27.05,08:47:19,in-test,534.25
27.05,08:47:19,in-test,534.5
27.05,08:47:19,in-test,534.75
27.03,08:47:20,in-test,535.0
27.03,08:47:20,in-test,535.25
27.03,08:47:20,in-test,535.5
27.03,08:47:20,in-test,535.75
27.01,08:47:21,in-test,536.0
27.01,08:47:21,in-test,536.25
27.01,08:47:21,in-test,536.5
27.01,08:47:21,in-test,536.75
26.95,08:47:22,in-test,537.0
26.95,08:47:22,in-test,537.25
26.95,08:47:22,in-test,537.5
26.95,08:47:22,in-test,537.75
26.95,08:47:23,in-test,538.0
26.95,08:47:23,in-test,538.25
26.95,08:47:23,in-test,538.5
26.95,08:47:23,in-test,538.75
26.97,08:47:24,in-test,539.0
26.97,08:47:24,in-test,539.25
26.97,08:47:24,in-test,539.5
26.97,08:47:24,in-test,539.75
26.99,08:47:25,in-test,540.0
26.99,08:47:25,in-test,540.25
26.99,08:47:25,in-test,540.5
26.99,08:47:25,in-test,540.75
26.97,08:47:26,in-test,541.0
26.97,08:47:26,in-test,541.25
26.97,08:47:26,in-test,541.5
26.97,08:47:26,in-test,541.75
26.99,08:47:27,in-test,542.0
26.99,08:47:27,in-test,542.25
26.99,08:47:27,in-test,542.5
26.99,08:47:27,in-test,542.75
26.99,08:47:28,in-test,543.0
26.99,08:47:28,in-test,543.25
26.99,08:47:28,in-test,543.5
26.99,08:47:28,in-test,543.75
26.99,08:47:29,in-test,544.0
26.99,08:47:29,in-test,544.25
26.99,08:47:29,in-test,544.5
26.99,08:47:29,in-test,544.75
26.97,08:47:30,in-test,545.0
26.97,08:47:30,in-test,545.25
26.97,08:47:30,in-test,545.5
26.97,08:47:30,in-test,545.75
26.97,08:47:31,in-test,546.0
26.97,08:47:31,in-test,546.25
26.97,08:47:31,in-test,546.5
26.97,08:47:31,in-test,546.75
26.97,08:47:32,in-test,547.0
26.97,08:47:32,in-test,547.25
26.97,08:47:32,in-test,547.5
26.97,08:47:32,in-test,547.75
26.99,08:47:33,in-test,548.0
26.99,08:47:33,in-test,548.25
26.99,08:47:33,in-test,548.5
26.99,08:47:33,in-test,548.75
26.99,08:47:34,in-test,549.0
26.99,08:47:34,in-test,549.25
26.99,08:47:34,in-test,549.5
26.99,08:47:34,in-test,549.75
26.97,08:47:35,in-test,550.0
26.97,08:47:35,in-test,550.25
26.97,08:47:35,in-test,550.5
26.97,08:47:35,in-test,550.75
26.97,08:47:36,in-test,551.0
26.97,08:47:36,in-test,551.25
26.97,08:47:36,in-test,551.5
26.97,08:47:36,in-test,551.75
26.97,08:47:37,in-test,552.0
26.97,08:47:37,in-test,552.25
26.97,08:47:37,in-test,552.5
26.97,08:47:37,in-test,552.75
26.99,08:47:38,in-test,553.0
26.99,08:47:38,in-test,553.25
26.99,08:47:38,in-test,553.5
26.99,08:47:38,in-test,553.75
26.99,08:47:39,in-test,554.0
26.99,08:47:39,in-test,554.25
26.99,08:47:39,in-test,554.5
26.99,08:47:39,in-test,554.75
26.99,08:47:40,in-test,555.0
26.99,08:47:40,in-test,555.25
26.99,08:47:40,in-test,555.5
26.99,08:47:40,in-test,555.75
26.99,08:47:41,in-test,556.0
26.99,08:47:41,in-test,556.25
26.99,08:47:41,in-test,556.5
26.99,08:47:41,in-test,556.75
26.97,08:47:42,in-test,557.0
26.97,08:47:42,in-test,557.25
26.97,08:47:42,in-test,557.5
26.97,08:47:42,in-test,557.75
26.99,08:47:43,in-test,558.0
26.99,08:47:43,in-test,558.25
26.99,08:47:43,in-test,558.5
26.99,08:47:43,in-test,558.75
26.99,08:47:44,in-test,559.0
26.99,08:47:44,in-test,559.25
26.99,08:47:44,in-test,559.5
26.99,08:47:44,in-test,559.75
27.01,08:47:45,in-test,560.0
27.01,08:47:45,in-test,560.25
27.01,08:47:45,in-test,560.5
27.01,08:47:45,in-test,560.75
26.99,08:47:46,in-test,561.0
26.99,08:47:46,in-test,561.25
26.99,08:47:46,in-test,561.5
26.99,08:47:46,in-test,561.75
26.95,08:47:47,in-test,562.0
26.95,08:47:47,in-test,562.25
26.95,08:47:47,in-test,562.5
26.95,08:47:47,in-test,562.75
26.99,08:47:48,in-test,563.0
26.99,08:47:48,in-test,563.25
26.99,08:47:48,in-test,563.5
26.99,08:47:48,in-test,563.75
26.99,08:47:49,in-test,564.0
26.99,08:47:49,in-test,564.25
26.99,08:47:49,in-test,564.5
26.99,08:47:49,in-test,564.75
26.97,08:47:50,in-test,565.0
26.97,08:47:50,in-test,565.25
26.97,08:47:50,in-test,565.5
26.97,08:47:50,in-test,565.75
27.01,08:47:51,in-test,566.0
27.01,08:47:51,in-test,566.25
27.01,08:47:51,in-test,566.5
27.01,08:47:51,in-test,566.75
27.01,08:47:52,in-test,567.0
27.01,08:47:52,in-test,567.25
27.01,08:47:52,in-test,567.5
27.01,08:47:52,in-test,567.75
26.99,08:47:53,in-test,568.0
26.99,08:47:53,in-test,568.25
26.99,08:47:53,in-test,568.5
26.99,08:47:53,in-test,568.75
26.97,08:47:54,in-test,569.0
26.97,08:47:54,in-test,569.25
26.97,08:47:54,in-test,569.5
26.97,08:47:54,in-test,569.75
26.97,08:47:55,in-test,570.0
26.97,08:47:55,in-test,570.25
26.97,08:47:55,in-test,570.5
26.97,08:47:55,in-test,570.75
