HR,timestamp,period,time_seconds
135.05,08:33:25,pre-test,-300
134.33,08:33:26,pre-test,-299
134.8,08:33:27,pre-test,-298
133.95,08:33:28,pre-test,-297
134.47,08:33:29,pre-test,-296
133.67,08:33:30,pre-test,-295
134.15,08:33:31,pre-test,-294
133.38,08:33:32,pre-test,-293
133.83,08:33:33,pre-test,-292
133.12,08:33:34,pre-test,-291
133.62,08:33:35,pre-test,-290
132.97,08:33:36,pre-test,-289
133.47,08:33:37,pre-test,-288
132.75,08:33:38,pre-test,-287
133.23,08:33:39,pre-test,-286
132.4,08:33:40,pre-test,-285
132.95,08:33:41,pre-test,-284
133.15,08:33:42,pre-test,-283
133.35,08:33:43,pre-test,-282
132.93,08:33:44,pre-test,-281
132.57,08:33:45,pre-test,-280
132.45,08:33:46,pre-test,-279
132.33,08:33:47,pre-test,-278
132.18,08:33:48,pre-test,-277
132.07,08:33:49,pre-test,-276
131.75,08:33:50,pre-test,-275
131.38,08:33:51,pre-test,-274
131.0,08:33:52,pre-test,-273
130.65,08:33:53,pre-test,-272
128.97,08:33:54,pre-test,-271
127.37,08:33:55,pre-test,-270
125.67,08:33:56,pre-test,-269
124.47,08:33:57,pre-test,-268
124.63,08:33:58,pre-test,-267
124.88,08:33:59,pre-test,-266
125.23,08:34:00,pre-test,-265
125.6,08:34:01,pre-test,-264
125.75,08:34:02,pre-test,-263
124.58,08:34:03,pre-test,-262
124.93,08:34:04,pre-test,-261
125.32,08:34:05,pre-test,-260
125.73,08:34:06,pre-test,-259
126.4,08:34:07,pre-test,-258
125.52,08:34:08,pre-test,-257
124.07,08:34:09,pre-test,-256
122.6,08:34:10,pre-test,-255
121.2,08:34:11,pre-test,-254
121.32,08:34:12,pre-test,-253
121.3,08:34:13,pre-test,-252
121.3,08:34:14,pre-test,-251
121.37,08:34:15,pre-test,-250
121.48,08:34:16,pre-test,-249
121.62,08:34:17,pre-test,-248
121.92,08:34:18,pre-test,-247
120.53,08:34:19,pre-test,-246
121.42,08:34:20,pre-test,-245
121.98,08:34:21,pre-test,-244
122.32,08:34:22,pre-test,-243
122.62,08:34:23,pre-test,-242
122.97,08:34:24,pre-test,-241
123.32,08:34:25,pre-test,-240
123.67,08:34:26,pre-test,-239
123.97,08:34:27,pre-test,-238
124.23,08:34:28,pre-test,-237
124.42,08:34:29,pre-test,-236
124.45,08:34:30,pre-test,-235
124.47,08:34:31,pre-test,-234
124.35,08:34:32,pre-test,-233
124.27,08:34:33,pre-test,-232
124.1,08:34:34,pre-test,-231
123.95,08:34:35,pre-test,-230
123.68,08:34:36,pre-test,-229
123.45,08:34:37,pre-test,-228
123.23,08:34:38,pre-test,-227
123.03,08:34:39,pre-test,-226
122.88,08:34:40,pre-test,-225
122.58,08:34:41,pre-test,-224
122.65,08:34:42,pre-test,-223
122.72,08:34:43,pre-test,-222
122.83,08:34:44,pre-test,-221
122.88,08:34:45,pre-test,-220
122.98,08:34:46,pre-test,-219
123.12,08:34:47,pre-test,-218
123.3,08:34:48,pre-test,-217
123.45,08:34:49,pre-test,-216
123.35,08:34:50,pre-test,-215
123.27,08:34:51,pre-test,-214
122.68,08:34:52,pre-test,-213
122.13,08:34:53,pre-test,-212
121.65,08:34:54,pre-test,-211
121.13,08:34:55,pre-test,-210
120.7,08:34:56,pre-test,-209
119.53,08:34:57,pre-test,-208
118.4,08:34:58,pre-test,-207
117.27,08:34:59,pre-test,-206
116.02,08:35:00,pre-test,-205
114.85,08:35:01,pre-test,-204
113.7,08:35:02,pre-test,-203
112.53,08:35:03,pre-test,-202
111.38,08:35:04,pre-test,-201
110.23,08:35:05,pre-test,-200
109.08,08:35:06,pre-test,-199
107.67,08:35:07,pre-test,-198
106.3,08:35:08,pre-test,-197
105.5,08:35:09,pre-test,-196
104.67,08:35:10,pre-test,-195
103.8,08:35:11,pre-test,-194
102.98,08:35:12,pre-test,-193
102.12,08:35:13,pre-test,-192
101.18,08:35:14,pre-test,-191
100.23,08:35:15,pre-test,-190
99.27,08:35:16,pre-test,-189
98.85,08:35:17,pre-test,-188
98.43,08:35:18,pre-test,-187
98.02,08:35:19,pre-test,-186
97.6,08:35:20,pre-test,-185
97.17,08:35:21,pre-test,-184
96.72,08:35:22,pre-test,-183
96.25,08:35:23,pre-test,-182
95.82,08:35:24,pre-test,-181
95.4,08:35:25,pre-test,-180
94.97,08:35:26,pre-test,-179
94.58,08:35:27,pre-test,-178
94.25,08:35:28,pre-test,-177
93.97,08:35:29,pre-test,-176
93.97,08:35:30,pre-test,-175
94.15,08:35:31,pre-test,-174
94.57,08:35:32,pre-test,-173
94.98,08:35:33,pre-test,-172
95.42,08:35:34,pre-test,-171
95.83,08:35:35,pre-test,-170
96.33,08:35:36,pre-test,-169
