TEMP,timestamp,period,time_seconds
21.11,10:40:24,pre-test,-277.0
21.11,10:40:24,pre-test,-276.75
21.11,10:40:24,pre-test,-276.5
21.11,10:40:24,pre-test,-276.25
21.11,10:40:25,pre-test,-276.0
21.11,10:40:25,pre-test,-275.75
21.11,10:40:25,pre-test,-275.5
21.11,10:40:25,pre-test,-275.25
21.11,10:40:26,pre-test,-275.0
21.11,10:40:26,pre-test,-274.75
21.11,10:40:26,pre-test,-274.5
21.11,10:40:26,pre-test,-274.25
21.11,10:40:27,pre-test,-274.0
21.11,10:40:27,pre-test,-273.75
21.11,10:40:27,pre-test,-273.5
21.11,10:40:27,pre-test,-273.25
21.09,10:40:28,pre-test,-273.0
21.09,10:40:28,pre-test,-272.75
21.09,10:40:28,pre-test,-272.5
21.09,10:40:28,pre-test,-272.25
21.13,10:40:29,pre-test,-272.0
21.13,10:40:29,pre-test,-271.75
21.13,10:40:29,pre-test,-271.5
21.13,10:40:29,pre-test,-271.25
21.11,10:40:30,pre-test,-271.0
21.11,10:40:30,pre-test,-270.75
21.11,10:40:30,pre-test,-270.5
21.11,10:40:30,pre-test,-270.25
21.13,10:40:31,pre-test,-270.0
21.13,10:40:31,pre-test,-269.75
21.13,10:40:31,pre-test,-269.5
21.13,10:40:31,pre-test,-269.25
21.25,10:40:32,pre-test,-269.0
21.25,10:40:32,pre-test,-268.75
21.25,10:40:32,pre-test,-268.5
21.25,10:40:32,pre-test,-268.25
21.37,10:40:33,pre-test,-268.0
21.37,10:40:33,pre-test,-267.75
21.37,10:40:33,pre-test,-267.5
21.37,10:40:33,pre-test,-267.25
21.37,10:40:34,pre-test,-267.0
21.37,10:40:34,pre-test,-266.75
21.37,10:40:34,pre-test,-266.5
21.37,10:40:34,pre-test,-266.25
21.25,10:40:35,pre-test,-266.0
21.25,10:40:35,pre-test,-265.75
21.25,10:40:35,pre-test,-265.5
21.25,10:40:35,pre-test,-265.25
21.19,10:40:36,pre-test,-265.0
21.19,10:40:36,pre-test,-264.75
21.19,10:40:36,pre-test,-264.5
21.19,10:40:36,pre-test,-264.25
21.13,10:40:37,pre-test,-264.0
21.13,10:40:37,pre-test,-263.75
21.13,10:40:37,pre-test,-263.5
21.13,10:40:37,pre-test,-263.25
21.11,10:40:38,pre-test,-263.0
21.11,10:40:38,pre-test,-262.75
21.11,10:40:38,pre-test,-262.5
21.11,10:40:38,pre-test,-262.25
21.13,10:40:39,pre-test,-262.0
21.13,10:40:39,pre-test,-261.75
21.13,10:40:39,pre-test,-261.5
21.13,10:40:39,pre-test,-261.25
21.15,10:40:40,pre-test,-261.0
21.15,10:40:40,pre-test,-260.75
21.15,10:40:40,pre-test,-260.5
21.15,10:40:40,pre-test,-260.25
21.21,10:40:41,pre-test,-260.0
21.21,10:40:41,pre-test,-259.75
21.21,10:40:41,pre-test,-259.5
21.21,10:40:41,pre-test,-259.25
21.23,10:40:42,pre-test,-259.0
21.23,10:40:42,pre-test,-258.75
21.23,10:40:42,pre-test,-258.5
21.23,10:40:42,pre-test,-258.25
21.23,10:40:43,pre-test,-258.0
21.23,10:40:43,pre-test,-257.75
21.23,10:40:43,pre-test,-257.5
21.23,10:40:43,pre-test,-257.25
21.13,10:40:44,pre-test,-257.0
21.13,10:40:44,pre-test,-256.75
21.13,10:40:44,pre-test,-256.5
21.13,10:40:44,pre-test,-256.25
21.15,10:40:45,pre-test,-256.0
21.15,10:40:45,pre-test,-255.75
21.15,10:40:45,pre-test,-255.5
21.15,10:40:45,pre-test,-255.25
21.15,10:40:46,pre-test,-255.0
21.15,10:40:46,pre-test,-254.75
21.15,10:40:46,pre-test,-254.5
21.15,10:40:46,pre-test,-254.25
21.15,10:40:47,pre-test,-254.0
21.15,10:40:47,pre-test,-253.75
21.15,10:40:47,pre-test,-253.5
21.15,10:40:47,pre-test,-253.25
21.13,10:40:48,pre-test,-253.0
21.13,10:40:48,pre-test,-252.75
21.13,10:40:48,pre-test,-252.5
21.13,10:40:48,pre-test,-252.25
21.15,10:40:49,pre-test,-252.0
21.15,10:40:49,pre-test,-251.75
21.15,10:40:49,pre-test,-251.5
21.15,10:40:49,pre-test,-251.25
21.15,10:40:50,pre-test,-251.0
21.15,10:40:50,pre-test,-250.75
21.15,10:40:50,pre-test,-250.5
21.15,10:40:50,pre-test,-250.25
21.13,10:40:51,pre-test,-250.0
21.13,10:40:51,pre-test,-249.75
21.13,10:40:51,pre-test,-249.5
21.13,10:40:51,pre-test,-249.25
21.15,10:40:52,pre-test,-249.0
21.15,10:40:52,pre-test,-248.75
21.15,10:40:52,pre-test,-248.5
21.15,10:40:52,pre-test,-248.25
21.27,10:40:53,pre-test,-248.0
21.27,10:40:53,pre-test,-247.75
21.27,10:40:53,pre-test,-247.5
21.27,10:40:53,pre-test,-247.25
21.31,10:40:54,pre-test,-247.0
21.31,10:40:54,pre-test,-246.75
21.31,10:40:54,pre-test,-246.5
21.31,10:40:54,pre-test,-246.25
21.17,10:40:55,pre-test,-246.0
21.17,10:40:55,pre-test,-245.75
21.17,10:40:55,pre-test,-245.5
21.17,10:40:55,pre-test,-245.25
21.15,10:40:56,pre-test,-245.0
21.15,10:40:56,pre-test,-244.75
21.15,10:40:56,pre-test,-244.5
21.15,10:40:56,pre-test,-244.25
21.15,10:40:57,pre-test,-244.0
21.15,10:40:57,pre-test,-243.75
21.15,10:40:57,pre-test,-243.5
21.15,10:40:57,pre-test,-243.25
21.17,10:40:58,pre-test,-243.0
21.17,10:40:58,pre-test,-242.75
21.17,10:40:58,pre-test,-242.5
21.17,10:40:58,pre-test,-242.25
21.13,10:40:59,pre-test,-242.0
21.13,10:40:59,pre-test,-241.75
21.13,10:40:59,pre-test,-241.5
21.13,10:40:59,pre-test,-241.25
21.15,10:41:00,pre-test,-241.0
21.15,10:41:00,pre-test,-240.75
21.15,10:41:00,pre-test,-240.5
21.15,10:41:00,pre-test,-240.25
21.15,10:41:01,pre-test,-240.0
21.15,10:41:01,pre-test,-239.75
21.15,10:41:01,pre-test,-239.5
21.15,10:41:01,pre-test,-239.25
21.15,10:41:02,pre-test,-239.0
21.15,10:41:02,pre-test,-238.75
21.15,10:41:02,pre-test,-238.5
21.15,10:41:02,pre-test,-238.25
21.17,10:41:03,pre-test,-238.0
21.17,10:41:03,pre-test,-237.75
21.17,10:41:03,pre-test,-237.5
21.17,10:41:03,pre-test,-237.25
21.17,10:41:04,pre-test,-237.0
21.17,10:41:04,pre-test,-236.75
21.17,10:41:04,pre-test,-236.5
21.17,10:41:04,pre-test,-236.25
21.17,10:41:05,pre-test,-236.0
21.17,10:41:05,pre-test,-235.75
21.17,10:41:05,pre-test,-235.5
21.17,10:41:05,pre-test,-235.25
21.17,10:41:06,pre-test,-235.0
21.17,10:41:06,pre-test,-234.75
21.17,10:41:06,pre-test,-234.5
21.17,10:41:06,pre-test,-234.25
21.17,10:41:07,pre-test,-234.0
21.17,10:41:07,pre-test,-233.75
21.17,10:41:07,pre-test,-233.5
21.17,10:41:07,pre-test,-233.25
21.17,10:41:08,pre-test,-233.0
21.17,10:41:08,pre-test,-232.75
21.17,10:41:08,pre-test,-232.5
21.17,10:41:08,pre-test,-232.25
21.15,10:41:09,pre-test,-232.0
21.15,10:41:09,pre-test,-231.75
21.15,10:41:09,pre-test,-231.5
21.15,10:41:09,pre-test,-231.25
21.15,10:41:10,pre-test,-231.0
21.15,10:41:10,pre-test,-230.75
21.15,10:41:10,pre-test,-230.5
21.15,10:41:10,pre-test,-230.25
21.15,10:41:11,pre-test,-230.0
21.15,10:41:11,pre-test,-229.75
21.15,10:41:11,pre-test,-229.5
21.15,10:41:11,pre-test,-229.25
21.17,10:41:12,pre-test,-229.0
21.17,10:41:12,pre-test,-228.75
21.17,10:41:12,pre-test,-228.5
21.17,10:41:12,pre-test,-228.25
21.17,10:41:13,pre-test,-228.0
21.17,10:41:13,pre-test,-227.75
21.17,10:41:13,pre-test,-227.5
21.17,10:41:13,pre-test,-227.25
21.17,10:41:14,pre-test,-227.0
21.17,10:41:14,pre-test,-226.75
21.17,10:41:14,pre-test,-226.5
21.17,10:41:14,pre-test,-226.25
21.17,10:41:15,pre-test,-226.0
21.17,10:41:15,pre-test,-225.75
21.17,10:41:15,pre-test,-225.5
21.17,10:41:15,pre-test,-225.25
21.15,10:41:16,pre-test,-225.0
21.15,10:41:16,pre-test,-224.75
21.15,10:41:16,pre-test,-224.5
21.15,10:41:16,pre-test,-224.25
21.15,10:41:17,pre-test,-224.0
21.15,10:41:17,pre-test,-223.75
21.15,10:41:17,pre-test,-223.5
21.15,10:41:17,pre-test,-223.25
21.17,10:41:18,pre-test,-223.0
21.17,10:41:18,pre-test,-222.75
21.17,10:41:18,pre-test,-222.5
21.17,10:41:18,pre-test,-222.25
21.17,10:41:19,pre-test,-222.0
21.17,10:41:19,pre-test,-221.75
21.17,10:41:19,pre-test,-221.5
21.17,10:41:19,pre-test,-221.25
21.19,10:41:20,pre-test,-221.0
21.19,10:41:20,pre-test,-220.75
21.19,10:41:20,pre-test,-220.5
21.19,10:41:20,pre-test,-220.25
21.17,10:41:21,pre-test,-220.0
21.17,10:41:21,pre-test,-219.75
21.17,10:41:21,pre-test,-219.5
21.17,10:41:21,pre-test,-219.25
21.17,10:41:22,pre-test,-219.0
21.17,10:41:22,pre-test,-218.75
21.17,10:41:22,pre-test,-218.5
21.17,10:41:22,pre-test,-218.25
21.19,10:41:23,pre-test,-218.0
21.19,10:41:23,pre-test,-217.75
21.19,10:41:23,pre-test,-217.5
21.19,10:41:23,pre-test,-217.25
21.21,10:41:24,pre-test,-217.0
21.21,10:41:24,pre-test,-216.75
21.21,10:41:24,pre-test,-216.5
21.21,10:41:24,pre-test,-216.25
21.19,10:41:25,pre-test,-216.0
21.19,10:41:25,pre-test,-215.75
21.19,10:41:25,pre-test,-215.5
21.19,10:41:25,pre-test,-215.25
21.19,10:41:26,pre-test,-215.0
21.19,10:41:26,pre-test,-214.75
21.19,10:41:26,pre-test,-214.5
21.19,10:41:26,pre-test,-214.25
21.19,10:41:27,pre-test,-214.0
21.19,10:41:27,pre-test,-213.75
21.19,10:41:27,pre-test,-213.5
21.19,10:41:27,pre-test,-213.25
21.21,10:41:28,pre-test,-213.0
21.21,10:41:28,pre-test,-212.75
21.21,10:41:28,pre-test,-212.5
21.21,10:41:28,pre-test,-212.25
21.21,10:41:29,pre-test,-212.0
21.21,10:41:29,pre-test,-211.75
21.21,10:41:29,pre-test,-211.5
21.21,10:41:29,pre-test,-211.25
21.21,10:41:30,pre-test,-211.0
21.21,10:41:30,pre-test,-210.75
21.21,10:41:30,pre-test,-210.5
21.21,10:41:30,pre-test,-210.25
21.19,10:41:31,pre-test,-210.0
21.19,10:41:31,pre-test,-209.75
21.19,10:41:31,pre-test,-209.5
21.19,10:41:31,pre-test,-209.25
21.19,10:41:32,pre-test,-209.0
21.19,10:41:32,pre-test,-208.75
21.19,10:41:32,pre-test,-208.5
21.19,10:41:32,pre-test,-208.25
21.19,10:41:33,pre-test,-208.0
21.19,10:41:33,pre-test,-207.75
21.19,10:41:33,pre-test,-207.5
21.19,10:41:33,pre-test,-207.25
21.19,10:41:34,pre-test,-207.0
21.19,10:41:34,pre-test,-206.75
21.19,10:41:34,pre-test,-206.5
21.19,10:41:34,pre-test,-206.25
21.19,10:41:35,pre-test,-206.0
21.19,10:41:35,pre-test,-205.75
21.19,10:41:35,pre-test,-205.5
21.19,10:41:35,pre-test,-205.25
21.21,10:41:36,pre-test,-205.0
21.21,10:41:36,pre-test,-204.75
21.21,10:41:36,pre-test,-204.5
21.21,10:41:36,pre-test,-204.25
21.17,10:41:37,pre-test,-204.0
21.17,10:41:37,pre-test,-203.75
21.17,10:41:37,pre-test,-203.5
21.17,10:41:37,pre-test,-203.25
21.21,10:41:38,pre-test,-203.0
21.21,10:41:38,pre-test,-202.75
21.21,10:41:38,pre-test,-202.5
21.21,10:41:38,pre-test,-202.25
21.21,10:41:39,pre-test,-202.0
21.21,10:41:39,pre-test,-201.75
21.21,10:41:39,pre-test,-201.5
21.21,10:41:39,pre-test,-201.25
21.21,10:41:40,pre-test,-201.0
21.21,10:41:40,pre-test,-200.75
21.21,10:41:40,pre-test,-200.5
21.21,10:41:40,pre-test,-200.25
21.21,10:41:41,pre-test,-200.0
21.21,10:41:41,pre-test,-199.75
21.21,10:41:41,pre-test,-199.5
21.21,10:41:41,pre-test,-199.25
21.21,10:41:42,pre-test,-199.0
21.21,10:41:42,pre-test,-198.75
21.21,10:41:42,pre-test,-198.5
21.21,10:41:42,pre-test,-198.25
21.21,10:41:43,pre-test,-198.0
21.21,10:41:43,pre-test,-197.75
21.21,10:41:43,pre-test,-197.5
21.21,10:41:43,pre-test,-197.25
21.21,10:41:44,pre-test,-197.0
21.21,10:41:44,pre-test,-196.75
21.21,10:41:44,pre-test,-196.5
21.21,10:41:44,pre-test,-196.25
21.21,10:41:45,pre-test,-196.0
21.21,10:41:45,pre-test,-195.75
21.21,10:41:45,pre-test,-195.5
21.21,10:41:45,pre-test,-195.25
21.21,10:41:46,pre-test,-195.0
21.21,10:41:46,pre-test,-194.75
21.21,10:41:46,pre-test,-194.5
21.21,10:41:46,pre-test,-194.25
21.21,10:41:47,pre-test,-194.0
21.21,10:41:47,pre-test,-193.75
21.21,10:41:47,pre-test,-193.5
21.21,10:41:47,pre-test,-193.25
21.21,10:41:48,pre-test,-193.0
21.21,10:41:48,pre-test,-192.75
21.21,10:41:48,pre-test,-192.5
21.21,10:41:48,pre-test,-192.25
21.19,10:41:49,pre-test,-192.0
21.19,10:41:49,pre-test,-191.75
21.19,10:41:49,pre-test,-191.5
21.19,10:41:49,pre-test,-191.25
21.19,10:41:50,pre-test,-191.0
21.19,10:41:50,pre-test,-190.75
21.19,10:41:50,pre-test,-190.5
21.19,10:41:50,pre-test,-190.25
21.21,10:41:51,pre-test,-190.0
21.21,10:41:51,pre-test,-189.75
21.21,10:41:51,pre-test,-189.5
21.21,10:41:51,pre-test,-189.25
21.19,10:41:52,pre-test,-189.0
21.19,10:41:52,pre-test,-188.75
21.19,10:41:52,pre-test,-188.5
21.19,10:41:52,pre-test,-188.25
21.21,10:41:53,pre-test,-188.0
21.21,10:41:53,pre-test,-187.75
21.21,10:41:53,pre-test,-187.5
21.21,10:41:53,pre-test,-187.25
21.21,10:41:54,pre-test,-187.0
21.21,10:41:54,pre-test,-186.75
21.21,10:41:54,pre-test,-186.5
21.21,10:41:54,pre-test,-186.25
21.23,10:41:55,pre-test,-186.0
21.23,10:41:55,pre-test,-185.75
21.23,10:41:55,pre-test,-185.5
21.23,10:41:55,pre-test,-185.25
21.23,10:41:56,pre-test,-185.0
21.23,10:41:56,pre-test,-184.75
21.23,10:41:56,pre-test,-184.5
21.23,10:41:56,pre-test,-184.25
21.23,10:41:57,pre-test,-184.0
21.23,10:41:57,pre-test,-183.75
21.23,10:41:57,pre-test,-183.5
21.23,10:41:57,pre-test,-183.25
21.21,10:41:58,pre-test,-183.0
21.21,10:41:58,pre-test,-182.75
21.21,10:41:58,pre-test,-182.5
21.21,10:41:58,pre-test,-182.25
21.25,10:41:59,pre-test,-182.0
21.25,10:41:59,pre-test,-181.75
21.25,10:41:59,pre-test,-181.5
21.25,10:41:59,pre-test,-181.25
21.25,10:42:00,pre-test,-181.0
21.25,10:42:00,pre-test,-180.75
21.25,10:42:00,pre-test,-180.5
21.25,10:42:00,pre-test,-180.25
21.21,10:42:01,pre-test,-180.0
21.21,10:42:01,pre-test,-179.75
21.21,10:42:01,pre-test,-179.5
21.21,10:42:01,pre-test,-179.25
21.25,10:42:02,pre-test,-179.0
21.25,10:42:02,pre-test,-178.75
21.25,10:42:02,pre-test,-178.5
21.25,10:42:02,pre-test,-178.25
21.23,10:42:03,pre-test,-178.0
21.23,10:42:03,pre-test,-177.75
21.23,10:42:03,pre-test,-177.5
21.23,10:42:03,pre-test,-177.25
21.27,10:42:04,pre-test,-177.0
21.27,10:42:04,pre-test,-176.75
21.27,10:42:04,pre-test,-176.5
21.27,10:42:04,pre-test,-176.25
21.23,10:42:05,pre-test,-176.0
21.23,10:42:05,pre-test,-175.75
21.23,10:42:05,pre-test,-175.5
21.23,10:42:05,pre-test,-175.25
21.25,10:42:06,pre-test,-175.0
21.25,10:42:06,pre-test,-174.75
21.25,10:42:06,pre-test,-174.5
21.25,10:42:06,pre-test,-174.25
21.27,10:42:07,pre-test,-174.0
21.27,10:42:07,pre-test,-173.75
21.27,10:42:07,pre-test,-173.5
21.27,10:42:07,pre-test,-173.25
21.25,10:42:08,pre-test,-173.0
21.25,10:42:08,pre-test,-172.75
21.25,10:42:08,pre-test,-172.5
21.25,10:42:08,pre-test,-172.25
21.27,10:42:09,pre-test,-172.0
21.27,10:42:09,pre-test,-171.75
21.27,10:42:09,pre-test,-171.5
21.27,10:42:09,pre-test,-171.25
21.27,10:42:10,pre-test,-171.0
21.27,10:42:10,pre-test,-170.75
21.27,10:42:10,pre-test,-170.5
21.27,10:42:10,pre-test,-170.25
21.25,10:42:11,pre-test,-170.0
21.25,10:42:11,pre-test,-169.75
21.25,10:42:11,pre-test,-169.5
21.25,10:42:11,pre-test,-169.25
21.27,10:42:12,pre-test,-169.0
21.27,10:42:12,pre-test,-168.75
21.27,10:42:12,pre-test,-168.5
21.27,10:42:12,pre-test,-168.25
21.27,10:42:13,pre-test,-168.0
21.27,10:42:13,pre-test,-167.75
21.27,10:42:13,pre-test,-167.5
21.27,10:42:13,pre-test,-167.25
21.27,10:42:14,pre-test,-167.0
21.27,10:42:14,pre-test,-166.75
21.27,10:42:14,pre-test,-166.5
21.27,10:42:14,pre-test,-166.25
21.27,10:42:15,pre-test,-166.0
21.27,10:42:15,pre-test,-165.75
21.27,10:42:15,pre-test,-165.5
21.27,10:42:15,pre-test,-165.25
21.25,10:42:16,pre-test,-165.0
21.25,10:42:16,pre-test,-164.75
21.25,10:42:16,pre-test,-164.5
21.25,10:42:16,pre-test,-164.25
21.25,10:42:17,pre-test,-164.0
21.25,10:42:17,pre-test,-163.75
21.25,10:42:17,pre-test,-163.5
21.25,10:42:17,pre-test,-163.25
21.27,10:42:18,pre-test,-163.0
21.27,10:42:18,pre-test,-162.75
21.27,10:42:18,pre-test,-162.5
21.27,10:42:18,pre-test,-162.25
21.23,10:42:19,pre-test,-162.0
21.23,10:42:19,pre-test,-161.75
21.23,10:42:19,pre-test,-161.5
21.23,10:42:19,pre-test,-161.25
21.29,10:42:20,pre-test,-161.0
21.29,10:42:20,pre-test,-160.75
21.29,10:42:20,pre-test,-160.5
21.29,10:42:20,pre-test,-160.25
21.29,10:42:21,pre-test,-160.0
21.29,10:42:21,pre-test,-159.75
21.29,10:42:21,pre-test,-159.5
21.29,10:42:21,pre-test,-159.25
21.29,10:42:22,pre-test,-159.0
21.29,10:42:22,pre-test,-158.75
21.29,10:42:22,pre-test,-158.5
21.29,10:42:22,pre-test,-158.25
21.29,10:42:23,pre-test,-158.0
21.29,10:42:23,pre-test,-157.75
21.29,10:42:23,pre-test,-157.5
21.29,10:42:23,pre-test,-157.25
21.27,10:42:24,pre-test,-157.0
21.27,10:42:24,pre-test,-156.75
21.27,10:42:24,pre-test,-156.5
21.27,10:42:24,pre-test,-156.25
21.27,10:42:25,pre-test,-156.0
21.27,10:42:25,pre-test,-155.75
21.27,10:42:25,pre-test,-155.5
21.27,10:42:25,pre-test,-155.25
21.27,10:42:26,pre-test,-155.0
21.27,10:42:26,pre-test,-154.75
21.27,10:42:26,pre-test,-154.5
21.27,10:42:26,pre-test,-154.25
21.27,10:42:27,pre-test,-154.0
21.27,10:42:27,pre-test,-153.75
21.27,10:42:27,pre-test,-153.5
21.27,10:42:27,pre-test,-153.25
21.25,10:42:28,pre-test,-153.0
21.25,10:42:28,pre-test,-152.75
21.25,10:42:28,pre-test,-152.5
21.25,10:42:28,pre-test,-152.25
21.27,10:42:29,pre-test,-152.0
21.27,10:42:29,pre-test,-151.75
21.27,10:42:29,pre-test,-151.5
21.27,10:42:29,pre-test,-151.25
21.27,10:42:30,pre-test,-151.0
21.27,10:42:30,pre-test,-150.75
21.27,10:42:30,pre-test,-150.5
21.27,10:42:30,pre-test,-150.25
21.27,10:42:31,pre-test,-150.0
21.27,10:42:31,pre-test,-149.75
21.27,10:42:31,pre-test,-149.5
21.27,10:42:31,pre-test,-149.25
21.29,10:42:32,pre-test,-149.0
21.29,10:42:32,pre-test,-148.75
21.29,10:42:32,pre-test,-148.5
21.29,10:42:32,pre-test,-148.25
21.29,10:42:33,pre-test,-148.0
21.29,10:42:33,pre-test,-147.75
21.29,10:42:33,pre-test,-147.5
21.29,10:42:33,pre-test,-147.25
21.27,10:42:34,pre-test,-147.0
21.27,10:42:34,pre-test,-146.75
21.27,10:42:34,pre-test,-146.5
21.27,10:42:34,pre-test,-146.25
21.57,10:42:35,pre-test,-146.0
21.57,10:42:35,pre-test,-145.75
21.57,10:42:35,pre-test,-145.5
21.57,10:42:35,pre-test,-145.25
21.29,10:42:36,pre-test,-145.0
21.29,10:42:36,pre-test,-144.75
21.29,10:42:36,pre-test,-144.5
21.29,10:42:36,pre-test,-144.25
21.25,10:42:37,pre-test,-144.0
21.25,10:42:37,pre-test,-143.75
21.25,10:42:37,pre-test,-143.5
21.25,10:42:37,pre-test,-143.25
21.29,10:42:38,pre-test,-143.0
21.29,10:42:38,pre-test,-142.75
21.29,10:42:38,pre-test,-142.5
21.29,10:42:38,pre-test,-142.25
21.27,10:42:39,pre-test,-142.0
21.27,10:42:39,pre-test,-141.75
21.27,10:42:39,pre-test,-141.5
21.27,10:42:39,pre-test,-141.25
21.29,10:42:40,pre-test,-141.0
21.29,10:42:40,pre-test,-140.75
21.29,10:42:40,pre-test,-140.5
21.29,10:42:40,pre-test,-140.25
21.29,10:42:41,pre-test,-140.0
21.29,10:42:41,pre-test,-139.75
21.29,10:42:41,pre-test,-139.5
21.29,10:42:41,pre-test,-139.25
21.29,10:42:42,pre-test,-139.0
21.29,10:42:42,pre-test,-138.75
21.29,10:42:42,pre-test,-138.5
21.29,10:42:42,pre-test,-138.25
21.27,10:42:43,pre-test,-138.0
21.27,10:42:43,pre-test,-137.75
21.27,10:42:43,pre-test,-137.5
21.27,10:42:43,pre-test,-137.25
21.31,10:42:44,pre-test,-137.0
21.31,10:42:44,pre-test,-136.75
21.31,10:42:44,pre-test,-136.5
21.31,10:42:44,pre-test,-136.25
21.29,10:42:45,pre-test,-136.0
21.29,10:42:45,pre-test,-135.75
21.29,10:42:45,pre-test,-135.5
21.29,10:42:45,pre-test,-135.25
21.31,10:42:46,pre-test,-135.0
21.31,10:42:46,pre-test,-134.75
21.31,10:42:46,pre-test,-134.5
21.31,10:42:46,pre-test,-134.25
21.29,10:42:47,pre-test,-134.0
21.29,10:42:47,pre-test,-133.75
21.29,10:42:47,pre-test,-133.5
21.29,10:42:47,pre-test,-133.25
21.29,10:42:48,pre-test,-133.0
21.29,10:42:48,pre-test,-132.75
21.29,10:42:48,pre-test,-132.5
21.29,10:42:48,pre-test,-132.25
21.31,10:42:49,pre-test,-132.0
21.31,10:42:49,pre-test,-131.75
21.31,10:42:49,pre-test,-131.5
21.31,10:42:49,pre-test,-131.25
21.29,10:42:50,pre-test,-131.0
21.29,10:42:50,pre-test,-130.75
21.29,10:42:50,pre-test,-130.5
21.29,10:42:50,pre-test,-130.25
21.29,10:42:51,pre-test,-130.0
21.29,10:42:51,pre-test,-129.75
21.29,10:42:51,pre-test,-129.5
21.29,10:42:51,pre-test,-129.25
21.29,10:42:52,pre-test,-129.0
21.29,10:42:52,pre-test,-128.75
21.29,10:42:52,pre-test,-128.5
21.29,10:42:52,pre-test,-128.25
21.27,10:42:53,pre-test,-128.0
21.27,10:42:53,pre-test,-127.75
21.27,10:42:53,pre-test,-127.5
21.27,10:42:53,pre-test,-127.25
21.31,10:42:54,pre-test,-127.0
21.31,10:42:54,pre-test,-126.75
21.31,10:42:54,pre-test,-126.5
21.31,10:42:54,pre-test,-126.25
21.31,10:42:55,pre-test,-126.0
21.31,10:42:55,pre-test,-125.75
