EDA,timestamp,time_seconds,period
0.015376,10:48:01,-300.0,pre-test
0.030752,10:48:01,-299.75,pre-test
0.119164,10:48:02,-299.5,pre-test
0.152478,10:48:02,-299.25,pre-test
0.166573,10:48:02,-299.0,pre-test
0.193481,10:48:02,-298.75,pre-test
0.24089,10:48:03,-298.5,pre-test
0.266517,10:48:03,-298.25,pre-test
0.265236,10:48:03,-298.0,pre-test
0.254985,10:48:03,-297.75,pre-test
0.228077,10:48:04,-297.5,pre-test
0.189637,10:48:04,-297.25,pre-test
0.188356,10:48:04,-297.0,pre-test
0.226796,10:48:04,-296.75,pre-test
0.261392,10:48:05,-296.5,pre-test
0.275486,10:48:05,-296.25,pre-test
0.290862,10:48:05,-296.0,pre-test
0.293425,10:48:05,-295.75,pre-test
0.301113,10:48:06,-295.5,pre-test
0.31777,10:48:06,-295.25,pre-test
0.312645,10:48:06,-295.0,pre-test
0.312645,10:48:06,-294.75,pre-test
0.320333,10:48:07,-294.5,pre-test
0.343397,10:48:07,-294.25,pre-test
0.35621,10:48:07,-294.0,pre-test
0.376711,10:48:07,-293.75,pre-test
0.343397,10:48:08,-293.5,pre-test
0.338271,10:48:08,-293.25,pre-test
0.331865,10:48:08,-293.0,pre-test
0.324177,10:48:08,-292.75,pre-test
0.311363,10:48:09,-292.5,pre-test
0.288299,10:48:09,-292.25,pre-test
0.294706,10:48:09,-292.0,pre-test
0.287018,10:48:09,-291.75,pre-test
0.304957,10:48:10,-291.5,pre-test
0.306238,10:48:10,-291.25,pre-test
0.310082,10:48:10,-291.0,pre-test
0.316489,10:48:10,-290.75,pre-test
0.315207,10:48:11,-290.5,pre-test
0.304957,10:48:11,-290.25,pre-test
0.31777,10:48:11,-290.0,pre-test
0.315207,10:48:11,-289.75,pre-test
0.321614,10:48:12,-289.5,pre-test
0.310082,10:48:12,-289.25,pre-test
0.303675,10:48:12,-289.0,pre-test
0.303675,10:48:12,-288.75,pre-test
0.301113,10:48:13,-288.5,pre-test
0.301113,10:48:13,-288.25,pre-test
0.301113,10:48:13,-288.0,pre-test
0.301113,10:48:13,-287.75,pre-test
0.304957,10:48:14,-287.5,pre-test
0.307519,10:48:14,-287.25,pre-test
0.302394,10:48:14,-287.0,pre-test
0.299831,10:48:14,-286.75,pre-test
0.302394,10:48:15,-286.5,pre-test
0.301113,10:48:15,-286.25,pre-test
0.301113,10:48:15,-286.0,pre-test
0.302394,10:48:15,-285.75,pre-test
0.299831,10:48:16,-285.5,pre-test
0.297269,10:48:16,-285.25,pre-test
0.29855,10:48:16,-285.0,pre-test
0.295987,10:48:16,-284.75,pre-test
0.299831,10:48:17,-284.5,pre-test
0.297269,10:48:17,-284.25,pre-test
0.29855,10:48:17,-284.0,pre-test
0.297269,10:48:17,-283.75,pre-test
0.295987,10:48:18,-283.5,pre-test
0.294706,10:48:18,-283.25,pre-test
0.294706,10:48:18,-283.0,pre-test
0.294706,10:48:18,-282.75,pre-test
0.295987,10:48:19,-282.5,pre-test
0.294706,10:48:19,-282.25,pre-test
0.297269,10:48:19,-282.0,pre-test
0.295987,10:48:19,-281.75,pre-test
0.294706,10:48:20,-281.5,pre-test
0.293425,10:48:20,-281.25,pre-test
0.292143,10:48:20,-281.0,pre-test
0.294706,10:48:20,-280.75,pre-test
0.292143,10:48:21,-280.5,pre-test
0.292143,10:48:21,-280.25,pre-test
0.292143,10:48:21,-280.0,pre-test
0.292143,10:48:21,-279.75,pre-test
0.290862,10:48:22,-279.5,pre-test
0.290862,10:48:22,-279.25,pre-test
0.290862,10:48:22,-279.0,pre-test
0.288299,10:48:22,-278.75,pre-test
0.289581,10:48:23,-278.5,pre-test
0.287018,10:48:23,-278.25,pre-test
0.287018,10:48:23,-278.0,pre-test
0.285737,10:48:23,-277.75,pre-test
0.285737,10:48:24,-277.5,pre-test
0.285737,10:48:24,-277.25,pre-test
0.283174,10:48:24,-277.0,pre-test
0.285737,10:48:24,-276.75,pre-test
0.287018,10:48:25,-276.5,pre-test
0.287018,10:48:25,-276.25,pre-test
0.283174,10:48:25,-276.0,pre-test
0.283174,10:48:25,-275.75,pre-test
0.283174,10:48:26,-275.5,pre-test
0.283174,10:48:26,-275.25,pre-test
0.284455,10:48:26,-275.0,pre-test
0.283174,10:48:26,-274.75,pre-test
0.283174,10:48:27,-274.5,pre-test
0.275486,10:48:27,-274.25,pre-test
0.288299,10:48:27,-274.0,pre-test
0.272923,10:48:27,-273.75,pre-test
0.276767,10:48:28,-273.5,pre-test
0.287018,10:48:28,-273.25,pre-test
0.289581,10:48:28,-273.0,pre-test
0.288299,10:48:28,-272.75,pre-test
0.289581,10:48:29,-272.5,pre-test
0.289581,10:48:29,-272.25,pre-test
0.287018,10:48:29,-272.0,pre-test
0.288299,10:48:29,-271.75,pre-test
0.287018,10:48:30,-271.5,pre-test
0.285737,10:48:30,-271.25,pre-test
0.288299,10:48:30,-271.0,pre-test
0.289581,10:48:30,-270.75,pre-test
0.288299,10:48:31,-270.5,pre-test
0.287018,10:48:31,-270.25,pre-test
0.287018,10:48:31,-270.0,pre-test
0.287018,10:48:31,-269.75,pre-test
0.289581,10:48:32,-269.5,pre-test
0.287018,10:48:32,-269.25,pre-test
0.285737,10:48:32,-269.0,pre-test
0.281893,10:48:32,-268.75,pre-test
0.281893,10:48:33,-268.5,pre-test
0.278049,10:48:33,-268.25,pre-test
0.278049,10:48:33,-268.0,pre-test
0.276767,10:48:33,-267.75,pre-test
0.276767,10:48:34,-267.5,pre-test
0.278049,10:48:34,-267.25,pre-test
0.281893,10:48:34,-267.0,pre-test
0.280611,10:48:34,-266.75,pre-test
0.278049,10:48:35,-266.5,pre-test
0.275486,10:48:35,-266.25,pre-test
0.275486,10:48:35,-266.0,pre-test
0.276767,10:48:35,-265.75,pre-test
0.275486,10:48:36,-265.5,pre-test
0.276767,10:48:36,-265.25,pre-test
0.278049,10:48:36,-265.0,pre-test
0.27933,10:48:36,-264.75,pre-test
0.280611,10:48:37,-264.5,pre-test
0.278049,10:48:37,-264.25,pre-test
0.281893,10:48:37,-264.0,pre-test
0.278049,10:48:37,-263.75,pre-test
0.280611,10:48:38,-263.5,pre-test
0.27933,10:48:38,-263.25,pre-test
0.278049,10:48:38,-263.0,pre-test
0.276767,10:48:38,-262.75,pre-test
0.27933,10:48:39,-262.5,pre-test
0.275486,10:48:39,-262.25,pre-test
