HR,timestamp,period
69.18,09:11:06,in-test
68.98,09:11:07,in-test
68.78,09:11:08,in-test
68.7,09:11:09,in-test
68.58,09:11:10,in-test
68.45,09:11:11,in-test
68.27,09:11:12,in-test
68.38,09:11:13,in-test
68.55,09:11:14,in-test
68.7,09:11:15,in-test
68.87,09:11:16,in-test
69.07,09:11:17,in-test
69.28,09:11:18,in-test
69.57,09:11:19,in-test
69.87,09:11:20,in-test
70.15,09:11:21,in-test
70.42,09:11:22,in-test
70.68,09:11:23,in-test
70.9,09:11:24,in-test
71.12,09:11:25,in-test
71.32,09:11:26,in-test
71.5,09:11:27,in-test
71.72,09:11:28,in-test
71.97,09:11:29,in-test
72.2,09:11:30,in-test
72.43,09:11:31,in-test
72.7,09:11:32,in-test
73.0,09:11:33,in-test
73.35,09:11:34,in-test
73.73,09:11:35,in-test
74.1,09:11:36,in-test
74.45,09:11:37,in-test
74.83,09:11:38,in-test
75.23,09:11:39,in-test
75.63,09:11:40,in-test
76.05,09:11:41,in-test
76.52,09:11:42,in-test
76.97,09:11:43,in-test
77.47,09:11:44,in-test
77.97,09:11:45,in-test
78.43,09:11:46,in-test
78.93,09:11:47,in-test
79.48,09:11:48,in-test
80.12,09:11:49,in-test
80.78,09:11:50,in-test
81.52,09:11:51,in-test
82.15,09:11:52,in-test
82.73,09:11:53,in-test
83.3,09:11:54,in-test
83.9,09:11:55,in-test
84.3,09:11:56,in-test
84.7,09:11:57,in-test
85.12,09:11:58,in-test
85.55,09:11:59,in-test
86.0,09:12:00,in-test
86.43,09:12:01,in-test
86.92,09:12:02,in-test
87.45,09:12:03,in-test
87.93,09:12:04,in-test
88.4,09:12:05,in-test
88.88,09:12:06,in-test
89.4,09:12:07,in-test
89.93,09:12:08,in-test
90.32,09:12:09,in-test
90.7,09:12:10,in-test
91.08,09:12:11,in-test
91.47,09:12:12,in-test
91.53,09:12:13,in-test
91.57,09:12:14,in-test
91.58,09:12:15,in-test
91.58,09:12:16,in-test
91.37,09:12:17,in-test
91.17,09:12:18,in-test
90.88,09:12:19,in-test
90.6,09:12:20,in-test
90.32,09:12:21,in-test
90.05,09:12:22,in-test
89.77,09:12:23,in-test
89.52,09:12:24,in-test
89.27,09:12:25,in-test
89.03,09:12:26,in-test
88.82,09:12:27,in-test
88.57,09:12:28,in-test
88.28,09:12:29,in-test
88.02,09:12:30,in-test
87.77,09:12:31,in-test
87.52,09:12:32,in-test
87.25,09:12:33,in-test
86.93,09:12:34,in-test
86.67,09:12:35,in-test
86.4,09:12:36,in-test
86.12,09:12:37,in-test
85.78,09:12:38,in-test
85.38,09:12:39,in-test
84.95,09:12:40,in-test
84.47,09:12:41,in-test
84.0,09:12:42,in-test
83.52,09:12:43,in-test
83.03,09:12:44,in-test
82.53,09:12:45,in-test
82.03,09:12:46,in-test
81.43,09:12:47,in-test
80.77,09:12:48,in-test
80.03,09:12:49,in-test
79.27,09:12:50,in-test
78.5,09:12:51,in-test
77.97,09:12:52,in-test
77.37,09:12:53,in-test
76.8,09:12:54,in-test
76.18,09:12:55,in-test
75.52,09:12:56,in-test
74.87,09:12:57,in-test
74.2,09:12:58,in-test
73.5,09:12:59,in-test
72.8,09:13:00,in-test
72.28,09:13:01,in-test
71.95,09:13:02,in-test
71.65,09:13:03,in-test
71.37,09:13:04,in-test
71.1,09:13:05,in-test
70.83,09:13:06,in-test
70.58,09:13:07,in-test
70.33,09:13:08,in-test
70.07,09:13:09,in-test
69.8,09:13:10,in-test
69.53,09:13:11,in-test
69.28,09:13:12,in-test
69.02,09:13:13,in-test
68.75,09:13:14,in-test
68.52,09:13:15,in-test
68.28,09:13:16,in-test
68.4,09:13:17,in-test
68.4,09:13:18,in-test
68.4,09:13:19,in-test
68.47,09:13:20,in-test
68.6,09:13:21,in-test
68.75,09:13:22,in-test
68.92,09:13:23,in-test
69.13,09:13:24,in-test
69.43,09:13:25,in-test
69.75,09:13:26,in-test
70.03,09:13:27,in-test
70.3,09:13:28,in-test
70.62,09:13:29,in-test
70.93,09:13:30,in-test
71.27,09:13:31,in-test
71.57,09:13:32,in-test
71.87,09:13:33,in-test
72.2,09:13:34,in-test
72.5,09:13:35,in-test
72.8,09:13:36,in-test
73.15,09:13:37,in-test
73.47,09:13:38,in-test
73.85,09:13:39,in-test
74.22,09:13:40,in-test
74.62,09:13:41,in-test
74.98,09:13:42,in-test
75.37,09:13:43,in-test
75.6,09:13:44,in-test
75.85,09:13:45,in-test
76.12,09:13:46,in-test
76.48,09:13:47,in-test
76.87,09:13:48,in-test
77.23,09:13:49,in-test
77.65,09:13:50,in-test
78.03,09:13:51,in-test
78.25,09:13:52,in-test
78.52,09:13:53,in-test
78.7,09:13:54,in-test
78.92,09:13:55,in-test
79.18,09:13:56,in-test
79.42,09:13:57,in-test
79.68,09:13:58,in-test
79.97,09:13:59,in-test
80.25,09:14:00,in-test
80.35,09:14:01,in-test
80.27,09:14:02,in-test
80.1,09:14:03,in-test
79.88,09:14:04,in-test
79.62,09:14:05,in-test
79.35,09:14:06,in-test
79.0,09:14:07,in-test
78.63,09:14:08,in-test
78.27,09:14:09,in-test
77.9,09:14:10,in-test
77.52,09:14:11,in-test
77.15,09:14:12,in-test
76.82,09:14:13,in-test
76.65,09:14:14,in-test
76.4,09:14:15,in-test
76.12,09:14:16,in-test
75.7,09:14:17,in-test
75.4,09:14:18,in-test
75.12,09:14:19,in-test
74.77,09:14:20,in-test
74.37,09:14:21,in-test
73.93,09:14:22,in-test
73.55,09:14:23,in-test
73.13,09:14:24,in-test
72.67,09:14:25,in-test
72.13,09:14:26,in-test
71.63,09:14:27,in-test
71.17,09:14:28,in-test
70.65,09:14:29,in-test
70.15,09:14:30,in-test
69.62,09:14:31,in-test
69.1,09:14:32,in-test
68.67,09:14:33,in-test
68.2,09:14:34,in-test
67.72,09:14:35,in-test
67.25,09:14:36,in-test
66.73,09:14:37,in-test
66.22,09:14:38,in-test
65.7,09:14:39,in-test
65.23,09:14:40,in-test
64.78,09:14:41,in-test
64.27,09:14:42,in-test
63.7,09:14:43,in-test
63.28,09:14:44,in-test
62.88,09:14:45,in-test
62.5,09:14:46,in-test
62.1,09:14:47,in-test
61.75,09:14:48,in-test
61.43,09:14:49,in-test
61.1,09:14:50,in-test
60.8,09:14:51,in-test
60.5,09:14:52,in-test
60.2,09:14:53,in-test
59.93,09:14:54,in-test
59.67,09:14:55,in-test
59.4,09:14:56,in-test
59.08,09:14:57,in-test
58.75,09:14:58,in-test
58.42,09:14:59,in-test
58.12,09:15:00,in-test
57.9,09:15:01,in-test
57.67,09:15:02,in-test
57.42,09:15:03,in-test
57.22,09:15:04,in-test
57.05,09:15:05,in-test
56.9,09:15:06,in-test
56.83,09:15:07,in-test
56.77,09:15:08,in-test
56.77,09:15:09,in-test
56.75,09:15:10,in-test
56.77,09:15:11,in-test
56.8,09:15:12,in-test
56.8,09:15:13,in-test
56.62,09:15:14,in-test
56.52,09:15:15,in-test
56.37,09:15:16,in-test
56.2,09:15:17,in-test
56.03,09:15:18,in-test
55.85,09:15:19,in-test
55.67,09:15:20,in-test
55.67,09:15:21,in-test
55.65,09:15:22,in-test
55.55,09:15:23,in-test
55.4,09:15:24,in-test
55.22,09:15:25,in-test
55.08,09:15:26,in-test
54.97,09:15:27,in-test
54.92,09:15:28,in-test
54.82,09:15:29,in-test
54.68,09:15:30,in-test
54.6,09:15:31,in-test
54.55,09:15:32,in-test
54.43,09:15:33,in-test
54.32,09:15:34,in-test
54.22,09:15:35,in-test
54.12,09:15:36,in-test
54.03,09:15:37,in-test
54.03,09:15:38,in-test
54.48,09:15:39,in-test
54.9,09:15:40,in-test
55.3,09:15:41,in-test
55.8,09:15:42,in-test
56.35,09:15:43,in-test
56.9,09:15:44,in-test
57.38,09:15:45,in-test
57.93,09:15:46,in-test
58.52,09:15:47,in-test
59.03,09:15:48,in-test
59.62,09:15:49,in-test
60.17,09:15:50,in-test
60.4,09:15:51,in-test
60.58,09:15:52,in-test
60.85,09:15:53,in-test
61.17,09:15:54,in-test
61.57,09:15:55,in-test
61.95,09:15:56,in-test
62.4,09:15:57,in-test
62.85,09:15:58,in-test
63.28,09:15:59,in-test
63.67,09:16:00,in-test
63.97,09:16:01,in-test
64.28,09:16:02,in-test
64.67,09:16:03,in-test
65.05,09:16:04,in-test
65.43,09:16:05,in-test
65.8,09:16:06,in-test
66.17,09:16:07,in-test
66.55,09:16:08,in-test
66.95,09:16:09,in-test
67.32,09:16:10,in-test
67.67,09:16:11,in-test
67.98,09:16:12,in-test
68.32,09:16:13,in-test
68.65,09:16:14,in-test
68.93,09:16:15,in-test
69.28,09:16:16,in-test
69.6,09:16:17,in-test
69.88,09:16:18,in-test
70.15,09:16:19,in-test
70.43,09:16:20,in-test
70.78,09:16:21,in-test
71.18,09:16:22,in-test
71.6,09:16:23,in-test
72.03,09:16:24,in-test
72.45,09:16:25,in-test
72.88,09:16:26,in-test
73.27,09:16:27,in-test
73.57,09:16:28,in-test
73.9,09:16:29,in-test
74.25,09:16:30,in-test
74.57,09:16:31,in-test
74.83,09:16:32,in-test
75.12,09:16:33,in-test
75.42,09:16:34,in-test
75.73,09:16:35,in-test
76.05,09:16:36,in-test
76.38,09:16:37,in-test
76.82,09:16:38,in-test
76.77,09:16:39,in-test
76.72,09:16:40,in-test
76.63,09:16:41,in-test
76.57,09:16:42,in-test
76.43,09:16:43,in-test
76.3,09:16:44,in-test
76.27,09:16:45,in-test
76.1,09:16:46,in-test
75.88,09:16:47,in-test
75.67,09:16:48,in-test
75.37,09:16:49,in-test
75.13,09:16:50,in-test
75.23,09:16:51,in-test
75.38,09:16:52,in-test
75.53,09:16:53,in-test
75.7,09:16:54,in-test
75.82,09:16:55,in-test
75.97,09:16:56,in-test
76.15,09:16:57,in-test
76.37,09:16:58,in-test
76.57,09:16:59,in-test
76.88,09:17:00,in-test
77.18,09:17:01,in-test
77.48,09:17:02,in-test
77.77,09:17:03,in-test
78.03,09:17:04,in-test
78.3,09:17:05,in-test
78.57,09:17:06,in-test
78.8,09:17:07,in-test
79.02,09:17:08,in-test
79.17,09:17:09,in-test
79.35,09:17:10,in-test
79.53,09:17:11,in-test
79.73,09:17:12,in-test
79.92,09:17:13,in-test
80.08,09:17:14,in-test
80.28,09:17:15,in-test
80.52,09:17:16,in-test
80.8,09:17:17,in-test
81.12,09:17:18,in-test
81.48,09:17:19,in-test
81.83,09:17:20,in-test
81.95,09:17:21,in-test
82.03,09:17:22,in-test
81.98,09:17:23,in-test
82.03,09:17:24,in-test
82.17,09:17:25,in-test
82.3,09:17:26,in-test
82.47,09:17:27,in-test
82.65,09:17:28,in-test
82.87,09:17:29,in-test
83.02,09:17:30,in-test
83.18,09:17:31,in-test
83.42,09:17:32,in-test
83.6,09:17:33,in-test
83.77,09:17:34,in-test
83.9,09:17:35,in-test
84.05,09:17:36,in-test
84.18,09:17:37,in-test
84.18,09:17:38,in-test
84.2,09:17:39,in-test
84.22,09:17:40,in-test
84.25,09:17:41,in-test
84.28,09:17:42,in-test
84.38,09:17:43,in-test
84.48,09:17:44,in-test
84.52,09:17:45,in-test
84.58,09:17:46,in-test
84.63,09:17:47,in-test
84.67,09:17:48,in-test
84.68,09:17:49,in-test
84.68,09:17:50,in-test
84.67,09:17:51,in-test
84.65,09:17:52,in-test
84.52,09:17:53,in-test
84.32,09:17:54,in-test
84.12,09:17:55,in-test
83.9,09:17:56,in-test
83.65,09:17:57,in-test
83.38,09:17:58,in-test
83.1,09:17:59,in-test
82.72,09:18:00,in-test
82.35,09:18:01,in-test
81.97,09:18:02,in-test
81.57,09:18:03,in-test
81.13,09:18:04,in-test
80.75,09:18:05,in-test
80.35,09:18:06,in-test
79.95,09:18:07,in-test
79.57,09:18:08,in-test
79.2,09:18:09,in-test
78.85,09:18:10,in-test
78.53,09:18:11,in-test
78.25,09:18:12,in-test
78.0,09:18:13,in-test
77.92,09:18:14,in-test
77.8,09:18:15,in-test
77.67,09:18:16,in-test
77.55,09:18:17,in-test
77.4,09:18:18,in-test
77.2,09:18:19,in-test
77.0,09:18:20,in-test
76.82,09:18:21,in-test
76.65,09:18:22,in-test
76.65,09:18:23,in-test
76.62,09:18:24,in-test
76.47,09:18:25,in-test
76.28,09:18:26,in-test
76.08,09:18:27,in-test
75.85,09:18:28,in-test
75.6,09:18:29,in-test
75.38,09:18:30,in-test
75.15,09:18:31,in-test
74.87,09:18:32,in-test
74.6,09:18:33,in-test
74.37,09:18:34,in-test
74.1,09:18:35,in-test
73.82,09:18:36,in-test
73.75,09:18:37,in-test
73.65,09:18:38,in-test
73.57,09:18:39,in-test
73.55,09:18:40,in-test
73.57,09:18:41,in-test
73.57,09:18:42,in-test
73.58,09:18:43,in-test
73.58,09:18:44,in-test
73.63,09:18:45,in-test
73.77,09:18:46,in-test
73.92,09:18:47,in-test
74.08,09:18:48,in-test
74.27,09:18:49,in-test
74.45,09:18:50,in-test
74.63,09:18:51,in-test
74.8,09:18:52,in-test
74.88,09:18:53,in-test
75.03,09:18:54,in-test
75.15,09:18:55,in-test
75.23,09:18:56,in-test
75.32,09:18:57,in-test
75.37,09:18:58,in-test
75.47,09:18:59,in-test
75.53,09:19:00,in-test
75.63,09:19:01,in-test
75.72,09:19:02,in-test
75.87,09:19:03,in-test
76.0,09:19:04,in-test
76.1,09:19:05,in-test
76.22,09:19:06,in-test
76.35,09:19:07,in-test
76.47,09:19:08,in-test
76.6,09:19:09,in-test
76.68,09:19:10,in-test
76.82,09:19:11,in-test
76.78,09:19:12,in-test
76.8,09:19:13,in-test
76.67,09:19:14,in-test
76.6,09:19:15,in-test
76.62,09:19:16,in-test
76.58,09:19:17,in-test
76.57,09:19:18,in-test
76.68,09:19:19,in-test
76.8,09:19:20,in-test
76.87,09:19:21,in-test
76.92,09:19:22,in-test
76.97,09:19:23,in-test
77.03,09:19:24,in-test
77.12,09:19:25,in-test
77.23,09:19:26,in-test
77.38,09:19:27,in-test
77.6,09:19:28,in-test
77.87,09:19:29,in-test
78.2,09:19:30,in-test
78.57,09:19:31,in-test
78.92,09:19:32,in-test
79.27,09:19:33,in-test
79.67,09:19:34,in-test
80.13,09:19:35,in-test
80.58,09:19:36,in-test
80.85,09:19:37,in-test
81.17,09:19:38,in-test
81.52,09:19:39,in-test
81.82,09:19:40,in-test
82.1,09:19:41,in-test
82.4,09:19:42,in-test
82.72,09:19:43,in-test
83.05,09:19:44,in-test
83.32,09:19:45,in-test
83.48,09:19:46,in-test
83.67,09:19:47,in-test
83.87,09:19:48,in-test
84.08,09:19:49,in-test
84.2,09:19:50,in-test
84.33,09:19:51,in-test
84.53,09:19:52,in-test
84.85,09:19:53,in-test
85.08,09:19:54,in-test
85.33,09:19:55,in-test
85.58,09:19:56,in-test
85.78,09:19:57,in-test
86.0,09:19:58,in-test
86.13,09:19:59,in-test
86.27,09:20:00,in-test
86.38,09:20:01,in-test
86.52,09:20:02,in-test
86.58,09:20:03,in-test
86.6,09:20:04,in-test
86.6,09:20:05,in-test
86.55,09:20:06,in-test
86.52,09:20:07,in-test
86.5,09:20:08,in-test
86.45,09:20:09,in-test
86.48,09:20:10,in-test
86.48,09:20:11,in-test
86.63,09:20:12,in-test
86.72,09:20:13,in-test
86.82,09:20:14,in-test
86.88,09:20:15,in-test
86.88,09:20:16,in-test
86.93,09:20:17,in-test
87.03,09:20:18,in-test
87.03,09:20:19,in-test
87.05,09:20:20,in-test
87.15,09:20:21,in-test
87.27,09:20:22,in-test
87.38,09:20:23,in-test
87.48,09:20:24,in-test
87.6,09:20:25,in-test
87.73,09:20:26,in-test
87.85,09:20:27,in-test
87.93,09:20:28,in-test
88.0,09:20:29,in-test
88.03,09:20:30,in-test
88.0,09:20:31,in-test
88.0,09:20:32,in-test
87.98,09:20:33,in-test
87.88,09:20:34,in-test
87.78,09:20:35,in-test
87.7,09:20:36,in-test
87.63,09:20:37,in-test
87.53,09:20:38,in-test
87.4,09:20:39,in-test
87.27,09:20:40,in-test
87.1,09:20:41,in-test
87.03,09:20:42,in-test
87.02,09:20:43,in-test
87.02,09:20:44,in-test
86.98,09:20:45,in-test
86.83,09:20:46,in-test
86.7,09:20:47,in-test
86.58,09:20:48,in-test
86.33,09:20:49,in-test
86.13,09:20:50,in-test
85.93,09:20:51,in-test
85.7,09:20:52,in-test
85.45,09:20:53,in-test
85.27,09:20:54,in-test
85.25,09:20:55,in-test
85.22,09:20:56,in-test
85.25,09:20:57,in-test
85.18,09:20:58,in-test
85.17,09:20:59,in-test
85.27,09:21:00,in-test
85.37,09:21:01,in-test
85.48,09:21:02,in-test
85.62,09:21:03,in-test
85.85,09:21:04,in-test
86.1,09:21:05,in-test
86.4,09:21:06,in-test
86.68,09:21:07,in-test
86.95,09:21:08,in-test
87.52,09:21:09,in-test
88.05,09:21:10,in-test
88.35,09:21:11,in-test
88.62,09:21:12,in-test
88.93,09:21:13,in-test
89.23,09:21:14,in-test
89.48,09:21:15,in-test
89.73,09:21:16,in-test
89.95,09:21:17,in-test
90.12,09:21:18,in-test
90.3,09:21:19,in-test
90.5,09:21:20,in-test
90.62,09:21:21,in-test
90.75,09:21:22,in-test
90.83,09:21:23,in-test
90.85,09:21:24,in-test
90.95,09:21:25,in-test
91.07,09:21:26,in-test
91.43,09:21:27,in-test
91.78,09:21:28,in-test
92.2,09:21:29,in-test
92.63,09:21:30,in-test
93.05,09:21:31,in-test
93.45,09:21:32,in-test
93.87,09:21:33,in-test
94.3,09:21:34,in-test
94.72,09:21:35,in-test
94.93,09:21:36,in-test
95.13,09:21:37,in-test
95.38,09:21:38,in-test
95.6,09:21:39,in-test
95.82,09:21:40,in-test
96.03,09:21:41,in-test
96.15,09:21:42,in-test
95.98,09:21:43,in-test
95.8,09:21:44,in-test
95.67,09:21:45,in-test
95.68,09:21:46,in-test
95.7,09:21:47,in-test
95.75,09:21:48,in-test
95.9,09:21:49,in-test
96.1,09:21:50,in-test
96.32,09:21:51,in-test
96.48,09:21:52,in-test
96.77,09:21:53,in-test
97.0,09:21:54,in-test
97.1,09:21:55,in-test
97.28,09:21:56,in-test
97.6,09:21:57,in-test
97.92,09:21:58,in-test
98.02,09:21:59,in-test
98.02,09:22:00,in-test
98.02,09:22:01,in-test
98.02,09:22:02,in-test
98.02,09:22:03,in-test
98.03,09:22:04,in-test
97.93,09:22:05,in-test
97.6,09:22:06,in-test
97.27,09:22:07,in-test
96.93,09:22:08,in-test
96.32,09:22:09,in-test
95.7,09:22:10,in-test
95.3,09:22:11,in-test
94.93,09:22:12,in-test
94.53,09:22:13,in-test
94.17,09:22:14,in-test
93.87,09:22:15,in-test
93.55,09:22:16,in-test
93.25,09:22:17,in-test
92.95,09:22:18,in-test
92.63,09:22:19,in-test
92.28,09:22:20,in-test
91.93,09:22:21,in-test
91.55,09:22:22,in-test
91.2,09:22:23,in-test
90.88,09:22:24,in-test
90.5,09:22:25,in-test
90.08,09:22:26,in-test
89.4,09:22:27,in-test
88.72,09:22:28,in-test
87.95,09:22:29,in-test
87.15,09:22:30,in-test
86.4,09:22:31,in-test
85.65,09:22:32,in-test
84.9,09:22:33,in-test
84.15,09:22:34,in-test
83.43,09:22:35,in-test
82.92,09:22:36,in-test
82.42,09:22:37,in-test
81.93,09:22:38,in-test
81.5,09:22:39,in-test
81.08,09:22:40,in-test
80.72,09:22:41,in-test
80.28,09:22:42,in-test
80.07,09:22:43,in-test
79.83,09:22:44,in-test
79.62,09:22:45,in-test
79.38,09:22:46,in-test
79.12,09:22:47,in-test
78.8,09:22:48,in-test
78.5,09:22:49,in-test
78.2,09:22:50,in-test
77.92,09:22:51,in-test
77.7,09:22:52,in-test
77.38,09:22:53,in-test
77.05,09:22:54,in-test
76.68,09:22:55,in-test
76.27,09:22:56,in-test
75.7,09:22:57,in-test
75.23,09:22:58,in-test
75.0,09:22:59,in-test
74.75,09:23:00,in-test
74.47,09:23:01,in-test
74.18,09:23:02,in-test
73.9,09:23:03,in-test
73.62,09:23:04,in-test
73.47,09:23:05,in-test
73.52,09:23:06,in-test
73.57,09:23:07,in-test
73.58,09:23:08,in-test
73.62,09:23:09,in-test
73.65,09:23:10,in-test
73.68,09:23:11,in-test
73.7,09:23:12,in-test
73.82,09:23:13,in-test
73.9,09:23:14,in-test
73.98,09:23:15,in-test
74.07,09:23:16,in-test
74.13,09:23:17,in-test
74.22,09:23:18,in-test
74.28,09:23:19,in-test
74.35,09:23:20,in-test
74.42,09:23:21,in-test
74.48,09:23:22,in-test
74.55,09:23:23,in-test
74.6,09:23:24,in-test
74.65,09:23:25,in-test
74.72,09:23:26,in-test
74.78,09:23:27,in-test
74.88,09:23:28,in-test
74.97,09:23:29,in-test
75.07,09:23:30,in-test
75.17,09:23:31,in-test
75.27,09:23:32,in-test
75.37,09:23:33,in-test
75.47,09:23:34,in-test
75.53,09:23:35,in-test
75.6,09:23:36,in-test
75.55,09:23:37,in-test
75.47,09:23:38,in-test
75.35,09:23:39,in-test
75.22,09:23:40,in-test
75.05,09:23:41,in-test
74.93,09:23:42,in-test
74.77,09:23:43,in-test
74.68,09:23:44,in-test
74.62,09:23:45,in-test
74.53,09:23:46,in-test
74.5,09:23:47,in-test
74.45,09:23:48,in-test
74.4,09:23:49,in-test
74.28,09:23:50,in-test
74.12,09:23:51,in-test
73.92,09:23:52,in-test
73.7,09:23:53,in-test
73.45,09:23:54,in-test
73.18,09:23:55,in-test
72.95,09:23:56,in-test
72.75,09:23:57,in-test
72.53,09:23:58,in-test
72.33,09:23:59,in-test
72.18,09:24:00,in-test
72.15,09:24:01,in-test
72.12,09:24:02,in-test
72.08,09:24:03,in-test
72.05,09:24:04,in-test
72.0,09:24:05,in-test
72.03,09:24:06,in-test
72.07,09:24:07,in-test
72.15,09:24:08,in-test
72.25,09:24:09,in-test
72.38,09:24:10,in-test
72.53,09:24:11,in-test
72.73,09:24:12,in-test
72.8,09:24:13,in-test
72.87,09:24:14,in-test
72.9,09:24:15,in-test
72.97,09:24:16,in-test
73.17,09:24:17,in-test
73.3,09:24:18,in-test
73.47,09:24:19,in-test
73.62,09:24:20,in-test
73.78,09:24:21,in-test
73.95,09:24:22,in-test
74.13,09:24:23,in-test
74.27,09:24:24,in-test
74.43,09:24:25,in-test
74.58,09:24:26,in-test
74.73,09:24:27,in-test
74.9,09:24:28,in-test
75.07,09:24:29,in-test
75.22,09:24:30,in-test
75.38,09:24:31,in-test
75.55,09:24:32,in-test
75.72,09:24:33,in-test
75.9,09:24:34,in-test
76.12,09:24:35,in-test
76.33,09:24:36,in-test
76.58,09:24:37,in-test
76.78,09:24:38,in-test
76.98,09:24:39,in-test
77.18,09:24:40,in-test
77.38,09:24:41,in-test
77.48,09:24:42,in-test
77.62,09:24:43,in-test
77.68,09:24:44,in-test
77.72,09:24:45,in-test
77.77,09:24:46,in-test
77.78,09:24:47,in-test
77.83,09:24:48,in-test
77.88,09:24:49,in-test
78.02,09:24:50,in-test
78.18,09:24:51,in-test
78.35,09:24:52,in-test
78.52,09:24:53,in-test
78.73,09:24:54,in-test
78.95,09:24:55,in-test
79.15,09:24:56,in-test
79.32,09:24:57,in-test
79.5,09:24:58,in-test
79.68,09:24:59,in-test
79.83,09:25:00,in-test
79.9,09:25:01,in-test
79.95,09:25:02,in-test
80.0,09:25:03,in-test
80.0,09:25:04,in-test
80.05,09:25:05,in-test
80.07,09:25:06,in-test
80.1,09:25:07,in-test
80.12,09:25:08,in-test
80.12,09:25:09,in-test
80.1,09:25:10,in-test
80.03,09:25:11,in-test
79.87,09:25:12,in-test
79.73,09:25:13,in-test
79.63,09:25:14,in-test
79.53,09:25:15,in-test
79.35,09:25:16,in-test
79.02,09:25:17,in-test
78.72,09:25:18,in-test
78.38,09:25:19,in-test
78.12,09:25:20,in-test
77.85,09:25:21,in-test
77.57,09:25:22,in-test
77.3,09:25:23,in-test
77.12,09:25:24,in-test
76.9,09:25:25,in-test
76.68,09:25:26,in-test
76.48,09:25:27,in-test
76.27,09:25:28,in-test
76.03,09:25:29,in-test
75.8,09:25:30,in-test
75.58,09:25:31,in-test
75.3,09:25:32,in-test
75.0,09:25:33,in-test
75.13,09:25:34,in-test
75.27,09:25:35,in-test
75.4,09:25:36,in-test
75.58,09:25:37,in-test
75.8,09:25:38,in-test
76.03,09:25:39,in-test
76.27,09:25:40,in-test
76.53,09:25:41,in-test
76.88,09:25:42,in-test
77.22,09:25:43,in-test
77.53,09:25:44,in-test
77.87,09:25:45,in-test
78.22,09:25:46,in-test
78.57,09:25:47,in-test
78.82,09:25:48,in-test
79.03,09:25:49,in-test
79.22,09:25:50,in-test
79.37,09:25:51,in-test
79.52,09:25:52,in-test
79.67,09:25:53,in-test
79.82,09:25:54,in-test
79.83,09:25:55,in-test
79.83,09:25:56,in-test
79.83,09:25:57,in-test
79.83,09:25:58,in-test
79.82,09:25:59,in-test
79.78,09:26:00,in-test
79.73,09:26:01,in-test
79.7,09:26:02,in-test
79.67,09:26:03,in-test
79.65,09:26:04,in-test
79.57,09:26:05,in-test
79.45,09:26:06,in-test
79.33,09:26:07,in-test
79.22,09:26:08,in-test
79.1,09:26:09,in-test
79.02,09:26:10,in-test
79.03,09:26:11,in-test
79.12,09:26:12,in-test
79.2,09:26:13,in-test
79.25,09:26:14,in-test
79.32,09:26:15,in-test
79.45,09:26:16,in-test
79.6,09:26:17,in-test
79.75,09:26:18,in-test
79.9,09:26:19,in-test
80.0,09:26:20,in-test
80.12,09:26:21,in-test
80.27,09:26:22,in-test
80.45,09:26:23,in-test
80.62,09:26:24,in-test
80.78,09:26:25,in-test
80.95,09:26:26,in-test
81.1,09:26:27,in-test
81.2,09:26:28,in-test
81.32,09:26:29,in-test
81.43,09:26:30,in-test
81.52,09:26:31,in-test
81.67,09:26:32,in-test
81.87,09:26:33,in-test
81.63,09:26:34,in-test
81.38,09:26:35,in-test
81.13,09:26:36,in-test
80.87,09:26:37,in-test
80.62,09:26:38,in-test
80.37,09:26:39,in-test
80.1,09:26:40,in-test
79.8,09:26:41,in-test
79.5,09:26:42,in-test
79.28,09:26:43,in-test
79.08,09:26:44,in-test
78.88,09:26:45,in-test
78.68,09:26:46,in-test
78.48,09:26:47,in-test
78.42,09:26:48,in-test
78.38,09:26:49,in-test
78.35,09:26:50,in-test
78.32,09:26:51,in-test
78.27,09:26:52,in-test
78.23,09:26:53,in-test
78.15,09:26:54,in-test
78.22,09:26:55,in-test
78.3,09:26:56,in-test
78.38,09:26:57,in-test
78.45,09:26:58,in-test
78.68,09:26:59,in-test
78.9,09:27:00,in-test
79.12,09:27:01,in-test
79.35,09:27:02,in-test
79.57,09:27:03,in-test
79.87,09:27:04,in-test
80.2,09:27:05,in-test
80.52,09:27:06,in-test
80.82,09:27:07,in-test
81.1,09:27:08,in-test
81.35,09:27:09,in-test
81.55,09:27:10,in-test
81.57,09:27:11,in-test
81.6,09:27:12,in-test
81.67,09:27:13,in-test
81.77,09:27:14,in-test
81.87,09:27:15,in-test
81.95,09:27:16,in-test
82.05,09:27:17,in-test
82.17,09:27:18,in-test
82.37,09:27:19,in-test
82.58,09:27:20,in-test
82.73,09:27:21,in-test
82.9,09:27:22,in-test
83.0,09:27:23,in-test
83.1,09:27:24,in-test
83.22,09:27:25,in-test
83.2,09:27:26,in-test
83.2,09:27:27,in-test
83.22,09:27:28,in-test
83.25,09:27:29,in-test
83.2,09:27:30,in-test
83.2,09:27:31,in-test
83.18,09:27:32,in-test
83.12,09:27:33,in-test
83.05,09:27:34,in-test
82.97,09:27:35,in-test
82.9,09:27:36,in-test
82.87,09:27:37,in-test
82.87,09:27:38,in-test
82.85,09:27:39,in-test
82.85,09:27:40,in-test
82.85,09:27:41,in-test
82.87,09:27:42,in-test
82.82,09:27:43,in-test
82.75,09:27:44,in-test
