,HR,timestamp,period,time_seconds
0,51.0,07:56:30,pre-test,0
1,56.0,07:56:31,pre-test,1
2,58.67,07:56:32,pre-test,2
3,60.0,07:56:33,pre-test,3
4,69.8,07:56:34,pre-test,4
5,76.33,07:56:35,pre-test,5
6,80.86,07:56:36,pre-test,6
7,84.12,07:56:37,pre-test,7
8,86.78,07:56:38,pre-test,8
9,89.0,07:56:39,pre-test,9
10,90.73,07:56:40,pre-test,10
11,92.0,07:56:41,pre-test,11
12,93.0,07:56:42,pre-test,12
13,93.57,07:56:43,pre-test,13
14,94.33,07:56:44,pre-test,14
15,95.12,07:56:45,pre-test,15
16,95.82,07:56:46,pre-test,16
17,96.33,07:56:47,pre-test,17
18,96.16,07:56:48,pre-test,18
19,96.0,07:56:49,pre-test,19
20,95.71,07:56:50,pre-test,20
21,95.59,07:56:51,pre-test,21
22,95.48,07:56:52,pre-test,22
23,95.42,07:56:53,pre-test,23
24,95.32,07:56:54,pre-test,24
25,95.27,07:56:55,pre-test,25
26,95.19,07:56:56,pre-test,26
27,95.18,07:56:57,pre-test,27
28,95.17,07:56:58,pre-test,28
29,95.17,07:56:59,pre-test,29
30,95.06,07:57:00,pre-test,30
31,95.0,07:57:01,pre-test,31
32,94.91,07:57:02,pre-test,32
33,94.85,07:57:03,pre-test,33
34,94.69,07:57:04,pre-test,34
35,95.61,07:57:05,pre-test,35
36,96.59,07:57:06,pre-test,36
37,97.53,07:57:07,pre-test,37
38,98.21,07:57:08,pre-test,38
39,98.82,07:57:09,pre-test,39
40,99.37,07:57:10,pre-test,40
41,100.05,07:57:11,pre-test,41
42,100.67,07:57:12,pre-test,42
43,101.32,07:57:13,pre-test,43
44,101.96,07:57:14,pre-test,44
45,102.54,07:57:15,pre-test,45
46,103.13,07:57:16,pre-test,46
47,103.73,07:57:17,pre-test,47
48,104.45,07:57:18,pre-test,48
49,105.06,07:57:19,pre-test,49
50,105.69,07:57:20,pre-test,50
51,106.31,07:57:21,pre-test,51
52,106.91,07:57:22,pre-test,52
53,107.2,07:57:23,pre-test,53
54,107.4,07:57:24,pre-test,54
55,107.62,07:57:25,pre-test,55
56,107.84,07:57:26,pre-test,56
57,108.03,07:57:27,pre-test,57
58,108.19,07:57:28,pre-test,58
59,108.33,07:57:29,pre-test,59
60,109.45,07:57:30,pre-test,60
61,110.37,07:57:31,pre-test,61
