HR,timestamp,period,time_seconds
107.2,08:49:13,pre-test,-300
107.15,08:49:14,pre-test,-299
107.1,08:49:15,pre-test,-298
106.92,08:49:16,pre-test,-297
106.73,08:49:17,pre-test,-296
106.85,08:49:18,pre-test,-295
106.98,08:49:19,pre-test,-294
107.08,08:49:20,pre-test,-293
107.23,08:49:21,pre-test,-292
107.43,08:49:22,pre-test,-291
107.63,08:49:23,pre-test,-290
107.85,08:49:24,pre-test,-289
108.13,08:49:25,pre-test,-288
108.47,08:49:26,pre-test,-287
108.78,08:49:27,pre-test,-286
109.22,08:49:28,pre-test,-285
109.62,08:49:29,pre-test,-284
110.05,08:49:30,pre-test,-283
110.5,08:49:31,pre-test,-282
110.87,08:49:32,pre-test,-281
111.23,08:49:33,pre-test,-280
111.58,08:49:34,pre-test,-279
112.13,08:49:35,pre-test,-278
112.68,08:49:36,pre-test,-277
113.22,08:49:37,pre-test,-276
113.78,08:49:38,pre-test,-275
114.38,08:49:39,pre-test,-274
115.05,08:49:40,pre-test,-273
115.68,08:49:41,pre-test,-272
116.22,08:49:42,pre-test,-271
116.73,08:49:43,pre-test,-270
117.27,08:49:44,pre-test,-269
117.8,08:49:45,pre-test,-268
118.33,08:49:46,pre-test,-267
118.83,08:49:47,pre-test,-266
119.35,08:49:48,pre-test,-265
119.85,08:49:49,pre-test,-264
120.35,08:49:50,pre-test,-263
120.9,08:49:51,pre-test,-262
121.42,08:49:52,pre-test,-261
121.95,08:49:53,pre-test,-260
122.33,08:49:54,pre-test,-259
122.75,08:49:55,pre-test,-258
123.18,08:49:56,pre-test,-257
123.53,08:49:57,pre-test,-256
123.83,08:49:58,pre-test,-255
124.1,08:49:59,pre-test,-254
124.2,08:50:00,pre-test,-253
124.28,08:50:01,pre-test,-252
124.13,08:50:02,pre-test,-251
123.98,08:50:03,pre-test,-250
123.65,08:50:04,pre-test,-249
123.23,08:50:05,pre-test,-248
122.77,08:50:06,pre-test,-247
122.32,08:50:07,pre-test,-246
121.87,08:50:08,pre-test,-245
121.38,08:50:09,pre-test,-244
120.95,08:50:10,pre-test,-243
120.5,08:50:11,pre-test,-242
120.1,08:50:12,pre-test,-241
119.85,08:50:13,pre-test,-240
119.73,08:50:14,pre-test,-239
119.58,08:50:15,pre-test,-238
119.58,08:50:16,pre-test,-237
119.6,08:50:17,pre-test,-236
119.48,08:50:18,pre-test,-235
119.35,08:50:19,pre-test,-234
119.37,08:50:20,pre-test,-233
119.28,08:50:21,pre-test,-232
119.12,08:50:22,pre-test,-231
118.98,08:50:23,pre-test,-230
118.83,08:50:24,pre-test,-229
118.6,08:50:25,pre-test,-228
118.37,08:50:26,pre-test,-227
118.12,08:50:27,pre-test,-226
117.85,08:50:28,pre-test,-225
117.6,08:50:29,pre-test,-224
117.35,08:50:30,pre-test,-223
117.07,08:50:31,pre-test,-222
116.82,08:50:32,pre-test,-221
116.57,08:50:33,pre-test,-220
116.32,08:50:34,pre-test,-219
115.83,08:50:35,pre-test,-218
115.38,08:50:36,pre-test,-217
114.88,08:50:37,pre-test,-216
114.38,08:50:38,pre-test,-215
113.83,08:50:39,pre-test,-214
113.25,08:50:40,pre-test,-213
112.67,08:50:41,pre-test,-212
112.08,08:50:42,pre-test,-211
111.52,08:50:43,pre-test,-210
110.93,08:50:44,pre-test,-209
110.37,08:50:45,pre-test,-208
109.82,08:50:46,pre-test,-207
109.28,08:50:47,pre-test,-206
108.77,08:50:48,pre-test,-205
108.17,08:50:49,pre-test,-204
107.58,08:50:50,pre-test,-203
107.0,08:50:51,pre-test,-202
106.45,08:50:52,pre-test,-201
105.82,08:50:53,pre-test,-200
105.37,08:50:54,pre-test,-199
104.83,08:50:55,pre-test,-198
104.27,08:50:56,pre-test,-197
103.7,08:50:57,pre-test,-196
103.15,08:50:58,pre-test,-195
102.63,08:50:59,pre-test,-194
102.27,08:51:00,pre-test,-193
101.9,08:51:01,pre-test,-192
101.5,08:51:02,pre-test,-191
101.12,08:51:03,pre-test,-190
100.7,08:51:04,pre-test,-189
100.38,08:51:05,pre-test,-188
100.1,08:51:06,pre-test,-187
99.78,08:51:07,pre-test,-186
99.45,08:51:08,pre-test,-185
99.17,08:51:09,pre-test,-184
98.88,08:51:10,pre-test,-183
98.63,08:51:11,pre-test,-182
98.33,08:51:12,pre-test,-181
97.97,08:51:13,pre-test,-180
97.68,08:51:14,pre-test,-179
97.45,08:51:15,pre-test,-178
97.3,08:51:16,pre-test,-177
97.15,08:51:17,pre-test,-176
96.97,08:51:18,pre-test,-175
96.82,08:51:19,pre-test,-174
96.52,08:51:20,pre-test,-173
96.35,08:51:21,pre-test,-172
96.23,08:51:22,pre-test,-171
96.1,08:51:23,pre-test,-170
95.95,08:51:24,pre-test,-169
95.83,08:51:25,pre-test,-168
95.77,08:51:26,pre-test,-167
95.7,08:51:27,pre-test,-166
95.53,08:51:28,pre-test,-165
95.53,08:51:29,pre-test,-164
95.52,08:51:30,pre-test,-163
95.55,08:51:31,pre-test,-162
95.58,08:51:32,pre-test,-161
95.62,08:51:33,pre-test,-160
95.65,08:51:34,pre-test,-159
95.7,08:51:35,pre-test,-158
95.77,08:51:36,pre-test,-157
95.85,08:51:37,pre-test,-156
95.92,08:51:38,pre-test,-155
96.0,08:51:39,pre-test,-154
96.08,08:51:40,pre-test,-153
96.18,08:51:41,pre-test,-152
96.12,08:51:42,pre-test,-151
96.07,08:51:43,pre-test,-150
96.0,08:51:44,pre-test,-149
95.97,08:51:45,pre-test,-148
95.95,08:51:46,pre-test,-147
95.97,08:51:47,pre-test,-146
96.13,08:51:48,pre-test,-145
96.35,08:51:49,pre-test,-144
96.55,08:51:50,pre-test,-143
96.73,08:51:51,pre-test,-142
96.97,08:51:52,pre-test,-141
97.3,08:51:53,pre-test,-140
97.6,08:51:54,pre-test,-139
97.92,08:51:55,pre-test,-138
98.25,08:51:56,pre-test,-137
98.65,08:51:57,pre-test,-136
99.05,08:51:58,pre-test,-135
99.52,08:51:59,pre-test,-134
100.07,08:52:00,pre-test,-133
100.63,08:52:01,pre-test,-132
101.2,08:52:02,pre-test,-131
101.73,08:52:03,pre-test,-130
102.3,08:52:04,pre-test,-129
102.87,08:52:05,pre-test,-128
103.43,08:52:06,pre-test,-127
103.98,08:52:07,pre-test,-126
104.52,08:52:08,pre-test,-125
105.05,08:52:09,pre-test,-124
105.52,08:52:10,pre-test,-123
105.93,08:52:11,pre-test,-122
106.4,08:52:12,pre-test,-121
106.9,08:52:13,pre-test,-120
107.27,08:52:14,pre-test,-119
107.62,08:52:15,pre-test,-118
107.9,08:52:16,pre-test,-117
108.12,08:52:17,pre-test,-116
108.33,08:52:18,pre-test,-115
108.53,08:52:19,pre-test,-114
108.78,08:52:20,pre-test,-113
108.82,08:52:21,pre-test,-112
108.82,08:52:22,pre-test,-111
108.77,08:52:23,pre-test,-110
108.77,08:52:24,pre-test,-109
108.77,08:52:25,pre-test,-108
108.72,08:52:26,pre-test,-107
108.7,08:52:27,pre-test,-106
108.75,08:52:28,pre-test,-105
108.48,08:52:29,pre-test,-104
108.22,08:52:30,pre-test,-103
107.97,08:52:31,pre-test,-102
107.68,08:52:32,pre-test,-101
107.45,08:52:33,pre-test,-100
107.23,08:52:34,pre-test,-99
107.0,08:52:35,pre-test,-98
106.77,08:52:36,pre-test,-97
106.57,08:52:37,pre-test,-96
106.45,08:52:38,pre-test,-95
106.33,08:52:39,pre-test,-94
106.17,08:52:40,pre-test,-93
106.02,08:52:41,pre-test,-92
106.03,08:52:42,pre-test,-91
106.02,08:52:43,pre-test,-90
105.98,08:52:44,pre-test,-89
105.9,08:52:45,pre-test,-88
105.92,08:52:46,pre-test,-87
105.92,08:52:47,pre-test,-86
105.97,08:52:48,pre-test,-85
106.05,08:52:49,pre-test,-84
106.15,08:52:50,pre-test,-83
106.32,08:52:51,pre-test,-82
106.45,08:52:52,pre-test,-81
106.53,08:52:53,pre-test,-80
106.48,08:52:54,pre-test,-79
106.35,08:52:55,pre-test,-78
106.05,08:52:56,pre-test,-77
105.68,08:52:57,pre-test,-76
105.35,08:52:58,pre-test,-75
104.7,08:52:59,pre-test,-74
