EDA,timestamp,time_seconds,period
0.024347,08:49:13,-300.0,pre-test
0.025628,08:49:13,-299.75,pre-test
0.184523,08:49:14,-299.5,pre-test
0.067915,08:49:14,-299.25,pre-test
0.032035,08:49:14,-299.0,pre-test
0.028191,08:49:14,-298.75,pre-test
0.032035,08:49:15,-298.5,pre-test
0.053819,08:49:15,-298.25,pre-test
0.048694,08:49:15,-298.0,pre-test
0.044849,08:49:15,-297.75,pre-test
0.078166,08:49:16,-297.5,pre-test
0.053819,08:49:16,-297.25,pre-test
0.039724,08:49:16,-297.0,pre-test
0.066633,08:49:16,-296.75,pre-test
0.053819,08:49:17,-296.5,pre-test
0.062789,08:49:17,-296.25,pre-test
0.097387,08:49:17,-296.0,pre-test
0.069196,08:49:17,-295.75,pre-test
0.070477,08:49:18,-295.5,pre-test
0.069196,08:49:18,-295.25,pre-test
0.080729,08:49:18,-295.0,pre-test
0.083292,08:49:18,-294.75,pre-test
0.056382,08:49:19,-294.5,pre-test
0.079447,08:49:19,-294.25,pre-test
0.079447,08:49:19,-294.0,pre-test
0.056382,08:49:19,-293.75,pre-test
0.046131,08:49:20,-293.5,pre-test
0.049975,08:49:20,-293.25,pre-test
0.051256,08:49:20,-293.0,pre-test
0.028191,08:49:20,-292.75,pre-test
0.058945,08:49:21,-292.5,pre-test
0.089699,08:49:21,-292.25,pre-test
0.075603,08:49:21,-292.0,pre-test
0.052538,08:49:21,-291.75,pre-test
0.062789,08:49:22,-291.5,pre-test
0.08201,08:49:22,-291.25,pre-test
0.093543,08:49:22,-291.0,pre-test
0.097387,08:49:22,-290.75,pre-test
0.07304,08:49:23,-290.5,pre-test
0.044849,08:49:23,-290.25,pre-test
0.032035,08:49:23,-290.0,pre-test
0.092261,08:49:23,-289.75,pre-test
0.093543,08:49:24,-289.5,pre-test
0.10892,08:49:24,-289.25,pre-test
0.125578,08:49:24,-289.0,pre-test
0.149925,08:49:24,-288.75,pre-test
0.153769,08:49:25,-288.5,pre-test
0.161457,08:49:25,-288.25,pre-test
0.161457,08:49:25,-288.0,pre-test
0.170427,08:49:25,-287.75,pre-test
0.160176,08:49:26,-287.5,pre-test
0.165302,08:49:26,-287.25,pre-test
0.156332,08:49:26,-287.0,pre-test
0.161457,08:49:26,-286.75,pre-test
