EDA,timestamp,time_seconds,period
0.012814,08:58:37,-300.0,pre-test
0.09098,08:58:37,-299.75,pre-test
0.360076,08:58:38,-299.5,pre-test
0.689398,08:58:38,-299.25,pre-test
0.744765,08:58:38,-299.0,pre-test
0.684539,08:58:38,-298.75,pre-test
1.139439,08:58:39,-298.5,pre-test
1.053654,08:58:39,-298.25,pre-test
1.256116,08:58:39,-298.0,pre-test
1.216392,08:58:39,-297.75,pre-test
1.347096,08:58:40,-297.5,pre-test
0.55006,08:58:40,-297.25,pre-test
0.319407,08:58:40,-297.0,pre-test
0.0,08:58:40,-296.75,pre-test
0.0,08:58:41,-296.5,pre-test
0.0,08:58:41,-296.25,pre-test
0.0,08:58:41,-296.0,pre-test
0.0,08:58:41,-295.75,pre-test
0.140955,08:58:42,-295.5,pre-test
0.120452,08:58:42,-295.25,pre-test
0.193493,08:58:42,-295.0,pre-test
0.424146,08:58:42,-294.75,pre-test
0.559975,08:58:43,-294.5,pre-test
0.435679,08:58:43,-294.25,pre-test
0.180679,08:58:43,-294.0,pre-test
0.370327,08:58:43,-293.75,pre-test
0.476684,08:58:44,-293.5,pre-test
0.720151,08:58:44,-293.25,pre-test
0.701197,08:58:44,-293.0,pre-test
0.714011,08:58:44,-292.75,pre-test
0.784489,08:58:45,-292.5,pre-test
0.87675,08:58:45,-292.25,pre-test
0.948509,08:58:45,-292.0,pre-test
0.998484,08:58:45,-291.75,pre-test
1.048459,08:58:46,-291.5,pre-test
0.383477,08:58:46,-291.25,pre-test
0.227076,08:58:46,-291.0,pre-test
0.0,08:58:46,-290.75,pre-test
0.0,08:58:47,-290.5,pre-test
0.18196,08:58:47,-290.25,pre-test
0.533066,08:58:47,-290.0,pre-test
0.607388,08:58:47,-289.75,pre-test
0.666332,08:58:48,-289.5,pre-test
0.802428,08:58:48,-289.25,pre-test
0.870343,08:58:48,-289.0,pre-test
0.910067,08:58:48,-288.75,pre-test
0.904941,08:58:49,-288.5,pre-test
0.899815,08:58:49,-288.25,pre-test
0.908785,08:58:49,-288.0,pre-test
0.944665,08:58:49,-287.75,pre-test
0.983107,08:58:50,-287.5,pre-test
0.993358,08:58:50,-287.25,pre-test
1.095871,08:58:50,-287.0,pre-test
1.075438,08:58:50,-286.75,pre-test
1.056216,08:58:51,-286.5,pre-test
