EDA,timestamp,time_seconds,period
0.011533,08:31:15,-300.0,pre-test
0.00897,08:31:15,-299.75,pre-test
0.142236,08:31:16,-299.5,pre-test
0.00897,08:31:16,-299.25,pre-test
0.010251,08:31:16,-299.0,pre-test
0.011533,08:31:16,-298.75,pre-test
0.012814,08:31:17,-298.5,pre-test
0.012814,08:31:17,-298.25,pre-test
0.012814,08:31:17,-298.0,pre-test
0.012814,08:31:17,-297.75,pre-test
0.011533,08:31:18,-297.5,pre-test
0.012814,08:31:18,-297.25,pre-test
0.011533,08:31:18,-297.0,pre-test
0.012814,08:31:18,-296.75,pre-test
0.012814,08:31:19,-296.5,pre-test
0.011533,08:31:19,-296.25,pre-test
0.010251,08:31:19,-296.0,pre-test
0.011533,08:31:19,-295.75,pre-test
0.012814,08:31:20,-295.5,pre-test
0.012814,08:31:20,-295.25,pre-test
0.011533,08:31:20,-295.0,pre-test
0.012814,08:31:20,-294.75,pre-test
0.011533,08:31:21,-294.5,pre-test
0.012814,08:31:21,-294.25,pre-test
0.011533,08:31:21,-294.0,pre-test
0.012814,08:31:21,-293.75,pre-test
0.011533,08:31:22,-293.5,pre-test
0.012814,08:31:22,-293.25,pre-test
0.012814,08:31:22,-293.0,pre-test
0.011533,08:31:22,-292.75,pre-test
0.012814,08:31:23,-292.5,pre-test
0.011533,08:31:23,-292.25,pre-test
0.012814,08:31:23,-292.0,pre-test
0.011533,08:31:23,-291.75,pre-test
0.012814,08:31:24,-291.5,pre-test
0.011533,08:31:24,-291.25,pre-test
0.011533,08:31:24,-291.0,pre-test
0.014096,08:31:24,-290.75,pre-test
0.012814,08:31:25,-290.5,pre-test
0.012814,08:31:25,-290.25,pre-test
0.011533,08:31:25,-290.0,pre-test
0.01794,08:31:25,-289.75,pre-test
0.0,08:31:26,-289.5,pre-test
0.098668,08:31:26,-289.25,pre-test
0.0,08:31:26,-289.0,pre-test
0.010251,08:31:26,-288.75,pre-test
0.014096,08:31:27,-288.5,pre-test
0.012814,08:31:27,-288.25,pre-test
0.012814,08:31:27,-288.0,pre-test
0.01794,08:31:27,-287.75,pre-test
0.012814,08:31:28,-287.5,pre-test
0.012814,08:31:28,-287.25,pre-test
0.012814,08:31:28,-287.0,pre-test
0.012814,08:31:28,-286.75,pre-test
0.010251,08:31:29,-286.5,pre-test
