HR,timestamp,period,time_seconds
110.22,08:31:15,pre-test,-300
110.47,08:31:16,pre-test,-299
109.1,08:31:17,pre-test,-298
107.88,08:31:18,pre-test,-297
108.0,08:31:19,pre-test,-296
106.68,08:31:20,pre-test,-295
106.8,08:31:21,pre-test,-294
105.47,08:31:22,pre-test,-293
103.52,08:31:23,pre-test,-292
101.48,08:31:24,pre-test,-291
99.5,08:31:25,pre-test,-290
98.9,08:31:26,pre-test,-289
96.9,08:31:27,pre-test,-288
94.87,08:31:28,pre-test,-287
94.35,08:31:29,pre-test,-286
92.3,08:31:30,pre-test,-285
92.18,08:31:31,pre-test,-284
90.12,08:31:32,pre-test,-283
90.0,08:31:33,pre-test,-282
90.25,08:31:34,pre-test,-281
88.92,08:31:35,pre-test,-280
89.4,08:31:36,pre-test,-279
88.57,08:31:37,pre-test,-278
89.2,08:31:38,pre-test,-277
87.88,08:31:39,pre-test,-276
87.97,08:31:40,pre-test,-275
88.02,08:31:41,pre-test,-274
90.15,08:31:42,pre-test,-273
89.85,08:31:43,pre-test,-272
88.82,08:31:44,pre-test,-271
89.87,08:31:45,pre-test,-270
88.5,08:31:46,pre-test,-269
90.0,08:31:47,pre-test,-268
90.45,08:31:48,pre-test,-267
89.98,08:31:49,pre-test,-266
89.6,08:31:50,pre-test,-265
89.15,08:31:51,pre-test,-264
88.68,08:31:52,pre-test,-263
88.22,08:31:53,pre-test,-262
87.92,08:31:54,pre-test,-261
87.62,08:31:55,pre-test,-260
87.32,08:31:56,pre-test,-259
87.22,08:31:57,pre-test,-258
87.17,08:31:58,pre-test,-257
87.07,08:31:59,pre-test,-256
87.18,08:32:00,pre-test,-255
87.35,08:32:01,pre-test,-254
86.87,08:32:02,pre-test,-253
87.42,08:32:03,pre-test,-252
87.93,08:32:04,pre-test,-251
88.58,08:32:05,pre-test,-250
89.25,08:32:06,pre-test,-249
89.92,08:32:07,pre-test,-248
90.6,08:32:08,pre-test,-247
91.27,08:32:09,pre-test,-246
91.93,08:32:10,pre-test,-245
92.55,08:32:11,pre-test,-244
93.13,08:32:12,pre-test,-243
93.7,08:32:13,pre-test,-242
94.83,08:32:14,pre-test,-241
95.97,08:32:15,pre-test,-240
97.12,08:32:16,pre-test,-239
98.25,08:32:17,pre-test,-238
98.0,08:32:18,pre-test,-237
99.22,08:32:19,pre-test,-236
98.67,08:32:20,pre-test,-235
99.87,08:32:21,pre-test,-234
100.2,08:32:22,pre-test,-233
100.3,08:32:23,pre-test,-232
100.47,08:32:24,pre-test,-231
100.55,08:32:25,pre-test,-230
100.67,08:32:26,pre-test,-229
100.73,08:32:27,pre-test,-228
100.9,08:32:28,pre-test,-227
100.68,08:32:29,pre-test,-226
101.97,08:32:30,pre-test,-225
102.12,08:32:31,pre-test,-224
102.07,08:32:32,pre-test,-223
103.37,08:32:33,pre-test,-222
103.32,08:32:34,pre-test,-221
104.62,08:32:35,pre-test,-220
104.35,08:32:36,pre-test,-219
105.17,08:32:37,pre-test,-218
104.77,08:32:38,pre-test,-217
106.1,08:32:39,pre-test,-216
105.72,08:32:40,pre-test,-215
105.43,08:32:41,pre-test,-214
103.98,08:32:42,pre-test,-213
105.1,08:32:43,pre-test,-212
105.95,08:32:44,pre-test,-211
105.6,08:32:45,pre-test,-210
106.33,08:32:46,pre-test,-209
106.05,08:32:47,pre-test,-208
106.83,08:32:48,pre-test,-207
107.88,08:32:49,pre-test,-206
108.77,08:32:50,pre-test,-205
109.65,08:32:51,pre-test,-204
110.55,08:32:52,pre-test,-203
111.45,08:32:53,pre-test,-202
112.23,08:32:54,pre-test,-201
113.02,08:32:55,pre-test,-200
113.82,08:32:56,pre-test,-199
114.63,08:32:57,pre-test,-198
115.35,08:32:58,pre-test,-197
116.08,08:32:59,pre-test,-196
116.63,08:33:00,pre-test,-195
117.13,08:33:01,pre-test,-194
119.87,08:33:02,pre-test,-193
120.02,08:33:03,pre-test,-192
120.18,08:33:04,pre-test,-191
120.2,08:33:05,pre-test,-190
121.7,08:33:06,pre-test,-189
123.28,08:33:07,pre-test,-188
124.87,08:33:08,pre-test,-187
124.78,08:33:09,pre-test,-186
124.7,08:33:10,pre-test,-185
124.67,08:33:11,pre-test,-184
124.65,08:33:12,pre-test,-183
124.6,08:33:13,pre-test,-182
123.95,08:33:14,pre-test,-181
123.45,08:33:15,pre-test,-180
124.53,08:33:16,pre-test,-179
125.53,08:33:17,pre-test,-178
127.92,08:33:18,pre-test,-177
126.78,08:33:19,pre-test,-176
128.23,08:33:20,pre-test,-175
127.53,08:33:21,pre-test,-174
127.28,08:33:22,pre-test,-173
127.92,08:33:23,pre-test,-172
128.43,08:33:24,pre-test,-171
128.77,08:33:25,pre-test,-170
129.27,08:33:26,pre-test,-169
129.78,08:33:27,pre-test,-168
130.28,08:33:28,pre-test,-167
131.13,08:33:29,pre-test,-166
130.5,08:33:30,pre-test,-165
131.0,08:33:31,pre-test,-164
131.65,08:33:32,pre-test,-163
130.97,08:33:33,pre-test,-162
131.63,08:33:34,pre-test,-161
130.95,08:33:35,pre-test,-160
131.58,08:33:36,pre-test,-159
130.88,08:33:37,pre-test,-158
131.48,08:33:38,pre-test,-157
130.78,08:33:39,pre-test,-156
131.18,08:33:40,pre-test,-155
131.58,08:33:41,pre-test,-154
131.45,08:33:42,pre-test,-153
129.92,08:33:43,pre-test,-152
129.82,08:33:44,pre-test,-151
129.77,08:33:45,pre-test,-150
129.72,08:33:46,pre-test,-149
129.68,08:33:47,pre-test,-148
129.67,08:33:48,pre-test,-147
129.65,08:33:49,pre-test,-146
129.65,08:33:50,pre-test,-145
129.65,08:33:51,pre-test,-144
131.22,08:33:52,pre-test,-143
132.7,08:33:53,pre-test,-142
134.25,08:33:54,pre-test,-141
135.77,08:33:55,pre-test,-140
137.22,08:33:56,pre-test,-139
138.73,08:33:57,pre-test,-138
140.23,08:33:58,pre-test,-137
141.82,08:33:59,pre-test,-136
143.32,08:34:00,pre-test,-135
144.82,08:34:01,pre-test,-134
144.73,08:34:02,pre-test,-133
146.22,08:34:03,pre-test,-132
147.6,08:34:04,pre-test,-131
149.08,08:34:05,pre-test,-130
149.15,08:34:06,pre-test,-129
149.08,08:34:07,pre-test,-128
149.07,08:34:08,pre-test,-127
150.77,08:34:09,pre-test,-126
150.93,08:34:10,pre-test,-125
150.0,08:34:11,pre-test,-124
150.15,08:34:12,pre-test,-123
150.32,08:34:13,pre-test,-122
150.53,08:34:14,pre-test,-121
150.42,08:34:15,pre-test,-120
147.8,08:34:16,pre-test,-119
146.35,08:34:17,pre-test,-118
144.88,08:34:18,pre-test,-117
147.03,08:34:19,pre-test,-116
148.25,08:34:20,pre-test,-115
148.42,08:34:21,pre-test,-114
148.98,08:34:22,pre-test,-113
148.82,08:34:23,pre-test,-112
148.77,08:34:24,pre-test,-111
148.92,08:34:25,pre-test,-110
148.88,08:34:26,pre-test,-109
148.85,08:34:27,pre-test,-108
147.73,08:34:28,pre-test,-107
147.78,08:34:29,pre-test,-106
147.8,08:34:30,pre-test,-105
149.35,08:34:31,pre-test,-104
150.85,08:34:32,pre-test,-103
149.77,08:34:33,pre-test,-102
150.07,08:34:34,pre-test,-101
151.55,08:34:35,pre-test,-100
153.13,08:34:36,pre-test,-99
154.72,08:34:37,pre-test,-98
154.3,08:34:38,pre-test,-97
153.95,08:34:39,pre-test,-96
153.6,08:34:40,pre-test,-95
153.27,08:34:41,pre-test,-94
153.0,08:34:42,pre-test,-93
154.58,08:34:43,pre-test,-92
156.07,08:34:44,pre-test,-91
155.77,08:34:45,pre-test,-90
155.63,08:34:46,pre-test,-89
155.5,08:34:47,pre-test,-88
155.48,08:34:48,pre-test,-87
155.48,08:34:49,pre-test,-86
155.48,08:34:50,pre-test,-85
155.48,08:34:51,pre-test,-84
153.92,08:34:52,pre-test,-83
152.42,08:34:53,pre-test,-82
150.87,08:34:54,pre-test,-81
149.37,08:34:55,pre-test,-80
148.32,08:34:56,pre-test,-79
147.17,08:34:57,pre-test,-78
146.07,08:34:58,pre-test,-77
144.87,08:34:59,pre-test,-76
143.77,08:35:00,pre-test,-75
142.68,08:35:01,pre-test,-74
141.6,08:35:02,pre-test,-73
140.52,08:35:03,pre-test,-72
139.57,08:35:04,pre-test,-71
138.5,08:35:05,pre-test,-70
137.4,08:35:06,pre-test,-69
136.35,08:35:07,pre-test,-68
135.25,08:35:08,pre-test,-67
134.1,08:35:09,pre-test,-66
134.48,08:35:10,pre-test,-65
135.97,08:35:11,pre-test,-64
136.35,08:35:12,pre-test,-63
136.73,08:35:13,pre-test,-62
137.13,08:35:14,pre-test,-61
137.67,08:35:15,pre-test,-60
139.12,08:35:16,pre-test,-59
139.48,08:35:17,pre-test,-58
139.88,08:35:18,pre-test,-57
138.73,08:35:19,pre-test,-56
136.98,08:35:20,pre-test,-55
136.73,08:35:21,pre-test,-54
138.22,08:35:22,pre-test,-53
139.77,08:35:23,pre-test,-52
141.28,08:35:24,pre-test,-51
141.73,08:35:25,pre-test,-50
143.25,08:35:26,pre-test,-49
144.75,08:35:27,pre-test,-48
147.32,08:35:28,pre-test,-47
148.72,08:35:29,pre-test,-46
150.25,08:35:30,pre-test,-45
150.17,08:35:31,pre-test,-44
150.25,08:35:32,pre-test,-43
152.92,08:35:33,pre-test,-42
152.62,08:35:34,pre-test,-41
152.7,08:35:35,pre-test,-40
150.93,08:35:36,pre-test,-39
148.65,08:35:37,pre-test,-38
149.15,08:35:38,pre-test,-37
151.0,08:35:39,pre-test,-36
152.23,08:35:40,pre-test,-35
154.05,08:35:41,pre-test,-34
155.82,08:35:42,pre-test,-33
155.82,08:35:43,pre-test,-32
155.82,08:35:44,pre-test,-31
156.12,08:35:45,pre-test,-30
156.27,08:35:46,pre-test,-29
156.42,08:35:47,pre-test,-28
156.43,08:35:48,pre-test,-27
156.45,08:35:49,pre-test,-26
156.48,08:35:50,pre-test,-25
156.43,08:35:51,pre-test,-24
156.37,08:35:52,pre-test,-23
156.3,08:35:53,pre-test,-22
156.18,08:35:54,pre-test,-21
156.02,08:35:55,pre-test,-20
155.45,08:35:56,pre-test,-19
154.88,08:35:57,pre-test,-18
156.05,08:35:58,pre-test,-17
157.17,08:35:59,pre-test,-16
156.77,08:36:00,pre-test,-15
155.5,08:36:01,pre-test,-14
155.17,08:36:02,pre-test,-13
156.33,08:36:03,pre-test,-12
157.47,08:36:04,pre-test,-11
158.53,08:36:05,pre-test,-10
159.65,08:36:06,pre-test,-9
160.78,08:36:07,pre-test,-8
159.33,08:36:08,pre-test,-7
158.93,08:36:09,pre-test,-6
157.5,08:36:10,pre-test,-5
157.2,08:36:11,pre-test,-4
155.75,08:36:12,pre-test,-3
155.42,08:36:13,pre-test,-2
155.38,08:36:14,pre-test,-1
156.53,08:36:15,in-test,0
157.65,08:36:16,in-test,1
158.72,08:36:17,in-test,2
159.78,08:36:18,in-test,3
160.82,08:36:19,in-test,4
161.48,08:36:20,in-test,5
162.13,08:36:21,in-test,6
161.07,08:36:22,in-test,7
159.95,08:36:23,in-test,8
158.88,08:36:24,in-test,9
158.88,08:36:25,in-test,10
157.8,08:36:26,in-test,11
156.73,08:36:27,in-test,12
155.67,08:36:28,in-test,13
