EDA,timestamp,period
0.0,08:18:08,pre-test
0.002562,08:18:08,pre-test
0.017935,08:18:08,pre-test
0.017935,08:18:08,pre-test
0.017935,08:18:09,pre-test
0.020498,08:18:09,pre-test
0.020498,08:18:09,pre-test
0.019217,08:18:09,pre-test
0.019217,08:18:10,pre-test
0.017935,08:18:10,pre-test
0.015373,08:18:10,pre-test
0.015373,08:18:10,pre-test
0.014092,08:18:11,pre-test
0.014092,08:18:11,pre-test
0.014092,08:18:11,pre-test
0.012811,08:18:11,pre-test
0.012811,08:18:12,pre-test
0.010249,08:18:12,pre-test
0.010249,08:18:12,pre-test
0.008968,08:18:12,pre-test
0.010249,08:18:13,pre-test
0.008968,08:18:13,pre-test
0.008968,08:18:13,pre-test
0.008968,08:18:13,pre-test
0.008968,08:18:14,pre-test
0.007687,08:18:14,pre-test
0.006406,08:18:14,pre-test
0.005124,08:18:14,pre-test
0.005124,08:18:15,pre-test
0.006406,08:18:15,pre-test
0.005124,08:18:15,pre-test
0.006406,08:18:15,pre-test
0.006406,08:18:16,pre-test
0.005124,08:18:16,pre-test
0.005124,08:18:16,pre-test
0.003843,08:18:16,pre-test
0.003843,08:18:17,pre-test
0.003843,08:18:17,pre-test
0.005124,08:18:17,pre-test
0.005124,08:18:17,pre-test
0.005124,08:18:18,pre-test
0.002562,08:18:18,pre-test
0.003843,08:18:18,pre-test
0.002562,08:18:18,pre-test
0.002562,08:18:19,pre-test
0.001281,08:18:19,pre-test
0.002562,08:18:19,pre-test
0.003843,08:18:19,pre-test
0.002562,08:18:20,pre-test
0.003843,08:18:20,pre-test
0.003843,08:18:20,pre-test
0.002562,08:18:20,pre-test
0.001281,08:18:21,pre-test
0.001281,08:18:21,pre-test
0.001281,08:18:21,pre-test
0.001281,08:18:21,pre-test
0.002562,08:18:22,pre-test
0.002562,08:18:22,pre-test
0.003843,08:18:22,pre-test
0.002562,08:18:22,pre-test
0.001281,08:18:23,pre-test
0.003843,08:18:23,pre-test
0.0,08:18:23,pre-test
0.0,08:18:23,pre-test
0.0,08:18:24,pre-test
0.001281,08:18:24,pre-test
0.001281,08:18:24,pre-test
0.001281,08:18:24,pre-test
0.001281,08:18:25,pre-test
0.002562,08:18:25,pre-test
0.0,08:18:25,pre-test
0.0,08:18:25,pre-test
0.001281,08:18:26,pre-test
0.0,08:18:26,pre-test
0.001281,08:18:26,pre-test
0.001281,08:18:26,pre-test
0.001281,08:18:27,pre-test
0.002562,08:18:27,pre-test
0.001281,08:18:27,pre-test
0.001281,08:18:27,pre-test
0.0,08:18:28,pre-test
0.0,08:18:28,pre-test
0.0,08:18:28,pre-test
0.0,08:18:28,pre-test
0.0,08:18:29,pre-test
0.0,08:18:29,pre-test
0.001281,08:18:29,pre-test
0.0,08:18:29,pre-test
0.0,08:18:30,pre-test
0.0,08:18:30,pre-test
0.0,08:18:30,pre-test
0.001281,08:18:30,pre-test
0.0,08:18:31,pre-test
0.0,08:18:31,pre-test
0.001281,08:18:31,pre-test
0.001281,08:18:31,pre-test
0.0,08:18:32,pre-test
0.0,08:18:32,pre-test
0.0,08:18:32,pre-test
0.0,08:18:32,pre-test
0.0,08:18:33,pre-test
0.001281,08:18:33,pre-test
0.001281,08:18:33,pre-test
0.001281,08:18:33,pre-test
0.001281,08:18:34,pre-test
0.0,08:18:34,pre-test
0.0,08:18:34,pre-test
0.0,08:18:34,pre-test
0.001281,08:18:35,pre-test
0.0,08:18:35,pre-test
0.0,08:18:35,pre-test
0.0,08:18:35,pre-test
0.002562,08:18:36,pre-test
0.002562,08:18:36,pre-test
0.0,08:18:36,pre-test
0.0,08:18:36,pre-test
0.0,08:18:37,pre-test
0.0,08:18:37,pre-test
0.0,08:18:37,pre-test
0.0,08:18:37,pre-test
0.0,08:18:38,pre-test
0.0,08:18:38,pre-test
0.0,08:18:38,pre-test
0.0,08:18:38,pre-test
0.0,08:18:39,pre-test
0.0,08:18:39,pre-test
0.0,08:18:39,pre-test
0.0,08:18:39,pre-test
0.0,08:18:40,pre-test
0.0,08:18:40,pre-test
0.0,08:18:40,pre-test
0.0,08:18:40,pre-test
0.0,08:18:41,pre-test
0.0,08:18:41,pre-test
0.0,08:18:41,pre-test
0.0,08:18:41,pre-test
0.0,08:18:42,pre-test
0.0,08:18:42,pre-test
0.0,08:18:42,pre-test
0.0,08:18:42,pre-test
0.0,08:18:43,pre-test
0.0,08:18:43,pre-test
0.0,08:18:43,pre-test
0.0,08:18:43,pre-test
0.0,08:18:44,pre-test
0.0,08:18:44,pre-test
0.0,08:18:44,pre-test
0.0,08:18:44,pre-test
0.0,08:18:45,pre-test
0.0,08:18:45,pre-test
0.0,08:18:45,pre-test
0.0,08:18:45,pre-test
0.0,08:18:46,pre-test
0.0,08:18:46,pre-test
0.0,08:18:46,pre-test
0.0,08:18:46,pre-test
0.0,08:18:47,pre-test
0.0,08:18:47,pre-test
0.0,08:18:47,pre-test
0.0,08:18:47,pre-test
0.0,08:18:48,pre-test
0.0,08:18:48,pre-test
0.0,08:18:48,pre-test
0.0,08:18:48,pre-test
0.0,08:18:49,pre-test
0.0,08:18:49,pre-test
0.0,08:18:49,pre-test
0.0,08:18:49,pre-test
0.001281,08:18:50,pre-test
0.0,08:18:50,pre-test
0.0,08:18:50,pre-test
0.0,08:18:50,pre-test
0.0,08:18:51,pre-test
0.0,08:18:51,pre-test
0.0,08:18:51,pre-test
0.0,08:18:51,pre-test
0.0,08:18:52,pre-test
0.0,08:18:52,pre-test
0.0,08:18:52,pre-test
0.0,08:18:52,pre-test
0.0,08:18:53,pre-test
0.0,08:18:53,pre-test
0.0,08:18:53,pre-test
0.0,08:18:53,pre-test
0.0,08:18:54,pre-test
0.0,08:18:54,pre-test
0.0,08:18:54,pre-test
0.0,08:18:54,pre-test
0.0,08:18:55,pre-test
0.0,08:18:55,pre-test
0.0,08:18:55,pre-test
0.0,08:18:55,pre-test
0.0,08:18:56,pre-test
0.0,08:18:56,pre-test
0.0,08:18:56,pre-test
0.0,08:18:56,pre-test
0.0,08:18:57,pre-test
0.0,08:18:57,pre-test
0.0,08:18:57,pre-test
0.0,08:18:57,pre-test
0.0,08:18:58,pre-test
0.0,08:18:58,pre-test
0.0,08:18:58,pre-test
0.0,08:18:58,pre-test
0.0,08:18:59,pre-test
0.0,08:18:59,pre-test
0.0,08:18:59,pre-test
0.0,08:18:59,pre-test
0.0,08:19:00,pre-test
0.0,08:19:00,pre-test
0.0,08:19:00,pre-test
0.0,08:19:00,pre-test
0.0,08:19:01,pre-test
0.0,08:19:01,pre-test
0.0,08:19:01,pre-test
0.0,08:19:01,pre-test
0.0,08:19:02,pre-test
0.0,08:19:02,pre-test
0.0,08:19:02,pre-test
0.0,08:19:02,pre-test
0.0,08:19:03,pre-test
0.0,08:19:03,pre-test
0.0,08:19:03,pre-test
0.0,08:19:03,pre-test
0.0,08:19:04,pre-test
0.0,08:19:04,pre-test
0.0,08:19:04,pre-test
0.0,08:19:04,pre-test
0.0,08:19:05,pre-test
0.0,08:19:05,pre-test
0.0,08:19:05,pre-test
0.0,08:19:05,pre-test
0.0,08:19:06,pre-test
0.0,08:19:06,pre-test
0.0,08:19:06,pre-test
0.0,08:19:06,pre-test
0.0,08:19:07,pre-test
0.0,08:19:07,pre-test
0.0,08:19:07,pre-test
0.0,08:19:07,pre-test
0.0,08:19:08,pre-test
0.0,08:19:08,pre-test
0.0,08:19:08,pre-test
0.0,08:19:08,pre-test
0.0,08:19:09,pre-test
0.0,08:19:09,pre-test
0.0,08:19:09,pre-test
0.0,08:19:09,pre-test
0.0,08:19:10,pre-test
0.0,08:19:10,pre-test
0.0,08:19:10,pre-test
0.0,08:19:10,pre-test
0.0,08:19:11,pre-test
0.0,08:19:11,pre-test
0.0,08:19:11,pre-test
0.0,08:19:11,pre-test
0.0,08:19:12,pre-test
0.0,08:19:12,pre-test
0.0,08:19:12,pre-test
0.0,08:19:12,pre-test
0.0,08:19:13,pre-test
0.0,08:19:13,pre-test
0.0,08:19:13,pre-test
0.0,08:19:13,pre-test
0.0,08:19:14,pre-test
0.0,08:19:14,pre-test
0.0,08:19:14,pre-test
0.0,08:19:14,pre-test
0.0,08:19:15,pre-test
0.0,08:19:15,pre-test
0.0,08:19:15,pre-test
0.0,08:19:15,pre-test
0.0,08:19:16,pre-test
0.0,08:19:16,pre-test
0.0,08:19:16,pre-test
0.0,08:19:16,pre-test
