EDA,timestamp,time_seconds,period
0.001282,08:52:23,-300.0,pre-test
0.0,08:52:23,-299.75,pre-test
0.128156,08:52:23,-299.5,pre-test
0.007689,08:52:23,-299.25,pre-test
0.160195,08:52:24,-299.0,pre-test
0.079457,08:52:24,-298.75,pre-test
0.1807,08:52:24,-298.5,pre-test
0.216584,08:52:24,-298.25,pre-test
0.101243,08:52:25,-298.0,pre-test
0.155069,08:52:25,-297.75,pre-test
0.128156,08:52:25,-297.5,pre-test
0.157632,08:52:25,-297.25,pre-test
0.129438,08:52:26,-297.0,pre-test
0.156351,08:52:26,-296.75,pre-test
0.146098,08:52:26,-296.5,pre-test
0.217866,08:52:26,-296.25,pre-test
0.198642,08:52:27,-296.0,pre-test
0.162758,08:52:27,-295.75,pre-test
0.1807,08:52:27,-295.5,pre-test
0.002563,08:52:27,-295.25,pre-test
0.107651,08:52:28,-295.0,pre-test
0.002563,08:52:28,-294.75,pre-test
0.0,08:52:28,-294.5,pre-test
0.0,08:52:28,-294.25,pre-test
0.0,08:52:29,-294.0,pre-test
0.0,08:52:29,-293.75,pre-test
0.001282,08:52:29,-293.5,pre-test
0.0,08:52:29,-293.25,pre-test
0.0,08:52:30,-293.0,pre-test
0.0,08:52:30,-292.75,pre-test
0.0,08:52:30,-292.5,pre-test
0.0,08:52:30,-292.25,pre-test
0.001282,08:52:31,-292.0,pre-test
0.0,08:52:31,-291.75,pre-test
0.0,08:52:31,-291.5,pre-test
0.001282,08:52:31,-291.25,pre-test
0.014097,08:52:32,-291.0,pre-test
0.528004,08:52:32,-290.75,pre-test
0.540819,08:52:32,-290.5,pre-test
0.54979,08:52:32,-290.25,pre-test
0.789443,08:52:33,-290.0,pre-test
1.174178,08:52:33,-289.75,pre-test
1.563842,08:52:33,-289.5,pre-test
1.547281,08:52:33,-289.25,pre-test
1.544718,08:52:34,-289.0,pre-test
1.540873,08:52:34,-288.75,pre-test
1.524213,08:52:34,-288.5,pre-test
1.556252,08:52:34,-288.25,pre-test
1.593417,08:52:35,-288.0,pre-test
1.599825,08:52:35,-287.75,pre-test
1.597262,08:52:35,-287.5,pre-test
1.588291,08:52:35,-287.25,pre-test
1.569068,08:52:36,-287.0,pre-test
1.540873,08:52:36,-286.75,pre-test
1.530621,08:52:36,-286.5,pre-test
1.501145,08:52:36,-286.25,pre-test
1.492174,08:52:37,-286.0,pre-test
1.496019,08:52:37,-285.75,pre-test
1.43963,08:52:37,-285.5,pre-test
1.466543,08:52:37,-285.25,pre-test
1.449882,08:52:38,-285.0,pre-test
1.380678,08:52:38,-284.75,pre-test
1.396057,08:52:38,-284.5,pre-test
1.501145,08:52:38,-284.25,pre-test
1.534466,08:52:39,-284.0,pre-test
1.499863,08:52:39,-283.75,pre-test
1.470387,08:52:39,-283.5,pre-test
1.39862,08:52:39,-283.25,pre-test
1.328134,08:52:40,-283.0,pre-test
1.09489,08:52:40,-282.75,pre-test
0.796286,08:52:40,-282.5,pre-test
0.320727,08:52:40,-282.25,pre-test
0.0,08:52:41,-282.0,pre-test
0.0,08:52:41,-281.75,pre-test
0.0,08:52:41,-281.5,pre-test
0.0,08:52:41,-281.25,pre-test
0.0,08:52:42,-281.0,pre-test
0.0,08:52:42,-280.75,pre-test
0.0,08:52:42,-280.5,pre-test
0.0,08:52:42,-280.25,pre-test
0.0,08:52:43,-280.0,pre-test
0.0,08:52:43,-279.75,pre-test
0.0,08:52:43,-279.5,pre-test
0.0,08:52:43,-279.25,pre-test
0.0,08:52:44,-279.0,pre-test
0.0,08:52:44,-278.75,pre-test
0.002563,08:52:44,-278.5,pre-test
0.001282,08:52:44,-278.25,pre-test
0.002563,08:52:45,-278.0,pre-test
0.0,08:52:45,-277.75,pre-test
0.0,08:52:45,-277.5,pre-test
0.099962,08:52:45,-277.25,pre-test
0.744588,08:52:46,-277.0,pre-test
0.762797,08:52:46,-276.75,pre-test
0.701282,08:52:46,-276.5,pre-test
0.0,08:52:46,-276.25,pre-test
0.0,08:52:47,-276.0,pre-test
0.0,08:52:47,-275.75,pre-test
0.0,08:52:47,-275.5,pre-test
0.0,08:52:47,-275.25,pre-test
0.0,08:52:48,-275.0,pre-test
0.0,08:52:48,-274.75,pre-test
0.0,08:52:48,-274.5,pre-test
0.0,08:52:48,-274.25,pre-test
0.0,08:52:49,-274.0,pre-test
0.0,08:52:49,-273.75,pre-test
0.0,08:52:49,-273.5,pre-test
0.0,08:52:49,-273.25,pre-test
0.0,08:52:50,-273.0,pre-test
0.001282,08:52:50,-272.75,pre-test
0.0,08:52:50,-272.5,pre-test
0.001282,08:52:50,-272.25,pre-test
0.0,08:52:51,-272.0,pre-test
0.0,08:52:51,-271.75,pre-test
0.001282,08:52:51,-271.5,pre-test
0.001282,08:52:51,-271.25,pre-test
0.001282,08:52:52,-271.0,pre-test
0.003845,08:52:52,-270.75,pre-test
0.002563,08:52:52,-270.5,pre-test
0.0,08:52:52,-270.25,pre-test
0.001282,08:52:53,-270.0,pre-test
0.002563,08:52:53,-269.75,pre-test
0.002563,08:52:53,-269.5,pre-test
0.008971,08:52:53,-269.25,pre-test
0.003845,08:52:54,-269.0,pre-test
0.111496,08:52:54,-268.75,pre-test
0.149943,08:52:54,-268.5,pre-test
0.158914,08:52:54,-268.25,pre-test
0.235808,08:52:55,-268.0,pre-test
0.504936,08:52:55,-267.75,pre-test
0.611305,08:52:55,-267.5,pre-test
0.808666,08:52:55,-267.25,pre-test
0.837127,08:52:56,-267.0,pre-test
0.833283,08:52:56,-266.75,pre-test
0.814059,08:52:56,-266.5,pre-test
0.869166,08:52:56,-266.25,pre-test
0.998604,08:52:57,-266.0,pre-test
1.174178,08:52:57,-265.75,pre-test
0.784652,08:52:57,-265.5,pre-test
0.944848,08:52:57,-265.25,pre-test
0.987139,08:52:58,-265.0,pre-test
1.222947,08:52:58,-264.75,pre-test
0.42197,08:52:58,-264.5,pre-test
0.136113,08:52:58,-264.25,pre-test
0.848661,08:52:59,-264.0,pre-test
0.844817,08:52:59,-263.75,pre-test
0.816622,08:52:59,-263.5,pre-test
0.711534,08:52:59,-263.25,pre-test
0.706408,08:53:00,-263.0,pre-test
0.744855,08:53:00,-262.75,pre-test
0.803807,08:53:00,-262.5,pre-test
0.842254,08:53:00,-262.25,pre-test
0.848661,08:53:01,-262.0,pre-test
0.746136,08:53:01,-261.75,pre-test
0.307842,08:53:01,-261.5,pre-test
0.256579,08:53:01,-261.25,pre-test
0.657709,08:53:02,-261.0,pre-test
0.829438,08:53:02,-260.75,pre-test
0.906332,08:53:02,-260.5,pre-test
0.796117,08:53:02,-260.25,pre-test
0.734602,08:53:03,-260.0,pre-test
0.787146,08:53:03,-259.75,pre-test
0.665398,08:53:03,-259.5,pre-test
0.793554,08:53:03,-259.25,pre-test
0.790991,08:53:04,-259.0,pre-test
0.948623,08:53:04,-258.75,pre-test
1.075498,08:53:04,-258.5,pre-test
1.254986,08:53:04,-258.25,pre-test
1.280617,08:53:05,-258.0,pre-test
1.103761,08:53:05,-257.75,pre-test
1.051217,08:53:05,-257.5,pre-test
0.958945,08:53:05,-257.25,pre-test
1.29984,08:53:06,-257.0,pre-test
1.367763,08:53:06,-256.75,pre-test
1.16015,08:53:06,-256.5,pre-test
1.153742,08:53:06,-256.25,pre-test
1.295996,08:53:07,-256.0,pre-test
0.675719,08:53:07,-255.75,pre-test
0.370708,08:53:07,-255.5,pre-test
0.541086,08:53:07,-255.25,pre-test
0.808933,08:53:08,-255.0,pre-test
0.860195,08:53:08,-254.75,pre-test
0.938371,08:53:08,-254.5,pre-test
0.907613,08:53:08,-254.25,pre-test
1.017828,08:53:09,-254.0,pre-test
0.988421,08:53:09,-253.75,pre-test
0.956382,08:53:09,-253.5,pre-test
0.946129,08:53:09,-253.25,pre-test
0.988421,08:53:10,-253.0,pre-test
