EDA,timestamp,time_seconds,period
0.0,10:40:15,-300.0,pre-test
0.0,10:40:15,-299.75,pre-test
0.689149,10:40:15,-299.5,pre-test
1.009652,10:40:16,-299.25,pre-test
1.072418,10:40:16,-299.0,pre-test
1.018687,10:40:16,-298.75,pre-test
0.895717,10:40:16,-298.5,pre-test
0.423048,10:40:17,-298.25,pre-test
0.0,10:40:17,-298.0,pre-test
0.82621,10:40:17,-297.75,pre-test
0.065595,10:40:17,-297.5,pre-test
0.0,10:40:18,-297.25,pre-test
0.835176,10:40:18,-297.0,pre-test
1.182579,10:40:18,-296.75,pre-test
0.572918,10:40:18,-296.5,pre-test
0.328258,10:40:19,-296.25,pre-test
0.0,10:40:19,-296.0,pre-test
0.0,10:40:19,-295.75,pre-test
0.0,10:40:19,-295.5,pre-test
0.0,10:40:20,-295.25,pre-test
0.680182,10:40:20,-295.0,pre-test
1.182579,10:40:20,-294.75,pre-test
0.328258,10:40:20,-294.5,pre-test
0.133485,10:40:21,-294.25,pre-test
0.0,10:40:21,-294.0,pre-test
0.0,10:40:21,-293.75,pre-test
0.0,10:40:21,-293.5,pre-test
0.0,10:40:22,-293.25,pre-test
0.0,10:40:22,-293.0,pre-test
0.0,10:40:22,-292.75,pre-test
0.042271,10:40:22,-292.5,pre-test
0.201108,10:40:23,-292.25,pre-test
0.102476,10:40:23,-292.0,pre-test
0.185737,10:40:23,-291.75,pre-test
0.206232,10:40:23,-291.5,pre-test
0.129375,10:40:24,-291.25,pre-test
0.297179,10:40:24,-291.0,pre-test
0.353541,10:40:24,-290.75,pre-test
0.426555,10:40:24,-290.5,pre-test
0.458578,10:40:25,-290.25,pre-test
0.459859,10:40:25,-290.0,pre-test
0.464983,10:40:25,-289.75,pre-test
0.564897,10:40:25,-289.5,pre-test
0.607168,10:40:26,-289.25,pre-test
0.066609,10:40:26,-289.0,pre-test
0.0,10:40:26,-288.75,pre-test
0.0,10:40:26,-288.5,pre-test
0.0,10:40:27,-288.25,pre-test
0.0,10:40:27,-288.0,pre-test
0.0,10:40:27,-287.75,pre-test
0.0,10:40:27,-287.5,pre-test
0.0,10:40:28,-287.25,pre-test
0.0,10:40:28,-287.0,pre-test
0.0,10:40:28,-286.75,pre-test
