,HR,timestamp,period,time_seconds
0,97.0,08:19:25,pre-test,0
1,74.0,08:19:26,pre-test,1
2,86.33,08:19:27,pre-test,2
3,78.5,08:19:28,pre-test,3
4,86.8,08:19:29,pre-test,4
5,81.67,08:19:30,pre-test,5
6,88.43,08:19:31,pre-test,6
7,91.75,08:19:32,pre-test,7
8,87.44,08:19:33,pre-test,8
9,84.7,08:19:34,pre-test,9
10,83.09,08:19:35,pre-test,10
11,81.83,08:19:36,pre-test,11
12,80.85,08:19:37,pre-test,12
13,80.0,08:19:38,pre-test,13
14,79.27,08:19:39,pre-test,14
15,78.62,08:19:40,pre-test,15
16,78.06,08:19:41,pre-test,16
17,77.5,08:19:42,pre-test,17
18,77.21,08:19:43,pre-test,18
19,77.35,08:19:44,pre-test,19
20,77.67,08:19:45,pre-test,20
21,77.86,08:19:46,pre-test,21
22,78.3,08:19:47,pre-test,22
23,78.92,08:19:48,pre-test,23
24,79.72,08:19:49,pre-test,24
25,80.42,08:19:50,pre-test,25
26,81.07,08:19:51,pre-test,26
27,81.68,08:19:52,pre-test,27
28,82.21,08:19:53,pre-test,28
29,82.73,08:19:54,pre-test,29
30,83.16,08:19:55,pre-test,30
31,82.31,08:19:56,pre-test,31
32,82.58,08:19:57,pre-test,32
33,81.76,08:19:58,pre-test,33
34,82.06,08:19:59,pre-test,34
35,81.22,08:20:00,pre-test,35
36,81.76,08:20:01,pre-test,36
37,83.0,08:20:02,pre-test,37
38,84.15,08:20:03,pre-test,38
39,85.25,08:20:04,pre-test,39
40,86.22,08:20:05,pre-test,40
41,87.02,08:20:06,pre-test,41
42,87.72,08:20:07,pre-test,42
43,88.43,08:20:08,pre-test,43
44,89.09,08:20:09,pre-test,44
45,89.72,08:20:10,pre-test,45
46,90.32,08:20:11,pre-test,46
47,90.9,08:20:12,pre-test,47
48,91.45,08:20:13,pre-test,48
49,91.98,08:20:14,pre-test,49
50,92.47,08:20:15,pre-test,50
51,93.12,08:20:16,pre-test,51
52,94.08,08:20:17,pre-test,52
53,95.0,08:20:18,pre-test,53
54,96.93,08:20:19,pre-test,54
55,98.73,08:20:20,pre-test,55
56,100.54,08:20:21,pre-test,56
57,101.31,08:20:22,pre-test,57
58,102.02,08:20:23,pre-test,58
59,102.68,08:20:24,pre-test,59
60,103.43,08:20:25,pre-test,60
61,104.93,08:20:26,pre-test,61
62,105.43,08:20:27,pre-test,62
63,106.85,08:20:28,pre-test,63
64,106.97,08:20:29,pre-test,64
65,108.32,08:20:30,pre-test,65
66,108.47,08:20:31,pre-test,66
67,108.85,08:20:32,pre-test,67
68,109.8,08:20:33,pre-test,68
69,112.07,08:20:34,pre-test,69
70,114.22,08:20:35,pre-test,70
71,116.37,08:20:36,pre-test,71
72,118.5,08:20:37,pre-test,72
73,119.23,08:20:38,pre-test,73
74,119.95,08:20:39,pre-test,74
75,120.53,08:20:40,pre-test,75
76,121.77,08:20:41,pre-test,76
77,123.02,08:20:42,pre-test,77
78,124.2,08:20:43,pre-test,78
79,126.17,08:20:44,pre-test,79
80,128.07,08:20:45,pre-test,80
81,129.13,08:20:46,pre-test,81
82,130.97,08:20:47,pre-test,82
83,132.73,08:20:48,pre-test,83
84,134.38,08:20:49,pre-test,84
85,136.07,08:20:50,pre-test,85
86,137.78,08:20:51,pre-test,86
87,139.43,08:20:52,pre-test,87
88,140.87,08:20:53,pre-test,88
89,142.48,08:20:54,pre-test,89
90,143.98,08:20:55,pre-test,90
91,146.17,08:20:56,pre-test,91
92,147.15,08:20:57,pre-test,92
93,148.62,08:20:58,pre-test,93
94,149.42,08:20:59,pre-test,94
95,150.88,08:21:00,pre-test,95
96,151.53,08:21:01,pre-test,96
97,151.72,08:21:02,pre-test,97
98,151.95,08:21:03,pre-test,98
99,152.2,08:21:04,pre-test,99
100,152.37,08:21:05,pre-test,100
101,152.57,08:21:06,pre-test,101
102,152.82,08:21:07,pre-test,102
103,153.02,08:21:08,pre-test,103
104,153.25,08:21:09,pre-test,104
105,153.48,08:21:10,pre-test,105
106,153.72,08:21:11,pre-test,106
107,153.95,08:21:12,pre-test,107
108,154.2,08:21:13,pre-test,108
109,154.42,08:21:14,pre-test,109
110,154.68,08:21:15,pre-test,110
111,154.8,08:21:16,pre-test,111
112,154.53,08:21:17,pre-test,112
113,154.2,08:21:18,pre-test,113
114,153.6,08:21:19,pre-test,114
115,153.05,08:21:20,pre-test,115
116,152.6,08:21:21,pre-test,116
117,153.1,08:21:22,pre-test,117
118,153.72,08:21:23,pre-test,118
119,154.32,08:21:24,pre-test,119
120,154.93,08:21:25,pre-test,120
121,155.38,08:21:26,pre-test,121
122,155.82,08:21:27,pre-test,122
123,156.25,08:21:28,pre-test,123
124,156.95,08:21:29,pre-test,124
125,157.5,08:21:30,pre-test,125
126,158.0,08:21:31,pre-test,126
127,158.45,08:21:32,pre-test,127
128,159.37,08:21:33,pre-test,128
129,158.85,08:21:34,pre-test,129
130,158.35,08:21:35,pre-test,130
131,157.82,08:21:36,pre-test,131
132,157.27,08:21:37,pre-test,132
133,158.08,08:21:38,pre-test,133
134,158.9,08:21:39,pre-test,134
135,159.83,08:21:40,pre-test,135
136,160.1,08:21:41,pre-test,136
137,160.32,08:21:42,pre-test,137
138,160.48,08:21:43,pre-test,138
139,159.7,08:21:44,pre-test,139
140,158.92,08:21:45,pre-test,140
141,158.98,08:21:46,pre-test,141
142,158.23,08:21:47,pre-test,142
143,157.38,08:21:48,pre-test,143
144,157.58,08:21:49,pre-test,144
145,157.78,08:21:50,pre-test,145
146,157.93,08:21:51,pre-test,146
147,157.83,08:21:52,pre-test,147
148,157.97,08:21:53,pre-test,148
149,157.93,08:21:54,pre-test,149
150,158.03,08:21:55,pre-test,150
151,158.1,08:21:56,pre-test,151
152,158.82,08:21:57,pre-test,152
153,159.63,08:21:58,pre-test,153
154,160.53,08:21:59,pre-test,154
155,161.45,08:22:00,pre-test,155
156,162.37,08:22:01,pre-test,156
157,163.05,08:22:02,pre-test,157
158,162.45,08:22:03,pre-test,158
159,161.83,08:22:04,pre-test,159
160,161.37,08:22:05,pre-test,160
161,160.93,08:22:06,pre-test,161
162,160.52,08:22:07,pre-test,162
163,160.12,08:22:08,pre-test,163
164,159.7,08:22:09,pre-test,164
165,159.28,08:22:10,pre-test,165
166,158.87,08:22:11,pre-test,166
167,158.45,08:22:12,pre-test,167
168,158.0,08:22:13,pre-test,168
169,157.58,08:22:14,pre-test,169
170,157.12,08:22:15,pre-test,170
171,156.62,08:22:16,pre-test,171
172,156.22,08:22:17,pre-test,172
173,155.9,08:22:18,pre-test,173
174,154.9,08:22:19,pre-test,174
175,153.92,08:22:20,pre-test,175
176,152.83,08:22:21,pre-test,176
177,151.75,08:22:22,pre-test,177
178,150.57,08:22:23,pre-test,178
179,149.45,08:22:24,pre-test,179
180,148.27,08:22:25,pre-test,180
181,147.22,08:22:26,pre-test,181
182,146.03,08:22:27,pre-test,182
183,144.72,08:22:28,pre-test,183
184,143.4,08:22:29,pre-test,184
185,142.07,08:22:30,pre-test,185
186,140.77,08:22:31,pre-test,186
187,139.52,08:22:32,pre-test,187
188,138.27,08:22:33,pre-test,188
189,137.02,08:22:34,pre-test,189
190,135.75,08:22:35,pre-test,190
191,134.57,08:22:36,pre-test,191
192,133.25,08:22:37,pre-test,192
193,131.93,08:22:38,pre-test,193
194,130.73,08:22:39,pre-test,194
195,129.67,08:22:40,pre-test,195
196,128.02,08:22:41,pre-test,196
197,127.15,08:22:42,pre-test,197
198,125.93,08:22:43,pre-test,198
199,125.3,08:22:44,pre-test,199
200,124.67,08:22:45,pre-test,200
201,124.07,08:22:46,pre-test,201
202,123.38,08:22:47,pre-test,202
203,122.75,08:22:48,pre-test,203
204,121.08,08:22:49,pre-test,204
205,119.4,08:22:50,pre-test,205
206,117.72,08:22:51,pre-test,206
207,116.33,08:22:52,pre-test,207
208,114.97,08:22:53,pre-test,208
209,113.55,08:22:54,pre-test,209
210,112.18,08:22:55,pre-test,210
211,110.82,08:22:56,pre-test,211
212,109.4,08:22:57,pre-test,212
213,107.98,08:22:58,pre-test,213
214,106.55,08:22:59,pre-test,214
215,105.1,08:23:00,pre-test,215
216,103.63,08:23:01,pre-test,216
217,102.38,08:23:02,pre-test,217
218,102.38,08:23:03,pre-test,218
219,102.37,08:23:04,pre-test,219
220,102.37,08:23:05,pre-test,220
221,102.42,08:23:06,pre-test,221
222,102.72,08:23:07,pre-test,222
223,103.03,08:23:08,pre-test,223
224,103.37,08:23:09,pre-test,224
225,103.7,08:23:10,pre-test,225
226,104.03,08:23:11,pre-test,226
227,103.72,08:23:12,pre-test,227
228,103.83,08:23:13,pre-test,228
229,103.95,08:23:14,pre-test,229
230,104.07,08:23:15,pre-test,230
231,104.32,08:23:16,pre-test,231
232,104.53,08:23:17,pre-test,232
233,104.77,08:23:18,pre-test,233
234,105.02,08:23:19,pre-test,234
235,105.25,08:23:20,pre-test,235
236,105.42,08:23:21,pre-test,236
237,105.58,08:23:22,pre-test,237
238,105.78,08:23:23,pre-test,238
239,105.95,08:23:24,pre-test,239
240,106.18,08:23:25,pre-test,240
241,106.45,08:23:26,pre-test,241
242,106.85,08:23:27,pre-test,242
243,107.42,08:23:28,pre-test,243
244,107.92,08:23:29,pre-test,244
245,108.42,08:23:30,pre-test,245
246,108.9,08:23:31,pre-test,246
247,109.35,08:23:32,pre-test,247
248,109.72,08:23:33,pre-test,248
249,110.05,08:23:34,pre-test,249
250,110.38,08:23:35,pre-test,250
251,110.65,08:23:36,pre-test,251
252,111.1,08:23:37,pre-test,252
253,111.57,08:23:38,pre-test,253
254,111.92,08:23:39,pre-test,254
255,112.1,08:23:40,pre-test,255
256,113.1,08:23:41,pre-test,256
257,113.57,08:23:42,pre-test,257
258,114.48,08:23:43,pre-test,258
259,114.88,08:23:44,pre-test,259
260,115.3,08:23:45,pre-test,260
261,115.63,08:23:46,pre-test,261
262,116.0,08:23:47,pre-test,262
263,116.35,08:23:48,pre-test,263
264,116.7,08:23:49,pre-test,264
265,117.18,08:23:50,pre-test,265
266,117.75,08:23:51,pre-test,266
267,118.3,08:23:52,pre-test,267
268,119.02,08:23:53,pre-test,268
269,119.73,08:23:54,pre-test,269
270,120.43,08:23:55,pre-test,270
271,121.18,08:23:56,pre-test,271
272,121.92,08:23:57,pre-test,272
273,122.65,08:23:58,pre-test,273
274,123.38,08:23:59,pre-test,274
275,124.12,08:24:00,pre-test,275
276,124.83,08:24:01,pre-test,276
277,125.57,08:24:02,pre-test,277
278,126.35,08:24:03,pre-test,278
279,126.85,08:24:04,pre-test,279
280,127.3,08:24:05,pre-test,280
281,127.73,08:24:06,pre-test,281
282,127.88,08:24:07,pre-test,282
283,127.88,08:24:08,pre-test,283
284,127.87,08:24:09,pre-test,284
285,127.9,08:24:10,pre-test,285
286,127.88,08:24:11,pre-test,286
287,128.52,08:24:12,pre-test,287
288,128.7,08:24:13,pre-test,288
289,128.88,08:24:14,pre-test,289
290,128.88,08:24:15,pre-test,290
291,128.75,08:24:16,pre-test,291
292,128.65,08:24:17,pre-test,292
293,128.58,08:24:18,pre-test,293
294,128.5,08:24:19,pre-test,294
295,128.4,08:24:20,pre-test,295
296,128.3,08:24:21,pre-test,296
297,128.23,08:24:22,pre-test,297
298,128.15,08:24:23,pre-test,298
299,128.07,08:24:24,pre-test,299
300,127.95,08:24:25,pre-test,300
301,127.87,08:24:26,pre-test,301
302,127.78,08:24:27,pre-test,302
303,127.7,08:24:28,pre-test,303
304,127.62,08:24:29,pre-test,304
305,127.52,08:24:30,pre-test,305
306,127.42,08:24:31,pre-test,306
307,127.35,08:24:32,pre-test,307
308,127.25,08:24:33,pre-test,308
309,127.25,08:24:34,pre-test,309
310,127.28,08:24:35,pre-test,310
311,127.32,08:24:36,pre-test,311
312,127.35,08:24:37,pre-test,312
313,127.4,08:24:38,pre-test,313
314,127.48,08:24:39,pre-test,314
315,127.63,08:24:40,pre-test,315
316,127.58,08:24:41,pre-test,316
317,127.35,08:24:42,pre-test,317
318,127.03,08:24:43,pre-test,318
319,126.67,08:24:44,pre-test,319
320,126.38,08:24:45,pre-test,320
321,126.17,08:24:46,pre-test,321
322,125.95,08:24:47,pre-test,322
323,125.77,08:24:48,pre-test,323
324,125.58,08:24:49,pre-test,324
325,125.32,08:24:50,pre-test,325
326,125.18,08:24:51,pre-test,326
327,125.08,08:24:52,pre-test,327
328,124.9,08:24:53,pre-test,328
329,124.77,08:24:54,pre-test,329
330,124.62,08:24:55,pre-test,330
331,124.45,08:24:56,pre-test,331
332,124.33,08:24:57,pre-test,332
333,124.27,08:24:58,pre-test,333
334,124.18,08:24:59,pre-test,334
335,124.08,08:25:00,pre-test,335
336,124.02,08:25:01,pre-test,336
337,123.97,08:25:02,pre-test,337
338,123.87,08:25:03,pre-test,338
339,124.02,08:25:04,pre-test,339
340,124.2,08:25:05,pre-test,340
341,124.35,08:25:06,pre-test,341
342,124.5,08:25:07,pre-test,342
343,124.58,08:25:08,pre-test,343
344,124.67,08:25:09,pre-test,344
345,124.45,08:25:10,pre-test,345
346,124.3,08:25:11,pre-test,346
347,124.15,08:25:12,pre-test,347
348,124.02,08:25:13,pre-test,348
349,123.93,08:25:14,pre-test,349
