,EDA,timestamp,period,time_seconds
441,0.011532,10:30:57,in-test,110.25
442,0.011532,10:30:57,in-test,110.5
443,0.012813,10:30:57,in-test,110.75
444,0.011532,10:30:58,in-test,111.0
445,0.011532,10:30:58,in-test,111.25
446,0.011532,10:30:58,in-test,111.5
447,0.010251,10:30:58,in-test,111.75
448,0.011532,10:30:59,in-test,112.0
449,0.011532,10:30:59,in-test,112.25
450,0.011532,10:30:59,in-test,112.5
451,0.012813,10:30:59,in-test,112.75
452,0.012813,10:31:00,in-test,113.0
453,0.012813,10:31:00,in-test,113.25
454,0.011532,10:31:00,in-test,113.5
455,0.010251,10:31:00,in-test,113.75
456,0.011532,10:31:01,in-test,114.0
457,0.012813,10:31:01,in-test,114.25
458,0.011532,10:31:01,in-test,114.5
459,0.014095,10:31:01,in-test,114.75
460,0.012813,10:31:02,in-test,115.0
461,0.011532,10:31:02,in-test,115.25
462,0.011532,10:31:02,in-test,115.5
463,0.011532,10:31:02,in-test,115.75
464,0.011532,10:31:03,in-test,116.0
465,0.011532,10:31:03,in-test,116.25
466,0.008969,10:31:03,in-test,116.5
467,0.012813,10:31:03,in-test,116.75
468,0.011532,10:31:04,in-test,117.0
469,0.011532,10:31:04,in-test,117.25
470,0.014095,10:31:04,in-test,117.5
471,0.011532,10:31:04,in-test,117.75
472,0.012813,10:31:05,in-test,118.0
473,0.011532,10:31:05,in-test,118.25
474,0.014095,10:31:05,in-test,118.5
475,0.010251,10:31:05,in-test,118.75
476,0.012813,10:31:06,in-test,119.0
477,0.012813,10:31:06,in-test,119.25
478,0.012813,10:31:06,in-test,119.5
479,0.014095,10:31:06,in-test,119.75
480,0.014095,10:31:07,in-test,120.0
481,0.012813,10:31:07,in-test,120.25
482,0.011532,10:31:07,in-test,120.5
483,0.012813,10:31:07,in-test,120.75
484,0.014095,10:31:08,in-test,121.0
485,0.012813,10:31:08,in-test,121.25
486,0.012813,10:31:08,in-test,121.5
487,0.012813,10:31:08,in-test,121.75
488,0.011532,10:31:09,in-test,122.0
489,0.012813,10:31:09,in-test,122.25
490,0.012813,10:31:09,in-test,122.5
491,0.012813,10:31:09,in-test,122.75
492,0.011532,10:31:10,in-test,123.0
493,0.012813,10:31:10,in-test,123.25
494,0.011532,10:31:10,in-test,123.5
495,0.012813,10:31:10,in-test,123.75
496,0.012813,10:31:11,in-test,124.0
497,0.012813,10:31:11,in-test,124.25
498,0.011532,10:31:11,in-test,124.5
499,0.011532,10:31:11,in-test,124.75
500,0.012813,10:31:12,in-test,125.0
501,0.012813,10:31:12,in-test,125.25
502,0.012813,10:31:12,in-test,125.5
503,0.012813,10:31:12,in-test,125.75
504,0.010251,10:31:13,in-test,126.0
505,0.011532,10:31:13,in-test,126.25
506,0.012813,10:31:13,in-test,126.5
507,0.010251,10:31:13,in-test,126.75
508,0.012813,10:31:14,in-test,127.0
509,0.011532,10:31:14,in-test,127.25
510,0.012813,10:31:14,in-test,127.5
511,0.014095,10:31:14,in-test,127.75
512,0.012813,10:31:15,in-test,128.0
513,0.011532,10:31:15,in-test,128.25
514,0.012813,10:31:15,in-test,128.5
515,0.011532,10:31:15,in-test,128.75
516,0.015376,10:31:16,in-test,129.0
517,0.012813,10:31:16,in-test,129.25
518,0.014095,10:31:16,in-test,129.5
519,0.014095,10:31:16,in-test,129.75
520,0.011532,10:31:17,in-test,130.0
521,0.011532,10:31:17,in-test,130.25
522,0.011532,10:31:17,in-test,130.5
523,0.012813,10:31:17,in-test,130.75
524,0.012813,10:31:18,in-test,131.0
525,0.010251,10:31:18,in-test,131.25
526,0.012813,10:31:18,in-test,131.5
527,0.008969,10:31:18,in-test,131.75
528,0.011532,10:31:19,in-test,132.0
529,0.014095,10:31:19,in-test,132.25
530,0.015376,10:31:19,in-test,132.5
531,0.012813,10:31:19,in-test,132.75
532,0.011532,10:31:20,in-test,133.0
533,0.014095,10:31:20,in-test,133.25
534,0.011532,10:31:20,in-test,133.5
535,0.014095,10:31:20,in-test,133.75
536,0.012813,10:31:21,in-test,134.0
537,0.014095,10:31:21,in-test,134.25
538,0.012813,10:31:21,in-test,134.5
539,0.014095,10:31:21,in-test,134.75
540,0.014095,10:31:22,in-test,135.0
541,0.011532,10:31:22,in-test,135.25
542,0.012813,10:31:22,in-test,135.5
543,0.012813,10:31:22,in-test,135.75
544,0.014095,10:31:23,in-test,136.0
545,0.011532,10:31:23,in-test,136.25
546,0.014095,10:31:23,in-test,136.5
547,0.011532,10:31:23,in-test,136.75
548,0.014095,10:31:24,in-test,137.0
549,0.011532,10:31:24,in-test,137.25
550,0.012813,10:31:24,in-test,137.5
551,0.011532,10:31:24,in-test,137.75
552,0.014095,10:31:25,in-test,138.0
553,0.011532,10:31:25,in-test,138.25
554,0.012813,10:31:25,in-test,138.5
555,0.012813,10:31:25,in-test,138.75
556,0.012813,10:31:26,in-test,139.0
557,0.012813,10:31:26,in-test,139.25
558,0.011532,10:31:26,in-test,139.5
559,0.014095,10:31:26,in-test,139.75
560,0.011532,10:31:27,in-test,140.0
561,0.012813,10:31:27,in-test,140.25
562,0.010251,10:31:27,in-test,140.5
563,0.014095,10:31:27,in-test,140.75
564,0.011532,10:31:28,in-test,141.0
565,0.012813,10:31:28,in-test,141.25
566,0.014095,10:31:28,in-test,141.5
567,0.014095,10:31:28,in-test,141.75
568,0.011532,10:31:29,in-test,142.0
569,0.012813,10:31:29,in-test,142.25
570,0.012813,10:31:29,in-test,142.5
571,0.014095,10:31:29,in-test,142.75
572,0.012813,10:31:30,in-test,143.0
573,0.011532,10:31:30,in-test,143.25
574,0.012813,10:31:30,in-test,143.5
575,0.011532,10:31:30,in-test,143.75
576,0.012813,10:31:31,in-test,144.0
577,0.010251,10:31:31,in-test,144.25
578,0.012813,10:31:31,in-test,144.5
579,0.011532,10:31:31,in-test,144.75
580,0.015376,10:31:32,in-test,145.0
581,0.011532,10:31:32,in-test,145.25
582,0.011532,10:31:32,in-test,145.5
583,0.014095,10:31:32,in-test,145.75
584,0.012813,10:31:33,in-test,146.0
585,0.012813,10:31:33,in-test,146.25
586,0.011532,10:31:33,in-test,146.5
587,0.014095,10:31:33,in-test,146.75
588,0.011532,10:31:34,in-test,147.0
589,0.012813,10:31:34,in-test,147.25
590,0.014095,10:31:34,in-test,147.5
591,0.012813,10:31:34,in-test,147.75
592,0.008969,10:31:35,in-test,148.0
593,0.010251,10:31:35,in-test,148.25
594,0.016657,10:31:35,in-test,148.5
595,0.014095,10:31:35,in-test,148.75
596,0.010251,10:31:36,in-test,149.0
597,0.010251,10:31:36,in-test,149.25
598,0.012813,10:31:36,in-test,149.5
599,0.015376,10:31:36,in-test,149.75
600,0.012813,10:31:37,in-test,150.0
601,0.011532,10:31:37,in-test,150.25
602,0.010251,10:31:37,in-test,150.5
603,0.014095,10:31:37,in-test,150.75
604,0.015376,10:31:38,in-test,151.0
605,0.012813,10:31:38,in-test,151.25
606,0.012813,10:31:38,in-test,151.5
607,0.012813,10:31:38,in-test,151.75
608,0.011532,10:31:39,in-test,152.0
609,0.012813,10:31:39,in-test,152.25
610,0.014095,10:31:39,in-test,152.5
611,0.012813,10:31:39,in-test,152.75
612,0.012813,10:31:40,in-test,153.0
613,0.011532,10:31:40,in-test,153.25
614,0.012813,10:31:40,in-test,153.5
615,0.011532,10:31:40,in-test,153.75
616,0.012813,10:31:41,in-test,154.0
617,0.014095,10:31:41,in-test,154.25
618,0.012813,10:31:41,in-test,154.5
619,0.011532,10:31:41,in-test,154.75
620,0.011532,10:31:42,in-test,155.0
621,0.011532,10:31:42,in-test,155.25
622,0.012813,10:31:42,in-test,155.5
623,0.014095,10:31:42,in-test,155.75
624,0.012813,10:31:43,in-test,156.0
625,0.012813,10:31:43,in-test,156.25
626,0.011532,10:31:43,in-test,156.5
627,0.012813,10:31:43,in-test,156.75
628,0.010251,10:31:44,in-test,157.0
629,0.011532,10:31:44,in-test,157.25
630,0.011532,10:31:44,in-test,157.5
631,0.012813,10:31:44,in-test,157.75
632,0.011532,10:31:45,in-test,158.0
633,0.011532,10:31:45,in-test,158.25
634,0.011532,10:31:45,in-test,158.5
635,0.012813,10:31:45,in-test,158.75
636,0.011532,10:31:46,in-test,159.0
637,0.010251,10:31:46,in-test,159.25
638,0.011532,10:31:46,in-test,159.5
639,0.012813,10:31:46,in-test,159.75
640,0.010251,10:31:47,in-test,160.0
641,0.012813,10:31:47,in-test,160.25
642,0.011532,10:31:47,in-test,160.5
643,0.012813,10:31:47,in-test,160.75
644,0.010251,10:31:48,in-test,161.0
645,0.011532,10:31:48,in-test,161.25
646,0.011532,10:31:48,in-test,161.5
647,0.012813,10:31:48,in-test,161.75
648,0.014095,10:31:49,in-test,162.0
649,0.012813,10:31:49,in-test,162.25
650,0.012813,10:31:49,in-test,162.5
651,0.010251,10:31:49,in-test,162.75
652,0.012813,10:31:50,in-test,163.0
653,0.011532,10:31:50,in-test,163.25
654,0.011532,10:31:50,in-test,163.5
655,0.010251,10:31:50,in-test,163.75
656,0.011532,10:31:51,in-test,164.0
657,0.012813,10:31:51,in-test,164.25
658,0.011532,10:31:51,in-test,164.5
659,0.011532,10:31:51,in-test,164.75
660,0.012813,10:31:52,in-test,165.0
661,0.011532,10:31:52,in-test,165.25
662,0.012813,10:31:52,in-test,165.5
663,0.011532,10:31:52,in-test,165.75
664,0.011532,10:31:53,in-test,166.0
