EDA,timestamp,time_seconds,period
0.0,08:40:45,-300.0,pre-test
0.0,08:40:45,-299.75,pre-test
0.831534,08:40:46,-299.5,pre-test
0.767738,08:40:46,-299.25,pre-test
1.177739,08:40:46,-299.0,pre-test
0.321931,08:40:46,-298.75,pre-test
0.0,08:40:47,-298.5,pre-test
0.0,08:40:47,-298.25,pre-test
0.0,08:40:47,-298.0,pre-test
0.0,08:40:47,-297.75,pre-test
0.0,08:40:48,-297.5,pre-test
0.0,08:40:48,-297.25,pre-test
0.0,08:40:48,-297.0,pre-test
0.0,08:40:48,-296.75,pre-test
0.0,08:40:49,-296.5,pre-test
0.0,08:40:49,-296.25,pre-test
0.0,08:40:49,-296.0,pre-test
0.0,08:40:49,-295.75,pre-test
0.0,08:40:50,-295.5,pre-test
0.0,08:40:50,-295.25,pre-test
0.0,08:40:50,-295.0,pre-test
0.0,08:40:50,-294.75,pre-test
0.0,08:40:51,-294.5,pre-test
0.0,08:40:51,-294.25,pre-test
0.0,08:40:51,-294.0,pre-test
0.0,08:40:51,-293.75,pre-test
0.0,08:40:52,-293.5,pre-test
0.0,08:40:52,-293.25,pre-test
0.0,08:40:52,-293.0,pre-test
0.0,08:40:52,-292.75,pre-test
0.0,08:40:53,-292.5,pre-test
0.0,08:40:53,-292.25,pre-test
0.0,08:40:53,-292.0,pre-test
0.0,08:40:53,-291.75,pre-test
0.0,08:40:54,-291.5,pre-test
0.0,08:40:54,-291.25,pre-test
0.0,08:40:54,-291.0,pre-test
0.0,08:40:54,-290.75,pre-test
0.0,08:40:55,-290.5,pre-test
0.0,08:40:55,-290.25,pre-test
0.0,08:40:55,-290.0,pre-test
0.0,08:40:55,-289.75,pre-test
0.0,08:40:56,-289.5,pre-test
0.0,08:40:56,-289.25,pre-test
0.0,08:40:56,-289.0,pre-test
0.0,08:40:56,-288.75,pre-test
0.0,08:40:57,-288.5,pre-test
0.0,08:40:57,-288.25,pre-test
0.0,08:40:57,-288.0,pre-test
0.0,08:40:57,-287.75,pre-test
0.0,08:40:58,-287.5,pre-test
0.0,08:40:58,-287.25,pre-test
0.0,08:40:58,-287.0,pre-test
0.0,08:40:58,-286.75,pre-test
0.0,08:40:59,-286.5,pre-test
0.0,08:40:59,-286.25,pre-test
0.0,08:40:59,-286.0,pre-test
0.0,08:40:59,-285.75,pre-test
0.0,08:41:00,-285.5,pre-test
0.0,08:41:00,-285.25,pre-test
0.0,08:41:00,-285.0,pre-test
0.0,08:41:00,-284.75,pre-test
0.0,08:41:01,-284.5,pre-test
0.0,08:41:01,-284.25,pre-test
0.0,08:41:01,-284.0,pre-test
0.0,08:41:01,-283.75,pre-test
0.0,08:41:02,-283.5,pre-test
0.0,08:41:02,-283.25,pre-test
0.0,08:41:02,-283.0,pre-test
0.0,08:41:02,-282.75,pre-test
0.0,08:41:03,-282.5,pre-test
0.0,08:41:03,-282.25,pre-test
0.0,08:41:03,-282.0,pre-test
0.0,08:41:03,-281.75,pre-test
0.0,08:41:04,-281.5,pre-test
0.0,08:41:04,-281.25,pre-test
0.0,08:41:04,-281.0,pre-test
