time_seconds,HR_min,HR_max
2712,62.67,106.78
2713,63.08,106.85
2714,63.48,106.95
2715,63.82,107.32
2716,64.03,107.97
2717,64.25,108.62
2718,64.45,109.23
2719,64.68,109.82
2720,64.97,110.23
2721,65.25,110.73
2722,65.37,111.23
2723,65.53,111.68
2724,65.68,112.12
2725,65.87,112.53
2726,66.07,112.97
2727,66.28,113.35
2728,66.6,113.62
2729,66.95,113.9
2730,67.33,114.18
2731,67.4,114.43
2732,66.87,114.7
2733,66.3,114.88
2734,66.03,115.05
2735,65.77,115.18
2736,65.55,115.3
2737,65.35,115.12
2738,65.22,115.02
2739,65.07,114.92
2740,64.92,114.87
2741,64.75,114.78
2742,64.57,114.55
2743,64.37,114.32
2744,64.3,113.97
2745,64.2,113.62
2746,64.2,113.25
2747,64.22,112.87
2748,64.22,112.48
2749,64.25,112.03
2750,64.27,111.58
2751,64.2,111.17
2752,64.12,110.75
2753,64.05,110.3
2754,63.97,109.82
2755,63.88,109.45
2756,63.85,109.53
2757,63.8,109.6
2758,63.85,109.63
2759,63.88,109.55
2760,63.93,109.5
2761,64.07,109.43
2762,64.2,109.38
2763,64.35,109.33
2764,64.45,109.3
2765,64.57,109.3
2766,64.62,109.37
2767,64.83,109.48
2768,65.02,109.6
2769,65.33,109.75
2770,65.72,109.9
2771,66.1,110.07
2772,66.45,110.23
2773,66.72,110.38
2774,66.98,110.48
2775,67.2,110.62
2776,67.43,110.75
2777,67.68,110.93
2778,67.8,111.35
2779,67.9,111.77
2780,68.07,112.2
2781,68.25,112.65
2782,68.45,113.12
2783,68.65,113.57
2784,68.83,114.03
2785,68.88,114.53
2786,68.85,115.02
2787,68.75,115.52
2788,68.68,116.0
2789,68.57,116.45
2790,68.48,116.92
2791,68.48,117.42
2792,68.47,117.97
2793,68.52,118.53
2794,68.53,118.97
2795,68.52,119.37
2796,68.45,119.73
2797,68.57,120.1
2798,68.75,120.47
2799,68.95,120.82
2800,69.37,121.23
2801,69.67,121.72
2802,69.93,121.97
2803,70.1,122.18
2804,70.3,122.35
2805,70.27,122.53
2806,70.13,122.63
2807,69.97,122.72
2808,69.77,122.8
2809,69.53,122.9
2810,69.12,122.98
2811,68.82,122.97
2812,68.75,122.97
2813,68.55,122.97
2814,68.37,122.95
2815,68.17,122.95
2816,67.95,122.95
2817,67.83,122.93
2818,67.72,122.88
2819,67.53,122.82
2820,67.33,122.7
2821,67.15,122.58
2822,66.9,122.57
2823,66.67,122.65
2824,66.45,122.75
2825,66.22,122.8
2826,66.0,122.72
2827,65.78,122.63
2828,65.6,122.57
2829,65.48,122.47
2830,65.33,122.35
2831,65.17,122.23
2832,64.95,122.13
2833,64.73,122.05
2834,64.53,122.0
2835,64.33,121.95
2836,64.17,121.92
2837,63.87,121.85
2838,63.62,121.48
2839,63.38,121.12
2840,63.17,120.75
2841,62.92,120.35
2842,62.67,119.95
2843,62.43,119.58
2844,62.25,119.22
2845,62.05,118.85
2846,61.83,118.57
2847,61.63,118.28
2848,61.45,118.03
2849,61.27,117.8
2850,61.13,117.65
2851,61.03,117.47
2852,60.98,117.23
2853,60.97,116.97
2854,60.95,116.8
2855,60.95,116.63
2856,60.98,116.48
2857,61.05,116.2
2858,60.97,115.9
2859,60.87,115.57
2860,60.82,115.13
2861,60.77,114.62
2862,60.68,114.3
2863,60.62,114.0
2864,60.62,113.73
2865,60.62,113.45
2866,60.63,113.28
2867,60.67,113.12
2868,60.7,112.95
2869,60.77,112.82
2870,61.0,112.65
2871,61.28,112.55
2872,61.38,112.4
2873,61.5,112.25
2874,61.65,112.12
2875,61.82,111.95
2876,61.98,111.77
2877,62.05,111.58
2878,61.97,111.45
2879,61.87,111.33
2880,61.83,111.27
2881,61.87,111.22
2882,61.88,111.07
2883,61.88,110.85
2884,61.9,110.65
2885,61.9,110.52
2886,61.97,110.5
2887,62.02,110.47
2888,62.03,110.42
2889,62.03,110.37
2890,62.02,110.35
2891,62.0,110.28
2892,62.02,110.17
2893,62.03,110.0
2894,62.05,109.8
2895,62.07,109.55
2896,62.08,109.25
2897,62.22,108.92
2898,62.33,108.65
2899,62.43,108.42
2900,62.48,108.22
2901,62.5,108.05
2902,62.5,107.82
2903,62.47,107.62
2904,62.3,107.43
2905,62.17,107.23
2906,62.02,107.02
2907,61.82,106.93
2908,61.63,107.35
2909,61.45,107.7
2910,61.23,108.05
2911,61.0,108.4
2912,60.7,108.75
2913,60.35,109.1
2914,60.0,109.43
2915,59.7,109.75
2916,59.45,110.07
2917,59.22,110.35
2918,59.12,110.58
2919,59.0,110.68
2920,58.87,110.75
2921,58.87,110.85
2922,58.77,110.92
2923,58.63,110.9
2924,58.53,110.9
2925,58.47,110.9
2926,58.38,110.9
2927,58.3,110.85
2928,58.3,110.78
2929,58.23,110.67
2930,58.15,110.57
2931,58.07,110.48
2932,57.98,110.38
2933,57.87,110.18
2934,57.73,110.02
2935,57.67,109.85
2936,57.63,109.78
2937,57.65,109.72
2938,57.88,109.67
2939,58.15,109.62
2940,58.35,109.62
2941,58.4,109.58
2942,58.47,109.52
2943,58.55,109.37
2944,58.62,108.98
2945,58.73,108.6
2946,58.77,108.23
2947,58.8,108.03
2948,58.88,108.0
2949,58.97,107.95
2950,59.12,107.98
2951,59.3,108.0
2952,59.5,108.03
2953,59.7,108.08
2954,59.92,108.17
2955,60.13,108.28
2956,60.33,108.42
2957,60.5,108.47
2958,60.63,108.52
2959,60.75,108.55
2960,61.0,108.55
2961,61.32,108.55
2962,61.63,108.63
2963,61.98,108.7
2964,62.47,108.75
2965,62.92,108.82
2966,63.38,108.87
2967,63.9,108.92
2968,64.45,108.98
2969,65.03,109.03
2970,65.6,109.07
2971,66.28,109.08
2972,66.95,109.1
2973,67.62,109.1
2974,68.28,109.12
2975,68.9,109.1
2976,69.48,109.07
2977,70.12,109.07
2978,70.7,109.08
2979,71.3,109.1
2980,71.9,109.12
2981,72.38,109.12
2982,72.92,109.13
2983,72.58,109.17
2984,72.28,109.18
2985,72.03,108.93
2986,71.82,108.73
2987,71.53,108.65
2988,71.37,108.57
2989,71.43,108.48
2990,71.2,108.37
2991,71.03,108.25
2992,70.92,108.2
2993,70.78,108.15
2994,70.67,108.18
2995,70.55,108.2
2996,70.42,108.2
2997,70.3,108.18
2998,70.18,108.18
2999,70.03,108.18
3000,69.88,108.17
3001,69.73,108.17
3002,69.58,108.15
3003,69.45,108.1
3004,69.27,108.0
3005,69.1,107.87
3006,68.95,107.75
3007,68.82,107.65
3008,68.68,107.57
3009,68.58,107.52
3010,68.48,107.38
3011,68.3,107.3
3012,68.13,107.25
3013,67.98,107.27
3014,67.8,107.33
3015,67.67,107.42
3016,67.57,107.53
3017,67.47,107.68
3018,67.35,107.83
3019,67.22,107.93
3020,67.02,108.02
3021,66.75,108.05
3022,66.4,108.08
3023,66.03,108.08
3024,65.8,108.1
3025,65.55,107.95
3026,65.4,107.8
3027,65.45,107.7
3028,65.53,107.63
3029,65.58,107.55
3030,65.8,107.45
3031,66.0,107.33
3032,66.23,107.2
3033,66.55,107.05
3034,66.88,106.85
3035,67.25,106.68
3036,67.67,106.57
3037,68.07,106.48
3038,68.52,106.4
3039,68.93,106.33
3040,69.28,106.27
3041,69.62,106.28
3042,69.98,106.28
3043,70.5,106.28
3044,70.88,106.28
3045,71.23,106.58
3046,71.52,106.83
3047,71.85,107.0
3048,72.08,107.18
3049,72.13,107.38
3050,72.17,107.62
3051,72.18,107.85
3052,72.22,108.0
3053,72.18,108.13
3054,72.27,108.17
3055,72.35,108.22
3056,72.45,108.28
3057,72.52,108.38
3058,72.58,108.47
3059,72.6,108.55
3060,72.63,108.65
3061,72.67,108.77
3062,72.72,108.88
3063,72.75,108.98
3064,72.83,109.08
3065,72.83,109.17
3066,72.85,109.23
3067,72.87,109.32
3068,72.87,109.4
3069,72.88,109.5
3070,72.97,109.62
3071,73.1,109.78
3072,73.23,110.0
3073,73.23,110.18
3074,73.2,110.32
3075,73.2,110.42
3076,73.28,110.52
3077,73.42,110.6
3078,73.52,110.67
3079,73.62,110.75
3080,73.8,110.88
3081,74.0,111.02
3082,73.73,111.2
3083,73.33,111.38
3084,72.98,111.58
3085,72.6,111.8
3086,72.22,112.02
3087,71.87,112.25
3088,71.53,112.48
3089,71.13,112.72
3090,70.7,112.97
3091,70.28,113.22
3092,69.88,113.47
3093,69.5,113.7
3094,69.05,113.97
3095,68.83,114.2
3096,68.63,114.4
3097,68.38,114.55
3098,68.07,114.68
3099,67.95,114.85
3100,67.73,115.02
3101,67.52,115.17
3102,67.28,115.35
3103,67.07,115.53
3104,66.73,115.78
3105,66.5,116.0
3106,65.98,116.25
3107,65.45,116.43
3108,64.87,116.53
3109,64.35,116.6
3110,64.08,116.63
3111,63.85,116.5
3112,64.08,116.27
3113,64.33,116.07
3114,64.6,115.9
3115,64.88,115.75
3116,65.2,115.62
3117,65.55,115.5
3118,65.92,115.4
3119,66.07,115.32
3120,65.85,115.25
3121,65.62,115.17
3122,65.35,115.1
3123,65.12,115.05
3124,64.92,115.03
3125,64.8,115.03
3126,64.67,115.07
3127,64.65,115.12
3128,64.65,115.2
3129,64.9,115.3
3130,65.12,115.38
3131,65.35,115.43
3132,65.57,115.43
3133,65.82,115.42
3134,66.05,115.38
3135,66.27,115.35
3136,66.68,115.32
3137,67.1,115.28
3138,67.63,115.28
3139,68.05,115.28
3140,68.28,115.3
3141,68.55,115.33
3142,68.82,115.43
3143,69.15,115.83
3144,69.55,116.23
3145,69.92,116.62
3146,70.25,117.02
3147,70.57,117.37
3148,70.88,117.72
3149,71.17,118.08
3150,71.5,118.53
3151,71.93,118.95
3152,72.32,119.32
3153,72.63,119.65
3154,72.93,120.08
3155,73.22,120.52
3156,73.2,120.93
3157,73.17,121.17
3158,73.15,121.38
3159,73.12,121.58
3160,73.08,121.85
3161,73.1,122.1
3162,73.12,122.35
3163,73.12,122.65
3164,73.1,122.95
3165,73.08,123.23
3166,73.05,123.63
3167,72.9,124.03
3168,72.68,124.4
3169,72.65,124.75
3170,72.62,125.17
3171,72.47,125.58
3172,72.35,126.05
3173,72.23,126.52
3174,72.05,126.98
3175,71.82,127.42
3176,71.57,127.85
3177,71.33,128.25
3178,71.07,128.62
3179,70.82,129.0
3180,70.68,129.1
3181,70.57,129.17
3182,70.5,129.15
3183,70.45,129.13
3184,70.42,129.13
3185,70.4,129.15
3186,70.35,129.15
3187,70.32,129.13
3188,70.28,128.98
3189,70.27,128.87
3190,70.22,128.78
3191,70.25,128.63
3192,70.22,128.45
3193,70.22,128.25
3194,70.22,128.12
3195,70.12,127.93
3196,70.22,127.77
3197,70.22,127.62
3198,70.22,127.55
3199,70.23,127.47
3200,70.23,127.35
3201,70.23,127.27
3202,70.23,127.23
3203,70.27,126.93
3204,70.43,126.6
3205,70.62,126.33
3206,70.78,126.05
3207,70.88,125.77
3208,71.02,125.45
3209,71.08,125.1
3210,71.1,124.72
3211,71.08,124.32
3212,71.05,123.95
3213,71.02,123.58
3214,71.02,123.25
3215,71.03,122.85
3216,71.05,122.45
3217,71.07,122.25
3218,71.03,121.97
3219,71.02,121.68
3220,70.98,121.42
3221,70.93,121.15
3222,70.92,120.75
3223,70.9,120.3
3224,70.9,119.8
3225,70.9,119.27
3226,70.88,118.62
3227,70.87,117.97
3228,70.82,117.27
3229,70.58,116.58
3230,70.38,115.82
3231,70.28,115.0
3232,70.18,114.72
3233,70.1,114.72
3234,70.02,114.73
3235,69.95,114.78
3236,69.92,114.87
3237,69.9,114.97
3238,69.9,115.08
3239,69.9,115.23
3240,69.88,115.4
3241,69.83,115.58
3242,69.75,115.77
3243,69.65,115.95
3244,69.52,116.12
3245,69.38,116.3
3246,69.3,116.45
3247,69.22,116.6
3248,69.15,116.75
3249,69.08,116.92
3250,69.05,117.08
3251,68.97,117.23
3252,68.9,117.37
3253,68.82,117.47
3254,68.73,117.55
3255,68.67,117.63
3256,68.6,117.72
3257,68.52,117.78
3258,68.42,117.77
3259,68.3,117.77
3260,68.17,117.77
3261,68.03,117.78
3262,67.9,117.78
3263,67.77,117.73
3264,67.62,117.7
3265,67.45,117.68
3266,67.32,117.77
3267,67.2,117.83
3268,67.1,117.87
3269,67.02,117.9
3270,66.95,117.92
3271,66.88,117.93
3272,66.85,117.95
3273,66.83,118.02
3274,66.83,118.1
3275,66.83,118.22
3276,66.87,118.38
3277,66.93,118.58
3278,67.05,118.78
3279,67.17,118.92
3280,67.3,119.05
3281,67.43,119.17
3282,67.55,119.25
3283,67.68,119.33
3284,67.75,119.42
3285,67.83,119.5
3286,67.95,119.58
3287,68.08,119.7
3288,68.25,119.85
3289,68.43,120.05
3290,68.68,120.27
3291,68.95,120.48
3292,69.15,120.73
3293,69.37,120.92
3294,69.55,121.13
3295,69.73,121.27
3296,69.9,121.33
3297,70.07,121.33
3298,70.2,121.4
3299,70.32,121.2
3300,70.42,120.98
3301,70.52,120.87
3302,70.53,120.77
3303,70.55,120.6
3304,70.6,120.47
3305,70.6,120.35
3306,70.57,120.28
3307,70.5,120.25
3308,70.47,120.25
3309,70.5,120.32
3310,70.62,120.25
3311,70.68,120.23
3312,70.88,120.23
3313,71.08,120.23
3314,71.1,120.25
3315,71.07,120.23
3316,71.02,120.2
3317,70.98,120.18
3318,70.97,120.27
3319,70.98,120.33
3320,71.03,120.37
3321,71.08,120.37
3322,71.13,120.37
3323,71.07,120.42
3324,71.12,120.43
3325,71.18,120.43
3326,71.27,120.45
3327,71.32,120.37
3328,71.37,120.3
3329,71.4,120.23
3330,71.37,120.17
3331,71.25,120.08
3332,71.17,119.98
3333,71.08,119.83
3334,71.03,119.67
3335,70.92,119.48
3336,70.83,119.3
3337,70.73,119.1
3338,70.63,118.9
3339,70.53,118.75
3340,70.37,118.57
3341,70.18,118.38
3342,70.05,118.22
3343,69.85,118.05
3344,69.72,117.88
3345,69.55,117.73
3346,69.43,117.6
3347,69.28,117.45
3348,69.12,117.28
3349,69.0,117.08
3350,68.85,116.87
3351,68.72,116.65
3352,68.45,116.4
3353,68.2,116.2
3354,67.95,115.97
3355,67.65,115.8
3356,67.35,115.67
3357,67.02,115.6
3358,66.67,115.45
3359,66.3,115.55
3360,65.98,115.65
3361,65.67,115.62
3362,65.37,115.57
3363,65.03,115.58
3364,64.67,115.57
3365,64.35,115.52
3366,64.08,115.45
3367,63.83,115.33
3368,63.57,115.2
3369,63.25,115.0
3370,62.82,114.95
3371,62.45,114.87
3372,61.98,114.77
3373,61.55,114.67
3374,61.15,114.57
3375,61.15,114.48
3376,61.15,114.4
3377,61.15,114.32
3378,61.22,114.13
3379,61.32,114.0
3380,61.42,113.88
3381,61.4,113.8
3382,61.4,113.73
3383,61.53,113.68
3384,61.58,113.65
3385,61.65,113.62
3386,61.7,113.55
3387,61.93,113.58
3388,62.13,113.58
3389,62.28,113.6
3390,62.47,113.63
3391,62.75,113.67
3392,63.05,113.72
3393,63.38,113.78
3394,63.72,113.88
3395,64.1,114.0
3396,64.43,114.13
3397,64.77,114.23
3398,65.08,114.37
3399,65.35,114.52
3400,65.63,114.7
3401,65.92,114.88
3402,66.17,115.08
3403,66.45,115.32
3404,66.68,115.52
3405,66.93,115.7
3406,67.12,115.85
3407,67.35,116.0
3408,67.5,116.17
3409,67.67,116.3
3410,67.88,116.43
3411,68.12,116.57
3412,68.32,116.67
3413,68.22,116.82
3414,68.12,116.92
3415,67.98,116.97
3416,67.85,116.97
3417,67.73,116.93
3418,67.63,116.92
3419,67.53,116.88
3420,67.43,116.87
3421,67.32,116.88
3422,67.22,116.93
3423,67.12,116.98
3424,67.02,117.0
3425,66.92,117.05
3426,66.83,117.13
3427,66.77,117.27
3428,66.75,117.38
3429,66.77,117.48
3430,66.78,117.58
3431,66.83,117.65
3432,66.88,117.7
3433,66.93,117.75
3434,67.0,117.8
3435,67.08,117.87
3436,67.18,117.95
3437,67.28,118.05
3438,67.42,118.15
3439,67.58,118.23
3440,67.77,118.28
3441,68.03,118.35
3442,68.32,118.43
3443,68.62,118.5
3444,68.93,118.57
3445,69.25,118.63
3446,69.55,118.7
3447,69.85,118.78
3448,70.12,118.88
3449,70.35,118.87
3450,70.58,118.85
3451,70.82,118.8
3452,71.05,118.73
3453,71.27,118.57
3454,71.48,118.37
3455,71.68,118.17
3456,71.9,117.93
3457,72.15,117.75
3458,72.4,117.53
3459,72.65,117.3
3460,72.9,117.05
3461,73.15,116.8
3462,73.38,116.53
3463,73.53,116.23
3464,73.68,115.95
3465,73.8,115.68
3466,73.95,115.43
3467,74.05,115.2
3468,74.1,114.98
3469,74.13,114.85
3470,74.18,114.78
3471,74.25,114.73
3472,74.35,114.72
3473,74.45,114.67
3474,74.55,114.67
3475,74.68,114.68
3476,74.8,114.77
3477,74.93,114.82
3478,75.02,114.88
3479,75.08,114.92
3480,75.12,114.88
3481,75.08,114.8
3482,75.1,114.68
3483,75.1,114.48
3484,75.1,114.33
3485,75.1,114.07
3486,75.08,113.68
3487,75.08,113.3
3488,75.1,112.93
3489,75.1,112.62
3490,75.1,112.3
3491,75.08,112.0
3492,75.07,111.73
3493,75.05,111.5
3494,75.02,111.27
3495,74.95,111.02
3496,74.87,110.77
3497,74.77,110.5
3498,74.63,110.25
3499,74.5,110.0
3500,74.33,109.8
3501,74.1,109.57
3502,73.88,109.32
3503,73.67,109.08
3504,73.43,108.85
3505,73.2,108.63
3506,72.97,108.43
3507,72.78,108.23
3508,72.67,108.05
3509,72.58,107.97
3510,72.5,107.9
3511,72.42,107.88
3512,72.33,107.88
3513,72.25,108.0
3514,72.13,108.13
3515,72.03,108.3
3516,71.95,108.52
3517,71.85,108.73
3518,71.75,108.97
3519,71.65,109.25
3520,71.55,109.53
3521,71.45,109.78
3522,71.37,109.98
3523,71.23,110.12
3524,71.23,110.22
3525,71.33,110.25
3526,71.38,110.27
3527,71.47,110.27
3528,71.58,110.23
3529,71.65,110.17
3530,71.68,110.03
3531,71.7,109.9
3532,71.7,109.77
3533,71.75,109.65
3534,71.77,109.42
3535,72.07,109.22
3536,72.4,109.0
3537,72.72,108.82
3538,73.05,108.58
3539,73.37,108.4
3540,73.72,108.27
3541,74.12,108.17
3542,74.45,108.08
3543,74.8,108.08
3544,75.17,108.13
3545,75.53,108.32
3546,75.95,108.62
3547,76.32,108.9
3548,76.67,109.18
3549,76.75,109.45
3550,76.93,109.72
3551,76.98,110.0
3552,76.88,110.23
3553,76.78,110.43
3554,76.68,110.62
3555,76.65,110.77
3556,76.6,110.9
3557,76.55,111.03
3558,76.4,111.17
3559,76.2,111.33
3560,76.1,111.5
3561,75.98,111.68
3562,75.87,111.85
3563,75.75,112.02
3564,75.62,112.18
3565,75.43,112.33
3566,75.18,112.47
3567,75.0,112.6
3568,74.8,112.72
3569,74.63,112.83
3570,74.5,112.93
3571,74.33,113.03
3572,74.15,113.13
3573,73.9,113.22
3574,73.62,113.28
3575,73.4,113.32
3576,73.18,113.33
3577,73.0,113.37
3578,72.83,113.4
3579,72.68,113.42
3580,72.53,113.43
3581,72.5,113.52
3582,72.43,113.7
3583,72.33,113.85
3584,72.25,114.0
3585,72.27,114.15
3586,72.25,114.3
3587,72.2,114.38
3588,72.12,114.5
3589,72.02,114.58
3590,71.93,114.62
3591,71.87,114.52
3592,71.82,114.38
3593,71.77,114.23
3594,71.7,114.03
3595,71.65,113.8
3596,71.6,113.55
3597,71.57,113.2
3598,71.53,112.88
3599,71.48,112.82
3600,71.47,112.75
3601,71.48,112.68
3602,71.37,112.62
3603,71.12,112.57
3604,70.82,112.5
3605,70.52,112.33
3606,70.25,112.15
3607,69.98,111.97
3608,69.82,111.8
3609,69.62,111.62
3610,69.42,111.32
3611,69.17,110.92
3612,68.88,110.75
3613,68.6,110.6
3614,68.32,110.45
3615,68.02,110.32
3616,67.8,110.2
3617,68.0,110.08
3618,68.22,109.97
3619,68.45,110.0
3620,68.72,110.03
3621,69.0,110.07
3622,69.3,110.13
3623,69.62,110.22
3624,69.98,110.3
3625,70.22,110.38
3626,70.17,110.47
3627,70.1,110.53
3628,70.07,110.6
3629,69.98,110.77
3630,69.12,111.32
3631,68.08,111.87
3632,66.95,112.4
3633,65.87,113.0
3634,65.38,113.55
3635,64.93,114.08
3636,64.82,114.62
3637,64.62,115.18
3638,64.37,115.57
3639,64.08,115.88
3640,63.73,116.22
3641,63.47,116.5
3642,63.2,116.82
3643,62.9,117.13
3644,62.58,117.43
3645,62.23,117.78
3646,61.73,118.17
3647,61.27,118.58
3648,60.75,119.03
3649,60.25,119.47
3650,59.78,119.95
3651,59.32,120.43
3652,58.9,120.98
3653,58.48,121.53
3654,58.57,122.05
3655,58.8,122.58
3656,59.28,122.85
3657,59.8,123.17
3658,60.33,123.43
3659,60.83,123.67
3660,61.17,123.82
3661,61.7,123.97
3662,62.22,124.13
3663,62.85,124.3
3664,63.48,124.45
3665,64.12,124.6
3666,64.8,124.73
3667,65.25,124.88
3668,65.67,124.95
3669,65.98,124.95
3670,66.38,124.95
3671,66.3,124.95
3672,65.87,124.87
3673,65.43,124.75
3674,65.03,124.62
3675,64.65,124.33
3676,64.25,124.02
3677,64.08,123.6
3678,63.95,123.15
3679,63.83,122.68
3680,63.67,122.23
3681,63.5,121.88
3682,63.33,121.47
3683,63.25,121.05
3684,63.32,120.63
3685,63.42,120.2
3686,63.48,119.82
3687,63.47,119.43
3688,63.47,118.98
3689,63.47,118.55
3690,63.43,118.1
3691,63.28,117.65
3692,63.13,117.15
3693,62.98,116.67
3694,62.87,116.22
3695,62.8,116.27
3696,62.75,116.33
3697,62.7,116.42
3698,62.63,116.5
3699,62.53,116.6
3700,62.4,116.68
3701,62.22,116.8
3702,62.08,116.92
3703,61.9,117.05
3704,61.77,117.2
3705,61.62,117.35
3706,61.53,117.5
3707,61.35,117.65
3708,61.2,117.78
3709,61.07,117.9
3710,61.07,117.97
3711,61.12,118.02
3712,61.2,118.03
3713,61.3,118.03
3714,61.43,118.05
3715,61.57,118.07
3716,61.68,118.1
3717,61.78,118.13
3718,61.87,118.18
3719,62.0,118.22
3720,62.12,118.23
3721,62.2,118.23
3722,62.2,118.22
3723,62.23,118.2
3724,62.3,118.17
3725,62.42,118.1
3726,62.43,118.05
3727,62.47,118.02
3728,62.47,118.0
3729,62.32,118.0
3730,62.33,118.0
3731,62.33,118.0
3732,62.33,117.98
3733,62.35,117.97
3734,62.42,118.02
3735,62.48,118.08
3736,62.62,118.13
3737,62.55,118.17
3738,62.45,118.22
3739,62.35,118.25
3740,62.3,118.3
3741,62.28,118.33
3742,62.28,118.35
3743,62.17,118.35
3744,62.15,118.3
3745,62.13,118.23
3746,62.13,118.15
3747,62.2,118.05
3748,62.17,117.95
3749,62.17,117.87
3750,62.18,117.83
3751,62.25,117.82
3752,62.38,117.83
3753,62.55,117.88
3754,62.7,117.93
3755,62.87,118.03
3756,63.02,118.1
3757,63.18,118.22
3758,63.3,118.33
3759,63.45,118.42
3760,63.58,118.48
3761,63.73,118.52
3762,63.82,118.43
3763,63.92,118.22
3764,63.95,118.02
3765,63.95,117.83
3766,64.27,117.65
3767,64.68,117.47
3768,65.1,117.32
3769,65.48,117.18
3770,65.75,117.1
3771,66.12,117.07
3772,66.58,117.07
3773,67.03,117.1
3774,67.47,117.13
3775,67.9,117.17
3776,68.32,117.17
3777,68.77,117.15
3778,69.25,117.12
3779,69.73,117.07
3780,70.22,117.0
3781,70.72,116.93
3782,71.32,116.88
3783,71.88,116.85
3784,72.43,116.82
3785,72.98,116.8
3786,73.5,116.77
3787,73.38,116.75
3788,73.27,116.72
3789,73.15,116.67
3790,73.0,116.6
3791,72.85,116.52
3792,72.67,116.42
3793,72.5,116.27
3794,72.32,116.12
3795,72.12,115.95
3796,71.92,115.8
3797,71.75,115.67
3798,71.57,115.55
3799,71.42,115.47
3800,71.27,115.38
3801,71.12,115.33
3802,71.0,115.3
3803,70.92,115.27
3804,70.83,115.25
3805,70.72,115.23
3806,70.58,115.2
3807,70.43,115.92
3808,70.28,116.78
3809,70.13,117.63
3810,70.15,118.5
3811,70.15,119.33
3812,70.17,120.55
3813,70.17,122.1
3814,70.15,123.65
3815,70.1,125.23
3816,70.05,126.75
3817,70.32,128.2
3818,70.53,129.65
3819,70.73,131.1
3820,70.93,132.53
3821,71.12,134.0
3822,70.92,135.1
3823,70.67,136.17
3824,70.5,137.32
3825,70.35,138.62
3826,70.23,139.48
3827,70.15,140.05
3828,70.1,140.78
3829,70.08,141.52
3830,70.08,142.2
3831,70.1,142.9
3832,70.08,143.75
3833,69.97,144.18
3834,69.9,144.43
3835,69.85,144.52
3836,69.73,144.63
3837,69.6,144.72
3838,69.38,144.78
3839,69.17,144.98
3840,68.97,145.33
3841,68.8,145.4
3842,68.73,145.47
3843,68.67,145.55
3844,68.62,145.6
3845,68.58,145.72
3846,68.62,145.65
3847,68.68,145.63
3848,68.7,145.62
3849,68.72,145.63
3850,68.73,145.65
3851,68.78,145.7
3852,68.77,145.78
3853,68.75,145.73
3854,68.73,145.68
3855,68.73,145.6
3856,68.75,145.57
3857,68.82,145.6
3858,68.92,145.63
3859,69.12,145.6
3860,69.32,145.43
3861,69.55,145.27
3862,69.67,145.1
3863,69.72,144.87
3864,69.83,144.73
3865,69.97,144.63
3866,70.1,144.52
3867,70.17,144.4
3868,70.23,144.27
3869,70.32,144.12
3870,70.25,143.87
3871,70.22,143.57
3872,70.15,142.93
3873,70.08,141.88
3874,70.03,140.78
3875,70.02,139.53
3876,70.05,138.3
3877,69.75,137.1
3878,69.5,135.87
3879,69.28,134.6
3880,69.12,133.22
3881,68.95,131.85
3882,69.13,130.42
3883,69.37,129.1
3884,69.57,127.83
3885,69.77,126.58
3886,69.97,125.33
3887,70.15,124.6
3888,70.3,123.87
3889,70.4,123.15
3890,70.52,122.5
3891,70.63,121.9
3892,70.78,121.28
3893,71.03,120.6
3894,71.22,119.92
3895,71.38,119.25
3896,71.52,118.57
3897,71.63,117.83
3898,71.73,117.13
3899,71.82,116.32
3900,71.8,115.37
3901,71.73,114.73
3902,71.53,114.08
3903,71.37,113.57
3904,71.22,113.57
3905,71.03,113.57
3906,70.82,113.57
3907,70.63,113.57
3908,70.45,113.57
3909,70.25,113.58
3910,70.05,113.62
3911,69.87,113.63
3912,69.7,113.63
3913,69.55,113.62
3914,69.4,113.6
3915,69.27,113.57
3916,69.05,113.53
3917,69.07,113.52
3918,69.05,113.52
3919,69.03,113.52
3920,69.03,113.53
3921,69.03,113.55
3922,69.03,113.57
3923,69.05,113.57
3924,69.1,113.67
3925,69.13,113.83
3926,69.17,113.95
3927,69.2,114.1
3928,69.22,114.22
3929,69.25,114.23
3930,69.25,114.28
3931,69.25,114.32
3932,69.23,114.28
3933,69.23,114.33
3934,69.22,114.37
3935,69.18,114.37
3936,69.13,114.37
3937,69.08,114.42
3938,69.03,114.35
3939,69.0,114.33
3940,68.98,114.33
3941,68.98,114.33
3942,68.98,114.35
3943,69.0,114.35
3944,69.0,114.35
3945,68.98,114.47
3946,68.97,114.58
3947,68.95,114.7
3948,68.9,114.8
3949,68.9,114.87
3950,68.92,114.92
3951,68.93,114.98
3952,68.97,115.0
3953,69.0,114.97
3954,69.08,114.88
3955,69.2,114.78
3956,69.38,114.67
3957,69.57,114.43
3958,69.77,114.22
3959,69.97,114.02
3960,70.25,113.85
3961,70.55,113.72
3962,70.88,113.53
3963,71.18,113.32
3964,71.47,113.07
3965,71.78,112.77
3966,72.13,112.45
3967,72.43,112.08
3968,72.73,111.73
3969,73.02,111.42
3970,73.28,111.12
3971,73.52,110.8
3972,73.73,110.53
3973,73.95,110.25
3974,74.17,109.97
3975,74.48,109.77
3976,74.87,109.57
3977,74.97,109.27
3978,75.07,108.97
3979,75.15,108.48
3980,75.22,108.0
3981,75.27,107.53
3982,75.2,107.12
