time_seconds,HR_min,HR_max
1747,75.62,118.2
1748,75.18,119.12
1749,74.75,120.05
1750,74.35,121.02
1751,73.93,121.93
1752,73.48,123.0
1753,73.22,124.0
1754,72.7,124.88
1755,72.17,125.73
1756,71.6,126.67
1757,71.02,127.57
1758,70.5,128.52
1759,70.02,129.48
1760,69.4,130.5
1761,68.85,131.5
1762,68.28,132.53
1763,67.72,133.53
1764,67.12,134.52
1765,66.55,135.5
1766,66.05,136.43
1767,65.55,137.33
1768,65.03,138.22
1769,64.63,139.27
1770,64.2,140.3
1771,64.02,141.42
1772,63.83,142.5
1773,63.7,143.6
1774,63.6,144.72
1775,63.5,145.77
1776,63.58,146.82
1777,63.65,147.82
1778,63.65,148.93
1779,63.67,150.02
1780,63.7,151.12
1781,63.7,152.03
1782,63.7,152.98
1783,63.67,153.98
1784,63.62,154.1
1785,63.57,154.1
1786,63.53,154.03
1787,63.47,153.98
1788,63.43,153.72
1789,63.38,153.48
1790,63.43,153.2
1791,63.53,152.97
1792,63.65,152.72
1793,63.78,152.53
1794,63.93,152.38
1795,64.18,152.25
1796,64.47,152.23
1797,64.83,152.28
1798,65.12,152.3
1799,65.42,152.4
1800,65.65,152.43
1801,65.93,152.53
1802,66.32,152.65
1803,66.75,152.73
1804,67.2,152.73
1805,67.65,152.67
1806,68.15,152.55
1807,68.62,152.38
1808,69.1,152.18
1809,69.52,151.97
1810,69.92,151.72
1811,70.33,151.42
1812,70.77,150.98
1813,71.0,150.6
1814,71.22,150.2
1815,71.4,149.78
1816,71.65,149.37
1817,71.97,148.97
1818,72.22,148.52
1819,72.43,148.1
1820,72.77,147.63
1821,73.13,147.13
1822,73.5,146.62
1823,73.88,146.17
1824,74.32,145.68
1825,74.75,145.2
1826,74.55,144.75
1827,73.93,144.3
1828,73.17,143.85
1829,72.53,143.38
1830,72.03,142.97
1831,71.47,142.55
1832,70.88,142.17
1833,70.32,141.8
1834,69.8,141.52
1835,69.43,141.35
1836,69.05,141.17
1837,68.67,141.02
1838,68.27,140.75
1839,67.85,140.48
1840,67.55,140.23
1841,67.33,140.23
1842,67.05,140.17
1843,66.78,140.07
1844,66.55,139.93
1845,66.42,139.8
1846,66.38,139.73
1847,66.4,139.78
1848,66.43,140.05
1849,66.5,140.33
1850,66.53,140.55
1851,66.55,140.78
1852,66.53,141.02
1853,66.48,141.22
1854,66.4,141.4
1855,66.35,141.55
1856,66.28,141.67
1857,66.17,141.75
1858,66.1,141.83
1859,66.02,141.87
1860,65.88,141.95
1861,65.75,142.05
1862,65.67,142.13
1863,65.5,142.23
1864,65.47,142.35
1865,65.48,142.48
1866,65.55,142.65
1867,65.72,142.9
1868,65.87,143.22
1869,66.02,143.53
1870,66.18,143.83
1871,66.22,144.08
1872,66.25,144.32
1873,66.37,144.57
1874,66.53,144.83
1875,66.72,145.08
1876,66.92,145.37
1877,67.12,145.62
1878,67.37,145.85
1879,67.62,146.07
1880,67.88,146.28
1881,68.17,146.5
1882,68.42,146.7
1883,68.63,146.9
1884,68.82,147.12
1885,69.0,147.33
1886,69.17,147.55
1887,69.32,147.82
1888,69.62,148.03
1889,69.95,148.28
1890,70.18,148.53
1891,70.42,148.73
1892,70.65,148.95
1893,70.87,149.13
1894,71.08,149.23
1895,71.2,149.33
1896,71.32,149.43
1897,71.4,149.55
1898,71.53,149.67
1899,71.65,149.82
1900,71.68,149.97
1901,71.6,150.1
1902,71.57,150.27
1903,71.48,150.47
1904,71.32,150.75
1905,71.08,151.07
1906,70.68,151.35
1907,70.3,151.53
1908,69.97,151.67
1909,69.58,151.78
1910,69.2,151.98
1911,68.8,152.15
1912,68.47,152.33
1913,68.08,152.53
1914,67.83,152.75
1915,67.52,152.98
1916,67.2,153.2
1917,66.9,153.48
1918,66.6,153.75
1919,66.28,154.02
1920,65.98,154.3
1921,65.65,154.5
1922,65.28,154.73
1923,64.93,154.93
1924,64.53,155.15
1925,64.1,155.37
1926,63.62,155.57
1927,63.1,155.73
1928,62.62,155.88
1929,62.13,156.03
1930,61.72,156.17
1931,61.45,156.22
1932,61.17,156.25
1933,60.88,156.32
1934,60.57,156.3
1935,60.32,156.3
1936,60.08,156.22
1937,59.85,156.17
1938,59.65,156.12
1939,59.35,156.05
1940,59.13,156.0
1941,58.88,155.95
1942,58.62,155.93
1943,58.2,156.0
1944,57.9,156.05
1945,57.63,156.1
1946,57.38,156.1
1947,57.18,156.08
1948,56.98,156.08
1949,56.87,156.02
1950,56.77,155.92
1951,56.7,155.83
1952,56.63,155.72
1953,56.58,155.68
1954,56.53,155.63
1955,56.5,155.58
1956,56.45,155.55
1957,56.52,155.45
1958,56.63,155.33
1959,56.73,155.3
1960,56.83,155.23
1961,56.98,155.15
1962,57.15,154.88
1963,57.3,154.57
1964,57.53,154.2
1965,57.72,153.9
1966,57.95,153.58
1967,58.17,153.23
1968,58.37,153.18
1969,58.55,153.55
1970,58.78,153.77
1971,59.05,153.98
1972,59.3,154.2
1973,59.52,154.38
1974,59.62,154.57
1975,59.8,154.68
1976,60.03,154.62
1977,60.28,154.12
1978,60.53,153.53
1979,60.75,152.87
1980,61.02,152.07
1981,61.28,151.28
1982,61.63,150.62
1983,62.13,149.97
1984,62.65,149.05
1985,63.17,148.07
1986,63.62,147.52
1987,64.12,147.4
1988,64.62,147.27
1989,65.1,147.17
1990,65.47,147.07
1991,65.82,147.15
1992,66.12,147.27
1993,66.43,147.35
1994,66.78,147.87
1995,66.9,148.35
1996,66.98,148.78
1997,67.07,149.22
1998,67.23,149.67
1999,67.53,150.1
2000,67.75,150.53
2001,68.02,150.98
2002,68.28,151.37
2003,68.7,151.63
2004,69.03,152.0
2005,69.38,152.38
2006,69.75,152.83
2007,70.07,153.23
2008,70.37,153.62
2009,70.53,154.02
2010,70.72,154.5
2011,70.88,155.03
2012,71.03,155.58
2013,71.35,156.07
2014,71.63,156.6
2015,71.9,157.25
2016,72.05,157.9
2017,72.1,158.55
2018,72.07,159.25
2019,72.17,159.85
2020,72.27,160.47
2021,72.38,161.17
2022,72.57,162.08
2023,72.72,163.03
2024,72.82,164.02
2025,72.87,165.03
2026,72.93,166.03
2027,73.0,167.0
2028,73.1,168.0
2029,73.18,168.98
2030,73.25,169.92
2031,73.32,170.67
2032,73.35,171.43
2033,73.42,172.2
2034,73.52,173.0
2035,73.62,173.88
2036,73.67,174.75
2037,73.72,175.63
2038,73.82,176.55
2039,73.95,177.42
2040,74.1,178.27
2041,74.2,178.8
2042,74.25,179.35
2043,74.18,179.95
2044,74.15,180.48
2045,74.15,181.08
2046,74.2,181.65
2047,74.23,181.98
2048,74.27,182.37
2049,74.23,182.72
2050,74.22,183.08
2051,74.23,183.42
2052,74.28,183.78
2053,74.3,184.13
2054,74.32,184.17
2055,74.5,184.27
2056,74.67,184.48
2057,74.85,184.63
2058,74.57,184.8
2059,73.95,184.83
2060,73.35,184.82
2061,72.77,184.8
2062,72.2,184.75
2063,71.6,184.8
2064,71.1,184.78
2065,70.67,184.73
2066,70.22,184.65
2067,69.72,184.6
2068,69.87,184.57
2069,69.97,184.55
2070,70.15,184.43
2071,70.35,184.22
2072,70.35,184.0
2073,70.52,183.8
2074,70.52,183.62
2075,70.6,183.15
2076,70.68,182.72
2077,70.73,182.33
2078,70.78,181.92
2079,70.8,181.5
2080,70.92,181.13
2081,70.97,180.75
2082,70.98,180.25
2083,71.02,179.77
2084,71.08,179.25
2085,71.15,178.67
2086,71.1,178.1
2087,71.1,177.58
2088,71.12,177.03
2089,71.17,176.45
2090,71.22,175.82
2091,71.27,175.1
2092,71.47,174.35
2093,71.58,173.67
2094,71.72,172.9
2095,71.85,172.12
2096,71.47,171.32
2097,70.97,170.52
2098,70.47,169.72
2099,70.05,168.97
2100,69.63,168.28
2101,69.23,167.87
2102,68.78,167.43
2103,68.43,167.0
2104,68.08,166.63
2105,67.9,166.25
2106,67.73,165.9
2107,67.52,165.6
2108,67.43,165.23
2109,67.38,164.88
2110,67.6,164.58
2111,67.78,164.35
2112,67.98,164.05
2113,68.3,163.57
2114,68.6,163.1
2115,68.88,162.82
2116,69.18,162.53
2117,69.47,162.33
2118,69.77,162.1
2119,70.1,162.0
2120,70.53,161.92
2121,70.95,161.82
2122,71.38,161.8
2123,71.85,161.7
2124,72.35,161.6
2125,72.87,161.48
2126,73.4,161.38
2127,73.9,161.25
2128,74.45,161.1
2129,75.03,160.97
2130,75.62,160.88
2131,75.88,160.77
2132,76.17,160.65
2133,76.35,160.5
2134,76.5,160.3
2135,76.67,160.23
2136,76.87,160.12
2137,77.02,159.98
2138,77.2,159.92
2139,77.47,159.85
2140,77.73,159.7
2141,77.87,159.53
2142,77.98,159.48
2143,78.15,159.42
2144,78.32,159.4
2145,78.48,159.4
2146,78.62,159.37
2147,78.68,159.33
2148,78.78,159.27
2149,78.95,159.43
2150,79.32,159.7
2151,79.67,160.07
2152,79.95,160.48
2153,80.3,160.83
2154,80.7,161.2
2155,81.13,161.55
2156,81.58,161.93
2157,81.98,162.35
2158,82.23,162.75
2159,81.35,163.17
2160,80.73,163.55
2161,80.32,163.98
2162,79.83,164.52
2163,79.4,165.0
2164,79.0,165.5
2165,78.63,166.0
2166,78.22,166.45
2167,77.77,166.85
2168,77.33,167.25
2169,76.92,167.62
2170,76.5,167.92
2171,76.12,168.18
2172,75.75,168.47
2173,75.6,168.72
2174,75.63,168.93
2175,74.92,168.97
2176,74.12,168.95
2177,73.28,168.92
2178,72.47,168.9
2179,71.67,169.33
2180,70.9,169.77
2181,70.17,170.25
2182,69.55,170.75
2183,68.93,171.27
2184,68.35,171.8
2185,67.77,171.87
2186,67.15,171.92
2187,66.48,172.02
2188,65.8,172.13
2189,65.13,172.25
2190,64.45,172.38
2191,63.8,172.65
2192,63.15,173.02
2193,62.65,173.43
2194,62.18,173.85
2195,61.97,174.3
2196,61.78,174.75
2197,61.58,175.2
2198,61.48,175.65
2199,61.42,176.15
2200,61.38,176.68
2201,61.3,177.18
2202,61.2,177.48
2203,61.12,177.77
2204,61.08,178.07
2205,61.17,178.38
2206,61.2,178.72
2207,61.27,179.1
2208,61.37,179.53
2209,61.45,179.72
2210,61.53,179.93
2211,61.63,180.12
2212,61.82,180.25
2213,62.0,180.35
2214,62.23,180.22
2215,62.55,180.07
2216,62.85,179.9
2217,63.15,179.68
2218,63.45,179.45
2219,63.83,179.2
2220,64.22,178.93
2221,64.6,178.6
2222,64.93,178.2
2223,65.32,177.8
2224,65.75,177.38
2225,66.12,176.93
2226,66.5,176.33
2227,66.87,175.75
2228,67.23,175.13
2229,67.67,174.48
2230,68.1,173.9
2231,68.53,173.32
2232,68.92,172.72
2233,69.3,172.32
2234,69.72,171.95
2235,70.1,171.55
2236,70.55,171.23
2237,71.02,170.92
2238,71.52,170.57
2239,72.02,169.8
2240,72.53,169.05
2241,73.03,168.28
2242,73.53,167.47
2243,74.05,166.6
2244,74.52,165.8
2245,74.08,165.5
2246,73.62,165.25
2247,73.17,164.97
2248,72.72,164.68
2249,72.28,164.38
2250,71.93,164.08
2251,71.6,163.78
2252,71.52,163.4
2253,71.43,162.97
2254,71.35,162.52
2255,71.28,162.08
2256,71.17,161.68
2257,71.03,161.3
2258,70.9,160.83
2259,70.78,160.32
2260,70.78,159.8
2261,70.82,159.28
2262,70.92,158.93
2263,71.02,158.6
2264,71.13,158.17
2265,71.28,157.72
2266,71.43,157.27
2267,70.93,156.72
2268,69.95,156.15
2269,69.28,155.68
2270,69.0,155.17
2271,68.93,154.68
2272,68.88,154.22
2273,68.85,153.75
2274,68.82,153.62
2275,68.75,153.5
2276,68.68,153.37
2277,68.63,153.22
2278,68.72,153.07
2279,68.77,152.93
2280,68.9,152.8
2281,68.98,152.72
2282,69.08,152.57
2283,69.17,152.45
2284,70.0,152.28
2285,69.95,152.12
2286,69.67,152.13
2287,69.37,152.15
2288,69.02,152.22
2289,68.52,152.35
2290,68.02,152.43
2291,67.87,152.52
2292,67.78,152.65
2293,67.78,152.8
2294,67.7,152.92
2295,67.62,152.98
2296,67.55,153.02
2297,67.57,153.02
2298,67.65,153.05
2299,67.75,153.07
2300,67.92,153.07
2301,68.05,153.05
2302,68.27,153.07
2303,68.4,153.13
2304,68.63,153.12
2305,68.57,153.1
2306,68.22,153.08
2307,67.87,153.08
2308,67.52,153.1
2309,67.18,153.1
2310,66.83,153.08
2311,66.45,152.88
2312,65.9,152.7
2313,65.32,152.52
2314,64.93,152.38
2315,64.57,152.23
2316,64.15,152.0
2317,63.72,151.75
2318,63.45,151.53
2319,63.17,151.37
2320,63.07,151.22
2321,62.97,151.07
2322,62.85,150.9
2323,62.67,150.72
2324,62.48,150.38
2325,62.32,150.07
2326,62.17,149.72
2327,61.95,149.42
2328,61.73,149.12
2329,61.52,148.78
2330,61.38,148.45
2331,61.25,148.1
2332,61.12,147.68
2333,60.97,147.27
2334,60.93,146.8
2335,60.88,146.32
2336,60.85,145.85
2337,60.78,145.38
2338,60.87,144.9
2339,60.98,144.17
2340,61.15,143.4
2341,61.3,142.63
2342,61.45,141.88
2343,61.52,141.15
2344,60.87,140.42
2345,60.3,139.67
2346,59.72,138.92
2347,59.4,138.17
2348,59.22,137.43
2349,59.08,136.7
2350,58.92,135.95
2351,58.77,135.22
2352,58.6,134.53
2353,58.4,133.85
2354,58.13,133.17
2355,57.92,132.52
2356,57.68,131.83
2357,57.45,131.18
2358,57.15,130.58
2359,57.0,130.03
2360,57.2,129.55
2361,57.37,129.07
2362,57.7,128.58
2363,58.15,128.02
2364,58.6,127.47
2365,59.07,126.92
2366,59.52,126.32
2367,59.98,125.7
2368,60.5,125.15
2369,60.95,124.63
2370,61.43,124.1
2371,61.8,123.68
2372,62.17,123.08
2373,62.52,122.5
2374,62.83,121.87
2375,63.15,121.2
2376,63.3,120.58
2377,63.55,119.97
2378,63.78,119.37
2379,64.0,118.43
2380,64.32,117.48
2381,64.65,116.52
2382,64.97,115.95
2383,65.23,115.55
2384,65.57,115.33
2385,65.92,115.08
2386,66.1,114.9
2387,66.32,114.68
2388,66.5,114.5
2389,66.77,114.27
2390,67.02,114.05
2391,67.37,113.82
2392,67.78,113.65
2393,68.1,113.5
2394,68.45,113.32
2395,68.8,113.08
2396,69.13,112.87
2397,69.45,112.55
2398,69.73,112.18
2399,69.95,112.08
2400,70.18,112.03
2401,70.43,111.98
2402,70.77,111.97
2403,71.15,111.95
2404,71.57,112.08
2405,71.97,112.23
2406,72.4,112.38
2407,72.85,112.55
2408,73.13,112.7
2409,73.42,113.1
2410,73.7,113.92
2411,73.95,114.72
2412,74.22,115.52
2413,74.53,116.23
2414,74.93,116.93
2415,75.32,117.68
2416,75.73,118.43
2417,76.18,119.25
2418,76.62,120.18
2419,77.03,120.93
2420,77.1,121.72
2421,77.17,122.33
2422,77.13,122.93
2423,76.9,123.53
2424,76.7,124.13
2425,76.45,124.65
2426,76.2,125.42
2427,75.93,126.12
2428,75.75,126.75
2429,75.7,127.33
2430,75.65,127.88
2431,75.67,128.43
2432,75.72,128.97
2433,75.77,129.47
2434,75.82,129.88
2435,75.85,130.3
2436,76.0,130.73
2437,76.07,131.17
2438,76.15,131.58
2439,76.25,132.03
2440,76.17,132.52
2441,75.6,132.98
2442,75.02,133.45
2443,74.48,133.92
2444,73.98,134.38
2445,73.55,134.82
2446,73.12,135.32
2447,72.6,135.63
2448,72.28,136.15
2449,71.88,136.7
2450,71.52,137.5
2451,71.15,138.3
2452,70.77,139.1
2453,70.22,139.85
2454,69.77,140.65
2455,69.32,141.47
2456,68.87,142.25
2457,68.47,143.05
2458,68.1,143.9
2459,67.72,144.7
2460,67.45,145.47
2461,67.17,146.23
2462,66.97,147.03
2463,66.83,147.85
2464,66.65,148.58
2465,66.5,149.3
2466,66.3,149.77
2467,66.1,150.25
2468,65.9,150.73
2469,65.68,151.15
2470,65.43,151.57
2471,65.28,151.85
2472,65.13,152.15
2473,64.98,152.55
2474,64.85,152.77
2475,65.63,153.02
2476,66.38,153.2
2477,67.15,153.35
2478,67.95,153.3
2479,68.78,153.32
2480,69.58,153.33
2481,70.33,153.48
2482,71.22,153.6
2483,72.07,153.85
2484,72.88,154.17
2485,73.57,154.53
2486,73.27,154.68
2487,73.03,154.83
2488,72.75,155.03
2489,72.43,155.52
2490,72.05,156.03
2491,71.67,156.57
2492,71.65,157.1
2493,71.57,157.65
2494,71.45,158.27
2495,71.33,158.33
2496,71.25,158.43
2497,71.15,158.48
2498,71.0,158.57
2499,70.85,158.62
2500,70.7,158.6
2501,70.5,158.85
2502,70.3,158.85
2503,70.3,158.9
2504,70.32,158.95
2505,70.37,159.15
2506,70.32,159.3
2507,70.3,159.63
2508,70.25,159.82
2509,70.17,159.9
2510,69.98,159.73
2511,69.77,159.6
2512,69.62,159.45
2513,69.45,159.32
2514,69.28,159.12
2515,69.13,158.93
2516,69.0,158.72
2517,68.88,158.5
2518,68.77,158.3
2519,68.68,158.38
2520,68.5,158.5
2521,68.57,158.68
2522,68.67,158.82
2523,68.77,158.95
2524,68.92,159.15
2525,69.33,159.35
2526,69.75,159.78
2527,70.17,160.18
2528,70.6,160.6
2529,70.97,160.98
2530,71.35,161.38
2531,71.78,161.93
2532,72.28,162.47
2533,72.78,162.9
2534,73.4,163.55
2535,74.03,164.17
2536,74.7,164.82
2537,75.42,165.45
2538,76.15,166.03
2539,76.88,166.6
2540,77.47,167.33
2541,77.13,168.0
2542,76.82,168.72
2543,76.5,169.32
2544,76.2,169.83
2545,75.92,170.4
2546,75.63,170.92
2547,75.33,171.5
2548,75.05,172.08
2549,74.73,172.42
2550,74.43,172.75
2551,74.13,173.08
2552,73.78,173.35
2553,73.53,173.63
2554,73.27,173.9
2555,73.0,174.68
2556,72.72,175.43
2557,72.43,176.22
2558,72.23,176.95
2559,72.1,177.67
2560,72.98,178.3
2561,73.7,178.7
2562,73.25,179.33
2563,72.05,179.93
2564,70.88,180.53
2565,69.68,180.9
2566,68.53,181.43
2567,67.35,182.0
2568,66.15,182.55
2569,65.1,183.17
2570,65.38,183.77
2571,65.67,184.37
2572,65.8,184.97
2573,66.0,185.57
2574,66.23,186.17
2575,66.43,186.73
2576,66.75,187.05
2577,67.03,187.32
2578,67.28,187.53
2579,67.6,187.17
2580,67.8,186.65
2581,68.02,186.12
2582,68.27,185.58
2583,68.58,185.05
2584,69.02,184.52
2585,69.45,183.98
2586,69.73,183.43
2587,69.5,182.27
2588,69.53,181.07
2589,69.62,179.88
2590,69.78,178.7
2591,70.12,177.5
2592,70.48,176.27
2593,70.92,175.03
2594,71.32,173.85
2595,71.73,172.77
2596,72.13,171.67
2597,72.53,170.5
2598,72.92,169.37
2599,73.28,168.22
2600,73.62,166.87
2601,73.93,165.55
2602,74.2,164.08
2603,74.47,162.62
2604,74.73,161.15
2605,74.4,159.67
2606,73.85,158.18
2607,73.48,156.67
2608,73.15,155.18
2609,72.87,153.7
2610,72.62,152.2
2611,72.3,150.67
2612,72.22,149.32
2613,72.05,147.9
2614,71.92,146.48
2615,71.82,145.12
2616,71.72,145.18
2617,71.62,145.3
2618,71.58,145.35
2619,71.55,145.43
2620,71.68,145.45
2621,71.85,145.45
2622,72.02,145.38
2623,72.22,145.28
2624,72.37,145.25
2625,72.65,144.9
2626,72.88,144.57
2627,73.07,144.05
2628,73.17,143.4
2629,73.3,143.25
2630,73.42,143.05
2631,73.47,142.93
2632,73.48,142.9
2633,73.57,142.88
2634,73.57,142.85
2635,73.58,142.82
2636,73.6,142.67
2637,73.63,142.48
2638,73.62,142.18
2639,73.58,141.87
2640,73.48,141.55
2641,73.4,141.25
2642,73.33,140.92
2643,73.2,140.57
2644,73.13,140.22
2645,72.98,139.88
2646,72.82,139.58
2647,72.63,139.27
2648,72.48,138.97
2649,72.32,138.7
2650,72.13,138.43
2651,72.02,138.27
2652,71.92,138.08
2653,71.8,137.9
2654,71.72,137.68
2655,71.67,137.53
2656,71.67,137.42
2657,71.63,137.22
2658,71.65,137.02
2659,71.6,136.93
2660,71.57,136.87
2661,71.47,136.75
2662,71.4,136.62
2663,71.32,136.45
2664,71.25,136.28
2665,71.15,136.03
2666,70.98,135.72
2667,70.8,135.03
2668,70.58,134.37
2669,70.38,133.65
2670,70.13,132.93
2671,69.93,132.2
2672,69.67,131.43
2673,69.43,130.62
2674,69.18,130.47
2675,68.95,131.15
2676,68.42,131.85
2677,67.62,132.55
2678,66.78,133.23
2679,65.98,133.97
2680,65.2,134.65
2681,64.42,135.3
2682,63.55,135.93
2683,62.8,136.57
2684,62.3,137.1
2685,61.88,137.58
2686,61.43,138.05
2687,61.12,138.53
2688,60.82,138.97
2689,60.53,139.42
2690,60.25,139.83
2691,59.98,140.28
2692,59.72,140.68
2693,59.48,140.98
2694,59.22,141.23
2695,58.92,141.52
2696,58.7,141.8
2697,58.52,142.07
2698,58.3,142.28
2699,58.25,142.52
2700,58.32,142.7
2701,58.38,142.82
2702,58.47,142.95
2703,58.55,143.07
2704,58.65,143.22
2705,58.72,143.25
2706,58.67,143.33
2707,58.62,143.3
2708,58.55,143.3
2709,58.55,143.27
2710,58.52,143.25
2711,58.5,143.07
2712,58.42,142.6
2713,58.35,142.12
2714,58.25,141.62
2715,58.18,141.07
2716,58.13,140.42
2717,58.23,139.75
2718,58.25,139.12
2719,58.28,138.48
2720,58.32,137.82
2721,58.38,137.23
2722,58.48,136.62
2723,58.63,135.98
2724,58.87,135.32
2725,59.17,134.52
2726,59.58,133.68
2727,60.03,132.8
2728,60.42,131.87
2729,60.75,130.87
2730,61.12,129.87
2731,61.47,128.78
2732,61.85,127.82
2733,62.18,126.8
2734,62.48,125.7
2735,62.8,124.68
2736,63.15,123.67
2737,63.52,122.7
2738,64.05,121.73
2739,64.57,120.75
2740,65.08,119.87
2741,65.67,119.05
2742,66.25,118.23
2743,66.87,117.42
2744,67.5,116.6
2745,68.15,115.83
2746,68.82,115.13
2747,69.37,114.45
2748,69.92,113.78
2749,70.47,113.12
2750,71.0,112.45
2751,71.52,111.78
2752,72.02,111.08
2753,72.52,110.32
2754,73.03,110.2
2755,73.52,110.28
2756,73.95,110.25
2757,74.42,110.23
2758,74.87,110.28
2759,75.17,110.35
2760,75.37,110.4
2761,75.07,110.52
2762,74.52,110.63
2763,73.97,110.73
2764,73.42,110.82
2765,72.93,110.92
2766,72.43,111.0
2767,72.08,111.08
2768,71.75,111.22
2769,71.33,111.28
2770,70.92,111.35
2771,70.48,111.42
2772,70.02,111.48
2773,69.62,111.53
2774,69.23,111.5
2775,68.68,111.48
2776,68.37,111.47
2777,68.15,111.48
2778,67.93,111.45
2779,67.72,111.3
2780,67.5,111.12
2781,67.27,110.93
2782,67.1,110.9
2783,66.9,110.98
2784,66.75,111.1
2785,66.57,111.23
2786,66.35,111.43
2787,66.15,111.67
2788,65.85,111.78
2789,65.57,111.85
2790,65.32,111.82
2791,65.13,111.87
2792,65.0,111.9
2793,65.2,111.72
2794,65.43,111.52
2795,65.68,111.32
2796,66.03,110.73
2797,66.38,110.2
2798,66.73,109.77
2799,67.1,109.42
2800,67.47,109.07
2801,67.83,108.73
2802,68.17,108.38
2803,68.57,108.0
2804,68.83,107.6
2805,69.18,107.18
2806,69.57,106.95
2807,69.95,106.72
2808,70.4,106.63
2809,70.92,107.6
2810,71.5,108.58
2811,72.23,109.55
2812,73.02,110.75
2813,73.65,111.95
2814,74.28,112.98
2815,73.83,114.02
2816,73.42,115.03
2817,73.02,116.08
2818,72.63,117.18
2819,72.23,118.27
2820,71.87,119.45
2821,71.52,120.6
2822,71.37,121.58
2823,71.25,122.57
2824,71.15,123.32
2825,71.07,123.8
2826,70.78,124.32
2827,70.82,124.57
2828,70.88,124.83
2829,70.97,125.08
2830,71.07,125.32
2831,71.17,125.52
2832,71.33,125.73
2833,71.57,125.88
2834,71.73,126.03
2835,71.85,126.18
2836,72.0,126.27
2837,72.18,126.35
2838,72.35,126.4
2839,72.52,126.43
2840,72.68,126.72
2841,72.83,127.2
2842,73.0,127.65
2843,73.27,128.13
2844,73.47,128.62
2845,73.72,129.12
2846,73.8,129.5
2847,73.53,129.82
2848,73.33,130.15
2849,73.17,130.45
2850,73.03,130.58
2851,72.88,130.98
2852,72.72,131.35
2853,72.58,131.68
2854,72.42,132.02
2855,72.3,132.37
2856,72.22,132.7
2857,72.12,133.07
2858,72.0,133.4
2859,71.93,133.73
2860,71.92,134.18
2861,72.07,134.13
2862,72.28,134.05
2863,72.52,134.17
2864,72.77,134.35
2865,73.12,134.5
2866,73.42,134.65
2867,73.77,134.78
2868,74.03,134.95
2869,74.4,135.33
2870,74.75,135.67
2871,74.93,136.03
2872,74.53,136.2
2873,74.05,136.35
2874,73.55,136.55
2875,73.1,136.75
2876,72.63,137.17
2877,72.27,137.38
2878,71.92,137.53
2879,71.53,137.67
2880,71.2,137.82
2881,70.85,138.0
2882,70.48,138.28
2883,70.15,138.52
2884,69.78,138.68
2885,69.43,138.87
2886,69.15,139.03
2887,68.98,139.2
2888,68.8,139.23
2889,68.72,139.27
2890,68.62,139.3
2891,68.5,139.52
2892,68.38,138.93
2893,68.47,138.25
2894,68.58,137.55
2895,68.55,136.85
2896,68.38,136.17
2897,68.27,135.45
2898,68.13,134.75
2899,68.07,134.05
2900,67.9,133.23
2901,67.77,132.3
2902,67.65,131.53
2903,67.5,133.38
2904,67.37,135.12
2905,67.28,135.88
2906,67.27,136.65
2907,67.3,137.42
2908,67.32,138.17
2909,67.35,138.65
2910,67.37,139.17
2911,67.42,139.73
2912,67.48,140.3
2913,67.58,140.88
2914,67.62,141.48
2915,67.57,142.12
2916,67.73,142.75
2917,67.92,143.37
2918,68.1,143.85
2919,68.25,144.32
2920,68.5,144.42
2921,68.72,144.52
2922,68.87,144.58
2923,68.95,144.67
2924,69.02,144.68
2925,69.15,144.72
2926,69.25,144.75
2927,69.32,144.8
2928,69.38,144.8
2929,69.42,144.45
2930,69.38,144.0
2931,69.37,143.63
2932,69.3,143.17
2933,69.28,142.57
2934,69.35,141.87
2935,69.63,141.15
2936,69.83,140.33
2937,70.08,139.07
2938,70.35,137.53
2939,70.6,135.87
2940,70.78,134.15
2941,70.98,132.47
2942,71.15,130.75
2943,71.3,129.05
2944,71.38,128.18
2945,71.42,127.9
2946,71.43,127.57
2947,71.42,127.15
2948,71.43,126.72
2949,71.4,126.27
2950,71.35,125.83
2951,71.23,125.27
2952,71.08,124.72
2953,70.88,124.18
2954,70.68,123.63
2955,70.57,123.08
2956,70.6,122.55
2957,70.53,122.03
2958,70.45,121.53
2959,70.45,121.05
2960,70.5,120.62
2961,70.53,120.15
2962,70.58,119.62
2963,70.68,119.1
2964,70.77,118.6
2965,70.92,118.07
2966,71.02,117.57
2967,71.05,117.07
2968,71.1,116.57
2969,71.15,116.15
2970,71.25,115.82
2971,71.28,115.48
2972,71.15,115.38
2973,70.87,116.05
2974,70.57,116.75
2975,70.23,117.48
2976,69.92,118.25
2977,69.85,119.03
2978,69.57,119.8
2979,69.25,120.52
2980,69.03,121.27
2981,68.85,121.97
2982,68.67,122.67
2983,68.68,123.37
2984,68.78,123.93
2985,68.85,124.23
2986,68.98,124.5
2987,69.15,124.7
2988,69.35,124.87
2989,69.6,125.03
2990,69.85,124.33
2991,70.1,123.57
2992,70.32,122.78
2993,70.57,121.95
2994,70.87,121.13
2995,71.08,120.32
2996,70.58,119.53
2997,70.42,118.77
2998,70.27,117.97
2999,70.17,117.15
3000,70.08,116.35
3001,69.97,115.62
3002,69.87,114.9
3003,69.75,114.23
3004,70.37,113.65
3005,71.0,113.05
3006,71.58,112.73
3007,72.12,112.38
3008,72.77,112.0
3009,73.15,111.72
3010,73.32,111.35
3011,73.4,110.98
3012,73.48,110.57
3013,73.58,110.12
3014,73.45,109.65
3015,73.32,109.5
3016,73.15,109.48
3017,73.0,109.43
