time_seconds,TEMP_min,TEMP_max
1170.0,21.47,32.49
1170.25,21.47,32.49
1170.5,21.47,32.49
1170.75,21.47,32.49
1171.0,21.47,32.49
1171.25,21.47,32.49
1171.5,21.47,32.49
1171.75,21.47,32.49
1172.0,21.47,32.49
1172.25,21.47,32.49
1172.5,21.47,32.49
1172.75,21.47,32.49
1173.0,21.47,32.49
1173.25,21.47,32.49
1173.5,21.47,32.49
1173.75,21.47,32.49
1174.0,21.47,32.49
1174.25,21.47,32.49
1174.5,21.47,32.49
1174.75,21.47,32.49
1175.0,21.47,32.49
1175.25,21.47,32.49
1175.5,21.47,32.49
1175.75,21.47,32.49
1176.0,21.49,32.47
1176.25,21.49,32.47
1176.5,21.49,32.47
1176.75,21.49,32.47
1177.0,21.47,32.49
1177.25,21.47,32.49
1177.5,21.47,32.49
1177.75,21.47,32.49
1178.0,21.85,32.49
1178.25,21.85,32.49
1178.5,21.85,32.49
1178.75,21.85,32.49
1179.0,22.95,32.47
1179.25,22.95,32.47
1179.5,22.95,32.47
1179.75,22.95,32.47
1180.0,22.29,32.49
1180.25,22.29,32.49
1180.5,22.29,32.49
1180.75,22.29,32.49
1181.0,22.35,32.5
1181.25,22.35,32.5
1181.5,22.35,32.5
1181.75,22.35,32.5
1182.0,22.35,32.47
1182.25,22.35,32.47
1182.5,22.35,32.47
1182.75,22.35,32.47
1183.0,22.41,32.49
1183.25,22.41,32.49
1183.5,22.41,32.49
1183.75,22.41,32.49
1184.0,22.43,32.49
1184.25,22.43,32.49
1184.5,22.43,32.49
1184.75,22.43,32.49
1185.0,22.33,32.49
1185.25,22.33,32.49
1185.5,22.33,32.49
1185.75,22.33,32.49
1186.0,22.55,32.49
1186.25,22.55,32.49
1186.5,22.55,32.49
1186.75,22.55,32.49
1187.0,22.71,32.49
1187.25,22.71,32.49
1187.5,22.71,32.49
1187.75,22.71,32.49
1188.0,22.59,32.49
1188.25,22.59,32.49
1188.5,22.59,32.49
1188.75,22.59,32.49
1189.0,22.87,32.45
1189.25,22.87,32.45
1189.5,22.87,32.45
1189.75,22.87,32.45
1190.0,22.35,32.49
1190.25,22.35,32.49
1190.5,22.35,32.49
1190.75,22.35,32.49
1191.0,22.73,32.47
1191.25,22.73,32.47
1191.5,22.73,32.47
1191.75,22.73,32.47
1192.0,22.65,32.49
1192.25,22.65,32.49
1192.5,22.65,32.49
1192.75,22.65,32.49
1193.0,22.47,32.5
1193.25,22.47,32.5
1193.5,22.47,32.5
1193.75,22.47,32.5
1194.0,22.63,32.5
1194.25,22.63,32.5
1194.5,22.63,32.5
1194.75,22.63,32.5
1195.0,22.37,32.47
1195.25,22.37,32.47
1195.5,22.37,32.47
1195.75,22.37,32.47
1196.0,21.87,32.49
1196.25,21.87,32.49
1196.5,21.87,32.49
1196.75,21.87,32.49
1197.0,21.91,32.47
1197.25,21.91,32.47
1197.5,21.91,32.47
1197.75,21.91,32.47
1198.0,22.29,32.47
1198.25,22.29,32.47
1198.5,22.29,32.47
1198.75,22.29,32.47
1199.0,23.23,32.47
1199.25,23.23,32.47
1199.5,23.23,32.47
1199.75,23.23,32.47
1200.0,23.09,32.47
1200.25,23.09,32.47
1200.5,23.09,32.47
1200.75,23.09,32.47
1201.0,23.49,32.45
1201.25,23.49,32.45
1201.5,23.49,32.45
1201.75,23.49,32.45
1202.0,27.59,32.45
1202.25,27.59,32.45
1202.5,27.59,32.45
1202.75,27.59,32.45
1203.0,27.59,32.45
1203.25,27.59,32.45
1203.5,27.59,32.45
1203.75,27.59,32.45
1204.0,27.57,32.47
1204.25,27.57,32.47
1204.5,27.57,32.47
1204.75,27.57,32.47
1205.0,27.59,32.45
1205.25,27.59,32.45
1205.5,27.59,32.45
1205.75,27.59,32.45
1206.0,27.61,32.45
1206.25,27.61,32.45
1206.5,27.61,32.45
1206.75,27.61,32.45
1207.0,27.61,32.45
1207.25,27.61,32.45
1207.5,27.61,32.45
1207.75,27.61,32.45
1208.0,27.59,32.45
1208.25,27.59,32.45
1208.5,27.59,32.45
1208.75,27.59,32.45
1209.0,27.59,32.47
1209.25,27.59,32.47
1209.5,27.59,32.47
1209.75,27.59,32.47
1210.0,27.59,32.45
1210.25,27.59,32.45
1210.5,27.59,32.45
1210.75,27.59,32.45
1211.0,27.57,32.45
1211.25,27.57,32.45
1211.5,27.57,32.45
1211.75,27.57,32.45
1212.0,27.59,32.45
1212.25,27.59,32.45
1212.5,27.59,32.45
1212.75,27.59,32.45
1213.0,27.59,32.45
1213.25,27.59,32.45
1213.5,27.59,32.45
1213.75,27.59,32.45
1214.0,27.61,32.43
1214.25,27.61,32.43
1214.5,27.61,32.43
1214.75,27.61,32.43
1215.0,27.63,32.45
1215.25,27.63,32.45
1215.5,27.63,32.45
1215.75,27.63,32.45
1216.0,27.63,32.43
1216.25,27.63,32.43
1216.5,27.63,32.43
1216.75,27.63,32.43
1217.0,27.61,32.43
1217.25,27.61,32.43
1217.5,27.61,32.43
1217.75,27.61,32.43
1218.0,27.63,32.43
1218.25,27.63,32.43
1218.5,27.63,32.43
1218.75,27.63,32.43
1219.0,27.63,32.45
1219.25,27.63,32.45
1219.5,27.63,32.45
1219.75,27.63,32.45
1220.0,27.63,32.45
1220.25,27.63,32.45
1220.5,27.63,32.45
1220.75,27.63,32.45
1221.0,27.61,32.43
1221.25,27.61,32.43
1221.5,27.61,32.43
1221.75,27.61,32.43
1222.0,27.63,32.45
1222.25,27.63,32.45
1222.5,27.63,32.45
1222.75,27.63,32.45
1223.0,27.63,32.43
1223.25,27.63,32.43
1223.5,27.63,32.43
1223.75,27.63,32.43
1224.0,27.63,32.43
1224.25,27.63,32.43
1224.5,27.63,32.43
1224.75,27.63,32.43
1225.0,27.63,32.45
1225.25,27.63,32.45
1225.5,27.63,32.45
1225.75,27.63,32.45
1226.0,27.63,32.45
1226.25,27.63,32.45
1226.5,27.63,32.45
1226.75,27.63,32.45
1227.0,27.65,32.43
1227.25,27.65,32.43
1227.5,27.65,32.43
1227.75,27.65,32.43
1228.0,27.61,32.43
1228.25,27.61,32.43
1228.5,27.61,32.43
1228.75,27.61,32.43
1229.0,27.61,32.43
1229.25,27.61,32.43
1229.5,27.61,32.43
1229.75,27.61,32.43
1230.0,27.63,32.43
1230.25,27.63,32.43
1230.5,27.63,32.43
1230.75,27.63,32.43
1231.0,27.65,32.43
1231.25,27.65,32.43
1231.5,27.65,32.43
1231.75,27.65,32.43
1232.0,27.61,32.43
1232.25,27.61,32.43
1232.5,27.61,32.43
1232.75,27.61,32.43
1233.0,27.63,32.43
1233.25,27.63,32.43
1233.5,27.63,32.43
1233.75,27.63,32.43
1234.0,27.63,32.43
1234.25,27.63,32.43
1234.5,27.63,32.43
1234.75,27.63,32.43
1235.0,27.63,32.43
1235.25,27.63,32.43
1235.5,27.63,32.43
1235.75,27.63,32.43
1236.0,27.63,32.43
1236.25,27.63,32.43
1236.5,27.63,32.43
1236.75,27.63,32.43
1237.0,27.59,32.43
1237.25,27.59,32.43
1237.5,27.59,32.43
1237.75,27.59,32.43
1238.0,27.59,32.41
1238.25,27.59,32.41
1238.5,27.59,32.41
1238.75,27.59,32.41
1239.0,27.61,32.45
1239.25,27.61,32.45
1239.5,27.61,32.45
1239.75,27.61,32.45
1240.0,27.61,32.43
1240.25,27.61,32.43
1240.5,27.61,32.43
1240.75,27.61,32.43
1241.0,27.61,32.41
1241.25,27.61,32.41
1241.5,27.61,32.41
1241.75,27.61,32.41
1242.0,27.61,32.41
1242.25,27.61,32.41
1242.5,27.61,32.41
1242.75,27.61,32.41
1243.0,27.61,32.41
1243.25,27.61,32.41
1243.5,27.61,32.41
1243.75,27.61,32.41
1244.0,27.61,32.43
1244.25,27.61,32.43
1244.5,27.61,32.43
1244.75,27.61,32.43
1245.0,27.61,32.41
1245.25,27.61,32.41
1245.5,27.61,32.41
1245.75,27.61,32.41
1246.0,27.63,32.43
1246.25,27.63,32.43
1246.5,27.63,32.43
1246.75,27.63,32.43
1247.0,27.63,32.43
1247.25,27.63,32.43
1247.5,27.63,32.43
1247.75,27.63,32.43
1248.0,27.61,32.43
1248.25,27.61,32.43
1248.5,27.61,32.43
1248.75,27.61,32.43
1249.0,27.61,32.43
1249.25,27.61,32.43
1249.5,27.61,32.43
1249.75,27.61,32.43
1250.0,27.65,32.43
1250.25,27.65,32.43
1250.5,27.65,32.43
1250.75,27.65,32.43
1251.0,27.63,32.41
1251.25,27.63,32.41
1251.5,27.63,32.41
1251.75,27.63,32.41
1252.0,27.65,32.43
1252.25,27.65,32.43
1252.5,27.65,32.43
1252.75,27.65,32.43
1253.0,27.63,32.41
1253.25,27.63,32.41
1253.5,27.63,32.41
1253.75,27.63,32.41
1254.0,27.65,32.43
1254.25,27.65,32.43
1254.5,27.65,32.43
1254.75,27.65,32.43
1255.0,27.65,32.43
1255.25,27.65,32.43
1255.5,27.65,32.43
1255.75,27.65,32.43
1256.0,27.63,32.41
1256.25,27.63,32.41
1256.5,27.63,32.41
1256.75,27.63,32.41
1257.0,27.63,32.41
1257.25,27.63,32.41
1257.5,27.63,32.41
1257.75,27.63,32.41
1258.0,27.63,32.43
1258.25,27.63,32.43
1258.5,27.63,32.43
1258.75,27.63,32.43
1259.0,27.63,32.41
1259.25,27.63,32.41
1259.5,27.63,32.41
1259.75,27.63,32.41
1260.0,27.59,32.39
1260.25,27.59,32.39
1260.5,27.59,32.39
1260.75,27.59,32.39
1261.0,27.59,32.41
1261.25,27.59,32.41
1261.5,27.59,32.41
1261.75,27.59,32.41
1262.0,27.59,32.41
1262.25,27.59,32.41
1262.5,27.59,32.41
1262.75,27.59,32.41
1263.0,27.57,32.39
1263.25,27.57,32.39
1263.5,27.57,32.39
1263.75,27.57,32.39
1264.0,27.59,32.41
1264.25,27.59,32.41
1264.5,27.59,32.41
1264.75,27.59,32.41
1265.0,27.59,32.41
1265.25,27.59,32.41
1265.5,27.59,32.41
1265.75,27.59,32.41
1266.0,27.59,32.41
1266.25,27.59,32.41
1266.5,27.59,32.41
1266.75,27.59,32.41
1267.0,27.59,32.41
1267.25,27.59,32.41
1267.5,27.59,32.41
1267.75,27.59,32.41
1268.0,27.59,32.39
1268.25,27.59,32.39
1268.5,27.59,32.39
1268.75,27.59,32.39
1269.0,27.61,32.39
1269.25,27.61,32.39
1269.5,27.61,32.39
1269.75,27.61,32.39
1270.0,27.57,32.41
1270.25,27.57,32.41
1270.5,27.57,32.41
1270.75,27.57,32.41
1271.0,27.59,32.41
1271.25,27.59,32.41
1271.5,27.59,32.41
1271.75,27.59,32.41
1272.0,27.57,32.41
1272.25,27.57,32.41
1272.5,27.57,32.41
1272.75,27.57,32.41
1273.0,27.57,32.39
1273.25,27.57,32.39
1273.5,27.57,32.39
1273.75,27.57,32.39
1274.0,27.57,32.41
1274.25,27.57,32.41
1274.5,27.57,32.41
1274.75,27.57,32.41
1275.0,27.57,32.41
1275.25,27.57,32.41
1275.5,27.57,32.41
1275.75,27.57,32.41
1276.0,27.59,32.39
1276.25,27.59,32.39
1276.5,27.59,32.39
1276.75,27.59,32.39
1277.0,27.57,32.43
1277.25,27.57,32.43
1277.5,27.57,32.43
1277.75,27.57,32.43
1278.0,27.57,32.39
1278.25,27.57,32.39
1278.5,27.57,32.39
1278.75,27.57,32.39
1279.0,27.59,32.43
1279.25,27.59,32.43
1279.5,27.59,32.43
1279.75,27.59,32.43
1280.0,27.57,32.41
1280.25,27.57,32.41
1280.5,27.57,32.41
1280.75,27.57,32.41
1281.0,27.57,32.39
1281.25,27.57,32.39
1281.5,27.57,32.39
1281.75,27.57,32.39
1282.0,27.57,32.39
1282.25,27.57,32.39
1282.5,27.57,32.39
1282.75,27.57,32.39
1283.0,27.57,32.39
1283.25,27.57,32.39
1283.5,27.57,32.39
1283.75,27.57,32.39
1284.0,27.57,32.41
1284.25,27.57,32.41
1284.5,27.57,32.41
1284.75,27.57,32.41
1285.0,27.59,32.43
1285.25,27.59,32.43
1285.5,27.59,32.43
1285.75,27.59,32.43
1286.0,27.59,32.41
1286.25,27.59,32.41
1286.5,27.59,32.41
1286.75,27.59,32.41
1287.0,27.57,32.41
1287.25,27.57,32.41
1287.5,27.57,32.41
1287.75,27.57,32.41
1288.0,27.57,32.41
1288.25,27.57,32.41
1288.5,27.57,32.41
1288.75,27.57,32.41
1289.0,27.57,32.43
1289.25,27.57,32.43
1289.5,27.57,32.43
1289.75,27.57,32.43
1290.0,27.57,32.43
1290.25,27.57,32.43
1290.5,27.57,32.43
1290.75,27.57,32.43
1291.0,27.57,32.41
1291.25,27.57,32.41
1291.5,27.57,32.41
1291.75,27.57,32.41
1292.0,27.55,32.43
1292.25,27.55,32.43
1292.5,27.55,32.43
1292.75,27.55,32.43
1293.0,27.55,32.43
1293.25,27.55,32.43
1293.5,27.55,32.43
1293.75,27.55,32.43
1294.0,27.55,32.43
1294.25,27.55,32.43
1294.5,27.55,32.43
1294.75,27.55,32.43
1295.0,27.57,32.45
1295.25,27.57,32.45
1295.5,27.57,32.45
1295.75,27.57,32.45
1296.0,27.59,32.45
1296.25,27.59,32.45
1296.5,27.59,32.45
1296.75,27.59,32.45
1297.0,27.59,32.45
1297.25,27.59,32.45
1297.5,27.59,32.45
1297.75,27.59,32.45
1298.0,27.61,32.43
1298.25,27.61,32.43
1298.5,27.61,32.43
1298.75,27.61,32.43
1299.0,27.63,32.45
1299.25,27.63,32.45
1299.5,27.63,32.45
1299.75,27.63,32.45
1300.0,27.59,32.45
1300.25,27.59,32.45
1300.5,27.59,32.45
1300.75,27.59,32.45
1301.0,27.61,32.45
1301.25,27.61,32.45
1301.5,27.61,32.45
1301.75,27.61,32.45
1302.0,27.61,32.45
1302.25,27.61,32.45
1302.5,27.61,32.45
1302.75,27.61,32.45
1303.0,27.63,32.45
1303.25,27.63,32.45
1303.5,27.63,32.45
1303.75,27.63,32.45
1304.0,27.63,32.49
1304.25,27.63,32.49
1304.5,27.63,32.49
1304.75,27.63,32.49
1305.0,27.61,32.47
1305.25,27.61,32.47
1305.5,27.61,32.47
1305.75,27.61,32.47
1306.0,27.61,32.49
1306.25,27.61,32.49
1306.5,27.61,32.49
1306.75,27.61,32.49
1307.0,27.63,32.49
1307.25,27.63,32.49
1307.5,27.63,32.49
1307.75,27.63,32.49
1308.0,27.63,32.49
1308.25,27.63,32.49
1308.5,27.63,32.49
1308.75,27.63,32.49
1309.0,27.63,32.49
1309.25,27.63,32.49
1309.5,27.63,32.49
1309.75,27.63,32.49
1310.0,27.63,32.5
1310.25,27.63,32.5
1310.5,27.63,32.5
1310.75,27.63,32.5
1311.0,27.65,32.5
1311.25,27.65,32.5
1311.5,27.65,32.5
1311.75,27.65,32.5
1312.0,27.65,32.5
1312.25,27.65,32.5
1312.5,27.65,32.5
1312.75,27.65,32.5
1313.0,27.63,32.5
1313.25,27.63,32.5
1313.5,27.63,32.5
1313.75,27.63,32.5
1314.0,27.65,32.53
1314.25,27.65,32.53
1314.5,27.65,32.53
1314.75,27.65,32.53
1315.0,27.63,32.5
1315.25,27.63,32.5
1315.5,27.63,32.5
1315.75,27.63,32.5
1316.0,27.67,32.53
1316.25,27.67,32.53
1316.5,27.67,32.53
1316.75,27.67,32.53
1317.0,27.69,32.5
1317.25,27.69,32.5
1317.5,27.69,32.5
1317.75,27.69,32.5
1318.0,27.65,32.55
1318.25,27.65,32.55
1318.5,27.65,32.55
1318.75,27.65,32.55
1319.0,27.63,32.53
1319.25,27.63,32.53
1319.5,27.63,32.53
1319.75,27.63,32.53
1320.0,27.65,32.53
1320.25,27.65,32.53
1320.5,27.65,32.53
1320.75,27.65,32.53
1321.0,27.65,32.53
1321.25,27.65,32.53
1321.5,27.65,32.53
1321.75,27.65,32.53
1322.0,27.69,32.55
1322.25,27.69,32.55
1322.5,27.69,32.55
1322.75,27.69,32.55
1323.0,27.67,32.5
1323.25,27.67,32.5
1323.5,27.67,32.5
1323.75,27.67,32.5
1324.0,27.67,32.53
1324.25,27.67,32.53
1324.5,27.67,32.53
1324.75,27.67,32.53
1325.0,27.69,32.53
1325.25,27.69,32.53
1325.5,27.69,32.53
1325.75,27.69,32.53
1326.0,27.69,32.53
1326.25,27.69,32.53
1326.5,27.69,32.53
1326.75,27.69,32.53
1327.0,27.67,32.53
1327.25,27.67,32.53
1327.5,27.67,32.53
1327.75,27.67,32.53
1328.0,27.67,32.53
1328.25,27.67,32.53
1328.5,27.67,32.53
1328.75,27.67,32.53
1329.0,27.69,32.53
1329.25,27.69,32.53
1329.5,27.69,32.53
1329.75,27.69,32.53
1330.0,27.67,32.55
1330.25,27.67,32.55
1330.5,27.67,32.55
1330.75,27.67,32.55
1331.0,27.69,32.55
1331.25,27.69,32.55
1331.5,27.69,32.55
1331.75,27.69,32.55
1332.0,27.69,32.55
