time_seconds,EDA_min,EDA_max
-256.5,0.0,1.179021
-256.25,0.0,1.617278
-256.0,0.0,1.295996
-255.75,0.0,1.176768
-255.5,0.0,1.61126
-255.25,0.0,2.088101
-255.0,0.0,1.286042
-254.75,0.0,1.228024
-254.5,0.0,1.258778
-254.25,0.0,1.376668
-254.0,0.0,1.41511
-253.75,0.0,1.329255
-253.5,0.0,1.3331
-253.25,0.0,1.238276
-253.0,0.0,1.344632
-252.75,0.0,1.367698
-252.5,0.0,1.380512
-252.25,0.0,1.384356
-252.0,0.0,1.297277
-251.75,0.0,1.517706
-251.5,0.0,1.61126
-251.25,0.0,2.090664
-251.0,0.0,2.566323
-250.75,0.0,3.027038
-250.5,0.0,3.571047
-250.25,0.0,4.068744
-250.0,0.0,3.945053
-249.75,0.0,4.567892
-249.5,0.0,5.054469
-249.25,0.0,4.274373
-249.0,0.0,3.774188
-248.75,0.0,3.27864
-248.5,0.0,2.778211
-248.25,0.0,2.280514
-248.0,0.0,2.058129
-247.75,0.0,2.098047
-247.5,0.0,2.199266
-247.25,0.0,2.531111
-247.0,0.0,3.078646
-246.75,0.0,3.575692
-246.5,0.0,3.513905
-246.25,0.0,3.431905
-246.0,0.0,3.41653
-245.75,0.0,3.920062
-245.5,0.0,3.637617
-245.25,0.0,3.554335
-245.0,0.0,4.440963
-244.75,0.0,3.803849
-244.5,0.0,3.278866
-244.25,0.0,2.778465
-244.0,0.0,2.281626
-243.75,0.0,1.965236
-243.5,0.0,1.93833
-243.25,0.0,1.874267
-243.0,0.0,1.955828
-242.75,0.0,2.099328
-242.5,0.0,1.656014
-242.25,0.0,2.103172
-242.0,0.0,2.368392
-241.75,0.0,2.130078
-241.5,0.0,2.214641
-241.25,0.0,2.564423
-241.0,0.0,3.078646
-240.75,0.0,3.575692
-240.5,0.0,3.707374
-240.25,0.0,3.64203
-240.0,0.0,2.882247
-239.75,0.0,2.641658
-239.5,0.0,2.504564
-239.25,0.0,2.298282
-239.0,0.0,2.194581
-238.75,0.0,2.111299
-238.5,0.0,2.18433
-238.25,0.0,2.181768
-238.0,0.0,2.142049
-237.75,0.0,2.103611
-237.5,0.0,2.249675
-237.25,0.0,2.440581
-237.0,0.0,2.32655
-236.75,0.0,2.248393
-236.5,0.0,2.145893
-236.25,0.0,2.077986
-236.0,0.0,2.075424
-235.75,0.0,2.154862
-235.5,0.0,2.039549
-235.25,0.0,1.992142
-235.0,0.0,1.92808
-234.75,0.0,1.946859
-234.5,0.0,1.92764
-234.25,0.01922,1.971203
-234.0,0.0,1.960953
-233.75,0.0,2.005797
-233.5,0.0,2.010922
-233.25,0.019217,1.971203
-233.0,0.01922,1.928921
-232.75,0.01922,1.899453
-232.5,0.017939,1.928921
-232.25,0.020501,1.881515
-232.0,0.021783,1.852046
-231.75,0.01922,1.832827
-231.5,0.01922,1.785421
-231.25,0.0,1.809765
-231.0,0.0,1.772609
-230.75,0.0,1.820015
-230.5,0.0,1.850765
-230.25,0.01922,1.880234
-230.0,0.006408,1.878953
-229.75,0.0,1.923796
-229.5,0.0,1.935328
-229.25,0.0,1.90714
-229.0,0.0,1.969922
-228.75,0.001282,1.981453
-228.5,0.001282,1.940453
-228.25,0.002563,1.943015
-228.0,0.017939,1.976328
-227.75,0.002563,2.096766
-227.5,0.001282,2.201828
-227.25,0.01922,2.231297
-227.0,0.01922,2.21336
-226.75,0.017939,2.35686
-226.5,0.017939,2.331235
-226.25,0.017939,2.294079
-226.0,0.0,2.214641
-225.75,0.0,2.177485
-225.5,0.017939,2.236423
-225.25,0.017939,2.255641
-225.0,0.017939,2.236423
-224.75,0.007953,2.232579
-224.5,0.01922,2.300485
-224.25,0.017939,2.210797
-224.0,0.017939,2.210797
-223.75,0.017939,2.224891
-223.5,0.017939,2.183891
-223.25,0.020501,2.189016
-223.0,0.020501,2.200547
-222.75,0.01922,2.178766
-222.5,0.021783,2.167235
-222.25,0.01922,2.095484
-222.0,0.017939,2.164672
-221.75,0.017939,2.126235
-221.5,0.021783,2.142891
-221.25,0.01922,2.146735
-221.0,0.01922,2.165953
-220.75,0.01922,2.164672
-220.5,0.0,2.196704
-220.25,0.017939,2.174922
-220.0,0.021783,2.201828
-219.75,0.01922,2.194141
-219.5,0.01922,2.173641
-219.25,0.01922,2.171078
-219.0,0.0,2.154422
-218.75,0.017939,2.19286
-218.5,0.016657,2.584612
-218.25,0.024345,3.086022
-218.0,0.0,2.540472
-217.75,0.0,2.331653
-217.5,0.0,2.333798
-217.25,0.017939,2.33636
-217.0,0.017939,2.312016
-216.75,0.01922,2.322266
-216.5,0.01922,2.309454
-216.25,0.01922,2.340204
-216.0,0.017939,2.338923
-215.75,0.0,2.338923
-215.5,0.017939,2.33636
-215.25,0.01922,2.322266
-215.0,0.01922,2.329954
-214.75,0.017939,2.337641
-214.5,0.016657,2.36711
-214.25,0.003843,2.388892
-214.0,0.020501,2.409392
-213.75,0.017939,2.435017
-213.5,0.0,2.486706
-213.25,0.0,2.482863
-213.0,0.0,2.502082
-212.75,0.0,2.487988
-212.5,0.0,2.550769
-212.25,0.0,2.527707
-212.0,0.0,2.489269
-211.75,0.0,2.4803
-211.5,0.0,2.58205
-211.25,0.0,2.534113
-211.0,0.0,2.526425
-210.75,0.0,2.528988
-210.5,0.0,2.536675
-210.25,0.002562,2.555894
-210.0,0.0,2.575113
-209.75,0.0,2.608426
-209.5,0.017935,2.612269
-209.25,0.01922,2.627644
-209.0,0.01922,2.639176
-208.75,0.017939,2.613551
-208.5,0.017939,2.609707
-208.25,0.01922,2.595613
-208.0,0.0,2.603301
-207.75,0.01922,2.814429
-207.5,0.0,2.657113
-207.25,0.012811,2.687863
-207.0,0.017939,2.703238
-206.75,0.017939,2.612269
-206.5,0.0,2.632769
-206.25,0.01922,2.594332
-206.0,0.0,2.660957
-205.75,0.017939,2.644301
-205.5,0.017939,2.639176
-205.25,0.003843,2.643019
-205.0,0.0,2.686582
-204.75,0.0,2.73527
-204.5,0.01922,2.785239
-204.25,0.021783,2.828801
-204.0,0.020501,2.822395
-203.75,0.017939,2.887739
-203.5,0.017939,2.830082
-203.25,0.020501,2.840333
-203.0,0.016657,2.841614
-202.75,0.01922,2.867239
-202.5,0.01922,2.860833
-202.25,0.01922,2.856989
-202.0,0.017939,2.849301
-201.75,0.01922,2.823676
-201.5,0.01922,2.781395
-201.25,0.020501,2.832645
-201.0,0.01922,2.749363
-200.75,0.017939,2.78652
-200.5,0.01922,2.773707
-200.25,0.01922,2.74552
-200.0,0.01922,2.72502
-199.75,0.01922,2.637894
-199.5,0.021783,2.575113
-199.25,0.020501,2.616113
-199.0,0.020501,2.662238
-198.75,0.01922,2.657113
-198.5,0.01922,2.675051
-198.25,0.01922,2.732707
-198.0,0.01922,3.053994
-197.75,0.01922,2.862028
-197.5,0.017939,2.85827
-197.25,0.01922,2.918489
-197.0,0.01922,2.976066
-196.75,0.01922,2.946597
-196.5,0.01922,2.970941
-196.25,0.01922,2.894065
-196.0,0.017939,2.782596
-195.75,0.020501,2.791565
-195.5,0.01922,2.828722
-195.25,0.017939,2.795409
-195.0,0.01922,2.769784
-194.75,0.017939,2.740315
-194.5,0.016657,2.692909
-194.25,0.017939,2.717252
-194.0,0.017939,2.71469
-193.75,0.01922,2.705721
-193.5,0.017939,2.666002
-193.25,0.017939,2.736471
-193.0,0.017939,2.800534
-192.75,0.017939,2.783878
-192.5,0.01922,2.795409
-192.25,0.01922,2.781315
-192.0,0.01922,2.783878
-191.75,0.0,2.789003
-191.5,0.020501,2.818471
-191.25,0.017939,2.845378
-191.0,0.017939,2.864597
-190.75,0.01922,2.970941
-190.5,0.01922,2.988878
-190.25,0.017939,3.045253
-190.0,0.01922,3.015785
-189.75,0.017939,2.926097
-189.5,0.020501,2.908159
-189.25,0.01922,2.891503
-189.0,0.01922,2.906878
-188.75,0.01922,2.906878
-188.5,0.017939,2.894065
-188.25,0.017939,2.901753
-188.0,0.017939,2.791565
-187.75,0.021783,2.856909
-187.5,0.01922,2.860753
-187.25,0.01922,2.791565
-187.0,0.01922,2.769784
-186.75,0.01922,2.744159
-186.5,0.017939,2.719815
-186.25,0.01922,2.769784
-186.0,0.016657,2.78644
-185.75,0.01922,2.924815
-185.5,0.01922,2.937628
-185.25,0.017939,2.977347
-185.0,0.020501,3.033722
-184.75,0.017939,3.068316
-184.5,0.01922,3.152879
-184.25,0.01922,3.186191
-184.0,0.020501,3.188754
-183.75,0.017939,3.227191
-183.5,0.01922,3.301504
-183.25,0.017939,3.366848
-183.0,0.017939,3.434755
-182.75,0.01922,3.535686
-182.5,0.01922,3.589499
-182.25,0.01922,3.602311
-182.0,0.017939,3.634343
-181.75,0.017939,3.658687
-181.5,0.01922,3.647155
-181.25,0.020501,3.545936
-181.0,0.01922,3.522874
-180.75,0.01922,3.481874
-180.5,0.017939,3.40628
-180.25,0.020501,3.346061
-180.0,0.01922,3.333248
-179.75,0.01922,3.302498
-179.5,0.017939,3.267904
-179.25,0.020501,3.229466
-179.0,0.017939,3.188466
-178.75,0.017939,3.166685
-178.5,0.017939,3.167966
-178.25,0.01922,3.153872
-178.0,0.01922,3.143623
-177.75,0.017939,3.132091
-177.5,0.017939,3.12056
-177.25,0.017939,3.116716
-177.0,0.017939,3.098779
-176.75,0.01922,3.065466
-176.5,0.020501,3.051372
-176.25,0.01922,3.043685
-176.0,0.020501,3.016778
-175.75,0.01922,2.950153
-175.5,0.017939,2.957841
-175.25,0.01922,2.911716
-175.0,0.01922,2.908159
-174.75,0.01922,2.887659
-174.5,0.017939,2.88894
-174.25,0.017939,2.891503
-174.0,0.017939,2.881253
-173.75,0.01922,2.855628
-173.5,0.01922,2.838971
-173.25,0.01922,2.819753
-173.0,0.020501,2.822315
-172.75,0.017939,2.826159
-172.5,0.01922,2.815909
-172.25,0.020501,2.815909
-172.0,0.017939,2.819753
-171.75,0.01922,2.809503
-171.5,0.017939,2.844096
-171.25,0.017939,2.896628
-171.0,0.017939,2.974784
-170.75,0.017939,3.027316
-170.5,0.01922,3.045253
-170.25,0.01922,3.052941
-170.0,0.01922,3.033722
-169.75,0.017939,3.015785
-169.5,0.017939,2.995284
-169.25,0.017939,2.979909
-169.0,0.017939,2.969659
-168.75,0.01922,2.941472
-168.5,0.017939,2.959409
-168.25,0.017939,2.941472
-168.0,0.017939,2.915847
-167.75,0.017939,2.906878
-167.5,0.01922,2.891503
-167.25,0.01922,2.883815
-167.0,0.021783,2.879972
-166.75,0.017939,2.873565
-166.5,0.017939,2.869722
-166.25,0.020501,2.859472
-166.0,0.01922,2.86844
-165.75,0.01922,2.867159
-165.5,0.01922,2.860753
-165.25,0.020501,2.886378
-165.0,0.017939,2.937628
-164.75,0.01922,2.977347
-164.5,0.021783,2.959409
-164.25,0.017939,2.974784
-164.0,0.01922,2.912003
-163.75,0.020501,2.909441
-163.5,0.017939,2.965816
-163.25,0.017939,2.983753
-163.0,0.017939,2.973503
-162.75,0.01922,2.974784
-162.5,0.01922,2.96069
-162.25,0.017939,2.941472
-162.0,0.017939,2.997847
-161.75,0.017939,2.953003
-161.5,0.01922,2.974784
-161.25,0.01922,2.986316
-161.0,0.01922,2.99016
-160.75,0.020501,3.001691
-160.5,0.017939,3.011941
-160.25,0.017939,3.008097
-160.0,0.017939,2.983753
-159.75,0.01922,2.99016
-159.5,0.01922,2.99016
-159.25,0.017939,2.997847
-159.0,0.017939,2.999128
-158.75,0.020501,3.000409
-158.5,0.017939,2.999128
-158.25,0.01922,2.996566
-158.0,0.01922,2.991441
-157.75,0.017939,2.979909
-157.5,0.017939,2.977347
-157.25,0.017939,2.956847
-157.0,0.01922,2.959409
-156.75,0.01922,2.964534
-156.5,0.01922,2.964534
-156.25,0.01922,2.96069
-156.0,0.020501,2.964534
-155.75,0.017939,2.956847
-155.5,0.01922,2.956847
-155.25,0.01922,2.967097
-155.0,0.01922,2.978628
-154.75,0.020501,3.009378
-154.5,0.016657,3.069597
-154.25,0.017939,3.150316
-154.0,0.01922,3.234879
-153.75,0.017939,3.279723
-153.5,0.01922,3.343786
-153.25,0.021783,3.418098
-153.0,0.017939,3.483155
-152.75,0.01922,3.507499
-152.5,0.01922,3.501092
-152.25,0.01922,3.452405
-152.0,0.01922,3.390904
-151.75,0.020501,3.376811
-151.5,0.017939,3.349904
-151.25,0.017939,3.324279
-151.0,0.017939,3.311467
-150.75,0.01922,3.271748
-150.5,0.01922,3.261498
-150.25,0.021783,3.257654
-150.0,0.020501,3.242279
-149.75,0.017939,3.219217
-149.5,0.01922,3.183342
-149.25,0.01922,3.169248
-149.0,0.020501,3.138498
-148.75,0.020501,3.123122
-148.5,0.017939,3.124404
-148.25,0.01922,3.10006
-148.0,0.01922,3.091091
-147.75,0.017939,3.114154
-147.5,0.017939,3.091091
-147.25,0.01922,3.071872
-147.0,0.017939,3.05906
-146.75,0.017939,3.047529
-146.5,0.01922,3.041122
-146.25,0.01922,3.032153
-146.0,0.01922,3.061622
-145.75,0.01922,3.109029
-145.5,0.01922,3.188466
-145.25,0.017939,3.258935
-145.0,0.01922,3.316592
-144.75,0.01922,3.389623
-144.5,0.020501,3.435748
-144.25,0.01922,3.479311
-144.0,0.017939,3.465217
-143.75,0.017939,3.461374
-143.5,0.01922,3.449842
-143.25,0.01922,3.431905
-143.0,0.01922,3.380655
-142.75,0.020501,3.342217
-142.5,0.020501,3.317873
-142.25,0.021783,3.293529
-142.0,0.021783,3.280717
-141.75,0.01922,3.269185
-141.5,0.01922,3.247404
-141.25,0.020501,3.221779
-141.0,0.017939,3.206404
-140.75,0.017939,3.194873
-140.5,0.021783,3.183342
-140.25,0.01922,3.157716
-140.0,0.020501,3.16156
-139.75,0.017939,3.166685
-139.5,0.01922,3.174373
-139.25,0.017939,3.180779
-139.0,0.01922,3.180779
-138.75,0.01922,3.211529
-138.5,0.01922,3.242279
-138.25,0.017939,3.225623
-138.0,0.017939,3.348623
-137.75,0.01922,3.393467
-137.5,0.01922,3.358873
-137.25,0.020501,3.275592
-137.0,0.01922,3.220498
-136.75,0.017939,3.173091
-136.5,0.017939,3.153872
-136.25,0.01922,3.178216
-136.0,0.01922,3.18206
-135.75,0.017939,3.155154
-135.5,0.017939,3.178216
-135.25,0.01922,3.183342
-135.0,0.01922,3.039841
-134.75,0.01922,3.012935
-134.5,0.01922,3.138498
-134.25,0.01922,3.155154
-134.0,0.020501,3.074435
-133.75,0.017939,3.169248
-133.5,0.01922,3.237154
-133.25,0.01922,3.169248
-133.0,0.017939,3.225623
-132.75,0.017939,3.206404
-132.5,0.017939,3.193591
-132.25,0.01922,3.184623
-132.0,0.01922,3.124404
-131.75,0.021783,3.087247
-131.5,0.01922,3.114154
-131.25,0.017939,3.167966
-131.0,0.017939,3.207685
-130.75,0.01922,3.203841
-130.5,0.01922,3.117997
-130.25,0.01922,3.169248
-130.0,0.017939,3.19231
-129.75,0.01922,3.166685
-129.5,0.017939,3.15131
-129.25,0.01922,3.193591
-129.0,0.01922,3.103904
-128.75,0.01922,3.158998
-128.5,0.01922,3.157716
-128.25,0.017939,2.971935
-128.0,0.021783,3.046247
-127.75,0.016657,3.125685
-127.5,0.021783,3.155154
-127.25,0.017939,3.144904
-127.0,0.017939,3.138498
-126.75,0.017939,3.13081
-126.5,0.01922,3.06931
-126.25,0.01922,3.047529
-126.0,0.021783,3.025747
-125.75,0.020501,3.056497
-125.5,0.017939,3.08981
-125.25,0.021783,3.047529
-125.0,0.017939,3.020622
-124.75,0.01922,3.033435
-124.5,0.017939,3.002685
-124.25,0.017939,2.996278
-124.0,0.017939,2.984747
-123.75,0.017939,2.974497
-123.5,0.020501,2.952716
-123.25,0.01922,2.939903
-123.0,0.020501,2.918122
-122.75,0.017939,2.981191
-122.5,0.020501,2.933784
-122.25,0.01922,2.992722
-122.0,0.01922,2.991441
-121.75,0.01922,2.969659
-121.5,0.017939,2.941472
-121.25,0.017939,2.959409
-121.0,0.017939,2.956847
-120.75,0.01922,2.956847
-120.5,0.01922,2.920972
-120.25,0.020501,2.955565
-120.0,0.017939,3.000409
-119.75,0.017939,3.114441
-119.5,0.01922,3.156722
-119.25,0.01922,3.134941
-119.0,0.003843,3.196441
-118.75,0.017939,3.11316
-118.5,0.017939,3.120847
-118.25,0.01922,3.134941
-118.0,0.01922,3.138785
-117.75,0.01922,3.077285
-117.5,0.021783,3.081128
-117.25,0.017939,3.093941
-117.0,0.017939,3.110597
-116.75,0.017939,3.122128
-116.5,0.017939,3.129816
-116.25,0.01922,3.128535
-116.0,0.01922,3.12341
-115.75,0.017939,3.115722
-115.5,0.017939,3.096503
-115.25,0.020501,3.059347
-115.0,0.017939,2.954284
-114.75,0.01922,2.789003
-114.5,0.01922,2.853065
-114.25,0.017939,2.964534
-114.0,0.017939,2.961972
-113.75,0.020501,2.950441
-113.5,0.01922,2.92994
-113.25,0.01922,2.981191
-113.0,0.01922,3.015785
-112.75,0.017939,3.029878
-112.5,0.01922,2.99016
-112.25,0.017939,3.011941
-112.0,0.01922,3.014503
-111.75,0.016657,2.991441
-111.5,0.020501,2.983753
-111.25,0.020501,3.002972
-111.0,0.017939,3.002972
-110.75,0.017939,2.955565
-110.5,0.020501,2.96069
-110.25,0.01922,2.96069
-110.0,0.01922,3.005534
-109.75,0.020501,3.074722
-109.5,0.017939,3.059347
-109.25,0.01922,3.037566
-109.0,0.01922,3.081128
-108.75,0.01922,3.077285
-108.5,0.01922,3.045253
-108.25,0.01922,3.026035
-108.0,0.017939,3.018347
-107.75,0.017939,3.005534
-107.5,0.017939,3.040128
-107.25,0.01922,3.067035
-107.0,0.01922,3.088816
-106.75,0.017939,3.052941
-106.5,0.017939,3.059347
-106.25,0.017939,3.146472
-106.0,0.017939,3.182348
-105.75,0.01922,3.204129
-105.5,0.01922,3.13366
-105.25,0.017939,3.105472
-105.0,0.017939,3.119566
-104.75,0.017939,3.101629
-104.5,0.020501,3.086253
-104.25,0.01922,3.13366
-104.0,0.01922,3.169535
-103.75,0.01922,3.12341
-103.5,0.017939,3.127254
-103.25,0.01922,3.095222
-103.0,0.017939,3.073441
-102.75,0.01922,2.968378
-102.5,0.01922,2.985034
-102.25,0.020501,2.949159
-102.0,0.01922,2.941472
-101.75,0.017939,2.926097
-101.5,0.017939,2.923534
-101.25,0.017939,2.894065
-101.0,0.01922,2.887659
-100.75,0.01922,2.873565
-100.5,0.01922,2.92994
-100.25,0.01922,2.983753
-100.0,0.017939,3.026035
-99.75,0.017939,3.049097
-99.5,0.017939,3.037566
-99.25,0.01922,3.063191
-99.0,0.016657,3.059347
-98.75,0.020501,3.060628
-98.5,0.020501,3.076003
-98.25,0.01922,3.086253
-98.0,0.017939,3.084972
-97.75,0.017939,3.151597
-97.5,0.01922,3.111879
-97.25,0.01922,3.166972
-97.0,0.01922,3.200285
-96.75,0.020501,3.170816
-96.5,0.017939,3.172097
-96.25,0.017939,3.177222
-96.0,0.01922,3.15416
-95.75,0.01922,3.169535
-95.5,0.01922,3.140066
-95.25,0.017939,3.12341
-95.0,0.01922,3.041409
-94.75,0.017939,3.011941
-94.5,0.016657,2.999128
-94.25,0.017939,3.000409
-94.0,0.020501,3.02091
-93.75,0.01922,3.111879
-93.5,0.01922,3.159285
-93.25,0.020501,3.097785
-93.0,0.017939,3.179785
-92.75,0.021783,3.242566
-92.5,0.021783,3.298942
-92.25,0.01922,3.339942
-92.0,0.01922,3.310473
-91.75,0.017939,3.283566
-91.5,0.017939,3.377098
-91.25,0.020501,3.397598
-91.0,0.017939,3.377098
-90.75,0.01922,3.427067
-90.5,0.01922,3.526717
-90.25,0.008971,3.512624
-90.0,0.01922,3.47803
-89.75,0.017939,3.475467
-89.5,0.017939,3.471623
-89.25,0.01922,3.510061
-89.0,0.01922,3.379373
-88.75,0.01922,3.281998
-88.5,0.01922,3.228185
-88.25,0.017939,3.194873
-88.0,0.017939,3.255092
-87.75,0.017939,3.273029
-87.5,0.01922,3.278154
-87.25,0.01922,3.28456
-87.0,0.01922,3.283279
-86.75,0.01922,3.302498
-86.5,0.017939,3.319154
-86.25,0.017939,3.248685
-86.0,0.017939,3.228185
-85.75,0.01922,3.21281
-85.5,0.01922,3.179498
-85.25,0.020501,3.137216
-85.0,0.01922,3.133373
-84.75,0.017939,3.162841
-84.5,0.020501,3.132091
-84.25,0.01922,3.124404
-84.0,0.01922,3.096216
-83.75,0.01922,3.093654
-83.5,0.01922,3.091091
-83.25,0.020501,3.092372
-83.0,0.017939,3.092372
-82.75,0.01922,3.08981
-82.5,0.01922,3.08981
-82.25,0.020501,3.092372
-82.0,0.01922,3.097497
-81.75,0.020501,3.116716
-81.5,0.017939,3.119279
-81.25,0.017939,3.125685
-81.0,0.01922,3.126966
-80.75,0.01922,3.125685
-80.5,0.01922,3.123122
-80.25,0.020501,3.112872
-80.0,0.017939,3.112872
-79.75,0.017939,3.106466
-79.5,0.017939,3.097497
-79.25,0.01922,3.08981
-79.0,0.01922,3.085966
-78.75,0.01922,3.078279
-78.5,0.01922,3.074435
-78.25,0.017939,3.074435
-78.0,0.017939,3.070591
-77.75,0.01922,3.061622
-77.5,0.01922,3.043685
-77.25,0.01922,3.034716
-77.0,0.01922,3.019341
-76.75,0.017939,3.015497
-76.5,0.017939,3.006528
-76.25,0.020501,3.000122
-76.0,0.01922,2.97706
-75.75,0.01922,2.978341
-75.5,0.017939,2.982184
-75.25,0.01922,2.974497
-75.0,0.017939,2.968091
-74.75,0.017939,2.970653
-74.5,0.017939,2.971935
-74.25,0.01922,2.96681
-74.0,0.021783,2.945028
-73.75,0.01922,2.96681
-73.5,0.01922,2.975778
-73.25,0.017939,2.973216
-73.0,0.017939,2.979622
-72.75,0.01922,2.980903
-72.5,0.01922,2.982184
-72.25,0.01922,3.010372
-72.0,0.020501,3.019341
-71.75,0.020501,3.011653
-71.5,0.017939,3.005247
-71.25,0.01922,2.99756
-71.0,0.016657,2.989872
-70.75,0.01922,3.000122
-70.5,0.021783,3.011653
-70.25,0.01922,3.041122
-70.0,0.017939,3.061622
-69.75,0.017939,3.075716
-69.5,0.005126,3.085966
-69.25,0.0,3.115435
-69.0,0.01922,3.20256
-68.75,0.01922,3.244842
-68.5,0.017939,3.201279
-68.25,0.017939,3.175654
-68.0,0.020501,3.183342
-67.75,0.01922,3.179498
-67.5,0.01922,3.187185
-67.25,0.01922,3.17181
-67.0,0.020501,3.119279
-66.75,0.017939,3.174373
-66.5,0.017939,3.194873
-66.25,0.01922,3.185904
-66.0,0.01922,3.153872
-65.75,0.020501,3.128247
-65.5,0.01922,3.106466
-65.25,0.017939,3.094935
-65.0,0.017939,3.119279
-64.75,0.017939,3.092372
-64.5,0.01922,3.04881
-64.25,0.01922,2.992435
-64.0,0.01922,3.123122
-63.75,0.017939,3.179498
-63.5,0.017939,3.239717
-63.25,0.017939,3.199998
-63.0,0.020501,3.119279
-62.75,0.01922,3.114154
-62.5,0.01922,3.148747
