time_seconds,TEMP_min,TEMP_max
-224.25,22.53,24.27
-224.0,22.51,24.27
-223.75,22.51,24.27
-223.5,22.51,24.27
-223.25,22.51,24.27
-223.0,22.53,24.27
-222.75,22.53,24.27
-222.5,22.53,24.27
-222.25,22.53,24.27
-222.0,22.53,24.29
-221.75,22.53,24.29
-221.5,22.53,24.29
-221.25,22.53,24.29
-221.0,22.53,24.29
-220.75,22.53,24.29
-220.5,22.53,24.29
-220.25,22.53,24.29
-220.0,22.53,24.31
-219.75,22.53,24.31
-219.5,22.53,24.31
-219.25,22.53,24.31
-219.0,22.51,24.31
-218.75,22.51,24.31
-218.5,22.51,24.31
-218.25,22.51,24.31
-218.0,22.55,24.33
-217.75,22.55,24.33
-217.5,22.55,24.33
-217.25,22.55,24.33
-217.0,22.55,24.33
-216.75,22.55,24.33
-216.5,22.55,24.33
-216.25,22.55,24.33
-216.0,22.55,24.35
-215.75,22.55,24.35
-215.5,22.55,24.35
-215.25,22.55,24.35
-215.0,22.57,24.33
-214.75,22.57,24.33
-214.5,22.57,24.33
-214.25,22.57,24.33
-214.0,22.55,24.33
-213.75,22.55,24.33
-213.5,22.55,24.33
-213.25,22.55,24.33
-213.0,22.59,24.35
-212.75,22.59,24.35
-212.5,22.59,24.35
-212.25,22.59,24.35
-212.0,22.59,24.37
-211.75,22.59,24.37
-211.5,22.59,24.37
-211.25,22.59,24.37
-211.0,22.55,24.37
-210.75,22.55,24.37
-210.5,22.55,24.37
-210.25,22.55,24.37
-210.0,22.59,24.39
-209.75,22.59,24.39
-209.5,22.59,24.39
-209.25,22.59,24.39
-209.0,22.57,24.39
-208.75,22.57,24.39
-208.5,22.57,24.39
-208.25,22.57,24.39
-208.0,22.57,24.41
-207.75,22.57,24.41
-207.5,22.57,24.41
-207.25,22.57,24.41
-207.0,22.57,24.43
-206.75,22.57,24.43
-206.5,22.57,24.43
-206.25,22.57,24.43
-206.0,22.57,24.43
-205.75,22.57,24.43
-205.5,22.57,24.43
-205.25,22.57,24.43
-205.0,22.57,24.45
-204.75,22.57,24.45
-204.5,22.57,24.45
-204.25,22.57,24.45
-204.0,22.57,24.45
-203.75,22.57,24.45
-203.5,22.57,24.45
-203.25,22.57,24.45
-203.0,22.59,24.45
-202.75,22.59,24.45
-202.5,22.59,24.45
-202.25,22.59,24.45
-202.0,22.59,24.47
-201.75,22.59,24.47
-201.5,22.59,24.47
-201.25,22.59,24.47
-201.0,22.59,24.47
-200.75,22.59,24.47
-200.5,22.59,24.47
-200.25,22.59,24.47
-200.0,22.59,24.47
-199.75,22.59,24.47
-199.5,22.59,24.47
-199.25,22.59,24.47
-199.0,22.57,24.49
-198.75,22.57,24.49
-198.5,22.57,24.49
-198.25,22.57,24.49
-198.0,22.57,24.49
-197.75,22.57,24.49
-197.5,22.57,24.49
-197.25,22.57,24.49
-197.0,22.59,24.51
-196.75,22.59,24.51
-196.5,22.59,24.51
-196.25,22.59,24.51
-196.0,22.61,24.51
-195.75,22.61,24.51
-195.5,22.61,24.51
-195.25,22.61,24.51
-195.0,22.61,24.53
-194.75,22.61,24.53
-194.5,22.61,24.53
-194.25,22.61,24.53
-194.0,22.59,24.51
-193.75,22.59,24.51
-193.5,22.59,24.51
-193.25,22.59,24.51
-193.0,22.59,24.53
-192.75,22.59,24.53
-192.5,22.59,24.53
-192.25,22.59,24.53
-192.0,22.59,24.53
-191.75,22.59,24.53
-191.5,22.59,24.53
-191.25,22.59,24.53
-191.0,22.59,24.55
-190.75,22.59,24.55
-190.5,22.59,24.55
-190.25,22.59,24.55
-190.0,22.59,24.59
-189.75,22.59,24.59
-189.5,22.59,24.59
-189.25,22.59,24.59
-189.0,22.59,24.55
-188.75,22.59,24.55
-188.5,22.59,24.55
-188.25,22.59,24.55
-188.0,22.59,24.61
-187.75,22.59,24.61
-187.5,22.59,24.61
-187.25,22.59,24.61
-187.0,22.59,24.57
-186.75,22.59,24.57
-186.5,22.59,24.57
-186.25,22.59,24.57
-186.0,22.57,24.59
-185.75,22.57,24.59
-185.5,22.57,24.59
-185.25,22.57,24.59
-185.0,22.57,24.59
-184.75,22.57,24.59
-184.5,22.57,24.59
-184.25,22.57,24.59
-184.0,22.59,24.63
-183.75,22.59,24.63
-183.5,22.59,24.63
-183.25,22.59,24.63
-183.0,22.59,24.61
-182.75,22.59,24.61
-182.5,22.59,24.61
-182.25,22.59,24.61
-182.0,22.59,24.63
-181.75,22.59,24.63
-181.5,22.59,24.63
-181.25,22.59,24.63
-181.0,22.59,24.67
-180.75,22.59,24.67
-180.5,22.59,24.67
-180.25,22.59,24.67
-180.0,22.57,24.65
-179.75,22.57,24.65
-179.5,22.57,24.65
-179.25,22.57,24.65
-179.0,22.57,24.65
-178.75,22.57,24.65
-178.5,22.57,24.65
-178.25,22.57,24.65
-178.0,22.57,24.67
-177.75,22.57,24.67
-177.5,22.57,24.67
-177.25,22.57,24.67
-177.0,22.59,24.69
-176.75,22.59,24.69
-176.5,22.59,24.69
-176.25,22.59,24.69
-176.0,22.57,24.67
-175.75,22.57,24.67
-175.5,22.57,24.67
-175.25,22.57,24.67
-175.0,22.57,24.69
-174.75,22.57,24.69
-174.5,22.57,24.69
-174.25,22.57,24.69
-174.0,22.59,24.71
-173.75,22.59,24.71
-173.5,22.59,24.71
-173.25,22.59,24.71
-173.0,22.59,24.71
-172.75,22.59,24.71
-172.5,22.59,24.71
-172.25,22.59,24.71
-172.0,22.59,24.73
-171.75,22.59,24.73
-171.5,22.59,24.73
-171.25,22.59,24.73
-171.0,22.59,24.73
-170.75,22.59,24.73
-170.5,22.59,24.73
-170.25,22.59,24.73
-170.0,22.59,24.75
-169.75,22.59,24.75
-169.5,22.59,24.75
-169.25,22.59,24.75
-169.0,22.59,24.75
-168.75,22.59,24.75
-168.5,22.59,24.75
-168.25,22.59,24.75
-168.0,22.59,24.75
-167.75,22.59,24.75
-167.5,22.59,24.75
-167.25,22.59,24.75
-167.0,22.59,24.77
-166.75,22.59,24.77
-166.5,22.59,24.77
-166.25,22.59,24.77
-166.0,22.61,24.77
-165.75,22.61,24.77
-165.5,22.61,24.77
-165.25,22.61,24.77
-165.0,22.59,24.79
-164.75,22.59,24.79
-164.5,22.59,24.79
-164.25,22.59,24.79
-164.0,22.59,24.77
-163.75,22.59,24.77
-163.5,22.59,24.77
-163.25,22.59,24.77
-163.0,22.57,24.81
-162.75,22.57,24.81
-162.5,22.57,24.81
-162.25,22.57,24.81
-162.0,22.59,24.81
-161.75,22.59,24.81
-161.5,22.59,24.81
-161.25,22.59,24.81
-161.0,22.59,24.81
-160.75,22.59,24.81
-160.5,22.59,24.81
-160.25,22.59,24.81
-160.0,22.61,24.83
-159.75,22.61,24.83
-159.5,22.61,24.83
-159.25,22.61,24.83
-159.0,22.57,24.81
-158.75,22.57,24.81
-158.5,22.57,24.81
-158.25,22.57,24.81
-158.0,22.59,24.83
-157.75,22.59,24.83
-157.5,22.59,24.83
-157.25,22.59,24.83
-157.0,22.61,24.85
-156.75,22.61,24.85
-156.5,22.61,24.85
-156.25,22.61,24.85
-156.0,22.59,24.87
-155.75,22.59,24.87
-155.5,22.59,24.87
-155.25,22.59,24.87
-155.0,22.59,24.87
-154.75,22.59,24.87
-154.5,22.59,24.87
-154.25,22.59,24.87
-154.0,22.59,24.85
-153.75,22.59,24.85
-153.5,22.59,24.85
-153.25,22.59,24.85
-153.0,22.57,24.89
-152.75,22.57,24.89
-152.5,22.57,24.89
-152.25,22.57,24.89
-152.0,22.57,24.87
-151.75,22.57,24.87
-151.5,22.57,24.87
-151.25,22.57,24.87
-151.0,22.57,24.89
-150.75,22.57,24.89
-150.5,22.57,24.89
-150.25,22.57,24.89
-150.0,22.59,24.91
-149.75,22.59,24.91
-149.5,22.59,24.91
-149.25,22.59,24.91
-149.0,22.59,24.91
-148.75,22.59,24.91
-148.5,22.59,24.91
-148.25,22.59,24.91
-148.0,22.57,24.93
-147.75,22.57,24.93
-147.5,22.57,24.93
-147.25,22.57,24.93
-147.0,22.59,24.95
-146.75,22.59,24.95
-146.5,22.59,24.95
-146.25,22.59,24.95
-146.0,22.59,24.93
-145.75,22.59,24.93
-145.5,22.59,24.93
-145.25,22.59,24.93
-145.0,22.59,24.95
-144.75,22.59,24.95
-144.5,22.59,24.95
-144.25,22.59,24.95
-144.0,22.59,24.95
-143.75,22.59,24.95
-143.5,22.59,24.95
-143.25,22.59,24.95
-143.0,22.61,24.95
-142.75,22.61,24.95
-142.5,22.61,24.95
-142.25,22.61,24.95
-142.0,22.59,24.95
-141.75,22.59,24.95
-141.5,22.59,24.95
-141.25,22.59,24.95
-141.0,22.59,24.97
-140.75,22.59,24.97
-140.5,22.59,24.97
-140.25,22.59,24.97
-140.0,22.61,24.99
-139.75,22.61,24.99
-139.5,22.61,24.99
-139.25,22.61,24.99
-139.0,22.61,25.01
-138.75,22.61,25.01
-138.5,22.61,25.01
-138.25,22.61,25.01
-138.0,22.59,25.01
-137.75,22.59,25.01
-137.5,22.59,25.01
-137.25,22.59,25.01
-137.0,22.59,25.03
-136.75,22.59,25.03
-136.5,22.59,25.03
-136.25,22.59,25.03
-136.0,22.59,25.03
-135.75,22.59,25.03
-135.5,22.59,25.03
-135.25,22.59,25.03
-135.0,22.59,25.05
-134.75,22.59,25.05
-134.5,22.59,25.05
-134.25,22.59,25.05
-134.0,22.59,25.05
-133.75,22.59,25.05
-133.5,22.59,25.05
-133.25,22.59,25.05
-133.0,22.61,25.05
-132.75,22.61,25.05
-132.5,22.61,25.05
-132.25,22.61,25.05
-132.0,22.61,25.07
-131.75,22.61,25.07
-131.5,22.61,25.07
-131.25,22.61,25.07
-131.0,22.61,25.05
-130.75,22.61,25.05
-130.5,22.61,25.05
-130.25,22.61,25.05
-130.0,22.61,25.07
-129.75,22.61,25.07
-129.5,22.61,25.07
-129.25,22.61,25.07
-129.0,22.61,25.07
-128.75,22.61,25.07
-128.5,22.61,25.07
-128.25,22.61,25.07
-128.0,22.57,25.09
-127.75,22.57,25.09
-127.5,22.57,25.09
-127.25,22.57,25.09
-127.0,22.61,25.07
-126.75,22.61,25.07
-126.5,22.61,25.07
-126.25,22.61,25.07
-126.0,22.61,25.09
-125.75,22.61,25.09
-125.5,22.61,25.09
-125.25,22.61,25.09
-125.0,22.61,25.09
-124.75,22.61,25.09
-124.5,22.61,25.09
-124.25,22.61,25.09
-124.0,22.61,25.09
-123.75,22.61,25.09
-123.5,22.61,25.09
-123.25,22.61,25.09
-123.0,22.59,25.09
-122.75,22.59,25.09
-122.5,22.59,25.09
-122.25,22.59,25.09
-122.0,22.59,25.11
-121.75,22.59,25.11
-121.5,22.59,25.11
-121.25,22.59,25.11
-121.0,22.59,25.13
-120.75,22.59,25.13
-120.5,22.59,25.13
-120.25,22.59,25.13
-120.0,22.59,25.15
-119.75,22.59,25.15
-119.5,22.59,25.15
-119.25,22.59,25.15
-119.0,22.61,25.13
-118.75,22.61,25.13
-118.5,22.61,25.13
-118.25,22.61,25.13
-118.0,22.61,25.15
-117.75,22.61,25.15
-117.5,22.61,25.15
-117.25,22.61,25.15
-117.0,22.59,25.15
-116.75,22.59,25.15
-116.5,22.59,25.15
-116.25,22.59,25.15
-116.0,22.61,25.17
-115.75,22.61,25.17
-115.5,22.61,25.17
-115.25,22.61,25.17
-115.0,22.61,25.15
-114.75,22.61,25.15
-114.5,22.61,25.15
-114.25,22.61,25.15
-114.0,22.59,25.17
-113.75,22.59,25.17
-113.5,22.59,25.17
-113.25,22.59,25.17
-113.0,22.59,25.17
-112.75,22.59,25.17
-112.5,22.59,25.17
-112.25,22.59,25.17
-112.0,22.59,25.17
-111.75,22.59,25.17
-111.5,22.59,25.17
-111.25,22.59,25.17
-111.0,22.61,25.17
-110.75,22.61,25.17
-110.5,22.61,25.17
-110.25,22.61,25.17
-110.0,22.59,25.21
-109.75,22.59,25.21
-109.5,22.59,25.21
-109.25,22.59,25.21
-109.0,22.61,25.21
-108.75,22.61,25.21
-108.5,22.61,25.21
-108.25,22.61,25.21
-108.0,22.61,25.21
-107.75,22.61,25.21
-107.5,22.61,25.21
-107.25,22.61,25.21
-107.0,22.57,25.21
-106.75,22.57,25.21
-106.5,22.57,25.21
-106.25,22.57,25.21
-106.0,22.61,25.23
-105.75,22.61,25.23
-105.5,22.61,25.23
-105.25,22.61,25.23
-105.0,22.61,25.21
-104.75,22.61,25.21
-104.5,22.61,25.21
-104.25,22.61,25.21
-104.0,22.61,25.25
-103.75,22.61,25.25
-103.5,22.61,25.25
-103.25,22.61,25.25
-103.0,22.59,25.25
-102.75,22.59,25.25
-102.5,22.59,25.25
-102.25,22.59,25.25
-102.0,22.59,25.23
-101.75,22.59,25.23
-101.5,22.59,25.23
-101.25,22.59,25.23
-101.0,22.59,25.25
-100.75,22.59,25.25
-100.5,22.59,25.25
-100.25,22.59,25.25
-100.0,22.59,25.25
-99.75,22.59,25.25
-99.5,22.59,25.25
-99.25,22.59,25.25
-99.0,22.61,25.27
-98.75,22.61,25.27
-98.5,22.61,25.27
-98.25,22.61,25.27
-98.0,22.59,25.25
-97.75,22.59,25.25
-97.5,22.59,25.25
-97.25,22.59,25.25
-97.0,22.61,25.27
-96.75,22.61,25.27
-96.5,22.61,25.27
-96.25,22.61,25.27
-96.0,22.59,25.29
-95.75,22.59,25.29
-95.5,22.59,25.29
-95.25,22.59,25.29
-95.0,22.59,25.31
-94.75,22.59,25.31
-94.5,22.59,25.31
-94.25,22.59,25.31
-94.0,22.59,25.31
-93.75,22.59,25.31
-93.5,22.59,25.31
-93.25,22.59,25.31
-93.0,22.57,25.29
-92.75,22.57,25.29
-92.5,22.57,25.29
-92.25,22.57,25.29
-92.0,22.59,25.31
-91.75,22.59,25.31
-91.5,22.59,25.31
-91.25,22.59,25.31
-91.0,22.57,25.29
-90.75,22.57,25.29
-90.5,22.57,25.29
-90.25,22.57,25.29
-90.0,22.59,25.33
-89.75,22.59,25.33
-89.5,22.59,25.33
-89.25,22.59,25.33
-89.0,22.59,25.31
-88.75,22.59,25.31
-88.5,22.59,25.31
-88.25,22.59,25.31
-88.0,22.61,25.33
-87.75,22.61,25.33
-87.5,22.61,25.33
-87.25,22.61,25.33
-87.0,22.59,25.31
-86.75,22.59,25.31
-86.5,22.59,25.31
-86.25,22.59,25.31
-86.0,22.59,25.33
-85.75,22.59,25.33
-85.5,22.59,25.33
-85.25,22.59,25.33
-85.0,22.61,25.33
-84.75,22.61,25.33
-84.5,22.61,25.33
-84.25,22.61,25.33
-84.0,22.65,25.35
-83.75,22.65,25.35
-83.5,22.65,25.35
-83.25,22.65,25.35
-83.0,22.61,25.33
-82.75,22.61,25.33
-82.5,22.61,25.33
-82.25,22.61,25.33
-82.0,22.61,25.33
-81.75,22.61,25.33
-81.5,22.61,25.33
-81.25,22.61,25.33
-81.0,22.57,25.37
-80.75,22.57,25.37
-80.5,22.57,25.37
-80.25,22.57,25.37
-80.0,22.61,25.37
-79.75,22.61,25.37
-79.5,22.61,25.37
-79.25,22.61,25.37
-79.0,22.61,25.37
-78.75,22.61,25.37
-78.5,22.61,25.37
-78.25,22.61,25.37
-78.0,22.59,25.37
-77.75,22.59,25.37
-77.5,22.59,25.37
-77.25,22.59,25.37
-77.0,22.61,25.37
-76.75,22.61,25.37
-76.5,22.61,25.37
-76.25,22.61,25.37
-76.0,22.61,25.39
-75.75,22.61,25.39
-75.5,22.61,25.39
-75.25,22.61,25.39
-75.0,22.61,25.37
-74.75,22.61,25.37
-74.5,22.61,25.37
-74.25,22.61,25.37
-74.0,22.61,25.39
-73.75,22.61,25.39
-73.5,22.61,25.39
-73.25,22.61,25.39
-73.0,22.61,25.41
-72.75,22.61,25.41
-72.5,22.61,25.41
-72.25,22.61,25.41
-72.0,22.59,25.41
-71.75,22.59,25.41
-71.5,22.59,25.41
-71.25,22.59,25.41
-71.0,22.61,25.41
-70.75,22.61,25.41
-70.5,22.61,25.41
-70.25,22.61,25.41
-70.0,22.61,25.41
-69.75,22.61,25.41
-69.5,22.61,25.41
-69.25,22.61,25.41
-69.0,22.63,25.45
-68.75,22.63,25.45
-68.5,22.63,25.45
-68.25,22.63,25.45
-68.0,22.61,25.43
-67.75,22.61,25.43
-67.5,22.61,25.43
-67.25,22.61,25.43
-67.0,22.59,25.45
-66.75,22.59,25.45
-66.5,22.59,25.45
-66.25,22.59,25.45
-66.0,22.61,25.45
-65.75,22.61,25.45
-65.5,22.61,25.45
-65.25,22.61,25.45
-65.0,22.61,25.45
-64.75,22.61,25.45
-64.5,22.61,25.45
-64.25,22.61,25.45
-64.0,22.61,25.47
-63.75,22.61,25.47
-63.5,22.61,25.47
-63.25,22.61,25.47
-63.0,22.61,25.47
-62.75,22.61,25.47
-62.5,22.61,25.47
-62.25,22.61,25.47
-62.0,22.61,25.49
-61.75,22.61,25.49
-61.5,22.61,25.49
-61.25,22.61,25.49
-61.0,22.59,25.49
-60.75,22.59,25.49
-60.5,22.59,25.49
-60.25,22.59,25.49
-60.0,22.61,25.49
-59.75,22.61,25.49
-59.5,22.61,25.49
-59.25,22.61,25.49
-59.0,22.61,25.51
-58.75,22.61,25.51
-58.5,22.61,25.51
-58.25,22.61,25.51
-58.0,22.61,25.55
-57.75,22.61,25.55
-57.5,22.61,25.55
-57.25,22.61,25.55
-57.0,22.59,25.53
-56.75,22.59,25.53
-56.5,22.59,25.53
-56.25,22.59,25.53
-56.0,22.61,25.51
-55.75,22.61,25.51
-55.5,22.61,25.51
-55.25,22.61,25.51
-55.0,22.61,25.53
-54.75,22.61,25.53
-54.5,22.61,25.53
-54.25,22.61,25.53
-54.0,22.61,25.55
-53.75,22.61,25.55
-53.5,22.61,25.55
-53.25,22.61,25.55
-53.0,22.61,25.57
-52.75,22.61,25.57
-52.5,22.61,25.57
-52.25,22.61,25.57
-52.0,22.63,25.59
-51.75,22.63,25.59
-51.5,22.63,25.59
-51.25,22.63,25.59
-51.0,22.61,25.57
-50.75,22.61,25.57
-50.5,22.61,25.57
-50.25,22.61,25.57
-50.0,22.61,25.57
-49.75,22.61,25.57
-49.5,22.61,25.57
-49.25,22.61,25.57
-49.0,22.57,25.57
-48.75,22.57,25.57
-48.5,22.57,25.57
-48.25,22.57,25.57
-48.0,22.63,25.59
-47.75,22.63,25.59
-47.5,22.63,25.59
-47.25,22.63,25.59
-47.0,22.61,25.59
-46.75,22.61,25.59
-46.5,22.61,25.59
-46.25,22.61,25.59
-46.0,22.61,25.61
-45.75,22.61,25.61
-45.5,22.61,25.61
-45.25,22.61,25.61
-45.0,22.61,25.61
-44.75,22.61,25.61
-44.5,22.61,25.61
-44.25,22.61,25.61
-44.0,22.61,25.63
-43.75,22.61,25.63
-43.5,22.61,25.63
-43.25,22.61,25.63
-43.0,22.61,25.65
-42.75,22.61,25.65
-42.5,22.61,25.65
-42.25,22.61,25.65
-42.0,22.61,25.65
-41.75,22.61,25.65
-41.5,22.61,25.65
-41.25,22.61,25.65
-41.0,22.63,25.65
-40.75,22.63,25.65
-40.5,22.63,25.65
-40.25,22.63,25.65
-40.0,22.61,25.65
-39.75,22.61,25.65
-39.5,22.61,25.65
-39.25,22.61,25.65
-39.0,22.59,25.65
-38.75,22.59,25.65
-38.5,22.59,25.65
-38.25,22.59,25.65
-38.0,22.61,25.69
-37.75,22.61,25.69
-37.5,22.61,25.69
-37.25,22.61,25.69
-37.0,22.59,25.69
-36.75,22.59,25.69
-36.5,22.59,25.69
-36.25,22.59,25.69
-36.0,22.61,25.71
-35.75,22.61,25.71
-35.5,22.61,25.71
-35.25,22.61,25.71
-35.0,22.61,25.69
-34.75,22.61,25.69
-34.5,22.61,25.69
-34.25,22.61,25.69
-34.0,22.59,25.71
-33.75,22.59,25.71
-33.5,22.59,25.71
-33.25,22.59,25.71
-33.0,22.61,25.71
-32.75,22.61,25.71
-32.5,22.61,25.71
-32.25,22.61,25.71
-32.0,22.61,25.73
