HR,timestamp,period,time_seconds
109.81,08:18:48,pre-test,-300
110.14,08:18:49,pre-test,-299
110.35,08:18:50,pre-test,-298
110.96,08:18:51,pre-test,-297
111.52,08:18:52,pre-test,-296
112.0,08:18:53,pre-test,-295
112.63,08:18:54,pre-test,-294
113.11,08:18:55,pre-test,-293
113.59,08:18:56,pre-test,-292
114.0,08:18:57,pre-test,-291
114.35,08:18:58,pre-test,-290
114.69,08:18:59,pre-test,-289
114.91,08:19:00,pre-test,-288
115.03,08:19:01,pre-test,-287
115.11,08:19:02,pre-test,-286
115.22,08:19:03,pre-test,-285
115.35,08:19:04,pre-test,-284
114.74,08:19:05,pre-test,-283
114.15,08:19:06,pre-test,-282
113.55,08:19:07,pre-test,-281
113.05,08:19:08,pre-test,-280
112.38,08:19:09,pre-test,-279
111.79,08:19:10,pre-test,-278
111.16,08:19:11,pre-test,-277
110.49,08:19:12,pre-test,-276
109.76,08:19:13,pre-test,-275
109.09,08:19:14,pre-test,-274
108.54,08:19:15,pre-test,-273
108.02,08:19:16,pre-test,-272
107.58,08:19:17,pre-test,-271
107.29,08:19:18,pre-test,-270
107.17,08:19:19,pre-test,-269
107.11,08:19:20,pre-test,-268
107.06,08:19:21,pre-test,-267
107.0,08:19:22,pre-test,-266
106.96,08:19:23,pre-test,-265
106.98,08:19:24,pre-test,-264
106.97,08:19:25,pre-test,-263
106.93,08:19:26,pre-test,-262
106.87,08:19:27,pre-test,-261
107.22,08:19:28,pre-test,-260
107.45,08:19:29,pre-test,-259
107.65,08:19:30,pre-test,-258
107.98,08:19:31,pre-test,-257
107.82,08:19:32,pre-test,-256
108.15,08:19:33,pre-test,-255
108.03,08:19:34,pre-test,-254
107.8,08:19:35,pre-test,-253
107.58,08:19:36,pre-test,-252
107.15,08:19:37,pre-test,-251
106.68,08:19:38,pre-test,-250
106.22,08:19:39,pre-test,-249
105.73,08:19:40,pre-test,-248
105.27,08:19:41,pre-test,-247
104.77,08:19:42,pre-test,-246
104.23,08:19:43,pre-test,-245
103.7,08:19:44,pre-test,-244
103.1,08:19:45,pre-test,-243
102.55,08:19:46,pre-test,-242
102.62,08:19:47,pre-test,-241
102.15,08:19:48,pre-test,-240
101.73,08:19:49,pre-test,-239
101.38,08:19:50,pre-test,-238
101.8,08:19:51,pre-test,-237
102.25,08:19:52,pre-test,-236
102.72,08:19:53,pre-test,-235
103.1,08:19:54,pre-test,-234
103.53,08:19:55,pre-test,-233
103.93,08:19:56,pre-test,-232
104.82,08:19:57,pre-test,-231
105.73,08:19:58,pre-test,-230
106.65,08:19:59,pre-test,-229
107.62,08:20:00,pre-test,-228
108.63,08:20:01,pre-test,-227
107.93,08:20:02,pre-test,-226
107.23,08:20:03,pre-test,-225
106.38,08:20:04,pre-test,-224
106.02,08:20:05,pre-test,-223
105.62,08:20:06,pre-test,-222
105.3,08:20:07,pre-test,-221
104.95,08:20:08,pre-test,-220
104.75,08:20:09,pre-test,-219
105.0,08:20:10,pre-test,-218
105.15,08:20:11,pre-test,-217
105.37,08:20:12,pre-test,-216
105.65,08:20:13,pre-test,-215
106.7,08:20:14,pre-test,-214
108.05,08:20:15,pre-test,-213
109.42,08:20:16,pre-test,-212
110.73,08:20:17,pre-test,-211
111.93,08:20:18,pre-test,-210
112.95,08:20:19,pre-test,-209
113.9,08:20:20,pre-test,-208
114.88,08:20:21,pre-test,-207
115.87,08:20:22,pre-test,-206
116.85,08:20:23,pre-test,-205
117.73,08:20:24,pre-test,-204
118.68,08:20:25,pre-test,-203
119.68,08:20:26,pre-test,-202
120.73,08:20:27,pre-test,-201
121.75,08:20:28,pre-test,-200
122.55,08:20:29,pre-test,-199
123.37,08:20:30,pre-test,-198
124.47,08:20:31,pre-test,-197
125.52,08:20:32,pre-test,-196
126.55,08:20:33,pre-test,-195
127.55,08:20:34,pre-test,-194
128.52,08:20:35,pre-test,-193
129.48,08:20:36,pre-test,-192
130.7,08:20:37,pre-test,-191
131.92,08:20:38,pre-test,-190
133.08,08:20:39,pre-test,-189
134.23,08:20:40,pre-test,-188
135.45,08:20:41,pre-test,-187
136.68,08:20:42,pre-test,-186
137.98,08:20:43,pre-test,-185
139.3,08:20:44,pre-test,-184
140.62,08:20:45,pre-test,-183
141.93,08:20:46,pre-test,-182
142.7,08:20:47,pre-test,-181
143.97,08:20:48,pre-test,-180
145.2,08:20:49,pre-test,-179
146.38,08:20:50,pre-test,-178
146.65,08:20:51,pre-test,-177
146.85,08:20:52,pre-test,-176
147.1,08:20:53,pre-test,-175
147.4,08:20:54,pre-test,-174
147.67,08:20:55,pre-test,-173
147.92,08:20:56,pre-test,-172
147.73,08:20:57,pre-test,-171
147.55,08:20:58,pre-test,-170
147.35,08:20:59,pre-test,-169
147.13,08:21:00,pre-test,-168
146.77,08:21:01,pre-test,-167
148.13,08:21:02,pre-test,-166
149.45,08:21:03,pre-test,-165
150.93,08:21:04,pre-test,-164
152.43,08:21:05,pre-test,-163
153.95,08:21:06,pre-test,-162
155.42,08:21:07,pre-test,-161
156.83,08:21:08,pre-test,-160
158.25,08:21:09,pre-test,-159
159.18,08:21:10,pre-test,-158
160.52,08:21:11,pre-test,-157
161.77,08:21:12,pre-test,-156
162.98,08:21:13,pre-test,-155
163.38,08:21:14,pre-test,-154
163.38,08:21:15,pre-test,-153
163.37,08:21:16,pre-test,-152
163.37,08:21:17,pre-test,-151
163.32,08:21:18,pre-test,-150
163.27,08:21:19,pre-test,-149
163.28,08:21:20,pre-test,-148
163.25,08:21:21,pre-test,-147
163.42,08:21:22,pre-test,-146
163.58,08:21:23,pre-test,-145
163.92,08:21:24,pre-test,-144
164.22,08:21:25,pre-test,-143
164.47,08:21:26,pre-test,-142
164.73,08:21:27,pre-test,-141
165.02,08:21:28,pre-test,-140
165.5,08:21:29,pre-test,-139
165.82,08:21:30,pre-test,-138
165.75,08:21:31,pre-test,-137
165.72,08:21:32,pre-test,-136
165.72,08:21:33,pre-test,-135
165.7,08:21:34,pre-test,-134
165.75,08:21:35,pre-test,-133
165.8,08:21:36,pre-test,-132
165.83,08:21:37,pre-test,-131
165.88,08:21:38,pre-test,-130
165.88,08:21:39,pre-test,-129
165.88,08:21:40,pre-test,-128
165.8,08:21:41,pre-test,-127
165.7,08:21:42,pre-test,-126
165.55,08:21:43,pre-test,-125
165.38,08:21:44,pre-test,-124
165.25,08:21:45,pre-test,-123
165.02,08:21:46,pre-test,-122
164.78,08:21:47,pre-test,-121
164.53,08:21:48,pre-test,-120
164.48,08:21:49,pre-test,-119
164.45,08:21:50,pre-test,-118
164.43,08:21:51,pre-test,-117
164.45,08:21:52,pre-test,-116
164.4,08:21:53,pre-test,-115
164.3,08:21:54,pre-test,-114
164.23,08:21:55,pre-test,-113
164.17,08:21:56,pre-test,-112
164.07,08:21:57,pre-test,-111
163.83,08:21:58,pre-test,-110
163.62,08:21:59,pre-test,-109
163.42,08:22:00,pre-test,-108
163.38,08:22:01,pre-test,-107
163.3,08:22:02,pre-test,-106
163.22,08:22:03,pre-test,-105
163.12,08:22:04,pre-test,-104
162.95,08:22:05,pre-test,-103
162.8,08:22:06,pre-test,-102
162.65,08:22:07,pre-test,-101
162.53,08:22:08,pre-test,-100
162.2,08:22:09,pre-test,-99
161.88,08:22:10,pre-test,-98
161.32,08:22:11,pre-test,-97
160.38,08:22:12,pre-test,-96
159.5,08:22:13,pre-test,-95
158.63,08:22:14,pre-test,-94
157.67,08:22:15,pre-test,-93
156.68,08:22:16,pre-test,-92
155.65,08:22:17,pre-test,-91
154.7,08:22:18,pre-test,-90
153.8,08:22:19,pre-test,-89
152.85,08:22:20,pre-test,-88
151.92,08:22:21,pre-test,-87
150.78,08:22:22,pre-test,-86
149.63,08:22:23,pre-test,-85
148.33,08:22:24,pre-test,-84
147.07,08:22:25,pre-test,-83
145.8,08:22:26,pre-test,-82
144.5,08:22:27,pre-test,-81
143.17,08:22:28,pre-test,-80
141.78,08:22:29,pre-test,-79
140.52,08:22:30,pre-test,-78
139.38,08:22:31,pre-test,-77
138.47,08:22:32,pre-test,-76
137.53,08:22:33,pre-test,-75
136.62,08:22:34,pre-test,-74
135.7,08:22:35,pre-test,-73
134.8,08:22:36,pre-test,-72
133.88,08:22:37,pre-test,-71
133.27,08:22:38,pre-test,-70
132.68,08:22:39,pre-test,-69
131.72,08:22:40,pre-test,-68
130.67,08:22:41,pre-test,-67
129.63,08:22:42,pre-test,-66
128.63,08:22:43,pre-test,-65
127.6,08:22:44,pre-test,-64
126.57,08:22:45,pre-test,-63
125.67,08:22:46,pre-test,-62
125.87,08:22:47,pre-test,-61
124.68,08:22:48,pre-test,-60
124.58,08:22:49,pre-test,-59
123.18,08:22:50,pre-test,-58
123.03,08:22:51,pre-test,-57
121.6,08:22:52,pre-test,-56
121.52,08:22:53,pre-test,-55
120.13,08:22:54,pre-test,-54
120.1,08:22:55,pre-test,-53
118.75,08:22:56,pre-test,-52
118.75,08:22:57,pre-test,-51
117.3,08:22:58,pre-test,-50
117.43,08:22:59,pre-test,-49
115.98,08:23:00,pre-test,-48
116.1,08:23:01,pre-test,-47
114.75,08:23:02,pre-test,-46
114.87,08:23:03,pre-test,-45
113.5,08:23:04,pre-test,-44
113.63,08:23:05,pre-test,-43
112.6,08:23:06,pre-test,-42
112.7,08:23:07,pre-test,-41
111.7,08:23:08,pre-test,-40
111.93,08:23:09,pre-test,-39
111.12,08:23:10,pre-test,-38
109.7,08:23:11,pre-test,-37
110.42,08:23:12,pre-test,-36
109.6,08:23:13,pre-test,-35
110.35,08:23:14,pre-test,-34
111.12,08:23:15,pre-test,-33
110.47,08:23:16,pre-test,-32
111.42,08:23:17,pre-test,-31
110.75,08:23:18,pre-test,-30
111.52,08:23:19,pre-test,-29
110.85,08:23:20,pre-test,-28
111.65,08:23:21,pre-test,-27
110.93,08:23:22,pre-test,-26
111.7,08:23:23,pre-test,-25
113.15,08:23:24,pre-test,-24
113.33,08:23:25,pre-test,-23
112.92,08:23:26,pre-test,-22
113.75,08:23:27,pre-test,-21
113.4,08:23:28,pre-test,-20
114.43,08:23:29,pre-test,-19
114.22,08:23:30,pre-test,-18
115.22,08:23:31,pre-test,-17
114.77,08:23:32,pre-test,-16
115.63,08:23:33,pre-test,-15
115.15,08:23:34,pre-test,-14
116.0,08:23:35,pre-test,-13
115.0,08:23:36,pre-test,-12
115.85,08:23:37,pre-test,-11
115.02,08:23:38,pre-test,-10
115.62,08:23:39,pre-test,-9
116.6,08:23:40,pre-test,-8
117.77,08:23:41,pre-test,-7
119.72,08:23:42,pre-test,-6
121.23,08:23:43,pre-test,-5
122.13,08:23:44,pre-test,-4
123.07,08:23:45,pre-test,-3
